Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;10.6999998093;5;21.0;
4;2;9.0;11.6999998093;3;24.0;1;8.14999961853;10.5;5;21.0;
5;2;9.80000019073;11.5;3;24.1499999762;1;8.14999961853;10.5;5;21.0;
6;2;10.9450006485;11.5;3;24.320775032;1;9.14999961853;10.5;5;21.0;
7;2;11.9962329865;11.5;3;24.5146545172;1;9.72500038147;10.5;5;21.0;
8;2;12.3543958664;11.5;3;25.209203124;1;9.72500038147;10.5;5;21.4200000763;
9;2;12.5627613068;11.7299995422;3;25.8372550011;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;12.7511768341;11.9106416702;3;27.4536044598;1;9.8956489563;10.8792181015;5;22.0;
11;2;13.2360811234;12.5274600983;4;28.8882269859;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;14.9998464584;13.0216779709;4;30.174726963;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;16.9998474121;13.4066829681;4;31.3539347649;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;18.9998474121;13.6998376846;5;32.4664516449;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;20.5348720551;13.9190797806;5;33.3860225677;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;21.7621917725;14.0;5;34.2269949913;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;23.0144844055;14.0;5;35.1469092369;2;18.4150733948;13.879781723;5;30.375654459;
18;2;24.2904586792;14.0;7;36.1369771957;2;19.4845237732;14.0;5;30.7230784893;
19;2;24.8410930634;14.0;7;37.1836385727;2;20.5626926422;14.0;5;31.1118502617;
20;2;25.155090332;14.0;8;38.2688102722;2;21.0001659393;14.0;5;31.544028759;
21;2;25.4806423187;14.0;8;39.3707761765;2;21.0974063873;14.0;5;32.0209121704;
