Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;9.60000038147;11.5;6;23.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;10.6000003815;11.5;6;23.0;2;9.39524936676;10.5;3;22.1871190071;
7;1;11.6000003815;11.5;6;23.0;2;9.99210166931;10.5;3;22.2917383909;
8;1;11.8999996185;11.5;6;23.4599990845;2;10.0156412125;10.5;3;22.8371437788;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.1383571625;10.7100000381;3;23.3113827705;
10;1;12.1463851929;11.9106416702;6;24.0;2;10.2450618744;10.8792181015;3;23.6996542215;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;10.3324222565;11.0;3;25.4997080564;
12;2;14.4463853836;12.6000003815;4;27.2476004362;2;10.7374343872;11.7700004578;4;27.0797379017;
13;2;16.4463844299;13.0788002014;4;28.0882229805;2;12.4572515488;12.4126424789;4;28.4485538006;
14;2;18.4463844299;13.4505519867;4;28.757469058;2;14.4572515488;12.9308347702;4;29.6330289841;
15;2;19.5339069366;13.7328653336;4;29.2913551331;2;16.4572525024;13.3366470337;4;30.669192791;
16;2;20.567653656;13.943564415;4;29.5249304771;2;17.7094402313;13.6469516754;4;31.5947263241;
17;2;21.6038646698;14.0;5;29.6541694403;2;18.8129119873;13.879781723;4;32.3400559425;
18;2;22.6426353455;14.0;6;29.7922235727;2;19.9265136719;14.0;4;32.8895044327;
19;2;22.9376659393;14.0;7;29.9393253326;2;21.0501403809;14.0;4;33.4816474915;
20;2;22.9817962646;14.0;7;30.0956480503;2;21.5333709717;14.0;4;34.1130428314;
21;2;23.0286941528;14.0;7;30.261295557;2;21.6754341125;14.0;4;34.7785673141;
22;2;23.0783882141;14.0;8;30.4362905025;2;21.825176239;14.0;4;35.4714341164;
23;2;23.1308860779;14.0;8;30.6205644608;2;21.9810714722;14.0;5;36.1833543777;
24;2;23.1861686707;14.0;8;30.8139474392;2;22.141254425;14.0;5;36.9048519135;
25;2;22.3999996185;14.8441839218;8;31.016159296;2;22.3035907745;14.0;6;37.6257123947;
26;2;23.3048477173;14.0;8;31.2268030643;2;22.4657840729;14.0;6;38.3355398178;
27;2;23.3680400848;14.0;7;31.445360899;2;22.6254959106;14.0;6;39.0243473053;
28;2;23.4336090088;14.0;7;31.6711919308;2;22.7804775238;14.0;6;39.6831235886;
29;2;22.3999996185;15.0;7;31.9035346508;2;22.9287014008;14.0;6;40.3043012619;
30;2;23.3999996185;14.0;8;32.141512394;2;23.0684661865;14.0;6;40.8820743561;
31;2;22.3999996185;15.0;8;32.3841423988;2;23.1984672546;14.0;7;41.4125490189;
32;2;23.3999996185;14.0;8;32.6303496361;2;23.3178215027;14.0;7;41.8937177658;
33;2;23.7891044617;14.0;8;32.8789830208;2;23.4260864258;14.0;7;42.3252954483;
34;2;23.8636951447;14.0;8;33.1288366318;3;23.523191452;14.0;6;42.7084550858;
35;2;23.9386501312;14.0;8;33.3786706924;3;23.6094017029;14.0;6;43.0455055237;
36;2;24.0136013031;14.0;8;33.6272368431;3;23.6852378845;14.0;6;43.3395690918;
37;2;22.3999996185;15.0;8;33.8733024597;3;23.7514019012;14.0;6;43.5942716599;
38;2;22.3999996185;16.0;9;34.1156759262;3;23.8087100983;14.0;6;43.8134851456;
39;2;23.3999996185;14.0;9;34.353228569;3;23.8580341339;14.0;6;44.0;
40;2;24.3059692383;14.0;9;34.5849161148;4;24.8999996185;14.5;6;45.0;
41;2;24.3754749298;16.0;9;34.8097963333;5;25.8999996185;14.5;5;45.1599999666;
42;2;24.4429397583;18.0;10;35.0270428658;5;25.8999996185;14.5799999237;5;45.3437439203;
43;2;24.5081119537;20.0;11;35.2359538078;5;26.2023429871;17.5799999237;5;45.5541238785;
44;2;24.5707855225;22.0;11;35.4359588623;5;26.2496776581;20.5799999237;5;45.7941719294;
45;2;24.6307868958;24.0;11;35.6266198158;5;25.8999996185;23.5799999237;6;46.0669906139;
46;2;24.6879844666;24.0;12;35.8076286316;5;25.8999996185;26.5799999237;8;46.375654459;
47;2;24.7422885895;24.0;12;35.9788007736;5;26.4345226288;29.0;8;46.7230784893;
48;2;24.7936401367;24.0;13;36.1400680542;5;25.8999996185;30.0;8;47.1118502617;
49;2;24.8420200348;24.0;14;36.2914676666;5;25.8999996185;30.5559253693;9;47.544028759;
50;2;22.8420200348;25.0;14;36.4331302643;6;25.8999996185;30.7720146179;7;51.7674334049;
51;3;23.8420200348;24.0;13;36.5652666092;6;27.8047046661;30.0;7;52.4486687183;
52;3;24.8420200348;24.0;14;36.6881551743;6;28.92212677;31.0;8;53.1744852066;
53;4;22.8420200348;25.0;13;36.8021306992;6;30.0494556427;32.0;8;53.9419326782;
54;4;22.3999996185;26.0;14;36.9075689316;6;30.4538669586;33.0;10;54.7464270592;
55;4;22.3999996185;27.0;14;37.0;7;30.6468391418;34.0;9;55.5816979408;
56;4;22.3999996185;28.0;14;37.0;7;29.2631263733;35.0;9;56.4398651123;
57;4;22.3999996185;28.5;14;37.0;7;30.3102378845;34.0;10;57.3116641045;
58;4;22.3999996185;28.5;14;37.0;7;31.2593154907;34.0;10;58.1868195534;
59;4;22.3999996185;28.5;14;38.0;7;31.4676780701;34.0;10;59.054546833;
60;4;23.3999996185;29.5;14;38.0700000525;7;31.6741523743;34.0;10;59.904135704;
61;4;24.3999996185;30.5;14;39.1441510916;7;31.8763008118;34.0;11;60.7255415916;
62;4;25.3999996185;32.5;15;39.2525923252;8;32.0718421936;34.0;11;61.5099258423;
63;4;26.3999996185;34.5;15;39.3866434097;8;32.2587547302;34.0;11;63.2500753403;
64;4;26.3999996185;36.5;15;39.5272192955;8;31.2992019653;36.0;11;64.0706590414;
65;4;26.3999996185;37.5;15;39.6744412184;8;33.338306427;36.0;13;66.4581109285;
66;4;26.3999996185;38.5;17;41.4949990511;8;32.3797607422;38.4199981689;15;68.5202777386;
67;4;27.8199996948;37.8293457031;18;42.9706997871;8;31.5667190552;39.4199981689;15;70.3057404757;
68;4;27.1375198364;39.3946762085;18;44.1592723131;8;31.6663208008;40.957901001;15;71.6217222214;
69;4;27.369758606;41.8194656372;18;45.1233870983;8;31.7727203369;41.0;15;73.761749506;
70;4;28.5353660583;39.1348114014;19;45.7194522619;8;32.1476364136;42.0;16;74.8420963287;
71;4;27.6000003815;41.2686347961;19;46.096717;8;26.75;48.0;16;75.6979656219;
72;4;27.6000003815;42.9602203369;19;46.4712078571;8;25.75;53.1477165222;16;76.5299918652;
73;4;28.6000003815;41.1142311096;20;46.8434699774;8;24.75;57.9861030579;16;77.3454796076;
74;4;27.6000003815;42.2751426697;21;47.2056649923;8;25.75;58.8353996277;16;78.1511234045;
75;5;27.6000003815;43.4427604675;20;47.4705904722;8;26.75;61.1477165222;16;78.8215024471;
76;5;28.6000003815;41.6168174744;19;47.7444266081;8;28.75;65.1477203369;18;79.4297568798;
77;5;27.6000003815;42.7969474792;19;48.0265175104;8;30.75;69.1477203369;18;80.0353124142;
78;5;27.6000003815;43.9827003479;21;48.3160823584;8;30.8500003815;73.1477203369;18;80.6709388494;
79;5;28.6000003815;43.8558387756;22;48.6122198105;8;30.8500003815;76.5074234009;19;81.3314121962;
80;6;27.6000003815;45.8857803345;21;48.9139158726;9;30.8500003815;79.4778442383;19;82.0103707314;
81;6;27.6000003815;47.9160079956;21;49.2200562954;9;31.8500003815;82.7545852661;18;83.7005176544;
82;6;28.6000003815;46.9464950562;22;49.5294430256;9;30.8500003815;87.0359039307;19;84.5739184618;
83;6;27.6000003815;48.9771995544;22;49.8408136368;9;30.1154994965;89.3186187744;17;85.4726468325;
84;6;27.6000003815;51.0080871582;22;50.1528625488;9;32.0628128052;89.5994644165;17;86.3929158449;
