Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;2;7.0;11.8999996185;4;22.0;
3;1;8.0;12.1000003815;6;23.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;9.0;11.5;6;23.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;9.60000038147;11.5;6;23.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;10.6000003815;11.5;6;23.0;2;9.44064044952;10.5;4;22.4042263031;
7;1;11.6000003815;11.5;6;23.0;2;10.0409517288;10.5;4;22.5249304771;
8;1;11.8999996185;11.5;6;23.4599990845;2;10.0681095123;10.5;4;23.0894187689;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.1951189041;10.7100000381;4;23.5836213827;
10;1;12.1463851929;11.9106416702;6;24.0;2;10.3063154221;10.8792181015;4;23.9926425219;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.3983440399;11.0;4;25.8316864967;
12;2;14.1463851929;12.8000001907;5;27.1576004028;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;16.1463851929;13.0788002014;5;28.1011040211;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;18.1463851929;13.4505519867;5;28.9033306837;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;19.577665329;13.7328653336;5;29.6059578657;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;20.6620330811;13.943564415;5;30.0502393246;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;21.7614574432;14.0;6;30.438754797;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;22.8780117035;14.0;6;30.8914179802;2;20.0653820038;14.0;5;33.5542383194;
19;2;23.2674255371;14.0;6;31.4150128365;2;21.1997051239;14.0;5;34.1899633408;
20;2;23.4245033264;14.0;7;32.0155425072;2;21.692741394;14.0;5;34.8591008186;
21;2;23.6046619415;14.0;7;32.6975607872;2;21.843296051;14.0;5;35.5546751022;
22;3;23.8092689514;14.0;6;33.4633779526;2;21.9998016357;14.0;5;36.2682390213;
23;3;24.0390129089;14.0;6;34.3122024536;2;22.1603527069;14.0;6;36.9902019501;
