Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;2;6.0;12.8999996185;3;22.0;
2;1;7.0;13.1000003815;6;23.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;8.0;12.1000003815;6;23.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;9.0;11.5;6;23.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;9.60000038147;11.5;6;23.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;10.6000003815;11.5;6;23.0;2;9.46595096588;10.5;3;22.5249304771;
7;1;11.6000003815;11.5;6;23.0;2;10.0681095123;10.5;3;22.6541694403;
8;2;12.8999996185;11.6999998093;5;24.4599990845;2;10.0971889496;10.5;3;23.2287653685;
9;2;14.0380001068;11.7299995422;5;24.8212833405;2;10.2264719009;10.7100000381;3;23.7334493399;
10;2;15.1463851929;11.9106416702;5;25.0;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;15.5000009537;12.0;5;26.2400007248;2;10.4344825745;11.0;3;26.0129473209;
12;2;17.4583854675;12.6000003815;5;27.2387843132;2;10.8529129028;11.7700004578;3;27.6574776173;
13;2;19.4583854675;13.0788002014;5;28.0246574879;2;12.5872430801;12.4126424789;3;29.0951218605;
14;2;21.4583854675;13.4505519867;5;28.63283813;2;14.5872430801;12.9308347702;3;30.3518810272;
15;2;22.4965171814;13.7328653336;5;29.098970294;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;23.5099372864;13.943564415;5;29.2577478886;3;17.8879413605;13.6469516754;3;32.4630823135;
17;2;24.5237083435;14.0;6;29.3048160076;3;19.0082912445;13.879781723;3;33.2818861008;
18;2;25.1463851929;14.3914451599;6;29.3530313969;3;20.138425827;14.0;3;33.9008235931;
19;2;25.8059082031;14.0;6;29.4023760557;3;21.2776870728;14.0;3;34.5557665825;
20;2;25.3999996185;14.420712471;6;29.4528282881;3;21.7750473022;14.0;3;35.2404661179;
21;2;25.3999996185;14.4358482361;7;29.5043625832;3;21.9291038513;14.0;3;35.9471020699;
22;3;25.3999996185;14.4513092041;6;29.5569496155;3;22.0880966187;14.0;3;36.6665449142;
23;3;25.8670845032;14.0;6;29.6105561256;3;22.2499713898;14.0;3;37.3887672424;
24;3;25.3999996185;14.4831666946;6;29.6651450396;3;22.4124717712;14.0;3;38.1033678055;
25;3;25.3999996185;14.832572937;6;29.72067523;3;22.5732574463;14.0;3;38.8001594543;
26;3;25.3999996185;14.8603372574;6;29.7771017551;3;22.7300338745;14.0;4;39.4697523117;
27;3;25.9331302643;14.0;6;29.8343759775;3;22.8806934357;14.0;4;40.1040582657;
28;3;25.9503135681;14.0;6;29.8924454451;3;23.0234127045;14.0;4;40.6966657639;
29;3;25.9677333832;14.0;6;29.9512542486;3;23.1567497253;14.0;4;41.2430458069;
30;3;25.985376358;14.0;6;30.0107431412;3;21.2796840668;15.0;4;41.7405805588;
31;3;25.3999996185;15.0;6;30.0708494186;3;20.3916301727;16.0;4;42.1884441376;
32;3;26.0212554932;14.0;6;30.1315076351;3;19.4923992157;17.0;4;42.5873603821;
33;3;25.3999996185;15.0;6;30.1926498413;3;18.5821552277;18.0;4;42.9393005371;
34;3;26.0577945709;14.0;6;30.2542052269;3;17.6613426208;19.0;4;43.2471542358;
35;3;25.3999996185;15.0;7;30.3161010742;3;17.4306106567;20.0;4;43.5144128799;
36;3;26.0948295593;14.0;7;30.3782629967;3;17.4907436371;21.0;4;43.744893074;
37;3;27.1134796143;14.5;7;31.4406147003;3;17.5426006317;22.0;4;43.9425086975;
38;3;28.132183075;17.5;7;31.5630793571;3;17.587064743;23.0;5;44.0;
39;3;28.4689254761;20.5;7;31.6885433197;3;17.6000003815;24.0;5;44.0;
40;3;28.5065631866;23.5;7;31.8169974089;3;17.6000003815;25.0;7;44.0;
41;3;28.5450992584;26.5;8;31.9484243393;3;17.6000003815;26.0;7;44.0;
42;4;28.584526062;29.0;8;32.0827986002;3;17.6000003815;27.0;8;44.0;
43;4;28.6248397827;29.0;9;32.220084548;3;18.6000003815;25.0;10;44.0;
44;4;28.6660251617;29.0;9;32.3602359295;4;18.6000003815;26.5;9;45.0;
45;4;28.2627639771;29.7421760559;10;32.5031946898;4;20.6000003815;26.5;9;45.1599999666;
46;4;27.8698673248;30.0;11;32.6488902569;4;21.6000003815;27.5;10;45.3437439203;
47;4;27.8953971863;30.4987812042;12;32.7972387075;4;22.6000003815;28.5;12;45.5541238785;
48;4;27.9218959808;30.528793335;14;32.9481414557;4;23.6000003815;29.5;12;45.7941719294;
49;4;27.9493484497;30.5584888458;14;33.1014847755;4;24.6000003815;30.5;12;46.0669906139;
50;4;27.9777431488;30.5878353119;14;33.2571389675;4;25.6000003815;30.0334949493;13;46.375654459;
