Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;4;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;4;23.0;1;8.14999961853;10.5;5;21.0;
6;1;10.6000003815;11.5;4;23.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;11.6000003815;11.5;4;23.0;2;9.95000076294;10.5;4;22.0900000334;
8;1;11.8999996185;11.5;4;23.4599990845;2;9.9702501297;10.5;4;22.618019104;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;12.1463851929;12.1106414795;3;25.0;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;12.5000009537;12.0;4;26.2600007057;2;10.2746400833;11.0;4;25.2073103189;
12;2;14.4643850327;12.6000003815;4;27.2805643082;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;16.4643859863;13.0788002014;5;28.0900648832;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;18.4643859863;13.4505519867;5;28.7237825394;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;19.5237998962;13.7328653336;6;29.2174173594;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;20.5454711914;13.943564415;6;29.4057120085;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;21.5680980682;14.0;6;29.484351635;2;18.696352005;13.879781723;5;31.7709991932;
18;2;22.5916900635;14.0;6;29.5662232637;2;19.7984752655;14.0;5;32.2698645592;
19;2;22.8698673248;14.0;6;29.6513283253;2;20.9107208252;14.0;5;32.8134241104;
20;2;22.8953971863;14.0;7;29.7396525145;2;21.383020401;14.0;5;33.400015831;
21;2;22.9218959808;14.0;7;29.8311642408;2;21.5150032043;14.0;5;34.0264167786;
