Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;4;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;4;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;4;21.0;
7;1;11.6000003815;11.5;6;23.0;1;9.72500038147;10.5;4;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.72500038147;10.5;4;21.4200000763;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.8956489563;10.8792181015;4;22.0;
11;1;12.2000007629;12.0;6;25.2000007629;1;9.94999980927;11.0;4;23.5400009155;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;10.296500206;11.7700004578;5;24.8252849579;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;11.9499998093;12.4126424789;5;25.8616695404;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;13.9499998093;13.1308345795;4;27.6732940674;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;15.9499998093;13.3366470337;4;28.4539033175;
16;1;18.1463851929;13.943564415;7;28.0;2;17.2110004425;13.6469516754;4;29.1033073664;
17;1;19.1463851929;14.0;7;28.0;2;18.2523422241;13.879781723;4;29.5541238785;
18;1;20.1463851929;14.0;7;28.0;2;19.2996788025;14.0;4;29.7941719294;
19;1;20.3999996185;14.0;7;28.0;2;20.3536891937;14.0;4;30.0669906139;
20;1;20.3999996185;14.0;7;28.0;2;20.7650718689;14.0;4;30.375654459;
21;1;20.3999996185;14.0;7;28.0;2;20.8345222473;14.0;4;30.7230784893;
22;1;20.3999996185;14.0;8;28.0;2;20.9126911163;14.0;4;31.1118502617;
23;1;20.3999996185;14.0;8;28.0;2;21.0001659393;14.0;4;31.544028759;
24;1;20.3999996185;14.0;7;28.0;2;21.0974063873;14.0;4;32.0209121704;
25;1;20.3999996185;14.0;7;28.0;2;21.2047042847;14.0;6;32.5427899361;
26;1;20.3999996185;14.0;6;28.0;2;21.3221263885;14.0;6;33.1086950302;
27;1;20.3999996185;14.0;6;28.0;2;21.4494552612;14.0;6;33.7161855698;
28;1;20.3999996185;14.0;6;28.0;2;21.5861415863;14.0;6;34.3611893654;
29;1;20.3999996185;14.0;6;28.0;2;21.7312660217;14.0;6;35.0379443169;
30;1;18.3999996185;15.0;7;28.0;2;19.8835372925;15.0;8;35.7390680313;
31;1;17.3999996185;16.0;7;28.0;2;19.0412902832;16.0;8;36.4557781219;
32;1;16.3999996185;17.0;8;28.0;2;18.2025489807;17.0;8;37.1782588959;
33;1;15.3999996185;18.0;8;28.0;2;17.36510849;18.0;9;37.8961582184;
34;1;14.3999996185;19.0;9;28.0;2;16.5266342163;19.0;10;38.5991659164;
35;1;13.3999996185;20.0;9;28.0;2;16.3848114014;20.0;10;39.2776012421;
36;1;12.3999996185;21.0;10;28.0;2;16.5374603271;21.0;10;39.9229507446;
37;1;12.0;22.0;11;28.0;2;16.6826629639;22.0;10;40.5282850266;
38;1;12.0;23.0;12;28.0;2;16.818862915;23.0;10;41.088514328;
39;1;12.0;24.0;13;28.0;2;16.9449157715;24.0;10;41.6004695892;
40;1;12.0;25.0;14;28.0;2;17.0601062775;25.0;10;42.0628213882;
41;1;12.0;26.0;14;28.0;2;17.1641349792;26.0;10;42.4758720398;
42;1;12.0;27.0;14;28.0;3;17.2570705414;27.0;7;45.8810219765;
43;1;13.0;25.0;14;28.0;3;19.3392829895;25.0;8;46.3521854877;
44;1;12.0;26.0;14;28.0;3;19.4113693237;26.0;8;46.7843577862;
45;1;12.0;27.0;15;28.0;3;20.226480484;27.0;9;47.1808664799;
46;1;13.0;25.0;15;28.0;3;21.3156967163;25.0;8;47.5451695919;
47;1;12.0;26.0;15;28.0;3;20.3976631165;26.0;9;47.8160052299;
48;1;12.0;27.0;16;28.0;3;21.4586009979;26.0;9;47.9756667614;
49;1;13.0;25.0;16;28.0;3;22.4945259094;27.0;10;48.1356606483;
50;1;12.0;26.0;16;28.0;3;23.5305233002;28.0;10;48.2954764366;
51;1;12.0;27.0;17;28.0;3;24.5664825439;29.0;11;48.4546031952;
52;1;12.0;28.0;17;28.0;3;25.6022853851;30.0;10;48.6125364304;
53;1;12.0;29.0;17;28.0;3;26.6378211975;29.0;10;48.768784523;
54;2;12.0;30.0;14;43.0;3;26.9729766846;29.0;11;48.9228744507;
55;2;13.0;32.0;14;43.75;3;27.0076465607;29.0;12;49.0743575096;
56;2;14.0;34.0;14;44.4193744659;3;27.0417289734;29.0;12;49.2228150368;
57;2;16.0;33.0;14;45.0072898865;3;27.07513237;29.0;12;49.3678622246;
58;2;16.0;35.0;14;45.5162696838;3;27.1077690125;29.0;14;49.5091519356;
59;4;18.0;38.0;12;46.9513263702;3;27.1395587921;29.0;14;49.6463766098;
60;4;21.0;37.0;12;47.3190898895;3;27.1704349518;29.0;15;49.7792711258;
61;4;21.0;39.0;12;47.6270179749;3;27.2003364563;29.0;14;49.9076132774;
62;4;22.0;41.0;13;47.8827629089;3;27.2292118073;29.0;15;50.0312232971;
63;4;24.0;40.0;13;48.0;3;27.257024765;29.0;15;50.1499648094;
64;4;24.0;41.5;13;48.0;3;27.2837409973;29.0;14;50.2637414932;
65;4;24.5499992371;42.5;14;49.0;3;27.3093414307;29.0;14;50.3724961281;
66;4;26.5499992371;41.5;16;49.0;3;27.3338108063;29.0;15;50.4762086868;
67;4;26.5499992371;43.5;16;49.0;3;27.3571472168;29.0;16;50.5748925209;
68;4;26.5499992371;45.5;15;49.0;3;27.3793506622;29.0;16;50.6685919762;
69;4;27.5499992371;44.5;16;49.0;3;27.4004325867;29.0;16;50.7573781013;
70;4;26.5499992371;46.5;17;49.0;4;27.4204101562;29.0;15;50.8413467407;
71;4;26.5499992371;48.0;17;49.0;4;27.4393024445;29.0;18;52.2406139374;
72;5;27.5499992371;46.0;16;49.0;4;25.6461391449;30.4200000763;19;53.3535547256;
73;5;26.5499992371;46.0;17;49.0;4;26.8031082153;29.7314720154;20;54.1666984558;
74;6;26.5499992371;48.0;16;49.0;4;24.9060554504;30.9579029083;20;54.5526294708;
75;6;27.5499992371;45.0;16;49.0;4;25.9249992371;30.0;20;54.8066806793;
76;6;26.5499992371;47.0;16;49.0;4;24.3250007629;31.0;20;56.0;
77;6;26.5499992371;48.0;17;49.0;4;26.3250007629;31.0;21;56.0800000429;
78;6;27.5499992371;46.0;17;50.0;4;28.3250007629;32.0;21;56.165536046;
79;6;27.5499992371;48.0;17;50.0700000525;4;24.3250007629;35.0;21;56.2568495274;
80;6;28.5499992371;50.0;18;52.2105504274;4;23.3250007629;38.0;22;56.3541692495;
81;6;28.8064994812;52.0374984741;19;53.9245057106;5;22.3250007629;41.0;20;56.4577066898;
82;6;30.0204982758;51.0760192871;21;56.2802443504;5;23.3250007629;40.0;21;56.5676511526;
83;8;31.8661289215;54.0;19;58.411629796;6;24.6777229309;40.0;20;56.6841644049;
84;8;35.0341720581;54.0;19;59.1256087422;6;25.3250007629;42.0;20;56.8073750734;
85;8;35.7350006104;56.1976470947;20;59.4039709568;6;26.3250007629;44.0;20;56.9373728037;
86;8;36.4500007629;57.2401885986;22;59.7055535913;6;26.3250007629;46.0;20;57.0742022991;
87;8;34.4500007629;60.2837142944;22;60.0304192305;6;26.3250007629;48.0;21;58.2178573608;
88;8;33.4500007629;62.4846382141;23;60.3785764575;6;27.3250007629;51.0;21;58.4082756042;
89;9;33.4500007629;63.5769004822;22;60.7499547005;7;29.3250007629;55.0;19;59.6065170765;
90;9;32.4500007629;65.3282165527;24;61.1443799138;7;30.5682678223;58.2626647949;19;59.9923936129;
91;10;32.6717453003;68.2734832764;23;61.5615503788;7;30.8432998657;61.3444213867;20;60.4159206152;
