Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;3;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;3;21.0;
7;1;11.6000003815;11.5;6;23.0;2;9.72500038147;10.6999998093;2;22.0;
8;1;11.8999996185;11.5;5;23.4599990845;2;9.95000076294;10.5;2;22.5200001001;
9;1;12.0380001068;11.7299995422;5;23.8212833405;2;10.0670003891;10.7100000381;2;22.9673361778;
10;1;12.1463851929;11.9106416702;5;24.0;2;10.1676511765;10.8792181015;2;23.3272645473;
11;1;12.2000007629;12.0;5;25.2000007629;2;10.2486343384;11.0;1;25.0752841234;
12;2;14.1463851929;12.8000001907;4;27.1576004028;2;10.6419391632;11.7700004578;2;26.5979954004;
13;2;16.1463851929;13.0788002014;4;27.9611039162;2;12.348859787;12.4126424789;2;27.9043157101;
14;2;18.1463851929;13.4505519867;4;28.5886945724;2;14.348859787;12.9308347702;2;29.0214660168;
15;2;19.4832744598;13.7328653336;4;29.0760897398;2;16.348859787;13.3366470337;2;29.9861254692;
16;2;20.5030727386;13.943564415;4;29.2580518723;2;17.5557498932;13.6469516754;2;30.8369827271;
17;2;21.5237998962;14.0;5;29.3302885294;2;18.6424198151;13.879781723;2;31.505875349;
18;2;22.5454711914;14.0;6;29.4057120085;2;19.738822937;14.0;2;31.9789624214;
19;2;22.8217124939;14.0;7;29.484351635;2;20.8452682495;14.0;2;32.4970645905;
20;2;22.8453044891;14.0;7;29.5662232637;2;21.31183815;14.0;2;33.0593295097;
21;2;22.8698673248;14.0;7;29.6513283253;2;21.4383487701;14.0;2;33.6634473801;
22;3;22.8953971863;14.0;7;29.7396525145;2;21.5742759705;14.0;2;34.3054871559;
23;3;22.3999996185;14.0;7;29.8311642408;2;21.7187347412;14.0;3;34.9798283577;
24;3;22.9493484497;14.0;7;29.9258141518;2;21.8704605103;14.0;3;35.6792192459;
25;3;22.9777431488;14.0;7;30.0235335827;2;22.0278244019;14.0;5;36.394982338;
26;3;22.3999996185;15.0;7;30.1242339611;2;22.1888694763;14.0;5;37.1173725128;
27;3;21.0372695923;15.0;7;30.2278065681;2;22.3514080048;14.0;5;37.8360614777;
28;3;20.0683422089;16.0;7;30.3341217041;2;22.5131130219;14.0;5;38.5407104492;
29;3;19.1002368927;17.0;8;30.4430289268;2;22.6716594696;14.0;5;39.2215652466;
30;3;18.1329078674;18.0;8;30.5543570518;3;23.8248519897;14.5;4;40.8699960709;
31;3;17.1663074493;19.0;9;30.667914629;3;24.9707489014;14.5;4;41.6389275789;
32;3;16.2003746033;20.0;9;30.7834908962;3;25.1077575684;14.0;4;42.3868528605;
33;3;15.2350463867;21.0;8;30.9008569717;3;23.2346992493;15.0;4;43.1133346558;
34;3;14.8702573776;22.0;7;31.0197672844;3;22.3508224487;16.0;4;43.8199268579;
35;3;14.9059305191;23.0;6;31.1399610043;3;21.4557952881;17.0;4;44.5099055767;
36;3;14.0;24.0;7;31.2611646652;3;20.5496559143;18.0;4;45.1878874302;
37;3;14.9783496857;25.0;7;32.3830943108;3;19.6327514648;19.0;4;45.8593690395;
38;3;16.0149288177;26.0;7;32.5354576111;3;19.4056663513;20.0;4;46.5302376747;
39;3;17.0516376495;27.0;8;32.6885483265;3;19.4691371918;21.0;4;47.2062754631;
40;3;18.0883865356;25.5302963257;8;32.8420598507;3;19.5240058899;22.0;6;47.8926811218;
41;3;17.4526176453;26.0;9;32.9956846237;3;19.5711479187;23.0;7;48.5427899361;
42;3;17.4987049103;27.0;9;33.1491173506;3;19.6000003815;24.0;7;49.1086950302;
43;3;18.1979846954;25.577917099;9;33.3020578623;3;19.6000003815;25.0;9;49.7161855698;
44;4;17.5906181335;26.0;10;33.4542140961;3;19.6000003815;26.0;9;50.3611893654;
45;5;17.636264801;27.0;9;33.6053035259;3;19.6000003815;29.0;9;51.0379443169;
46;5;17.3768234253;27.0;9;33.7550575733;3;19.6000003815;32.0;10;51.7390680313;
47;5;19.3871631622;28.0;11;33.9032216072;3;19.6000003815;35.0;13;52.4557781219;
48;5;20.7709655762;29.0;11;34.0495573282;3;19.6000003815;38.0;13;53.1782588959;
49;5;20.4082870483;30.0;11;34.1938457489;3;19.6000003815;41.0;13;53.8961582184;
50;5;22.4190635681;31.0;12;34.3358867168;3;19.6000003815;42.0;14;54.5991659164;
51;5;23.4707946777;30.7166194916;13;35.4755001068;3;20.6000003815;40.0;14;55.2776012421;
52;5;25.5016422272;30.7350120544;13;35.6625267267;3;19.6000003815;41.0;14;55.9229507446;
53;5;26.4521656036;32.0;16;35.8488031626;3;19.6000003815;42.0;14;56.5282850266;
54;5;27.1940288544;34.0;16;36.0342366695;4;21.6000003815;41.0;13;58.088514328;
55;5;28.2215995789;33.0;16;36.2187492847;4;23.6000003815;41.0;13;58.7604695559;
56;5;26.3999996185;34.8104858398;16;36.4022777081;4;21.6000003815;43.0;11;59.4065653086;
57;5;26.8978614807;34.6349868774;17;36.5847705603;4;21.6000003815;45.0;5;60.0299959183;
58;6;26.9095134735;34.6650238037;16;36.7661877871;4;21.6000003815;47.0;6;60.6354337931;
59;6;26.9212417603;34.6960754395;16;36.9464979172;4;22.6000003815;45.0;6;61.2286365032;
60;6;27.9330329895;34.7281532288;16;37.1256774664;4;21.6000003815;46.0;6;61.8160250187;
61;6;29.1377029419;34.0;16;37.3037090302;4;21.6000003815;47.0;7;62.4042613506;
62;6;29.1911125183;34.0;16;37.4805785418;4;22.6000003815;45.0;10;62.9998393059;
63;6;29.2441730499;34.0;17;37.6562739611;4;21.6000003815;46.0;9;63.544028759;
64;6;26.9198532104;35.9678153992;16;37.7823755741;4;21.6000003815;47.0;12;64.0209121704;
65;7;28.5347118378;34.0;13;48.8981320858;4;22.6000003815;45.0;12;64.5427899361;
66;8;30.8046722412;36.9412765503;8;64.4556423426;4;21.6000003815;46.0;14;65.1086950302;
67;8;33.8166732788;39.9800338745;8;65.7403810024;5;21.6000003815;47.0;21;65.7161855698;
68;7;33.4404373169;40.0;7;50.500967741;6;22.6000003815;45.0;17;82.1111893654;
69;8;32.840637207;43.0;7;50.9866906404;6;24.6000003815;45.0;17;83.4573187828;
70;9;32.8525810242;44.0;6;53.2559193373;6;26.6000003815;45.0;18;84.7463579178;
71;9;35.0514793396;45.3175926208;8;55.1575421095;6;27.6000003815;45.0;19;85.9720478058;
72;10;31.9040336609;48.8823928833;7;56.7483639717;7;28.6000003815;45.0;18;89.4490261078;
73;10;32.1933364868;49.5038909912;7;58.0907202959;7;29.7080001831;45.0;18;92.4816894531;
74;10;34.1593475342;46.6214561462;7;59.0708554983;7;30.4306030273;45.0;18;95.1160573959;
75;10;34.5456542969;47.7695884705;7;59.8110070229;7;30.6125068665;45.0;19;98.1577568054;
76;10;32.4299240112;48.8116149902;7;61.5279484987;7;31.6993408203;46.0;19;99.9192442894;
77;10;33.6787261963;48.855255127;7;63.373106122;7;32.7565040588;47.0;19;101.437308788;
78;10;34.6787223816;53.2854537964;7;65.2586641312;7;33.0340423584;48.0;21;102.441187501;
79;10;39.3391113281;56.3700790405;8;66.1049281359;8;33.0386276245;50.0;20;103.126053691;
80;10;36.5999984741;61.6056022644;9;66.9411699772;8;28.7999992371;54.0;20;103.741839647;
81;11;40.0285110474;64.7281417847;10;67.8094958067;8;26.7999992371;57.5509490967;20;104.28826654;
82;11;42.1851997375;68.852104187;11;68.7111347914;8;24.7999992371;60.5614051819;20;104.767561436;
83;11;41.358631134;70.852104187;11;69.576336503;8;25.75;63.5509490967;21;105.183826208;
84;11;38.2651443481;75.4562072754;12;70.477065444;8;26.75;66.5509490967;21;105.542395353;
85;12;37.3028564453;79.9135818481;11;71.4179260731;8;27.75;70.5509490967;18;105.849261403;
