Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;2;8.0;12.3000001907;5;24.0;1;8.0;10.6999998093;5;21.0;
4;2;9.19999980927;11.5;5;24.1124999523;1;8.14999961853;10.5;5;21.0;
5;2;9.82250022888;11.5;5;24.2364046574;1;8.14999961853;10.5;5;21.0;
6;2;10.9709215164;11.5;5;24.3725773096;1;9.14999961853;10.5;5;21.0;
7;2;12.0117731094;11.5;5;24.5218783617;1;9.72500038147;10.5;5;21.0;
8;2;12.3565635681;11.5;5;25.1603652239;1;9.72500038147;10.5;5;21.4200000763;
9;2;12.5481100082;11.7299995422;5;25.7180355787;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;12.7154111862;11.9106416702;5;27.2239179611;1;9.8956489563;10.8792181015;5;22.0;
11;2;13.167175293;12.5274600983;5;28.5177702904;1;9.94999980927;11.0;5;23.5400009155;
12;2;14.8887090683;13.0216779709;5;29.6286454201;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;16.888710022;13.4066829681;5;30.5931797028;2;11.9499998093;12.6126422882;5;26.8616695404;
14;2;18.888710022;13.6998376846;5;31.4486236572;2;13.9499998093;12.9308347702;5;27.833294034;
15;2;20.2295246124;13.9190797806;5;32.0668101311;2;15.9499998093;13.3366470337;5;28.6376472712;
16;2;21.3664283752;14.0;5;32.562277317;2;17.2523422241;13.6469516754;5;29.3136873245;
17;2;22.5150680542;14.0;6;33.0955038071;2;18.2996768951;13.879781723;5;29.7941719294;
18;2;23.675037384;14.0;6;33.6638817787;2;19.3536891937;14.0;5;30.0669906139;
19;2;24.0991630554;14.0;6;34.263466835;2;20.4150733948;14.0;5;30.375654459;
20;2;24.2790393829;14.0;6;34.8889698982;2;20.8345222473;14.0;5;30.7230784893;
21;2;24.4666900635;14.0;7;35.5338482857;2;20.9126911163;14.0;5;31.1118502617;
22;3;24.6601543427;14.0;6;36.1905097961;2;21.0001659393;14.0;5;31.544028759;
23;3;24.8571529388;14.0;6;36.8506231308;2;21.0974063873;14.0;6;32.0209121704;
24;3;25.0551872253;14.0;6;37.5055141449;2;21.2047042847;14.0;6;32.5427899361;
25;3;23.0551872253;15.0;6;38.1466121674;2;21.3221263885;14.0;6;33.1086950302;
26;3;22.3999996185;16.0;6;38.7658996582;2;21.4494552612;14.0;6;33.7161855698;
27;3;22.3999996185;17.0;6;39.3563127518;2;21.5861415863;14.0;7;34.3611893654;
28;3;23.3999996185;15.0;6;39.9120550156;2;21.7312660217;14.0;7;35.0379443169;
29;3;22.3999996185;15.0;6;40.4287929535;2;21.8835372925;14.0;7;35.7390680313;
30;3;21.3999996185;15.0;6;40.9037227631;2;20.0412902832;15.0;7;36.4557781219;
31;3;22.3999996185;16.0;6;41.3355169296;2;19.2025489807;16.0;7;37.1782588959;
32;3;21.3999996185;15.0;6;41.7241783142;2;18.36510849;17.0;7;37.8961582184;
33;3;21.3999996185;15.0;6;42.0708265305;2;17.5266342163;18.0;7;38.5991659164;
34;3;20.3999996185;15.0;7;42.377453804;2;16.6848106384;19.0;7;39.2776012421;
35;3;20.3999996185;16.0;7;42.6466779709;2;16.5374603271;20.0;8;39.9229507446;
36;3;20.3999996185;17.0;7;42.8815116882;3;17.6826629639;21.5;7;41.5282850266;
37;3;20.3999996185;18.0;7;43.0851631165;3;18.818862915;22.0;7;42.2485142946;
38;4;20.9255485535;19.5;6;44.25;3;19.205915451;23.0;7;42.9442135096;
39;4;20.9749984741;20.5;6;44.4025000334;3;19.362449646;24.0;7;43.6169452667;
40;4;20.9207515717;21.0;9;44.5764987469;3;19.5138130188;25.0;8;44.2700439692;
41;5;21.9729499817;21.0;8;44.774458766;3;19.6607589722;26.0;8;44.9082524776;
42;5;22.5750007629;23.0;8;44.9989435673;3;19.8043556213;27.0;10;45.5373003483;
43;5;24.0996837616;25.0;9;45.2525589466;3;20.945892334;25.0;10;46.163449049;
44;5;25.1757678986;27.0;9;45.5378723145;3;19.4740829468;27.0;11;46.793033123;
45;5;26.2613620758;29.0;10;45.8573079109;3;19.5282669067;28.5559253693;12;47.4320178032;
46;6;27.3571929932;29.0;10;46.2130148411;3;20.574798584;26.7720146179;12;48.0209121704;
47;7;28.4639053345;29.0;9;61.6067101955;3;22.5047054291;27.7720146179;13;48.5427899361;
48;7;29.5750007629;31.0;9;62.7895004749;3;23.622127533;28.7720146179;14;49.1086950302;
49;7;31.9749984741;31.0;9;63.9310655594;3;24.7494564056;29.7720146179;14;49.7161855698;
50;7;31.9749984741;33.0;9;65.0298857689;3;25.8861427307;30.0;15;50.3611893654;
51;8;33.9749984741;33.0;8;66.0866355896;3;27.0312690735;30.0;15;51.0379443169;
52;8;33.9749984741;34.0;8;68.1031889915;3;25.8999996185;30.0;16;51.7390680313;
53;8;35.9749984741;35.0;8;69.101685524;3;26.8999996185;29.0;16;52.4557781219;
54;8;37.9749984741;36.0;8;71.0639672279;3;27.8025493622;29.0;16;53.1782588959;
55;8;39.5631027222;38.0;8;72.0106846094;3;27.9651069641;29.0;16;53.8961582184;
56;8;38.6398277283;41.0;9;72.8277696371;3;28.1266365051;29.0;16;54.5991659164;
57;8;37.6749992371;44.0;9;73.5279587507;3;28.2848129272;29.0;16;55.2776012421;
58;8;36.6749992371;46.5509490967;10;75.2197887897;3;26.4374599457;30.0;16;55.9229507446;
59;8;36.6749992371;49.5614051819;11;75.9148447514;3;25.5826644897;31.0;17;56.5282850266;
60;8;36.6749992371;52.1228942871;12;76.5856310129;3;24.5826644897;30.0;17;57.088514328;
61;8;35.6749992371;54.1439666748;12;80.0701206923;3;23.5826644897;30.0;18;57.6004695892;
62;8;35.0175628662;56.1651954651;12;83.0157372952;3;23.5826644897;31.0;18;58.0628213882;
63;9;34.1602287292;56.1865692139;12;85.4801455736;3;23.0641345978;32.0;18;58.4758720398;
64;9;33.8777618408;56.2080841064;14;87.5309822559;3;22.8570709229;33.0;18;58.8412618637;
65;9;34.9735717773;57.7911300659;14;89.0485424995;3;22.9392852783;34.0;18;59.1616458893;
66;9;34.0465621948;56.8234329224;14;89.9889988899;3;23.0113716125;35.0;27;59.4403705597;
67;9;34.0465621948;57.8559303284;16;90.8165285587;4;23.0740833282;36.0;18;69.6811828613;
68;10;31.0465621948;58.8885993958;15;91.3992786407;4;24.1282653809;38.0;16;70.2879886627;
69;10;31.2999992371;58.9214324951;15;92.8698192835;4;25.1747970581;40.0;17;70.7743997574;
70;10;33.2999992371;60.9544181824;15;93.3794004917;4;25.2000007629;42.0;18;71.1219387054;
71;10;35.2999992371;63.9875411987;15;93.8448625803;4;25.2000007629;44.0;18;73.3532533646;
72;10;36.6610298157;67.0207824707;15;94.2728806734;4;24.3080005646;44.0;20;75.2050018311;
73;10;37.2999992371;70.0541381836;16;95.6178394556;4;24.4014415741;44.0;21;76.7334012985;
74;10;40.2999992371;71.0875854492;16;96.8591682911;4;22.4014415741;44.0;21;77.7516489029;
75;10;42.2999992371;75.9095840454;17;97.1521905661;4;24.4014415741;43.0;21;78.5573978424;
76;11;41.2999992371;81.0155029297;16;97.4584615231;4;22.8014411926;43.0;22;79.2101612091;
77;11;42.2999992371;80.1268615723;18;97.7782880068;4;24.7644882202;42.0;22;79.4466018677;
78;11;39.2999992371;85.243812561;18;98.1118934155;4;26.8354225159;43.0;22;79.6554813385;
79;11;38.2999992371;89.9723968506;19;98.4593989849;4;22.8980865479;46.0;23;79.8390817642;
80;12;37.2999992371;88.7296981812;14;112.659890771;3;16.0;44.0;23;66.0;
81;13;36.2999992371;92.8098754883;13;113.195734024;3;17.0;44.0;24;66.0;
82;13;38.2999992371;96.4665222168;14;114.584664464;4;19.0;47.0;23;67.0;
83;13;42.2999992371;94.9735870361;15;114.986381173;4;19.0;48.0;24;67.1799999475;
84;13;42.2999992371;99.0570678711;15;115.400520563;4;20.265499115;50.0;24;67.3902759552;
85;13;43.2999992371;103.141563416;16;115.82627964;4;21.0;52.0;24;67.6350997686;
