Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;2;8.0;10.8999996185;4;22.0;
4;1;9.0;11.5;6;23.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;9.60000038147;11.5;6;23.0;2;8.31349945068;10.5;3;22.1871190071;
6;1;10.6000003815;11.5;6;23.0;2;9.41710090637;10.5;3;22.2917383909;
7;1;11.6000003815;11.5;6;23.0;2;10.0156412125;10.5;3;22.4042263031;
8;2;12.8999996185;11.6999998093;5;24.4599990845;2;10.0409517288;10.5;3;22.9589728117;
9;2;14.0380001068;11.7299995422;5;24.8212833405;2;10.1657686234;10.7100000381;3;23.4430115223;
10;2;15.1463851929;11.9106416702;5;25.0;2;10.2746782303;10.8792181015;3;23.8415006399;
11;2;15.5000009537;12.0;5;26.2400007248;2;10.3643379211;11.0;3;25.6606454849;
12;2;17.4583854675;12.6000003815;5;27.2387843132;2;10.773645401;11.7700004578;4;27.2614676952;
13;2;19.4583854675;13.0788002014;5;28.0246574879;2;12.4981412888;12.4126424789;4;28.6526534557;
14;2;21.4583854675;13.4505519867;5;28.63283813;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;22.4965171814;13.7328653336;5;29.098970294;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;23.5099372864;13.943564415;5;29.2577478886;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;24.5237083435;14.0;6;29.3048160076;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;25.1463851929;14.3914451599;6;29.3530313969;2;19.9946746826;14.0;4;33.2167277336;
19;2;25.8059082031;14.0;6;29.4023760557;2;21.1237640381;14.0;4;33.8314290047;
20;2;25.3999996185;14.420712471;6;29.4528282881;2;21.6120700836;14.0;4;34.4827160835;
21;2;25.3999996185;14.4358482361;6;29.5043625832;2;21.7586097717;14.0;4;35.1645216942;
22;2;25.3999996185;14.4513092041;6;29.5569496155;2;21.9120159149;14.0;4;35.8691868782;
23;2;25.8670845032;14.0;8;29.6105561256;2;22.0705661774;14.0;5;36.5877075195;
24;3;25.3999996185;14.4831666946;5;29.6651450396;2;22.2322330475;14.0;5;37.3101301193;
25;3;23.8995437622;15.0;5;29.72067523;2;22.3947792053;14.0;5;38.0260667801;
26;3;22.9162025452;16.0;6;29.7771017551;2;22.5558643341;14.0;5;38.7252779007;
27;3;21.9331302643;17.0;6;29.8343759775;2;22.713186264;14.0;6;39.3982591629;
28;3;20.9503135681;18.0;6;29.8924454451;2;22.8646087646;14.0;7;40.0367603302;
29;3;19.9677333832;19.0;6;29.9512542486;2;23.0082702637;14.0;7;40.6341733932;
30;3;18.985376358;20.0;6;30.0107431412;3;22.1426887512;15.5;6;42.1857595444;
31;3;18.0032234192;21.0;6;30.0708494186;3;22.2667961121;16.5;6;42.8486958742;
32;3;17.6212539673;22.0;7;30.1315076351;3;21.3799552917;17.5799999237;6;43.4857145548;
33;3;17.6394519806;23.0;7;30.1926498413;3;20.784286499;18.0;6;44.1002759933;
34;3;17.6577949524;24.0;9;30.2542052269;3;19.572883606;19.7770614624;6;44.6972643137;
35;4;17.6762619019;25.0;6;34.1856532097;3;19.3531951904;20.8970851898;7;45.282586813;
36;4;18.0;27.0;6;34.3786234856;3;19.4235095978;21.0;7;45.8627579212;
37;4;19.0;28.1891307831;9;34.5709724426;3;19.4845981598;22.0;7;46.4444854259;
38;4;21.0;26.2203063965;10;34.7622895241;4;19.5373153687;23.0;5;47.0342698097;
39;4;21.0;27.2515392303;11;34.9521737099;4;19.5825443268;24.0;5;47.544028759;
40;5;22.0;28.2827892303;10;35.1402368546;4;19.6000003815;25.0;5;48.0209121704;
41;5;24.0;26.3140182495;9;35.3261079788;4;19.6000003815;26.0;5;48.5427899361;
42;5;25.9792747498;27.3140182495;9;35.5094361305;4;19.6000003815;27.0;5;49.1086950302;
43;5;27.1069850922;28.3140182495;9;35.689892292;4;20.6000003815;25.0;5;49.7161855698;
44;5;27.3879680634;29.3140182495;8;35.8671724796;4;19.6000003815;26.0;5;50.3611893654;
45;5;29.3549251556;30.0;9;36.0409982204;4;20.6000003815;26.0;6;51.0379443169;
46;5;29.593624115;31.0;10;36.2111196518;4;21.6000003815;27.0;8;51.7390680313;
47;5;30.6922016144;30.4987812042;10;36.3773150444;4;22.6000003815;28.0;8;52.4557781219;
48;5;31.7877559662;30.528793335;11;36.5393910408;4;23.6000003815;29.0;9;53.1782588959;
49;5;32.2801704407;30.5584888458;12;36.697183609;5;25.6000003815;31.0;9;54.8961582184;
50;6;32.3693618774;30.5878353119;8;48.8505568504;5;27.6000003815;31.0;9;55.7591658831;
51;6;33.4552574158;31.6168022156;7;49.4794023037;5;27.8999996185;32.0;10;56.6213451624;
52;7;34.5378112793;32.645362854;7;50.0629343987;5;27.8999996185;33.0;10;57.4770746231;
53;7;34.6170005798;32.0;8;50.6005110741;5;27.8999996185;34.0;10;58.3224569559;
54;8;34.6928215027;34.0;7;51.0926480293;5;27.8999996185;34.0;10;59.1555049419;
55;8;35.7652854919;34.0;7;51.5408067703;5;27.8999996185;34.0;10;59.9761240482;
56;8;32.8344192505;36.0;7;51.9471669197;5;27.8999996185;34.0;10;60.7858998775;
57;8;31.9002723694;37.7811508179;7;52.3144040108;5;27.8999996185;34.0;11;61.5877223015;
58;9;31.9628982544;39.8067588806;6;53.6454901695;5;27.8999996185;34.0;11;62.3852906227;
59;9;32.0223655701;41.8318099976;6;55.0363026857;5;27.8999996185;34.0;11;63.1825580597;
60;9;32.0250015259;44.8562889099;6;55.366874218;6;28.8999996185;35.0;14;64.9831604958;
61;9;35.0250015259;44.0;6;58.467228651;7;29.8999996185;36.0;13;65.9498778582;
62;9;37.1756210327;47.0;7;60.2876610756;7;29.8999996185;37.0;13;66.9479185343;
63;9;39.2004127502;49.2291984558;7;61.8363243341;7;29.8999996185;38.0;13;67.9153132439;
64;9;41.2271347046;52.6162643433;8;63.1834651232;7;29.8999996185;39.0;14;68.8321162462;
65;9;43.2554397583;55.4926147461;9;64.0828348398;7;29.8999996185;39.8970870972;15;69.8060586452;
66;10;43.9328613281;58.6231460571;8;64.8032702208;7;29.8999996185;40.0334968567;16;70.8314325809;
67;10;45.9195747375;59.3116836548;9;65.5870687962;7;30.4345226288;39.0;16;72.9013373852;
68;10;42.9076156616;62.3733596802;10;66.4359720945;7;30.8999996185;41.0;17;76.126034379;
69;10;41.8968582153;64.437210083;10;67.3500763178;7;30.8014202118;42.4199981689;17;79.0655907393;
70;10;40.8871688843;66.0422058105;11;68.3273591995;7;32.2291641235;43.7314720154;19;81.7639262676;
71;10;39.878452301;69.0678405762;12;69.3632581234;7;31.3310565948;46.957901001;19;84.020511508;
72;12;38.8706054688;72.09400177;10;71.4503893852;7;34.3499984741;45.0;19;86.1185643673;
73;13;38.8635444641;75.3220825195;5;82.6784801483;7;32.9968338013;46.0;20;88.1029676199;
74;13;39.8571929932;81.1478652954;6;84.4434937239;8;29.75;49.0;20;89.6958273649;
75;13;39.851474762;86.1755142212;8;86.2034453154;8;28.75;49.0;20;91.2714744806;
76;13;39.4463272095;89.8614196777;8;87.9394981861;8;27.75;51.0;19;92.8178440332;
77;13;39.4416923523;92.9975967407;8;89.6336331367;8;26.75;50.0;19;94.3230121136;
78;13;39.4375228882;95.1333007812;9;91.2697526217;8;25.75;52.0;20;95.7752885818;
79;13;39.4337692261;96.2684020996;10;94.8346368074;8;25.0;54.0;20;97.1635522842;
80;14;41.430393219;100.373100281;10;96.3261092901;8;25.0;56.0;20;99.4777953625;
81;14;43.4273529053;104.476631165;11;97.7340469956;8;26.0;59.0;20;100.769757986;
82;14;43.4246177673;108.578903198;14;99.05607903;8;27.0;62.0;21;101.930326939;
83;14;44.4221572876;109.679824829;18;100.293163836;8;27.0;65.0;22;102.876459241;
84;14;43.4199409485;113.779319763;18;101.448924959;8;27.0;68.0;21;103.763485193;
