Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;9.60000038147;11.5;6;23.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;10.6000003815;11.5;6;23.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;11.6000003815;11.5;6;23.0;2;9.99210166931;10.5;3;22.2917383909;
8;1;11.8999996185;11.5;6;23.4599990845;2;10.0156412125;10.5;3;22.8371437788;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.1383571625;10.7100000381;3;23.3113827705;
10;2;12.1463851929;12.1106414795;5;25.0;2;10.2450618744;10.8792181015;2;23.6996542215;
11;2;12.5000009537;12.0;5;26.2575007677;2;10.3324222565;11.0;2;25.4997080564;
12;2;14.4636354446;12.6000003815;5;27.2752985954;2;10.7374343872;11.7700004578;3;27.0797379017;
13;2;16.463634491;13.0788002014;5;28.0817543268;2;12.4572515488;12.4126424789;3;28.4485538006;
14;2;18.463634491;13.4505519867;5;28.7121355534;2;14.4572515488;12.9308347702;3;29.6330289841;
15;2;19.5203056335;13.7328653336;5;29.2021307945;2;16.4572525024;13.3366470337;3;30.669192791;
16;2;20.5408859253;13.943564415;5;29.3864723444;2;17.7094402313;13.6469516754;3;31.5947263241;
17;2;21.5623264313;14.0;6;29.4608361721;2;18.8129119873;13.879781723;3;32.3400559425;
18;2;22.5846366882;14.0;6;29.53810215;2;19.9265136719;14.0;3;32.8895044327;
19;2;22.8614311218;14.0;6;29.6182664633;2;21.0501403809;14.0;3;33.4816474915;
20;2;22.3999996185;14.4854803085;7;29.7013115883;2;21.5333709717;14.0;3;34.1130428314;
21;2;22.9103927612;14.0;7;29.7872054577;2;21.6754341125;14.0;3;34.7785673141;
22;2;22.9361610413;14.0;7;29.8759007454;2;21.825176239;14.0;3;35.4714341164;
23;2;22.962770462;14.0;8;29.9673340321;2;21.9810714722;14.0;4;36.1833543777;
24;2;22.9902000427;14.0;8;30.0614249706;2;22.141254425;14.0;4;36.9048519135;
25;2;23.0184268951;14.0;8;30.1580765247;2;22.3035907745;14.0;6;37.6257123947;
26;2;21.0474224091;15.0;8;30.2571737766;2;22.4657840729;14.0;6;38.3355398178;
27;2;20.0771522522;16.0;8;30.3585846424;2;22.6254959106;14.0;7;39.0243473053;
28;3;19.1075744629;17.0;7;30.4621598721;2;22.7804775238;14.0;7;39.6831235886;
29;3;18.1386470795;18.0;6;30.5677332878;2;22.9287014008;14.0;7;40.3043012619;
30;3;17.1703186035;19.0;6;30.6751227379;2;21.0684661865;15.0;7;40.8820743561;
31;3;16.2025356293;20.0;6;30.7841308117;2;20.1984672546;16.0;7;41.4125490189;
32;3;15.2352390289;21.0;7;30.8945457935;2;19.3178215027;17.0;7;41.8937177658;
33;3;14.8683643341;22.0;8;31.0061435699;2;18.4260864258;18.0;7;42.3252954483;
34;3;14.901843071;23.0;8;31.1186892986;2;17.523191452;19.0;7;42.7084550858;
35;3;14.9356069565;24.0;9;31.2319386005;2;17.3094024658;20.0;8;43.0455055237;
36;3;14.969581604;25.0;10;31.3456401825;2;17.3852386475;21.0;8;43.3395690918;
37;3;15.003692627;26.0;10;31.4595377445;2;17.4514026642;22.0;8;43.5942716599;
38;3;15.0378608704;27.0;12;31.5733726025;2;17.5087108612;23.0;8;43.8134851456;
39;3;15.0;26.0;12;31.6868853569;2;17.5580348969;24.0;8;44.0;
40;3;15.0;26.0;12;31.7998189926;2;17.6000003815;25.0;8;44.0;
41;3;15.1399459839;27.0;14;31.9119205475;2;17.6000003815;26.0;8;44.0;
42;3;15.0;26.0;14;32.0229439735;2;17.6000003815;27.0;9;44.0;
43;3;15.0;26.0;15;32.1326518059;2;18.6000003815;25.0;9;44.0;
44;3;15.2397956848;27.0;16;32.2408175468;2;17.6000003815;26.0;10;44.0;
45;3;15.0;26.0;17;32.3472275734;2;17.6000003815;27.0;11;44.0;
46;3;15.0;26.0;18;32.4516816139;2;18.6000003815;25.0;11;44.0;
47;3;16.3355045319;25.0;18;32.5539956093;2;17.6000003815;25.0;12;44.0;
48;3;17.3661994934;25.0;19;32.6540017128;2;17.6000003815;25.0;12;44.0;
49;3;18.3962001801;25.0;19;32.7515497208;2;18.0;25.0;13;44.0;
50;4;19.4254646301;25.0;14;47.8465070724;2;19.0;25.0;14;44.0;
51;4;21.4539527893;26.0;15;48.6887598038;2;20.0;25.0;14;44.0;
52;4;23.481628418;26.0;15;49.4475870132;2;20.2999992371;24.0;16;44.0;
53;4;24.5084648132;27.0;16;50.1220774651;2;20.2999992371;24.0;16;44.0;
54;4;24.0;29.0;16;50.7146949768;2;20.2999992371;24.0;17;44.0;
55;4;24.3999996185;31.0;16;51.2304091454;2;20.2999992371;24.0;18;44.0;
56;4;25.3999996185;30.0;16;51.6758236885;2;20.2999992371;24.0;18;44.0;
57;4;26.007019043;31.0;16;52.0583853722;2;20.2999992371;24.0;19;44.0;
58;4;24.3999996185;33.0;16;52.3857502937;2;20.2999992371;24.0;20;44.0;
59;4;25.3999996185;33.0;21;52.5716104507;2;20.2999992371;24.0;20;44.0;
60;5;24.3999996185;35.0;16;72.6372656822;2;20.2999992371;24.0;21;44.0;
61;6;27.3999996185;33.0;11;89.8999943733;2;20.2999992371;24.0;21;44.0;
62;6;30.1099967957;37.0;11;91.7375998497;2;20.2999992371;24.0;22;44.0;
63;6;32.125;41.0;12;93.2675290108;2;20.2999992371;24.0;22;44.0;
64;7;33.125;45.0;11;94.5542055368;2;20.2999992371;24.0;22;44.0;
65;7;34.125;49.0;13;95.6210659742;2;20.2999992371;24.0;23;44.0;
66;7;35.125;53.0;13;96.495916605;2;20.2999992371;24.0;23;44.0;
67;7;36.125;55.5509490967;14;97.1919015646;2;20.2999992371;24.0;24;44.0;
68;7;37.125;57.5614051819;16;97.5209069252;2;20.2999992371;24.0;24;44.0;
69;7;37.713104248;59.5719451904;17;97.797883749;2;20.2999992371;24.0;24;44.0;
70;7;37.7898292542;61.5825614929;17;98.9364993572;2;20.2999992371;24.0;25;44.0;
71;7;38.8250007629;64.59324646;18;99.0480165482;2;20.2999992371;24.0;25;44.0;
72;7;39.0999984741;65.6040039062;19;102.789557099;2;20.2999992371;24.0;26;44.0;
73;7;39.6909980774;68.3148345947;19;105.786847711;2;20.2999992371;24.0;26;44.0;
74;7;40.9183273315;71.8549194336;18;108.153692126;2;20.2999992371;24.0;26;44.0;
75;7;41.2877044678;75.2529220581;21;109.993481398;2;20.2999992371;24.0;26;44.0;
76;8;42.5623779297;75.539932251;20;111.04701519;2;20.2999992371;24.0;26;45.3199996948;
77;8;39.6270141602;78.0694351196;20;111.22952497;2;20.4890003204;24.4200000763;26;46.3582401276;
78;8;38.6270141602;80.1927642822;23;111.423944831;2;20.6291618347;24.7314720154;27;47.1666984558;
79;9;38.6270141602;79.3244018555;22;111.630565882;2;20.7310562134;24.9579029083;27;47.5526294708;
80;9;36.6270141602;81.6435089111;23;111.849576592;2;20.75;25.0;27;47.8066806793;
81;11;35.6270141602;85.3467407227;23;112.081043363;2;20.75;25.0;27;48.0;
82;12;36.4000015259;84.6435089111;21;127.32489109;2;20.75;25.0;27;48.0;
83;13;36.4000015259;91.3691711426;19;128.630885005;2;20.75;25.0;27;48.0;
84;13;37.4000015259;96.3804016113;20;129.853592753;2;20.75;25.0;28;48.0;
85;14;37.5999984741;99.2947692871;19;130.98187089;2;20.75;25.0;28;48.0;
86;14;39.5999984741;101.726089478;19;132.011272192;2;18.75;26.0;28;48.0;
87;14;41.5999984741;105.683441162;19;133.943091273;2;17.75;27.0;28;48.0;
88;14;44.5999984741;108.887969971;21;134.817902327;2;16.75;28.0;28;48.0;
89;15;48.8022079468;113.098220825;20;135.609846711;2;15.75;29.0;28;48.0;
90;15;50.9406547546;116.313247681;22;136.328468204;2;14.75;30.0;28;48.0;
