Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;2;7.0;11.8999996185;3;22.0;
3;2;8.0;12.3000001907;5;24.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;2;9.19999980927;11.5;5;24.1124999523;2;8.31349945068;10.5;3;22.1871190071;
5;2;9.82250022888;11.5;5;24.2364046574;2;8.32806777954;10.5;3;22.2917383909;
6;2;10.9709215164;11.5;5;24.3725773096;2;9.44064044952;10.5;3;22.4042263031;
7;2;12.0117731094;11.5;5;24.5218783617;2;10.0409517288;10.5;3;22.5249304771;
8;2;12.3565635681;11.5;5;25.1603652239;2;10.0681095123;10.5;3;23.0894187689;
9;2;12.5481100082;11.7299995422;5;25.7180355787;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;12.7154111862;11.9106416702;5;27.2239179611;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;13.167175293;12.5274600983;5;28.5177702904;2;10.3983440399;11.0;3;25.8316864967;
12;2;14.8887090683;13.0216779709;5;29.6286454201;2;10.8121290207;11.7700004578;3;27.4540388584;
13;2;16.888710022;13.4066829681;5;30.5931797028;2;12.541469574;12.4126424789;3;28.8682081699;
14;2;18.888710022;13.6998376846;5;31.4486236572;2;14.541469574;12.9308347702;3;30.1005516052;
15;2;20.2295246124;13.9190797806;5;32.0668101311;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;21.3664283752;14.0;5;32.562277317;3;17.8257961273;13.6469516754;3;32.1621966362;
17;2;22.5150680542;14.0;6;33.0955038071;3;18.9405918121;13.879781723;3;32.9572491646;
18;2;23.675037384;14.0;6;33.6638817787;3;20.0653820038;14.0;3;33.5542383194;
19;2;24.0991630554;14.0;6;34.263466835;3;21.1997051239;14.0;3;34.1899633408;
20;3;24.2790393829;14.0;5;34.8889698982;3;21.692741394;14.0;3;34.8591008186;
21;3;24.4666900635;14.0;6;35.5338482857;3;21.843296051;14.0;3;35.5546751022;
22;4;24.6601543427;14.0;5;36.1905097961;3;21.9998016357;14.0;3;36.2682390213;
23;4;24.8571529388;14.0;5;36.8506231308;3;22.1603527069;14.0;3;36.9902019501;
24;4;25.0551872253;14.0;5;37.5055141449;3;22.3227958679;14.0;3;37.7102985382;
25;4;23.0551872253;15.0;5;38.1466121674;3;22.4848175049;14.0;3;38.4181499481;
26;4;22.3999996185;16.0;5;38.7658996582;3;22.6440830231;14.0;4;39.1038570404;
27;4;22.3999996185;17.0;5;40.3563127518;3;22.7983665466;14.0;5;39.758556366;
28;4;24.3999996185;15.5;5;41.0645550489;3;22.9456748962;14.0;6;40.374874115;
29;4;24.3999996185;15.0;5;41.7552917004;3;23.0843467712;14.0;6;40.947227478;
30;4;23.7979488373;15.0;5;42.428181529;3;23.2131252289;14.0;6;41.4719495773;
31;4;24.8573379517;16.0;5;43.0844604969;3;23.3311882019;14.0;6;41.9472465515;
32;4;25.3999996185;14.8744716644;6;43.7267372608;3;23.438129425;14.0;6;42.3730211258;
33;4;24.3999996185;16.0012798309;6;44.3586988449;3;23.5339279175;14.0;6;42.7505970001;
34;4;24.0863609314;15.0;6;44.9847617149;3;23.6188831329;14.0;6;43.0823974609;
35;4;24.1821918488;16.0;6;45.609692812;3;23.6935386658;14.0;6;43.3716182709;
36;4;24.2889041901;17.0;6;46.2382218838;3;23.7586135864;14.0;6;43.6219272614;
37;5;24.4070129395;18.0;5;46.8746635914;3;23.8149337769;14.0;6;43.8372087479;
38;5;24.0623989105;19.0;6;47.5116910934;3;23.8633708954;14.0;6;44.0;
39;5;23.9749984741;18.0;7;48.0225958824;3;23.8999996185;14.0;6;44.0;
40;5;25.9749984741;21.0;7;48.5703659058;3;23.8999996185;14.0;6;44.0;
41;5;27.5711078644;24.0;8;49.1518626213;3;23.8999996185;14.0;6;44.0;
42;5;28.745557785;26.0;8;49.7625956535;3;23.8999996185;16.0;7;44.0;
43;5;29.9287776947;28.0;9;50.3967533112;3;23.8999996185;18.0;7;44.0;
44;5;31.1190242767;29.0;9;51.0473399162;3;23.8999996185;20.0;7;44.0;
45;6;31.314201355;29.0;9;51.7064228058;3;23.8999996185;22.0;8;44.0;
46;6;31.5119247437;29.0;10;53.365480423;3;23.8999996185;24.0;8;44.0;
47;6;32.7096405029;30.0;10;54.0358262062;3;23.8999996185;24.0;9;44.0;
48;6;33.9047470093;31.0;11;54.6892552376;3;23.8999996185;24.0;9;44.0;
49;6;34.4067726135;32.0;11;55.3180843592;3;23.8999996185;24.0;9;44.0;
50;6;34.2772483826;33.0;11;55.9157217741;3;23.8999996185;24.0;9;44.0;
51;7;34.7747154236;34.0;7;71.4769375324;3;23.8999996185;24.0;9;44.0;
52;8;35.6125106812;35.0;6;73.748005271;3;23.8999996185;24.0;8;44.0;
53;8;38.0994033813;37.0;8;75.0010957718;3;23.8999996185;24.0;9;44.0;
54;8;40.2430152893;39.0;9;76.1394630671;3;23.8999996185;24.0;9;44.0;
55;8;41.7396507263;41.0;9;77.1667776108;3;23.8999996185;24.0;10;44.0;
56;8;42.895149231;43.0;10;78.090210557;3;23.8999996185;24.0;10;44.0;
57;9;44.0416641235;44.0;9;78.9193003178;3;23.8999996185;24.0;11;44.0;
58;9;44.3018608093;44.0;10;79.6649032831;4;23.8999996185;24.0;10;44.0;
59;9;44.5024452209;44.0;10;83.1182280779;4;23.8999996185;24.0;11;44.0;
60;9;45.4913253784;44.7000007629;11;86.0100640059;4;23.8999996185;24.0;11;44.0;
61;9;46.3192367554;45.2291984558;11;88.4123321772;4;23.8999996185;24.0;12;44.0;
62;9;47.0070304871;45.6162643433;11;91.4067944288;4;23.8999996185;24.0;14;44.0;
63;9;48.5784072876;46.8922767639;10;93.0511568785;4;23.8999996185;24.0;14;44.0;
64;9;50.0048217773;48.0;11;95.2513259649;4;23.8999996185;24.0;14;44.0;
65;9;49.2757339478;51.0;13;96.3363583088;4;23.8999996185;24.0;15;44.0;
66;9;48.014503479;55.7149467468;13;97.2497888803;4;23.8999996185;24.0;15;45.0;
