Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;5;21.0;
7;1;11.6000003815;11.5;6;23.0;2;9.72500038147;10.6999998093;4;22.0;
8;2;12.8999996185;11.6999998093;5;24.4599990845;2;9.95000076294;10.5;4;22.5200001001;
9;2;14.0380001068;11.7299995422;5;24.8212833405;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;15.1463851929;11.9106416702;5;25.0;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;15.5000009537;12.0;5;26.2300007343;2;10.2486343384;11.0;4;25.0752841234;
12;2;17.4553852081;12.6000003815;4;27.2181913853;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;19.4553852081;13.0788002014;4;27.9928700924;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;21.4553852081;13.4505519867;4;28.589247942;2;14.348859787;12.9308347702;4;29.0214660168;
15;2;22.4834403992;13.7328653336;4;29.0429638624;2;16.348859787;13.3366470337;4;29.9861254692;
16;2;23.4931354523;13.943564415;3;29.1887089014;2;17.5557498932;13.6469516754;4;30.8369827271;
17;2;24.5029983521;14.0;4;29.2221269608;2;18.6424198151;13.879781723;4;31.505875349;
18;2;25.5130233765;14.0;4;29.2560760975;2;19.738822937;14.0;4;31.9789624214;
19;2;25.7768230438;14.0;4;29.2905418873;2;20.8452682495;14.0;3;32.4970645905;
20;2;25.7871627808;14.0;4;29.3255085945;2;21.31183815;14.0;3;33.0593295097;
21;2;25.7976531982;14.0;5;29.3609591722;2;21.4383487701;14.0;3;33.6634473801;
22;3;25.8082885742;14.0;4;29.3968753815;2;21.5742759705;14.0;3;34.3054871559;
23;3;25.3999996185;14.0;5;29.4332377911;2;21.7187347412;14.0;4;34.9798283577;
24;3;25.3999996185;14.4299716949;5;29.4700255394;2;21.8704605103;14.0;4;35.6792192459;
25;4;23.8410072327;15.0;4;29.5072168112;2;22.0278244019;14.0;4;36.394982338;
26;4;22.8521652222;16.0;4;29.5447884798;2;22.1888694763;14.0;4;37.1173725128;
27;4;21.8634357452;17.0;4;29.5827163458;2;22.3514080048;14.0;5;37.8360614777;
28;4;20.8748149872;18.0;4;29.6209751368;2;22.5131130219;14.0;5;38.5407104492;
29;4;19.8862915039;19.0;4;29.6595385075;3;23.6716594696;14.5;4;40.2215652466;
30;4;18.8978614807;20.0;3;29.6983793974;3;22.8248519897;15.5;3;41.0299960375;
31;4;17.9095134735;21.0;4;29.7374696732;3;21.9707489014;16.5799999237;3;41.8226715326;
32;4;17.5212402344;22.0;5;29.7767804861;3;21.4100990295;17.0;3;42.5972328186;
33;4;17.5330352783;23.0;5;29.8162822723;3;20.2346992493;18.7770614624;3;43.3533827066;
34;4;17.544883728;24.0;5;29.8559447527;3;19.7545108795;19.0;4;44.0927455425;
35;4;17.5567836761;25.0;5;29.8957372904;3;19.155796051;21.0;4;44.8185694218;
36;4;17.5687217712;26.0;5;29.9356285334;3;19.7841796875;21.0;4;45.5353114605;
37;4;17.5806884766;27.0;6;29.9755871296;3;19.3327522278;23.0;2;46.2481408119;
38;4;18.5926761627;25.0;6;30.015581131;3;18.0329189301;23.0;3;46.962416172;
39;4;17.604675293;26.0;6;30.0555787086;3;18.3327522278;25.0;3;47.6831588745;
40;4;17.6166725159;27.0;7;30.0955479145;3;19.3327522278;27.0;3;48.4145588875;
41;4;18.6286640167;25.0;9;30.135456562;3;19.5711479187;28.2713947296;3;49.1086950302;
42;4;19.6406364441;25.0;10;30.17527318;3;19.6000003815;29.5543479919;3;49.7161855698;
43;4;20.6525821686;25.0;11;30.2149660587;4;20.6000003815;27.8580932617;4;50.3611893654;
44;4;21.6644897461;25.0;12;30.2545039654;4;20.6000003815;26.8580932617;4;51.0379443169;
45;4;22.0;25.0;12;30.293856144;4;20.6000003815;26.8580932617;7;51.7390680313;
46;4;23.6881561279;25.0;12;30.3329925537;4;22.6000003815;27.8580932617;7;52.4557781219;
47;4;24.6998977661;24.0;13;30.3718836308;4;24.5025501251;28.8580932617;8;53.1782588959;
48;4;25.7115650177;24.0;13;30.4105007648;4;25.6651077271;29.8580932617;8;53.8961582184;
49;4;26.1231498718;24.0;15;30.4488155842;4;26.8266372681;30.0;8;54.5991659164;
50;4;26.1346435547;24.0;14;30.4868011475;4;27.9848136902;29.0;9;55.2776012421;
51;4;26.1460399628;24.0;15;30.5244314671;5;29.4374599457;30.0;8;56.9229507446;
52;4;26.1573295593;24.0;17;30.5616812706;5;30.5826644897;31.0;9;57.6882849932;
53;4;25.3999996185;25.0;17;30.5985264778;6;28.5826644897;33.0;9;58.4322582483;
54;4;26.1795578003;24.0;17;30.6349442005;6;29.5826644897;33.0;10;59.1545934677;
55;4;26.1904830933;24.0;16;30.6709127426;6;30.5826644897;34.0;10;59.8569933176;
56;4;26.2012729645;24.0;17;30.7064116001;6;31.0641345978;34.8970870972;11;60.5428626537;
57;5;26.2119235992;24.0;11;45.7414214611;6;31.1570701599;35.033493042;11;61.2169163227;
58;5;24.3999996185;27.0;11;46.5259244442;6;29.7738075256;35.0;11;61.8847243786;
59;5;24.3999996185;29.3879623413;9;47.229278326;6;30.3113708496;35.0;11;62.5522208214;
60;5;24.3999996185;31.4049530029;10;47.8506343365;7;31.3740825653;35.5559234619;7;91.9752116203;
61;5;25.2530021667;32.0;11;48.3925018311;7;28.3740825653;38.7720146179;7;94.6714019775;
62;5;25.2628688812;34.0;11;48.8598806858;7;27.3740825653;42.0104560852;8;97.8395695686;
63;5;25.2725658417;35.0;12;49.2593894005;7;29.3740825653;43.2713928223;9;99.5207548141;
64;5;24.3999996185;37.0;11;49.5984759331;7;29.3740825653;47.5543479919;9;100.909399986;
65;5;25.4795417786;37.0;13;49.8827629089;7;29.3740825653;51.8580932617;9;102.086718082;
66;5;25.5648288727;38.0;13;50.0;7;30.6000003815;52.8580932617;11;102.787944317;
67;5;25.6000003815;39.0;12;52.044999361;7;30.6000003815;56.8580932617;13;107.60170126;
68;5;25.7935009003;40.0;13;53.6535189152;7;30.6000003815;58.5580940247;13;112.437211037;
69;5;25.9585380554;41.0;14;54.8934600353;7;33.5999984741;58.5580940247;14;115.666745782;
70;5;24.013666153;41.0;14;55.8382353783;7;35.5999984741;58.7000007629;17;118.050844193;
71;5;24.013666153;41.6484909058;14;56.3696124554;7;36.9749450684;60.7000007629;19;119.695133567;
72;5;23.013666153;40.6848068237;16;56.4413981438;7;38.943397522;58.7000007629;19;121.230310559;
73;6;23.013666153;40.7206993103;15;56.512242794;8;38.0072822571;58.0;19;122.38156724;
74;6;23.013666153;40.7561225891;13;56.5820577145;8;36.0;61.0;19;123.528367996;
75;6;23.0;37.7910308838;13;56.6507594585;8;36.0;63.3116188049;18;124.666417599;
76;6;21.0;37.825378418;13;57.7182707787;9;36.0;65.5264205933;17;125.794271708;
77;6;21.0;39.8591346741;13;57.7845203876;9;37.0;69.3116149902;18;126.912863731;
78;6;21.0;41.8922615051;13;57.8494429588;9;38.0;73.3116149902;15;128.024674892;
79;6;21.0;43.9247207642;16;57.9129803181;9;39.0;77.3116149902;15;130.132678986;
80;7;21.0;45.956489563;15;57.9750800133;9;41.0;82.3116149902;14;131.419227719;
81;7;21.0;47.9875411987;17;58.0356969833;9;43.0;87.3116149902;14;132.735314369;
82;7;21.0;49.7178497314;16;58.0947918892;9;42.0;91.0116195679;15;135.083523154;
83;7;21.0;50.7473983765;16;58.1523323059;9;43.0;95.5605239868;16;136.503914952;
84;7;21.0;53.7178497314;14;58.2082920074;9;45.0;100.995956421;16;137.814169645;
85;7;21.0;55.7178497314;13;58.2626509666;9;47.0;103.443077087;18;139.135451555;
