Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;4;23.0;1;8.14999961853;10.5;5;21.0;
5;2;9.60000038147;11.6999998093;3;24.0;1;8.14999961853;10.5;5;21.0;
6;2;10.9000005722;11.5;3;24.0375000238;1;9.14999961853;10.5;5;21.0;
7;2;11.9112501144;11.5;3;24.0760172606;1;9.72500038147;10.5;5;21.0;
8;2;12.2228050232;11.5;3;24.5863091946;1;9.72500038147;10.5;5;21.4200000763;
9;2;12.3758935928;11.7299995422;3;24.9996705055;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;12.4999017715;11.9106416702;3;25.2322584391;1;9.8956489563;10.8792181015;5;22.0;
11;2;12.5696783066;12.0;3;26.5002520084;1;9.94999980927;11.0;5;23.5400009155;
12;2;14.5364608765;12.6000003815;3;27.5287120342;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;16.5364608765;13.0788002014;3;28.3459662199;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;18.5364608765;13.4505519867;4;28.9872448444;1;12.9499998093;12.9308347702;6;26.6732940674;
15;3;19.6028404236;13.7328653336;3;29.4881951809;1;13.9499998093;13.3366470337;6;27.2939033508;
16;3;20.1463851929;13.943564415;3;29.6835042238;1;14.9499998093;13.6469516754;6;27.759563446;
17;3;21.6514358521;14.0;3;29.7687989473;1;15.9499998093;13.879781723;6;28.0;
18;3;22.6770248413;14.0;3;29.856906414;1;16.9500007629;14.0;6;28.0;
19;3;22.9570713043;14.0;4;29.9477665424;1;17.9500007629;14.0;6;28.0;
20;3;22.9843292236;14.0;4;30.0413029194;1;18.2999992371;14.0;6;28.0;
21;3;23.0123901367;14.0;4;30.137421608;1;18.2999992371;14.0;6;28.0;
22;3;23.0412254333;14.0;4;30.2360117435;1;18.2999992371;14.0;6;28.0;
