Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.1000003815;6;23.0;2;8.0;10.8999996185;3;22.0;
4;1;9.0;11.5;6;23.0;2;8.29999923706;10.5;3;22.0900000334;
5;1;9.60000038147;11.5;6;23.0;2;8.31349945068;10.5;3;22.1871190071;
6;1;10.6000003815;11.5;6;23.0;2;9.41710090637;10.5;3;22.2917383909;
7;1;11.6000003815;11.5;6;23.0;2;10.0156412125;10.5;3;22.4042263031;
8;1;11.8999996185;11.5;6;23.4599990845;2;10.0409517288;10.5;3;22.9589728117;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.1657686234;10.7100000381;3;23.4430115223;
10;1;12.1463851929;11.9106416702;5;24.0;2;10.2746782303;10.8792181015;2;23.8415006399;
11;2;12.2000007629;12.1999998093;4;26.2000007629;2;10.3643379211;11.0;2;25.6606454849;
12;2;14.4463853836;12.6000003815;4;27.2876003981;2;10.773645401;11.7700004578;2;27.2614676952;
13;2;16.4463844299;13.0788002014;4;28.1765350103;2;12.4981412888;12.4126424789;2;28.6526534557;
14;2;18.4463844299;13.4505519867;4;28.9034547806;2;14.4981412888;12.9308347702;2;29.8608493805;
15;2;19.5777015686;13.7328653336;4;29.5054638386;2;16.4981403351;13.3366470337;3;30.9217379093;
16;2;20.6318855286;13.943564415;4;29.8187118769;3;17.7662620544;13.6469516754;3;31.8725180626;
17;2;21.6919994354;14.0;5;30.0402543545;3;18.8754138947;13.879781723;3;32.6429929733;
18;2;22.7584609985;14.0;5;30.2842636108;3;19.9946746826;14.0;3;33.2167277336;
19;2;23.0852794647;14.0;5;30.5518820286;3;21.1237640381;14.0;3;33.8314290047;
20;2;23.1655635834;14.0;5;30.8440244198;3;21.6120700836;14.0;3;34.4827160835;
21;2;23.2532062531;14.0;6;31.1613030434;3;21.7586097717;14.0;3;35.1645216942;
22;3;23.3483905792;14.0;5;31.5039470196;3;21.9120159149;14.0;3;35.8691868782;
23;4;23.4511833191;14.0;5;31.871723175;3;22.0705661774;14.0;3;36.5877075195;
24;4;23.5615158081;14.0;5;32.263862133;3;22.2322330475;14.0;3;37.3101301193;
25;4;23.6791572571;14.0;5;32.6789975166;3;22.3947792053;14.0;3;38.0260667801;
26;4;21.8036994934;15.0;5;33.1151270866;3;22.5558643341;14.0;3;38.7252779007;
27;4;20.9345378876;16.0;5;33.5695996284;3;22.713186264;14.0;4;39.3982591629;
28;4;20.0708789825;17.0;5;34.0391392708;3;22.8646087646;14.0;4;40.0367603302;
29;4;19.2117424011;18.0;5;34.5199065208;3;23.0082702637;14.0;4;40.6341733932;
30;4;18.35597229;19.0;5;35.007601738;3;23.1426887512;14.0;4;41.1857595444;
31;4;17.502281189;20.0;5;35.4976010323;3;23.2667961121;14.0;4;41.6886959076;
32;4;16.502281189;19.0;5;35.9851250648;3;23.3799552917;14.0;4;42.1419706345;
33;4;17.3999996185;19.0;6;36.465420723;3;23.4819431305;14.0;5;42.5461521149;
34;4;16.3999996185;18.0;6;36.9339466095;5;24.572883606;14.5;3;43.9030923843;
35;4;16.3999996185;19.0;6;37.3865451813;5;25.6531944275;14.5;4;44.3755961657;
36;4;16.8159637451;20.0;6;37.8195896149;5;25.7235088348;14.5799999237;5;44.8308473825;
37;4;16.9458770752;21.0;6;38.2300891876;5;26.0869407654;14.0;5;45.2755308151;
38;4;17.069026947;22.0;6;38.6157541275;5;25.8373146057;14.7770614624;5;45.7165914774;
39;4;17.1847267151;23.0;6;39.9750175476;5;26.2862319946;14.0;5;46.0669906139;
40;4;18.2925052643;24.0;6;40.4370096922;5;26.3650722504;14.0;5;46.375654459;
41;4;19.3921031952;25.0;6;41.886937499;5;26.4345207214;14.0;5;46.7230784893;
42;4;20.8660812378;26.0;6;42.3565704823;5;26.5126914978;17.0;5;47.1118502617;
43;4;21.9979705811;27.5149993896;6;42.8187642097;5;26.6001663208;20.0;5;47.544028759;
44;4;23.4456291199;28.5149993896;6;43.2761367559;5;26.6974067688;23.0;5;48.0209121704;
45;4;24.0372276306;30.5149993896;6;43.7315273285;5;26.8047046661;26.0;4;48.5427899361;
46;4;25.1073818207;32.5149993896;7;44.1878556013;5;26.92212677;29.0;5;49.1086950302;
47;4;26.5096073151;34.5149993896;7;44.6479805708;5;27.0494556427;29.0;6;49.7161855698;
48;4;27.6377811432;36.5149993896;7;45.0661513805;5;27.1861419678;29.0;6;50.3611893654;
49;4;29.1198444366;35.0;7;45.4173791409;6;28.3312683105;30.0;5;52.0379443169;
50;4;30.2252140045;34.0;8;45.7944889069;6;27.8999996185;32.0;5;52.8990679979;
51;4;31.3383464813;34.0;8;46.1972317696;6;28.8999996185;32.0;5;53.7995220423;
52;4;31.8591690063;34.0;9;46.6248213053;6;29.8025493622;33.0;5;54.7323827744;
53;4;30.7082881927;35.0;10;47.0758728981;6;29.9651069641;34.0;6;55.6903301477;
54;4;31.7190608978;34.0;11;47.5483648777;6;30.1266365051;34.8970870972;7;56.6661565304;
55;4;31.8345375061;34.7166213989;12;48.0396251678;6;30.2848129272;35.033493042;7;57.6532557011;
56;5;31.9708786011;34.7350120544;11;48.546356082;6;30.9719810486;34.0;7;58.6460292339;
57;5;32.5639038086;34.0;11;49.0646950006;6;30.5826644897;35.0;8;59.6401352882;
58;5;32.7194061279;34.0;12;49.5903180838;7;30.7188644409;35.5559234619;7;60.632543087;
59;5;32.8770942688;34.0;13;50.118576169;7;30.84491539;34.0;7;61.6213817596;
60;6;32.5492782593;34.8104858398;12;50.6446635723;7;31.8648109436;34.0;8;62.6056113243;
61;6;33.193397522;34.0;12;51.1638001204;7;32.0862617493;34.0;8;63.58456707;
62;6;33.3491363525;34.0;12;51.6714162827;8;32.3065261841;34.0;9;64.5574474335;
63;6;33.5014266968;34.0;12;52.1633256674;8;32.5254249573;34.0;9;67.2539839745;
64;6;33.6489944458;34.0;13;53.6358718872;8;31.0241470337;35.4199981689;9;69.6507153511;
65;6;34.790763855;35.0;13;56.3108165264;8;32.4699707031;34.7314720154;9;71.7919063568;
66;7;36.0162887573;37.6415939331;12;58.574785471;8;30.8717288971;35.957901001;11;74.4764184952;
67;7;37.662689209;39.2291984558;11;61.4776797295;8;31.1524429321;37.0;11;76.0456433296;
68;7;39.2000732422;41.6162643433;12;63.0269015431;8;33.2323036194;39.0;11;77.5037755966;
69;7;40.5579376221;43.8922767639;12;64.1608182192;8;34.3000640869;41.0;11;78.7082527876;
70;7;40.8846969604;45.6059188843;12;65.0002774596;8;31.7500610352;42.0;12;79.821641922;
71;7;40.4524688721;47.6288757324;13;65.7625178099;8;30.7500610352;44.0;13;80.7025228739;
72;8;38.5760879517;48.8060417175;12;66.4509993196;8;30.7500610352;46.9312019348;13;81.5305041075;
73;9;37.5662460327;48.8669815063;11;67.9829018116;8;30.1662864685;46.0;13;82.2977566719;
74;9;38.0642318726;49.0840492249;11;68.4542400241;8;30.1839790344;47.0;13;83.9998055696;
75;9;38.5494155884;51.7264137268;11;68.8926968575;8;30.8500003815;45.0;14;84.6953370571;
76;9;41.3177032471;49.0;12;69.3014481068;8;30.8500003815;48.0;14;85.3605018854;
77;10;43.4314346313;51.0;11;70.6838406324;8;31.1098213196;51.0;15;85.9713915586;
78;10;45.5369491577;53.0;12;71.0740446448;8;28.3828048706;55.0;15;86.5332986116;
79;10;46.9444961548;54.0;12;72.3619849682;9;27.4075298309;59.0;14;87.052334547;
80;10;45.1145401001;58.5631942749;13;72.6829267144;9;26.1000003815;62.0;14;87.5349081755;
81;11;45.1329193115;62.5914077759;12;73.0171308517;10;26.4125270844;65.0;13;87.9741989374;
82;11;46.2013626099;61.7028579712;13;73.3646349907;10;26.4429397583;68.0;13;89.2246544361;
83;11;47.8350372314;63.7028579712;14;73.7254441977;10;27.4753704071;72.0;13;89.5168738365;
84;11;48.8720550537;65.7028579712;14;74.0995199084;10;28.5098648071;76.0;13;89.8214044571;
85;11;48.9093894958;66.7028579712;15;74.4867693782;10;28.546453476;80.0;14;91.1380982399;
86;11;48.9469604492;66.9629058838;15;74.887032032;10;30.585144043;82.0;14;91.5566986799;
87;11;48.9846992493;67.0117645264;16;75.3000696898;10;30.6259307861;87.0;15;92.9939504862;
88;11;49.0225296021;67.0621185303;17;75.7255523205;11;31.9358825684;93.0;14;93.469735384;
89;11;49.060382843;67.1139068604;19;76.1630491614;11;34.004283905;96.0;16;93.9639863968;
90;11;49.098197937;67.1670608521;20;76.6120175123;11;33.3104286194;102.0;20;94.4762803316;
91;11;49.1359176636;67.2215118408;20;77.0717935562;12;34.3907852173;104.0;20;95.0060296059;
92;11;49.1734771729;67.2771759033;20;77.5415878892;12;33.6654472351;106.0;22;95.552477479;
93;12;49.2108306885;67.3339538574;19;78.0204805136;13;33.5623397827;110.0;21;96.1146945953;
94;13;48.510974884;67.9484405518;18;78.5074210763;13;34.4006652832;111.0;22;96.6915795803;
95;13;48.9882926941;68.0306015015;17;79.0012317896;13;34.7474937439;112.0;23;97.2818632126;
96;13;49.3211364746;68.1138381958;17;79.5006158352;13;34.8447036743;113.0;23;97.8841147423;
97;13;49.357170105;70.0306015015;16;80.0041677356;13;35.9446792603;115.0;24;99.4967556;
98;13;49.3927726746;71.0306015015;16;80.5103889108;13;36.0471420288;116.753608704;24;100.148072958;
99;13;49.4279060364;72.0306015015;17;81.0177076459;13;34.8750953674;119.38722229;24;101.806827664;
100;13;49.4625396729;73.0306015015;17;86.2862840891;13;36.4968490601;123.107902527;25;102.50108695;
