Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;5;21.0;
7;1;11.6000003815;11.5;6;23.0;1;9.72500038147;10.5;5;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.72500038147;10.5;5;21.4200000763;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.81949996948;10.9099998474;4;22.758436203;
10;2;12.1463851929;12.1106414795;5;25.0;2;10.1206493378;10.8792181015;4;23.1000000238;
11;2;12.5000009537;12.0;5;26.2400007248;2;10.1975002289;11.0;4;24.8149009943;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;10.5833530426;11.7700004578;5;26.3006643057;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;12.2819604874;12.4126424789;5;27.5660959482;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;14.2819604874;12.9308347702;5;28.6384222507;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;17.4586315155;13.6469516754;5;30.3533427715;
17;2;21.5237102509;14.0;6;29.3048160076;2;18.5335998535;13.879781723;5;30.9674448967;
18;2;22.5378303528;14.0;6;29.3530313969;2;19.6176757812;14.0;5;31.3838531971;
19;2;22.8059082031;14.0;6;29.4023760557;2;20.7113685608;14.0;5;31.8446035385;
20;3;22.3999996185;14.420712471;6;29.4528282881;2;21.1650352478;14.0;5;32.350376606;
21;3;22.3999996185;14.4358482361;6;29.5043625832;2;20.2999992371;15.0;5;32.9006829262;
22;3;22.3999996185;14.4513092041;6;29.5569496155;2;20.2999992371;15.470205307;5;33.4936323166;
23;3;22.8670845032;14.0;7;29.6105561256;2;21.2999992371;14.0;5;34.1257500648;
24;3;22.8831672668;14.0;7;29.6651450396;2;21.6782932281;14.0;5;34.7918796539;
25;3;22.3999996185;14.49954319;6;29.72067523;2;21.8281726837;14.0;6;35.4852027893;
26;3;20.3999996185;15.0;6;29.7771017551;2;21.9841690063;14.0;7;36.1974048615;
27;3;19.9331302643;16.0;6;29.8343759775;2;22.1444149017;14.0;7;36.9189891815;
28;3;18.9503116608;17.0;6;29.8924454451;2;22.3067722321;14.0;8;37.6397333145;
29;3;17.9677333832;18.0;6;30.9512542486;2;22.4689388275;14.0;8;38.3492431641;
30;3;17.985376358;19.0;6;31.0107431412;2;20.628578186;15.0;8;39.0375461578;
31;3;18.0032234192;20.0;7;31.0708494186;3;20.7834472656;16.5;7;40.6956548691;
32;3;17.3212547302;21.0;7;31.1315076351;3;20.9315223694;17.5;7;41.4760323763;
33;3;16.939453125;22.0;7;31.1926498413;3;20.071105957;18.0;7;42.2366548777;
34;3;16.9577941895;23.0;7;31.2542052269;3;19.2009048462;19.0;7;42.9765577316;
35;3;16.9762611389;24.0;7;31.3161010742;3;19.0200481415;20.0;7;43.6968017817;
36;3;16.9948310852;25.0;7;31.3782629967;3;19.1280918121;21.0;8;44.400236845;
37;3;17.0134792328;26.0;8;31.4406147003;3;19.2249794006;22.0;8;45.0911333561;
38;3;17.0321846008;27.0;6;31.5030794144;3;19.3109817505;23.0;8;45.7747352123;
39;3;17.7509231567;25.5;6;31.5655794144;3;19.3866233826;24.0;9;46.456764698;
40;3;17.0696735382;26.0;5;31.628036499;3;19.4526062012;25.0;9;47.1429142952;
41;3;17.0884113312;27.0;5;31.690372467;3;19.5097503662;26.0;10;47.8383560181;
42;3;17.8071117401;25.5;5;31.7525100708;3;19.5589256287;27.0;10;48.5427899361;
43;3;17.1257534027;26.0;8;31.8143725395;3;20.6000003815;25.0;11;49.1086950302;
44;4;17.1443119049;27.0;7;31.8758842945;3;19.6000003815;26.0;12;49.7161855698;
45;4;17.8627662659;27.0;7;31.936971426;3;20.6000003815;26.0;13;50.3611893654;
46;4;18.0;28.0;10;31.9975619316;3;21.6000003815;27.0;13;51.0379443169;
47;4;19.0;29.0;10;32.0575861931;3;22.6000003815;28.0;14;51.7390680313;
48;4;20.0;30.0;11;32.1169772148;3;23.6000003815;29.0;15;52.4557781219;
49;4;21.0;31.0;12;32.1756706238;3;24.6000003815;30.0;15;53.1782588959;
50;4;22.0;31.5;13;32.2336053848;3;25.6000003815;29.0;15;53.8961582184;
51;4;23.0;31.1168022156;13;32.2907235622;3;25.8999996185;29.0;16;54.5991659164;
52;4;24.0;31.145362854;15;32.346971035;4;25.8999996185;29.0;10;65.2776012421;
53;4;24.3999996185;31.1734848022;15;32.4022974968;4;24.8999996185;31.0;9;66.3229503632;
54;4;24.3999996185;31.2011489868;15;32.4566559792;4;24.8999996185;33.0;9;67.3026847839;
55;4;25.3999996185;29.5;15;32.5100040436;4;24.8999996185;35.0;10;68.2104530334;
56;4;25.4530010223;29.5;15;32.5623030663;4;24.8999996185;37.0;10;69.0425043106;
57;4;24.3999996185;30.5;15;32.6135182381;4;24.8999996185;39.0;11;69.797539711;
58;4;25.3999996185;29.5;15;32.6636190414;4;25.1204166412;40.0;11;70.4764146805;
59;4;25.4990844727;29.5;14;32.7125790119;4;25.2001628876;41.0;11;71.0817499161;
60;5;25.5137729645;29.5;12;32.7603754997;4;25.272146225;42.0;18;71.6175069809;
61;5;25.5281124115;29.5;11;32.8069901466;5;25.3367595673;43.0;10;87.0885677338;
62;5;25.5420970917;29.5;12;32.8524079323;5;27.3944606781;42.0;9;88.2503585815;
63;5;25.555721283;29.5;12;32.8966178894;5;29.4457530975;42.0;9;89.2779111862;
64;6;25.5689849854;29.5;11;49.3589868546;4;28.4911651611;39.0;10;73.0;
65;6;26.5818824768;30.5;11;49.9886775017;4;26.5;40.0;10;73.0;
66;6;26.3999996185;32.5;12;50.5162696838;4;25.5;41.0;9;73.0;
67;7;27.3999996185;32.5;11;50.9513263702;4;25.5;42.0;9;73.0;
68;8;28.5999984741;34.5;10;52.3190898895;5;25.5;43.0;9;73.0;
69;8;29.5999984741;36.5;10;52.7620179653;6;26.5;45.0;9;74.9599990845;
70;8;29.5999984741;38.5;10;54.6015845537;6;27.6079998016;47.0;10;77.0705925226;
71;8;31.0038833618;39.5;8;57.0003495216;6;26.686000824;47.0;10;78.8457298279;
72;8;32.8469619751;41.7000007629;8;59.0115048885;6;26.7552185059;48.0;12;80.3505014181;
73;8;32.4273376465;45.6834449768;7;60.7085549831;6;28.8163013458;47.0;12;81.4055329561;
74;8;33.0153617859;46.6162643433;7;63.170188427;6;27.8699417114;47.0;12;82.2468225956;
75;8;33.9137573242;50.4173583984;7;65.2790218592;6;26.908000946;47.0;11;82.6232366562;
76;8;36.0218811035;54.1965255737;7;66.0819885135;6;27.908000946;48.0;12;83.0528378487;
77;8;37.0646896362;57.2605018616;9;66.9726073146;7;28.25;49.0;12;83.539678812;
78;8;37.3639411926;60.3286514282;10;67.9529692531;7;26.25;51.0;12;84.0869245529;
79;9;35.8390274048;64.4011230469;10;69.0231462121;7;25.25;53.0;12;84.696410656;
80;9;35.9339904785;66.9213943481;10;70.1805725098;7;24.25;55.0;12;85.3681659698;
81;9;35.1456489563;66.9965515137;10;71.4195138216;7;24.2000007629;57.0;10;86.0999455452;
82;9;34.8009185791;69.0763473511;11;72.730722785;7;24.2000007629;59.0;10;86.886841774;
83;9;33.9453811646;69.465171814;12;74.1014013886;7;24.2000007629;61.0;11;87.7210559845;
84;10;34.7718544006;71.8319091797;13;75.5155574083;7;24.2000007629;63.0;11;88.5919094086;
85;10;36.7621688843;70.9319763184;13;77.9547872543;7;24.2000007629;65.0;12;89.4861631393;
86;10;34.5999984741;75.2923049927;13;79.4519366622;7;24.2000007629;67.0;12;90.3886613846;
