Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.0713596344;1;7.0;11.0;4;20.0;
3;1;10.8142719269;14.5356798172;6;28.7395839691;1;8.0;10.0;4;20.0;
4;1;10.7479171753;14.3697919846;6;28.440984726;1;8.0;10.0;4;20.0;
5;1;11.7479171753;14.220492363;6;28.0411739349;1;8.0;10.0;4;20.0;
6;1;12.7479171753;14.0205869675;6;27.681344986;1;9.0;10.0;4;20.0;
7;1;13.3044033051;13.840672493;6;27.4338817596;1;9.5;10.0;4;20.0;
8;1;13.2301645279;13.7169408798;6;27.2111663818;1;9.5;10.0;4;20.3999996185;
9;1;13.1633501053;13.6055831909;6;27.7692432404;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;13.6307735443;13.8846216202;5;29.1837921143;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;16.463350296;14.0918960571;5;29.3646621704;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;18.4633483887;14.1310396194;5;29.4766372442;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;19.5277175903;14.1310396194;5;29.5986242294;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;20.5643119812;14.1310396194;5;29.7312328815;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;21.604095459;14.1310396194;6;29.8750503063;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;22.6472396851;14.1310396194;6;30.0306265354;2;14.7228336334;12.3113050461;4;24.9617595673;
17;2;23.009185791;14.1310396194;6;30.1984571218;2;15.7228336334;12.4808797836;4;25.0;
18;2;23.0595359802;14.1310396194;6;30.3789646626;2;16.7228336334;12.5;4;25.0;
19;2;23.1136875153;14.1310396194;7;30.5724778175;2;17.625;12.5;5;25.0;
20;3;23.1717414856;14.1310396194;6;30.7792098522;2;17.625;12.5;5;25.0;
21;3;23.2337608337;14.1310396194;6;30.9992363453;2;17.625;12.5;6;25.0;
22;3;23.2997703552;14.1310396194;6;31.232473135;2;17.625;12.5;7;25.0;
