Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
57;4;31.3224601746;33.0200004578;18;68.0800008774;6;33.0941925049;32.5;8;52.2982888222;
58;5;31.3224601746;34.0200004578;17;70.1996803284;6;33.1660766602;32.5;8;52.5657558441;
59;5;30.4019489288;33.6599502563;19;71.7799243927;6;33.2342224121;32.5;8;54.8183159828;
60;5;29.4717826843;33.6599502563;20;72.9457139969;6;35.2986335754;34.5;7;55.1161289215;
61;6;26.4717826843;35.3882522583;19;72.4991426468;6;35.4618988037;37.5;9;55.4008440971;
62;7;25.4717826843;37.2614250183;18;72.0972261429;6;36.8013191223;38.5;10;55.6728194952;
63;7;26.4717826843;36.1472816467;18;71.7355051041;6;37.7881698608;40.5;11;55.932488203;
64;7;28.1824607849;37.0445556641;19;71.4099550247;6;37.8444519043;42.5;11;56.1803408861;
65;7;28.1824607849;35.9520988464;18;71.1169595718;6;37.8974838257;42.5;11;56.3805595636;
66;7;26.1824607849;36.9520988464;18;70.6320819855;6;37.9368438721;42.5;12;57.9138604403;
67;7;27.1824607849;35.9520988464;18;70.195690155;6;38.325668335;43.0;12;59.1883032322;
68;7;26.1824607849;37.9520988464;18;69.8029384613;6;36.611366272;44.3899993896;12;60.2409365177;
69;7;28.1824607849;36.9520988464;18;70.4494609833;6;36.7776679993;45.6872596741;10;61.1104542017;
70;7;30.2776565552;37.9520988464;18;70.1542457342;6;36.9647026062;46.9097442627;12;61.6553461552;
71;7;32.2210540771;39.562210083;17;69.8911337852;6;36.0282821655;45.9097442627;12;61.8851928711;
72;7;33.4839515686;41.5179901123;18;69.6569386721;6;33.6593856812;46.5354614258;13;62.1040791273;
73;7;34.4451522827;43.4781913757;18;69.4487851858;6;28.6593837738;49.5464019775;13;62.2207018137;
74;7;34.6644439697;45.4423713684;19;69.2640923262;6;26.5593833923;52.5573921204;14;62.3404892683;
75;7;34.6151733398;46.4101333618;19;69.1005342007;6;24.5593833923;55.5684356689;14;62.4633437395;
76;7;34.5716323853;47.3811187744;19;68.9560123682;6;23.2999992371;58.0795173645;15;62.5891469717;
77;7;34.5332489014;48.3550109863;20;68.8286386728;6;22.2999992371;60.0906410217;18;62.7177596092;
78;8;34.4995117188;49.3315086365;19;68.7167114019;6;23.2999992371;59.1017951965;19;62.8490217924;
79;8;34.4699630737;50.3103561401;19;68.618702054;6;22.0;61.1129760742;19;62.9827524424;
80;8;34.4441833496;51.2913208008;20;68.5320073366;6;22.0;63.1241836548;20;63.1187503338;
81;8;34.4214363098;52.2741928101;19;68.4565701485;6;23.0;62.1354064941;20;63.2567948103;
82;8;34.0147705078;54.2587738037;19;68.3912706375;6;22.0;64.1466445923;20;63.3966468573;
83;8;34.9904556274;53.2448959351;19;68.3351031542;6;22.0;66.1578979492;21;63.53805089;
84;8;33.9685745239;55.2324066162;20;68.2871551514;6;23.0;65.1691436768;21;63.6807360649;
85;8;33.9488830566;57.2211647034;20;68.2466053963;6;23.0;64.1803894043;22;63.8244191408;
86;8;34.9311599731;56.2110481262;20;68.2127133608;6;22.0;66.1916351318;24;63.9688054323;
87;8;33.9152069092;58.2019424438;20;68.1848167181;6;23.0;65.2028656006;24;64.1135932207;
88;8;33.9008522034;60.1937484741;20;68.162312746;6;23.0;64.2140731812;24;64.2584748268;
89;8;34.8879318237;59.1863746643;21;68.1446551085;6;22.0;66.2252655029;25;64.4031406641;
90;8;33.8763046265;61.1797370911;21;68.1313551664;6;23.0;65.2364349365;23;64.5472816229;
91;8;33.8658370972;63.1737632751;21;68.1219701767;6;23.0;64.2475585938;23;64.6905919313;
92;8;33.8564224243;65.1683883667;21;68.1161011457;6;22.0;66.2586593628;22;64.8327722549;
93;8;33.8479423523;66.5729293823;22;68.1133879423;7;23.0;65.2697143555;22;64.9735329151;
94;8;33.8403129578;67.591506958;23;68.1135029793;8;23.0;64.2807159424;17;77.862595439;
95;8;34.8334465027;65.610534668;23;68.116153717;8;23.0;66.4097442627;17;78.7965710163;
96;8;33.8272666931;66.6299438477;23;68.1210716963;8;25.0;67.3025817871;17;79.6701889038;
97;8;33.8217048645;67.6496963501;24;68.1280130148;8;26.0;67.3134231567;17;80.4761198759;
98;8;34.8166999817;65.6697387695;24;68.1367617846;8;26.0;70.3242034912;20;81.2104063034;
99;8;33.8121948242;66.6900253296;25;68.1471219063;8;28.0;70.3349075317;22;82.872200489;
100;8;33.808139801;67.7105178833;25;68.1589109898;8;30.0;73.3455429077;22;83.4832696915;
101;8;34.8044929504;65.7311782837;25;67.8052110672;8;31.0;75.3561096191;21;84.0275580883;
102;8;33.7161750793;66.6483306885;25;67.4891548157;9;32.0;78.3665847778;19;84.5101474524;
103;8;33.6366882324;67.5758056641;25;67.2069548368;10;32.0;80.4097442627;18;84.9368712902;
104;8;34.5651512146;65.5125579834;26;66.9811533689;10;31.0;86.0573348999;19;85.3138332367;
105;8;33.5007705688;66.4810028076;26;66.783262372;10;32.0;90.5795593262;19;85.5909591913;
106;8;33.4428253174;67.4573974609;26;66.6104851961;10;33.0;93.0374526978;20;85.6998853683;
107;9;34.3906745911;65.4409408569;26;66.4602954388;10;31.0;92.0404281616;20;85.8013460636;
108;9;33.3437385559;66.4309158325;26;67.3304166794;10;31.0;93.0404281616;20;85.899589777;
109;9;34.3014984131;68.426651001;26;68.2787921429;10;32.0;95.0404281616;21;85.9946290255;
110;9;37.2634773254;68.4275512695;26;68.2170191407;10;33.0;98.0404281616;22;87.0864902735;
111;9;37.2292633057;71.4330825806;27;68.1759539247;10;33.0;101.040428162;22;87.2952131033;
112;9;37.1984672546;74.4427337646;27;68.1538444757;10;34.0;103.356391907;23;87.5139044523;
113;9;38.170753479;74.4560699463;27;69.1491112113;10;35.563873291;107.401016235;24;87.6955533028;
114;9;38.1458091736;76.4266204834;28;69.2203176022;10;35.0;105.409744263;25;87.8800599575;
115;9;39.1233596802;78.4001159668;29;69.3936938643;10;34.7032051086;107.409744263;26;88.0809549093;
116;9;40.3653640747;77.3762588501;30;69.5950704217;12;35.7836303711;109.409744263;24;88.2992552519;
117;9;39.3729667664;79.3547897339;31;69.8241920471;12;38.0;105.009750366;26;88.5358967781;
118;9;39.3845939636;81.3354644775;33;70.0808547139;12;39.0;107.009750366;26;89.2993757725;
119;9;40.400188446;79.3180770874;33;70.364846766;12;41.0;108.745742798;26;90.0867021084;
120;9;39.4196891785;79.7708129883;33;70.6759346128;12;44.0;107.083847046;26;90.8946748972;
121;9;39.4430770874;79.8727645874;34;71.0138151646;12;44.2999992371;108.421516418;26;91.7198115587;
122;9;40.4702911377;76.9826660156;34;71.3780921698;12;45.2999992371;109.756225586;27;92.5584149361;
123;9;39.501285553;77.1003265381;35;71.7682257295;12;47.2999992371;108.021240234;27;95.4066413641;
124;9;39.5360183716;77.2255096436;38;72.1835133433;12;49.2999992371;110.526306152;27;97.3555585146;
125;9;40.5744094849;75.2923278809;38;72.6230450273;12;53.4000015259;112.031913757;29;100.070026278;
