Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;4;32.0;1;7.0;11.0;5;20.0;
3;1;11.3999996185;16.0;4;31.3753604889;1;8.0;10.0;5;20.0;
4;1;11.2750720978;15.6876802444;3;30.8131847382;2;8.0;10.1999998093;4;21.0;
5;2;13.2750720978;15.4065923691;2;31.307226181;2;8.14999961853;10.0;4;21.0900000334;
6;2;15.2750720978;15.1536130905;2;30.9967278242;2;9.24524974823;10.0;4;21.1871190071;
7;2;16.9555587769;14.9259319305;2;30.8407870531;2;9.76710128784;10.0;4;21.2917383909;
8;2;17.2522354126;14.761259079;2;30.7417590618;2;9.79064083099;10.0;4;21.817143321;
9;2;17.2225265503;14.6130533218;2;31.455740571;2;9.90885734558;10.1999998093;4;22.2793469429;
10;2;19.3896121979;14.8397741318;2;31.8544905186;2;10.0128526688;10.3632001877;4;22.6900259256;
11;2;21.3896121979;14.8887996674;2;32.1998507977;2;10.1052560806;10.4951858521;4;23.9506295919;
12;2;23.3896121979;14.8887996674;3;32.4427223206;2;10.3888921738;11.0209560394;5;25.0538563728;
13;2;24.701757431;14.8130235672;4;32.753865242;2;12.2042226791;11.4571752548;5;26.0146684647;
14;3;25.8360176086;14.7448253632;3;33.1351482868;2;14.2042226791;11.8107032776;5;26.8543052673;
15;3;26.9405441284;14.6834468842;4;33.5875444412;2;16.2042217255;12.0916318893;5;27.5962526798;
16;3;27.0762634277;14.6282062531;4;34.1106877327;2;17.3919029236;12.3113050461;5;28.2632865906;
17;3;27.2332057953;14.5784893036;4;34.7024273872;2;18.4656772614;12.4808797836;5;28.6547400951;
18;3;27.4107284546;14.533744812;5;35.3584094048;2;19.5451507568;12.5;5;29.0328326225;
19;3;27.6075210571;14.4934740067;5;36.0717873573;2;20.5323867798;12.5;6;29.4347915649;
20;3;27.8215370178;14.4572305679;5;36.8330960274;2;20.6228275299;12.5;6;29.8589887619;
21;3;28.0499286652;14.4246110916;5;37.6303911209;2;20.7182731628;12.5;6;30.3031497002;
22;3;26.0323162079;15.3952541351;6;38.4496660233;2;20.8182086945;12.5;6;30.7643566132;
23;3;27.016462326;14.3688325882;7;39.2755670547;2;20.9219799042;12.5;7;31.2390885353;
24;3;28.0021953583;14.3450536728;7;40.0923185349;2;21.0287952423;12.5;7;31.7232985497;
25;3;25.9893550873;15.3236522675;6;40.884771347;2;21.1377410889;12.5;8;32.2125329971;
26;3;25.5826339722;16.3043899536;6;41.6393995285;2;21.2478199005;12.5;8;32.7020812035;
27;3;24.5826339722;15.3043909073;6;42.3451185226;2;21.3579673767;12.5;8;33.1871519089;
28;3;24.5826339722;16.3043899536;8;42.9938106537;2;21.4671096802;12.5;8;33.6630582809;
29;3;24.5826339722;17.3043899536;8;43.5805072784;2;21.5741882324;12.5;8;34.1254005432;
30;3;24.5826339722;18.3043899536;8;44.1032447815;2;19.625;13.5;8;34.570227623;
31;3;24.2735671997;19.3043899536;9;44.5626811981;2;20.625;12.5;8;34.9941673279;
32;3;23.4175395966;20.3043899536;10;44.9615497589;2;21.625;12.5;8;35.3945169449;
33;3;22.4175395966;19.3043899536;10;45.3040714264;2;19.625;13.5;8;35.7692890167;
34;3;22.4175395966;19.3043899536;10;45.5953865051;2;19.625;14.5;8;36.1172132492;
35;3;22.4175395966;21.3043899536;12;45.8410778046;2;19.625;15.5;8;36.4376983643;
36;3;24.4175395966;23.1914825439;12;46.0467777252;2;19.625;16.5;8;36.7307662964;
37;3;23.5826339722;24.1854400635;12;46.0655994415;2;20.625;14.5;8;36.9969644547;
38;3;25.5826339722;24.1800003052;13;46.0558071136;2;19.625;15.5;8;37.2372674942;
39;3;25.5050621033;25.1751022339;13;46.046995163;2;19.625;16.5;9;37.4529781342;
40;3;25.5024185181;26.1706962585;13;46.0390644073;2;19.625;17.5;9;37.6456279755;
41;4;26.500038147;24.1667327881;13;46.0319252014;2;20.625;15.5;9;37.8168964386;
42;4;25.4978981018;25.1631622314;13;46.0255012512;2;19.625;16.5;10;37.9685335159;
43;4;25.4959697723;26.1599502563;14;46.0197181702;2;20.625;14.5;10;38.0;
44;4;25.4942359924;27.1570587158;14;46.0145149231;2;21.625;13.5;10;38.0;
45;4;25.4926738739;28.1544570923;14;46.0098304749;3;23.5499992371;16.5;10;39.0;
46;4;26.491268158;26.1521148682;14;46.0056152344;3;24.5499992371;19.5;10;39.0900000334;
47;4;25.4900054932;27.1500072479;15;46.0018215179;3;24.795249939;22.5;10;39.1871190071;
48;4;26.4888648987;25.148109436;15;46.9984073639;3;24.8171005249;25.5;11;39.2917383909;
49;5;27.6390571594;25.1464042664;9;75.7891989946;3;24.8406410217;27.5;11;39.4042263031;
50;5;27.6382293701;28.1448669434;11;77.8442646265;3;24.8659515381;27.5;11;39.5249304771;
51;5;28.9315643311;31.0672340393;11;79.4228596687;3;24.8931083679;27.5;12;39.6541694403;
52;5;29.6368103027;32.9125595093;12;80.5841854811;3;24.9221878052;27.5;12;39.7922235727;
53;5;29.6368103027;32.80103302;12;81.4130893946;4;24.5499992371;28.396112442;11;39.9393253326;
54;5;28.6368103027;35.2905807495;14;81.9948322773;4;24.5499992371;27.5;10;40.0956480503;
55;5;28.6368103027;37.2609214783;14;82.0703824759;4;25.021522522;27.5;10;40.261295557;
56;5;28.6368103027;39.2827224731;15;82.1230800152;4;25.0587921143;27.5;10;40.4362905025;
57;5;28.6368103027;41.3076400757;17;82.1773632765;4;24.5499992371;28.5;10;40.6205644608;
58;5;28.6368103027;43.3332176208;18;82.2331961393;4;25.1396255493;27.5;11;40.8139474392;
59;5;29.0;45.3594512939;18;85.8861073256;4;24.5499992371;28.5;11;41.016159296;
60;5;30.0;47.1843109131;21;88.5646504164;4;25.2286376953;27.5;12;41.2268030643;
61;5;32.0;46.0776748657;21;90.4768551588;4;24.5499992371;28.5;13;41.445360899;
62;5;32.0;48.0246391296;21;91.602840066;4;24.5499992371;29.2226810455;13;41.6711919308;
63;5;33.0;50.0139465332;22;91.8715469837;4;26.3760185242;28.5;12;42.9035346508;
64;5;34.0;49.0635032654;23;91.9832382202;4;27.4282951355;29.5;13;43.2315124273;
65;6;33.0;51.1148796082;22;92.0987966061;4;27.481842041;30.5;13;43.5712614059;
66;6;33.0;53.1680374146;23;92.2180936337;4;27.8035354614;31.5;13;43.922088027;
67;6;34.0;52.2229118347;24;92.3409700394;4;27.5918273926;32.5;17;44.2832093239;
68;6;34.0;51.2794342041;25;92.4672355652;5;27.647769928;33.2021141052;12;59.6537671089;
69;7;33.0;55.2229156494;19;107.596669197;5;28.7039871216;33.5;13;60.7828401327;
70;7;35.0;56.2229156494;20;108.779018641;6;28.9221878052;35.5;10;78.6141642332;
71;7;35.0;60.2229156494;20;109.868979692;6;31.8627510071;37.0;12;82.14323318;
72;7;35.0;64.2229156494;20;110.85569644;6;34.9074783325;39.3899993896;12;85.2540655136;
73;7;36.0;65.2229156494;20;111.735178947;6;36.2187690735;41.6872596741;13;87.9734506607;
74;7;35.0;69.2229156494;20;112.50935173;6;37.4900741577;42.9097442627;13;90.1895704269;
75;7;35.0;73.2229156494;20;113.184592962;7;38.1088790894;44.0;11;101.99895525;
76;8;37.0;71.2229156494;15;123.770149231;8;40.3735122681;45.0;11;104.101102829;
77;8;36.0;76.2229156494;16;124.776685953;8;39.9414405823;48.0;11;105.88013339;
78;8;37.0;80.9093704224;16;125.687647581;8;40.0819702148;50.6144561768;11;107.409558296;
79;8;38.0;79.9754333496;17;126.411660194;8;40.1885299683;52.7399139404;13;108.617904663;
80;8;36.0;84.8998794556;19;126.963414192;9;41.0849380493;53.0;12;109.633944035;
81;9;36.0;88.2245025635;20;127.480284214;9;41.1978034973;55.0;13;110.473148346;
82;9;38.0;85.2519378662;21;127.961709023;9;39.3660316467;58.0;13;112.273466587;
83;9;41.1480484009;88.2820587158;23;128.407919407;9;41.4308204651;60.0;13;113.184639335;
84;9;42.9102783203;91.3146209717;24;128.819796562;10;40.3999977112;64.0;12;114.077678204;
85;9;45.0224723816;88.349319458;24;129.198720932;10;39.6971740723;67.0;13;114.955504775;
86;9;44.0344314575;91.3858642578;23;129.546431065;10;37.7407951355;72.0;13;115.821365356;
87;9;45.046131134;94.4238739014;23;130.864891052;10;37.7901611328;75.0;13;116.678686976;
88;9;48.4356536865;92.4630126953;23;131.196185112;10;37.4000015259;78.9907226562;12;117.435257673;
89;9;47.4635467529;96.5029449463;24;132.38062191;10;38.3279571533;84.1296081543;14;118.158309698;
90;9;47.6872177124;100.761642456;25;133.387451887;11;39.6988334656;89.0848236084;13;118.87714076;
91;10;49.8075065613;98.9784927368;24;134.23289144;11;37.8877105713;94.2573776245;12;119.539657354;
92;11;49.8945083618;101.041374207;21;155.936965346;10;33.8539657593;78.4480743408;11;99.2304975986;
93;12;51.9742240906;103.184570312;20;156.520676851;9;33.9230499268;82.6574478149;14;99.9487495422;
94;13;55.0467262268;102.301101685;20;156.860839605;9;33.9948768616;86.885635376;15;100.692789078;
95;14;56.0823822021;104.352981567;19;157.033242464;9;34.069278717;91.1323394775;16;101.460131645;
96;14;58.1062698364;106.370666504;23;157.053124785;9;35.1460113525;91.3967208862;17;102.247317791;
97;14;60.218421936;105.402633667;23;158.081270099;9;34.2247314453;94.6773376465;18;103.049842834;
98;14;58.2223129272;113.542404175;24;158.146621466;9;35.3049850464;94.9721298218;19;103.862170219;
99;14;58.2305755615;120.583770752;25;157.958074331;9;36.3862190247;92.2784194946;19;104.677824974;
100;14;57.3309898376;127.173233032;27;158.798303843;9;34.4677848816;95.5929794312;20;105.489595413;
