Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;5;20.0;
3;2;12.3999996185;16.0;5;33.0;1;8.0;10.0;5;20.0;
4;2;13.3999996185;16.0;5;33.1200000048;1;8.0;10.0;5;20.0;
5;2;15.3999996185;16.0;5;33.2530560493;1;8.0;10.0;5;20.0;
6;2;16.7759170532;16.0;5;34.03974998;1;9.0;10.0;5;20.0;
7;2;17.8199253082;16.3199996948;5;34.56156528;1;9.5;10.0;5;20.0;
8;2;18.3684692383;16.5;5;36.4182935953;1;9.5;10.0;5;20.3999996185;
9;2;18.9254875183;17.3250007629;5;37.8095065355;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;20.4996185303;17.9053878784;5;38.8493468761;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;22.4996185303;18.2973766327;5;39.5374414921;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;24.4996185303;18.5;5;39.8485968113;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;25.7545776367;18.5;6;40.1890439987;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;26.8567123413;18.5;6;40.5593225956;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;27.9677963257;18.5;6;40.9594144821;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;29.0878238678;18.5;7;41.3886380196;1;14.7228336334;12.3113050461;5;24.9617595673;
17;4;29.4165916443;18.5;5;41.8455548286;1;15.7228336334;12.4808797836;5;25.0;
18;4;29.5536670685;18.5;5;42.3279027939;1;16.7228336334;12.5;5;25.0;
19;4;29.6983718872;18.5;5;42.8325667381;1;17.625;12.5;6;25.0;
20;4;29.8497695923;18.5;5;43.3555984497;1;17.625;12.5;6;25.0;
21;4;30.0066795349;18.5;5;43.8922905922;1;17.625;12.5;6;25.0;
22;4;30.1676864624;18.5;5;44.4373130798;1;17.625;12.5;7;25.0;
