Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;2;6.0;12.1999998093;3;21.0;
2;2;12.3999996185;16.0;5;33.0;2;7.15000009537;11.0;3;21.0599999428;
3;2;13.3999996185;16.0;4;33.0299999714;2;8.15900039673;10.0;3;21.1229639053;
4;2;14.3999996185;16.0;4;33.0605909824;2;8.16844463348;10.0;3;21.1889609098;
5;2;15.7181768417;16.0;4;33.091766119;2;8.17834377289;10.0;3;21.2580518723;
6;2;16.7275295258;16.0;4;33.7635166645;2;9.2830619812;10.0;3;21.3302885294;
7;2;17.7370548248;16.3199996948;4;34.1558350325;2;9.7993144989;10.0;3;21.4057120085;
8;2;18.2467498779;16.5;4;35.8733854294;2;9.81628513336;10.0;3;21.8984082937;
9;2;18.7620162964;17.3250007629;4;37.1048299074;2;9.92714214325;10.1999998093;3;22.3222295046;
10;2;20.2882156372;17.9053878784;4;37.9626454115;2;10.0225009918;10.3632001877;3;22.688400507;
11;2;22.2882156372;18.2973766327;3;38.4449332952;2;10.1048898697;10.4951858521;3;23.8809107542;
12;2;24.2882156372;18.5;3;38.5252002478;2;10.3732051849;11.0209560394;3;24.9034298658;
13;2;25.3575592041;18.5;4;38.6087019444;2;12.1703767776;11.4571752548;3;25.7698295116;
14;2;26.382610321;18.5;4;38.6954318285;2;14.1703767776;11.8107032776;3;26.500371933;
15;2;27.4086303711;18.5;4;38.7853671312;2;16.170375824;12.0916318893;3;27.1177392006;
16;2;28.4356098175;18.5;5;38.8784674406;2;17.284236908;12.3113050461;4;27.6441450119;
17;3;28.6635398865;18.5;4;38.974673748;3;18.3263702393;12.4808797836;3;27.878672123;
18;3;28.692401886;18.5;5;39.0739076138;3;19.3705348969;12.5;3;28.0836718082;
19;3;28.7221717834;18.5;5;39.1760702133;3;20.3188266754;12.5;4;28.2969486713;
20;3;28.7528209686;18.5;5;39.2810423374;3;20.3668136597;12.5;4;28.5179448128;
21;3;28.7843132019;18.5;5;39.3886837959;3;20.4165382385;12.5;4;28.7459800243;
22;3;28.8166046143;18.5;5;39.4988336563;3;20.4678459167;12.5;4;28.9802544117;
23;3;28.8496513367;18.5;5;39.6113102436;3;20.5205574036;12.5;5;29.2198557854;
24;3;28.883392334;18.5;5;39.725912571;3;20.5744667053;12.5;5;29.4637694359;
25;3;28.9177742004;18.5;5;39.8424203396;3;20.6293487549;12.5;5;29.7108941078;
26;3;28.1000003815;19.5;5;39.960596323;3;20.6849517822;12.5;5;29.9600582123;
27;3;28.1000003815;19.980298996;6;40.0801868439;3;20.7410125732;12.5;6;30.2100424767;
28;3;28.1000003815;20.0400924683;7;40.2009243965;3;20.7972602844;12.5;5;30.4596014023;
29;3;29.0602779388;18.5;7;40.3225300312;3;20.8534107208;12.5;6;30.7074890137;
30;3;28.1000003815;19.5;7;40.444715023;3;19.625;13.5;6;30.952483654;
31;3;28.1000003815;20.2223567963;7;40.5671844482;3;19.625;14.5;6;31.1934113503;
32;3;28.1000003815;20.2835922241;7;40.6896393299;3;19.625;15.5;6;31.429169178;
33;3;29.1000003815;22.2835922241;8;40.8117797375;3;19.625;15.7145843506;6;31.6587438583;
34;3;29.2435340881;24.2835922241;8;40.9333076477;3;19.625;15.829372406;6;31.8812294006;
35;3;29.2799930573;26.2835922241;8;41.0539302826;3;19.625;15.9406147003;6;32.0958390236;
36;3;29.3161792755;27.5;8;41.1733617783;3;20.625;13.9406147003;6;32.3019137383;
37;3;29.3520088196;28.5;8;41.2913274765;3;19.625;14.9406147003;6;32.4989256859;
38;3;29.3873977661;28.5;8;41.4075655937;3;19.625;15.9406147003;6;32.6864795685;
39;3;29.4222698212;28.5;8;41.5218286514;3;19.625;16.3432388306;7;32.8643078804;
40;3;29.4565486908;28.5;8;41.633887291;3;19.625;16.4321537018;7;33.0322656631;
41;3;29.4901657104;28.5;8;41.7435302734;3;20.625;14.4321537018;7;33.1903190613;
42;3;29.523059845;28.5;9;41.8505663872;3;19.625;15.4321537018;8;33.3385381699;
43;3;29.5551700592;28.5;12;41.9548258781;3;20.625;13.4321537018;9;33.4770793915;
