Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;3;32.7439994812;1;7.0;11.0;5;20.0;
3;2;11.5487995148;15.8719997406;3;32.7343994379;1;8.0;10.0;5;20.0;
4;2;11.5468797684;15.7567996979;3;32.7938972712;1;8.0;10.0;5;20.0;
5;2;12.7490167618;15.6531200409;3;32.9284927845;1;8.0;10.0;5;20.0;
6;2;13.8453836441;15.5598077774;3;33.1453001499;1;9.0;10.0;5;20.0;
7;2;14.9435901642;15.4758272171;3;33.3181912899;1;9.5;10.0;5;20.0;
8;2;14.9954576492;15.3406448364;3;33.5959966183;1;9.5;10.0;5;20.3999996185;
9;2;15.0787992477;15.2189807892;3;34.991792202;2;9.59000015259;10.3999996185;4;21.7264003754;
10;2;17.3665370941;15.5589790344;3;36.3256926537;2;9.88844013214;10.3632001877;4;22.1203716993;
11;2;19.3665390015;15.8007726669;4;37.3929362297;2;9.97708320618;10.4951858521;4;23.3625431061;
12;3;21.3665390015;15.8360004425;4;38.5430192947;2;10.2565727234;11.0209560394;5;24.4552544355;
13;3;23.2656936646;15.8360004425;5;39.7432613373;2;12.0695371628;11.4571752548;4;25.4159293175;
14;3;24.6257667542;15.8360004425;5;41.0562887192;2;14.0695371628;11.8107032776;4;26.2685976028;
15;3;26.0196743011;15.8360004425;5;42.4597005844;2;16.0695381165;12.0916318893;4;27.0398178101;
16;3;26.7379112244;15.8360004425;6;43.9215955734;2;17.2667045593;12.3113050461;4;27.7556357384;
17;4;27.1764793396;15.8360004425;5;45.4025230408;2;18.3514556885;12.4808797836;3;28.218716383;
18;4;27.6207580566;15.8360004425;5;46.8591499329;2;19.4470443726;12.5;3;28.6944839954;
19;4;28.0577449799;15.8360004425;6;48.2490844727;2;20.4562587738;12.5;4;29.2229990959;
20;4;28.4747257233;15.8360004425;6;49.5358161926;2;20.5751743317;12.5;4;29.8048019409;
21;4;28.8607444763;15.8360004425;6;50.692565918;2;20.7060813904;12.5;4;30.4388051033;
22;4;29.2077693939;15.8360004425;6;51.7042007446;2;20.8487319946;12.5;4;31.121984005;
23;4;29.5112609863;15.8360004425;6;52.5669879913;2;21.0024471283;12.5;4;31.8491544724;
24;4;29.7700958252;15.8360004425;7;53.286655426;2;19.625;13.5;5;32.6128931046;
25;5;27.7700958252;16.8360004425;6;53.8755569458;3;20.625;12.5;4;33.4036521912;
26;5;26.7700958252;17.8360004425;6;54.3497447968;3;21.5158214569;12.5;4;34.2100963593;
27;5;25.7700958252;16.8360004425;5;54.7265262604;3;21.697271347;12.5;4;35.0196552277;
28;5;24.7700958252;16.8360004425;5;55.0111999512;3;21.8794212341;12.5;4;35.8192586899;
29;5;23.7700958252;16.8360004425;5;55.0111999512;3;22.0593338013;12.5;4;36.5961618423;
30;5;23.7700958252;17.8360004425;5;56.0111999512;3;20.2341365814;13.5;4;37.3387613297;
31;5;24.7700958252;18.8360004425;5;56.0755839348;3;19.2341365814;13.5;4;38.0372877121;
32;5;25.7700958252;19.8360004425;5;56.143427968;3;19.625;14.5;4;38.6842908859;
33;5;25.8430290222;20.8360004425;5;56.2148282528;3;19.625;15.5;5;39.2748651505;
34;5;24.8644485474;21.8360004425;5;56.2898716927;3;18.625;14.5;5;39.8066234589;
35;5;25.8869628906;22.8360004425;5;56.3686343431;3;18.625;14.5;4;40.2794542313;
36;5;26.9105911255;24.8360004425;6;56.4511795044;3;17.625;13.5;4;40.6951389313;
37;5;27.9353542328;26.8360004425;7;56.5375555754;3;16.625;13.5;4;41.0568904877;
38;5;28.5033607483;28.8360004425;8;56.627794385;3;16.625;14.5;4;41.3688926697;
39;5;29.9883384705;30.8360004425;9;56.7219094038;3;17.0;15.5;4;41.635887146;
40;5;31.0165748596;30.8360004425;10;56.8198935986;3;16.0;14.5;5;41.8628196716;
41;5;31.5033607483;31.7403469086;10;56.9217177629;3;16.0;14.5;5;42.0;
42;5;33.0765151978;30.8360004425;12;57.027328968;3;15.0;13.5;5;42.0;
43;5;33.1082000732;30.8360004425;12;57.1366488934;3;16.0;14.5;7;42.0;
44;6;30.8530254364;31.8137073517;9;74.4995729923;3;17.0;15.5;7;42.0;
45;6;32.4573860168;31.8360004425;10;75.4784681797;3;18.0;16.5;7;42.0;
46;6;33.4888153076;32.8359985352;9;76.3475809097;3;19.0;17.5;8;42.0;
47;6;33.5211334229;33.8359985352;9;77.1094710827;3;19.625;18.5;8;42.0;
48;7;33.5542984009;34.8359985352;10;77.7712981701;3;20.625;18.5;8;42.0;
49;7;32.8530273438;35.8359985352;11;78.3431084156;3;21.625;19.5;7;42.0;
50;7;33.6229171753;36.8359985352;11;78.8363125324;3;22.625;20.5;7;42.0;
51;7;32.8530273438;38.8359985352;11;79.2624912262;3;23.4500007629;21.5;7;42.0;
52;7;32.8530273438;40.2689628601;11;79.5110106468;3;23.4500007629;22.5;7;42.0;
53;7;32.8530273438;41.3309135437;12;79.6471319199;3;23.4500007629;22.5;8;42.0;
54;8;33.7672271729;40.8359985352;8;92.2843456268;3;23.4500007629;22.5;9;42.0;
55;8;35.8042755127;43.8359985352;9;95.9433900118;3;23.4500007629;22.5;9;42.0;
56;9;38.3924179077;47.4010314941;10;98.9297289848;3;23.4500007629;22.5;9;42.0;
57;9;39.1473579407;50.8008766174;10;101.361500263;3;23.4500007629;22.5;10;42.0;
58;9;39.5159339905;54.0761184692;12;103.066226125;3;23.4500007629;22.5;11;42.0;
59;9;39.7309265137;57.1200027466;13;104.289447904;4;24.4500007629;23.5;11;43.0;
60;9;39.8537063599;59.1200027466;14;104.918401718;4;25.4500007629;24.5;12;43.1299999952;
61;9;38.1628837585;62.7364654541;15;105.47289896;5;25.4500007629;25.5;10;63.2754310369;
62;10;38.1310348511;65.7660293579;17;106.996625066;5;26.4500007629;27.5;10;64.6377248764;
63;11;40.49949646;66.1200027466;17;107.538862228;5;27.4500007629;29.5;11;65.8359348774;
