Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;7.0;11.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0399999619;1;8.0;10.0;5;20.0;
4;2;11.6079998016;16.0;5;33.0811839104;1;8.0;10.0;5;20.0;
5;2;12.724354744;16.0;5;33.1235535145;1;8.0;10.0;5;20.0;
6;2;13.7370653152;16.0;5;33.1671074629;1;9.0;10.0;5;20.0;
7;2;14.7501316071;16.0;5;33.8518408537;1;9.5;10.0;5;20.0;
8;2;15.1555519104;16.3199996948;5;34.2577478886;2;9.5;10.1999998093;4;21.3999996185;
9;2;15.2773237228;16.5;5;36.00512743;2;9.81500053406;10.1999998093;4;21.7964004278;
10;2;17.1985378265;17.3250007629;5;37.2694993019;2;9.90419006348;10.3632001877;4;22.1345227957;
11;2;19.1985378265;17.9053878784;5;38.1634831429;2;9.98026752472;10.4951858521;4;23.2873874903;
12;2;21.1985378265;18.2973766327;5;38.6853064299;2;10.2396621704;11.0209560394;5;24.268861413;
13;2;22.2975921631;18.5;6;38.8085814714;2;12.027598381;11.4571752548;5;25.093021512;
14;2;23.3345737457;18.5;6;38.9386441708;2;14.027598381;11.8107032776;5;25.7803837061;
15;2;24.3735923767;18.5;6;39.0755386353;2;16.0275993347;12.0916318893;4;26.3539340496;
16;2;25.4146614075;18.5;6;39.2192585468;2;17.1123809814;12.3113050461;4;26.8362411261;
17;2;25.7657775879;18.5;7;39.3697407246;2;18.1445922852;12.4808797836;4;27.0267930031;
18;2;25.8109226227;18.5;7;39.526860714;2;19.178861618;12.5;4;27.1883933544;
19;2;25.8580589294;18.5;7;39.6904280186;2;20.1173877716;12.5;5;27.3593420982;
20;2;25.9071292877;18.5;7;39.8601825237;2;20.1558513641;12.5;5;27.5396113396;
21;2;25.9580554962;18.5;8;40.0357925892;2;20.1964130402;12.5;5;27.7290761471;
22;2;26.0107383728;18.5;8;40.2168536186;2;20.2390422821;12.5;5;27.9275052547;
23;2;26.0650558472;18.5;8;40.4028890133;2;20.2836894989;12.5;6;28.1345529556;
24;2;26.1208667755;18.5;8;40.5933525562;2;20.3302745819;12.5;6;28.3497540951;
25;2;26.1780052185;18.5;8;40.7876324654;2;20.3786945343;12.5;6;28.5725209713;
26;2;26.236289978;18.5;8;40.9850578308;2;20.428817749;12.5;6;28.8021440506;
27;2;26.2955169678;18.5;8;41.1849060059;2;20.4804821014;12.5;6;29.0377955437;
28;2;26.3554725647;18.5;8;41.3864130974;2;20.5335044861;12.5;6;29.2785372734;
29;2;26.4159240723;18.5;9;41.5887842178;3;19.625;13.5;5;29.523332119;
30;2;26.4766349792;18.5;9;41.7912054062;3;18.625;13.5;6;29.7710599899;
31;2;26.537361145;18.5;9;41.9928574562;3;18.625;13.5;6;30.0205359459;
32;2;25.1000003815;19.5;9;42.1929283142;3;19.625;14.5;6;30.2705316544;
33;2;25.1000003815;20.5;9;42.3906269073;3;18.625;13.5;6;30.5197997093;
34;2;25.1000003815;21.1953125;9;42.5851945877;3;18.625;13.5;6;30.76709795;
35;2;26.1000003815;19.1953125;9;42.7759180069;3;19.625;14.5;6;31.0112137794;
36;2;26.832775116;21.1953125;9;42.962138176;3;19.625;15.5;6;31.2509884834;
37;2;26.8886413574;23.1953125;10;43.1432595253;3;19.625;15.6254940033;6;31.4853386879;
38;2;26.9429779053;25.1953125;10;43.3187565804;3;18.625;14.6254940033;6;31.7132763863;
39;2;26.9956283569;27.1953125;10;43.4881777763;3;18.1354866028;14.6254940033;6;31.9339232445;
40;2;27.046453476;28.5;10;43.6511492729;3;17.1851329803;15.5;6;32.146522522;
41;2;27.0953445435;28.5;10;43.8073749542;3;16.625;14.5;6;32.350446701;
42;2;27.1422119141;28.5;11;43.9566349983;3;15.625;14.5;7;32.5452008247;
43;2;27.1869907379;28.5;11;44.0987844467;3;15.6976699829;15.5;7;32.7304205894;
44;2;27.2296352386;28.5;11;44.2337474823;3;15.0;14.5;8;32.9058685303;
45;2;27.2701244354;28.5;12;44.3615136147;3;15.0;14.5;8;33.0714273453;
46;2;27.3084545135;28.5;12;44.4821310043;3;15.0;13.5;8;33.2270908356;
47;2;27.3446388245;28.5;13;44.5956997871;3;15.0;13.5;8;33.3729496002;
48;2;27.3787097931;28.5;13;44.7023663521;3;16.8839130402;15.5;8;33.5091819763;
49;2;27.4107093811;28.5;13;44.8023147583;3;17.91456604;17.5;9;33.6360387802;
50;2;25.4107093811;29.5;13;44.8957619667;3;18.9431095123;19.5;9;33.7538309097;
51;2;26.4107093811;28.5;13;44.5461845398;3;19.9696121216;21.5;9;33.8629188538;
52;2;27.3219108582;28.3519992828;13;44.2315664291;3;20.9941558838;22.5;11;33.9636974335;
53;2;25.2419891357;29.2187995911;13;43.9484081268;3;21.6418323517;22.5;11;34.0;
54;2;24.8593521118;30.0989189148;13;43.6935691833;3;21.6499996185;22.5;11;34.0;
55;2;25.7946166992;27.991027832;14;43.2274103165;3;21.6499996185;22.5;10;34.0;
56;4;27.6653137207;28.7755241394;12;43.8078689575;3;21.6499996185;22.5;11;34.0;
57;4;29.8423614502;30.581571579;12;44.4624750614;3;21.6499996185;22.5;11;34.0;
58;4;28.7376289368;33.4070129395;12;44.4452725649;3;21.6499996185;22.5;12;34.0;
59;4;28.3499488831;36.2499160767;11;45.2192161083;3;21.6499996185;22.5;13;34.0;
60;4;28.6769008636;39.2369232178;10;46.0795073509;3;21.6499996185;22.5;13;34.0;
61;4;28.997844696;41.8080673218;13;47.0706634521;3;21.6499996185;22.5;14;34.0;
62;5;28.6939735413;42.4981231689;14;48.2223312855;3;21.6499996185;22.5;14;34.0;
63;5;30.3231430054;40.1238059998;14;49.5666345358;3;21.6499996185;22.5;14;34.0;
64;5;32.1262283325;38.4801292419;15;51.1350238323;3;21.6499996185;22.5;17;34.0;
65;6;28.3134269714;41.1632156372;15;52.9530376196;3;21.6499996185;22.5;17;34.0;
66;7;28.3134269714;41.1563110352;13;76.7828723192;3;21.6499996185;22.5;17;34.0;
67;7;30.2749977112;43.8666801453;13;80.4738485813;3;21.6499996185;22.5;17;34.0;
68;7;29.2719802856;47.8610877991;14;84.1468337774;3;21.6499996185;22.5;18;34.0;
69;7;31.2692604065;49.4320983887;13;87.7371919155;3;21.6499996185;22.5;16;34.0;
70;7;33.2668151855;51.3364181519;13;91.1631590128;3;21.6499996185;22.5;16;34.0;
71;7;35.1374282837;52.3764076233;14;94.3335125446;3;21.6499996185;22.5;17;34.0;
72;7;34.1354446411;54.3484649658;15;97.1643768549;3;21.6499996185;22.5;17;34.0;
73;7;36.1336593628;54.3349075317;15;99.4431637526;3;21.6499996185;22.5;17;34.0;
74;7;38.1320571899;55.3477172852;15;101.119115829;3;21.6499996185;22.5;18;34.0;
75;7;39.2386016846;56.3777008057;18;102.46889329;3;21.6499996185;22.5;17;34.0;
76;7;40.2373008728;57.4084625244;19;103.522003412;3;21.6499996185;22.5;17;35.1800003052;
77;7;40.3361320496;58.439956665;22;104.325335026;3;21.9155006409;23.0;17;36.1270771027;
78;7;40.3350791931;59.4721069336;22;104.930248022;3;20.0910015106;24.3899993896;18;36.8760938644;
79;7;40.3341293335;60.5048446655;23;105.261788368;3;20.1592674255;25.6872596741;18;37.463435173;
80;7;40.333278656;61.5381011963;23;105.3353374;3;20.2593841553;26.9097423553;19;37.7747268677;
81;8;40.3325119019;62.5718231201;20;120.409708977;3;21.2999992371;25.0;19;37.8944940567;
82;8;41.331817627;64.6059341431;20;121.534761429;3;22.2999992371;24.0;20;38.0;
83;8;40.331817627;67.6415176392;21;122.565331459;3;22.5499992371;24.0;20;38.0;
84;9;41.331817627;67.6772384644;21;123.490725756;3;22.5499992371;24.0;22;38.0;
85;9;40.331817627;69.9276199341;22;124.30714798;3;22.5499992371;24.0;20;38.0;
86;9;40.331817627;69.8894424438;22;125.01673913;3;22.5499992371;24.0;18;38.0;
87;9;41.609375;71.9166030884;23;125.6261127;3;22.5499992371;24.0;19;38.0;
88;10;43.6163711548;73.8990402222;22;126.144774675;4;22.5499992371;24.0;18;38.0;
89;10;46.1549072266;73.8903961182;23;126.583658934;4;22.5499992371;24.0;18;38.0;
90;10;46.9115638733;76.8895187378;23;126.953992128;4;18.5499992371;26.0;18;38.0;
91;11;48.9183578491;75.9736022949;22;127.16776967;3;17.2999992371;28.0;18;38.0;
92;11;48.3250961304;77.9945983887;22;128.242036343;4;16.2999992371;30.0;16;53.0;
93;11;49.33177948;83.6285476685;23;128.375520229;4;16.2999992371;33.0;17;54.0499992371;
94;11;50.338394165;86.6760406494;23;129.091574669;4;16.2999992371;36.0;17;55.0049743652;
95;11;51.4194717407;90.6693878174;23;128.890912175;4;17.0;38.0;17;55.8543777466;
96;11;52.7551612854;94.6669692993;25;128.620044947;4;18.0;40.0;17;56.5945529938;
97;12;52.8035545349;98.6645965576;25;128.396280646;4;19.0;42.0;17;57.2277812958;
98;12;52.7972717285;102.66545105;27;128.215216875;4;20.0;43.0;18;57.7608165741;
99;12;53.8106155396;103.552375793;27;128.07288897;4;21.0;44.0;18;58.2032966614;
100;12;52.7970695496;106.553947449;23;127.965707421;4;22.0;45.0;20;58.5662899017;
