Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;2;6.0;12.1999998093;3;21.0;
2;2;12.3999996185;16.0;5;33.0;2;7.15000009537;11.0;3;21.0900000334;
3;2;13.3999996185;16.0;4;33.0299999714;2;8.16349983215;10.0;3;21.1871190071;
4;2;14.3999996185;16.0;4;33.0605909824;2;8.17806816101;10.0;3;21.2917383909;
5;2;15.7181768417;16.0;4;33.091766119;2;8.19376087189;10.0;3;21.4042263031;
6;2;16.7275295258;16.0;4;33.7635166645;2;9.31595134735;10.0;3;21.5249304771;
7;2;17.7370548248;16.3199996948;4;34.1558350325;2;9.84310913086;10.0;3;21.6541694403;
8;2;18.2467498779;16.5;4;35.8733854294;2;9.87218856812;10.0;2;22.2087649107;
9;2;18.7620162964;17.3250007629;4;37.1048299074;2;9.99697208405;10.1999998093;2;22.7014135122;
10;2;20.2882156372;17.9053878784;4;37.9626454115;2;10.1078176498;10.3632001877;2;23.1436295509;
11;2;22.2882156372;18.2973766327;4;38.4449332952;2;10.2073163986;10.4951858521;2;24.4502608776;
12;2;24.2882156372;18.5;4;38.5252002478;2;10.5013093948;11.0209560394;2;25.6018667221;
13;2;25.3575592041;18.5;5;38.6087019444;2;12.3275251389;11.4571752548;2;26.6129477024;
14;2;26.382610321;18.5;5;38.6954318285;2;14.3275251389;11.8107032776;2;27.5041275024;
15;2;27.4086303711;18.5;5;38.7853671312;2;16.3275241852;12.0916318893;2;28.2981133461;
16;2;28.4356098175;18.5;6;38.8784674406;2;17.5498218536;12.3113050461;3;29.0167398453;
17;3;28.6635398865;18.5;5;38.974673748;3;18.6352043152;12.4808797836;3;29.4582490921;
18;3;28.692401886;18.5;5;39.0739076138;3;19.7259407043;12.5;4;29.883644104;
19;3;28.7221717834;18.5;5;39.1760702133;3;20.7238197327;12.5;4;30.3288545609;
20;3;28.7528209686;18.5;5;39.2810423374;3;20.8239917755;12.5;4;30.7909274101;
21;3;28.7843132019;18.5;5;39.3886837959;3;20.9279594421;12.5;5;31.2663087845;
22;3;28.8166046143;18.5;5;39.4988336563;3;21.0349197388;12.5;5;31.7509255409;
23;3;28.8496513367;18.5;5;39.6113102436;3;21.1439590454;12.5;5;32.2403049469;
24;3;28.883392334;18.5;5;39.725912571;3;21.2540683746;12.5;5;32.7297272682;
25;3;28.9177742004;18.5;5;39.8424203396;3;21.3641891479;12.5;5;33.2144021988;
26;3;28.1000003815;19.5;6;39.960596323;3;21.4732398987;12.5;5;33.6896543503;
27;3;28.1000003815;19.980298996;6;40.0801868439;3;21.5801715851;12.5;5;34.1511049271;
28;3;29.1000003815;20.0400924683;5;41.2009243965;3;21.6839981079;12.5;6;34.5948324203;
29;3;31.0602779388;19.0;5;41.3625299931;3;21.7838363647;12.5;6;35.0175008774;
30;3;30.4120006561;19.5;6;41.5258989334;3;21.8789367676;12.5;6;35.4164476395;
31;4;30.1000003815;20.7629489899;5;41.6907379627;3;21.9687004089;12.5;6;35.7897262573;
32;4;30.1000003815;18.5;6;41.8567467928;3;22.0526885986;12.5;6;36.1361055374;
33;4;31.45013237;21.5;6;42.0236212015;3;22.1306228638;12.5;6;36.455031395;
34;4;31.6070861816;24.5;6;42.1910555363;3;22.202381134;12.5;6;36.7465581894;
35;4;31.6573181152;27.5;7;42.3587462902;3;22.2679748535;12.5;6;37.0112600327;
36;4;31.7076244354;30.5;7;42.5263931751;3;22.3275337219;12.5;6;37.2501325607;
37;4;31.7579193115;33.5;8;42.6937035322;3;22.3812789917;12.5;6;37.4644937515;
38;4;31.8081111908;33.5;9;42.8603938818;3;20.3812789917;13.5;7;37.6558866501;
39;4;31.8581180573;33.5;9;43.0261912346;3;19.625;14.5;7;37.8259963989;
40;4;31.9078578949;33.5;10;43.1908369064;3;19.625;15.5;7;37.9765739441;
41;4;31.9572525024;33.5;10;43.3540863991;3;20.625;13.5;7;38.0;
42;4;32.0062255859;33.5;11;43.5157114267;3;21.625;12.5;8;38.0;
