Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.0;5;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;10.0;5;20.0;
5;1;12.3999996185;16.0;6;32.0;1;8.0;10.0;5;20.0;
6;1;13.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
7;1;14.3999996185;16.0;6;32.6399993896;1;9.5;10.0;5;20.0;
8;2;15.0920000076;16.3199996948;5;34.0;1;9.5;10.0;5;20.3999996185;
9;2;15.1999998093;16.5;5;35.7100014687;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;17.1100006104;17.3250007629;5;36.9337396622;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;19.1100006104;17.9053878784;5;37.7837141752;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;21.1100006104;18.2973766327;5;38.2580518723;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;22.1694145203;18.5;6;38.3302885294;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;23.1910858154;18.5;6;38.4057120085;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;24.2137126923;18.5;6;38.484351635;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;25.2373046875;18.5;6;38.5662232637;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.5698680878;18.5;7;38.6513283253;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.5953979492;18.5;6;38.7396525145;2;17.7228336334;12.6999998093;4;26.0;
19;2;25.6218967438;18.5;6;38.8311642408;2;19.625;12.5;5;26.1699999571;
20;2;25.6493492126;18.5;6;38.9258141518;2;19.888250351;12.5;5;26.3669109344;
21;3;25.6777439117;18.5;4;39.0235335827;2;19.932554245;12.5;5;26.5942704678;
22;3;25.7070598602;18.5;4;39.1242339611;2;19.9837112427;12.5;6;26.8558222055;
