Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.5391998291;1;7.0;11.0;5;20.0;
3;1;11.3078403473;15.7695999146;6;31.1244792938;1;8.0;10.0;6;20.0;
4;1;11.2248954773;15.5622396469;6;30.5873908997;1;8.0;10.0;6;20.0;
5;1;12.2248954773;15.2936954498;6;29.9729404449;1;8.0;10.0;6;20.0;
6;1;13.2248954773;14.9864702225;6;29.4199352264;1;9.0;10.0;6;20.0;
7;1;13.8259801865;14.7099676132;6;28.9986133575;2;9.5;10.1999998093;5;21.0;
8;1;13.6995840073;14.4993066788;6;28.6194248199;2;9.72500038147;10.0;5;21.469999671;
9;1;13.5858278275;14.30971241;6;28.5836906433;2;9.83075046539;10.1999998093;5;21.8705514669;
10;2;15.999584198;14.2918453217;5;29.5515289307;2;9.92087364197;10.3632001877;5;22.2129640579;
11;2;17.999584198;14.2757644653;5;29.537204504;2;9.99791717529;10.4951858521;5;23.3718163967;
12;2;19.999584198;14.2612915039;4;29.5258407593;2;10.2586593628;11.0209560394;4;24.3595588207;
13;2;21.0083770752;14.2482662201;4;29.5171439648;2;10.4809007645;11.4571752548;4;25.1902494431;
14;2;22.012802124;14.2365436554;4;29.5108486414;2;12.4809007645;11.8107032776;4;25.884378314;
15;2;22.8532543182;14.2259931564;5;29.506716013;2;14.4809017181;12.0916318893;4;26.4648982286;
16;2;22.5298995972;14.7533578873;7;29.5045320988;2;14.9546012878;12.3113050461;4;26.9543362856;
17;3;21.6722946167;14.7304935455;5;32.3588064909;2;15.0647258759;12.4808797836;4;27.1521308422;
18;3;22.6681404114;14.7299795151;5;32.6353003979;2;17.0243167877;12.5;4;27.3210272789;
19;3;23.6644020081;14.7302541733;5;32.9311546087;2;18.0623168945;12.5;5;27.4992582798;
20;3;24.6610393524;14.7312383652;5;33.2457262278;2;19.1024208069;12.5;6;27.6867210865;
21;3;25.3383388519;14.7328605652;5;33.5780472755;2;20.1445999146;12.5;7;27.8832085133;
22;3;25.4829101562;14.7350568771;5;33.9267992973;2;20.2737216949;12.5;7;28.0884003639;
23;3;25.6346817017;14.7377681732;7;34.290304184;2;19.625;13.4265203476;7;28.3018581867;
24;4;25.7929229736;14.9558601379;6;34.6665307283;2;19.625;13.4905576706;7;28.5230212212;
25;4;23.9587230682;15.9658536911;6;35.0531197786;2;20.417678833;12.5;7;28.7512066364;
26;4;23.1288509369;16.9758529663;6;35.4474232197;2;20.4690208435;12.5;7;28.9856116772;
27;4;22.302148819;17.9858551025;7;35.8465596437;2;20.5217628479;12.5;8;29.2253217697;
28;4;21.4773540497;18.9958572388;8;36.2474969625;2;20.5756969452;12.5;8;29.4693202972;
29;4;20.653131485;20.0058574677;8;36.6471345425;2;20.6305961609;12.5;8;29.716504097;
30;4;19.8281097412;21.0158500671;8;37.0423974991;2;20.686214447;12.5;8;29.9657006264;
31;4;19.3503036499;22.0258331299;8;37.4303281307;2;19.625;13.5;8;30.2156887054;
32;4;19.519657135;23.0358047485;9;37.8081772327;2;20.625;12.5;8;30.4652233124;
33;4;19.6843261719;24.045759201;9;38.1734750271;2;20.854675293;12.5;8;30.7130589485;
34;5;19.8432159424;25.0556983948;8;48.5240961313;2;19.625;13.5;8;30.9579744339;
35;5;20.9953899384;27.0656147003;9;49.2583018541;2;19.625;14.5;8;31.198797226;
36;5;22.1400775909;29.0755062103;10;49.9491602182;2;20.625;12.5;7;31.4344263077;
37;5;23.2766914368;28.0853710175;10;50.5944877863;2;19.625;13.5;7;31.6638503075;
38;5;22.40483284;30.0952072144;11;51.1931681633;2;19.625;14.5;8;31.8861660957;
39;5;23.524269104;31.0952072144;13;51.7450617552;2;20.625;12.5;7;32.1005897522;
40;6;24.634935379;33.0952072144;12;52.2508739233;2;21.2226333618;12.5;7;32.3064651489;
41;6;25.7369117737;35.0952072144;12;52.7099686861;2;21.2689552307;12.5;7;32.5032672882;
42;6;26.8303947449;37.0217857361;14;53.1137810946;2;19.625;13.5;8;32.6906037331;
43;6;27.9156894684;38.0028305054;14;53.4773083925;2;19.625;14.5;8;32.8682103157;
44;6;28.9931735992;38.9909362793;16;53.8031855822;2;20.625;12.5;8;33.035943985;
45;6;30.0632801056;39.9749107361;15;54.0942040682;2;19.625;13.5;8;33.1937742233;
46;6;30.7592010498;40.9604606628;17;54.2307463884;2;18.625;13.5;8;33.3417720795;
47;6;30.8075218201;41.7493133545;17;54.2300940752;2;20.5018997192;15.5;8;33.4800977707;
48;6;30.807346344;41.7489891052;18;54.2295066118;2;19.625;17.5;8;33.6089868546;
49;7;30.8071861267;41.7486953735;14;69.2289782763;2;20.625;19.5;8;33.7287387848;
50;7;31.8070449829;41.783416748;14;69.9785033464;2;19.625;21.5;9;33.8397035599;
51;7;32.8069152832;42.7831764221;15;71.1199504137;2;20.625;22.5;9;33.9422702789;
52;7;33.8068008423;43.7829627991;15;72.1513415575;2;19.625;23.5;8;34.0;
53;7;34.8066978455;43.9904060364;15;73.0608607531;2;20.625;22.5;8;34.0;
54;8;32.806602478;44.9902305603;12;86.5952426195;2;21.625;22.5;9;34.0;
55;8;33.8065185547;46.9900741577;11;87.8959084749;2;21.6499996185;22.5;8;34.0;
56;8;32.8065185547;46.9900741577;11;89.0310117006;3;21.6499996185;22.5;7;34.0;
57;8;32.8065185547;48.6991424561;11;90.0101491213;3;21.6499996185;22.5;7;34.0;
58;8;34.8065185547;47.2040519714;13;90.8464061022;4;22.6499996185;23.5;6;35.0;
59;8;36.8065185547;47.1199264526;15;92.4846307039;4;23.6499996185;24.5;6;35.1299999952;
60;8;38.8065185547;48.5432167053;15;94.8583301306;4;23.9042491913;25.5;6;35.2754310369;
61;8;40.320941925;49.9708366394;16;96.7958910465;4;23.9369716644;26.5;7;35.4377241135;
62;8;41.5254898071;51.2947006226;18;98.1851506233;4;23.973487854;27.5;9;35.6183350086;
63;8;42.6342315674;52.4465866089;19;99.1199404001;4;23.6499996185;28.3091678619;9;35.8187118769;
64;8;43.3959274292;53.5142936707;19;99.6645098925;4;21.6499996185;28.4093551636;9;36.0402543545;
65;9;44.5342483521;55.5596694946;19;100.949020743;4;22.0840568542;27.5;8;36.2842636108;
66;10;46.6508102417;58.5337677002;18;102.384454012;4;22.1389598846;27.5;9;36.5518820286;
67;11;47.7483673096;61.5120849609;17;102.833698034;4;22.1991729736;27.5;9;37.8440244198;
68;12;47.7494735718;64.5118408203;14;113.855836391;3;20.625;24.5;9;29.2013030052;
69;12;47.073474884;70.4398422241;11;115.956875324;3;22.3362922668;24.5;9;29.5851309299;
70;12;47.3497810364;75.3784408569;10;118.15025878;3;21.625;26.5;10;29.9952766895;
71;12;46.5817298889;79.3268966675;10;120.081706285;3;21.8777999878;28.4358615875;11;30.4309695959;
72;12;45.7738227844;83.2842102051;10;121.927293539;3;21.8875999451;29.6319313049;11;30.8908389807;
73;12;45.5310935974;87.2492599487;11;124.733174562;3;22.625;28.2378520966;11;31.3728749752;
74;12;45.6586418152;90.220916748;11;127.366641879;3;23.0588970184;27.5;11;33.0018731356;
75;12;47.6994743347;94.4118423462;12;128.802126884;3;21.8500003815;29.6649856567;12;34.4430832863;
76;13;48.6994743347;98.4118423462;12;130.226825833;3;22.3417129517;30.3899993896;13;35.7258696556;
77;14;48.6994743347;102.411842346;11;131.776314259;3;22.1592674255;32.4292640686;13;36.8798656464;
78;14;48.6994743347;106.211837769;12;133.441655636;3;23.2593841553;30.6926746368;13;37.7829171419;
79;14;52.8325424194;111.211837769;14;135.207921505;3;24.5011558533;29.0;12;38.5110533237;
80;15;54.5921630859;116.211837769;13;137.054064274;3;24.6649856567;29.0;13;39.2365951538;
81;15;52.5589752197;122.211837769;15;138.953420043;3;24.8282337189;29.0;13;39.9514681101;
82;16;53.7305908203;127.211837769;14;141.874938011;3;24.9890804291;29.0;13;40.6481249332;
83;16;53.8973693848;130.211837769;14;143.000974417;3;20.5558643341;32.0;13;41.3199055195;
84;17;53.9930381775;133.121841431;14;144.060778618;3;19.2999992371;34.0618972778;15;41.9613146782;
85;18;54.0531425476;136.549560547;14;145.171581388;3;18.2999992371;36.1136779785;15;42.5681934357;
86;18;55.0274887085;135.896179199;15;147.635725737;3;17.2999992371;38.1668319702;15;43.1377775669;
87;18;54.1503257751;140.737747192;13;149.023320436;3;16.2999992371;40.2212753296;16;43.6686446667;
88;18;56.1907196045;140.595153809;11;150.442517579;3;16.0;41.0;14;44.1605844498;
89;18;57.2440414429;141.466827393;12;151.578636885;3;17.0;41.0;15;44.6144046783;
90;18;57.2780036926;145.823974609;12;153.103357196;3;16.0;42.0;16;45.0317094326;
91;18;56.3589859009;146.224578857;14;154.678014457;3;16.0;44.0;16;45.4146773815;
92;18;57.452381134;146.015594482;14;157.308624327;4;16.0;46.0;13;45.7658517361;
93;18;59.524848938;147.577133179;16;160.025422871;4;17.0;45.0;14;46.0879585743;
94;18;62.6754302979;150.232269287;18;162.296364486;4;16.0;47.0;14;46.382569313;
95;18;66.8736801147;157.657699585;20;163.416651517;4;16.0;49.0;14;46.5049314499;
96;18;70.0676040649;163.72026062;21;164.536787093;4;18.0;45.0;14;46.6274311543;
97;18;72.0026473999;170.650894165;22;165.641984999;4;16.0;47.0;14;46.749768734;
98;18;73.1214294434;176.749343872;24;166.773447096;4;16.0;49.0;15;46.8716449738;
99;18;78.2676544189;182.280654907;25;168.19771789;4;18.0;45.0;15;47.9927637577;
100;18;81.4129943848;189.307556152;27;169.564160228;4;17.0;48.0;15;48.17283535;
