Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;4;29.235200882;1;7.0;11.0;5;20.0;
3;1;10.8470401764;14.617600441;4;29.0508804321;1;8.0;10.0;5;20.0;
4;2;11.010175705;14.5254402161;3;29.8849925995;1;8.0;10.0;5;20.0;
5;2;12.1101760864;14.4424962997;3;29.7613729239;1;8.0;10.0;5;20.0;
6;2;13.1178798676;14.367846489;2;29.6530801058;1;9.0;10.0;5;20.0;
7;2;13.8959245682;14.3006620407;2;29.6442130804;1;9.5;10.0;5;20.0;
8;2;13.8932638168;14.2829961777;2;29.6392591;1;9.5;10.0;5;20.3999996185;
9;2;13.8917779922;14.2670965195;2;30.8755450249;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;15.9179954529;14.8574419022;2;31.8119959831;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;17.9179954529;15.2967939377;2;32.5077728033;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;19.9179954529;15.6147241592;2;33.012422204;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;20.9719238281;15.8360004425;3;33.0767031908;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;21.9912090302;15.8360004425;4;33.1431638002;1;12.7228336334;11.8107032776;6;24.1832637787;
15;3;23.0111465454;15.8360004425;4;33.2117911577;1;13.7228336334;12.0916318893;6;24.6226100922;
16;3;23.5016002655;15.8360004425;4;33.2825632095;1;14.7228336334;12.3113050461;6;24.9617595673;
17;3;23.9847679138;15.8360004425;5;33.355448246;1;15.7228336334;12.4808797836;6;25.0;
18;3;24.0066337585;15.8360004425;5;33.4304046631;1;16.7228336334;12.5;6;25.0;
19;4;23.0262107849;15.8360004425;3;50.5696401596;1;17.625;12.5;6;25.0;
20;4;23.5514411926;16.3499069214;4;51.5337181091;1;17.625;12.5;6;25.0;
21;4;24.5514411926;16.37200737;4;52.3867378235;1;17.625;12.5;8;25.0;
22;4;26.0901260376;15.8360004425;4;53.1302287579;1;17.625;12.5;8;25.0;
23;4;26.5514411926;16.4177684784;4;53.7706744671;1;17.625;12.5;8;25.0;
24;4;28.1351985931;15.8360004425;4;54.3178057671;1;17.625;12.5;9;25.0;
25;4;26.1583976746;16.8360004425;4;54.7830114365;1;17.625;12.5;9;25.0;
26;4;25.1819953918;17.8360004425;4;55.1780810356;1;17.625;12.5;9;25.0;
27;4;25.2059593201;18.8360004425;5;55.4361259937;1;17.625;12.5;10;25.0;
28;4;25.230255127;19.8360004425;5;55.5271844864;1;17.625;12.5;10;25.0;
29;4;25.2548408508;20.8360004425;5;55.6191687584;1;17.625;12.5;10;25.0;
30;4;25.2796764374;21.8360004425;5;55.7119197845;1;17.625;12.5;10;25.0;
31;4;25.3047199249;22.8360004425;5;55.8052728176;1;17.625;12.5;10;25.0;
32;4;25.3299255371;23.8360004425;6;55.8990578651;1;17.625;12.5;10;25.0;
33;4;25.3552474976;24.8360004425;7;55.9931013584;1;17.625;12.5;10;25.0;
34;4;25.3806381226;25.8360004425;7;56.0872275829;1;17.625;12.5;10;25.0;
35;5;25.4060516357;26.8360004425;7;56.1812593937;1;17.625;12.5;10;25.0;
36;5;25.4314403534;27.8360004425;7;56.2750198841;1;17.625;12.5;10;25.0;
37;5;26.4567565918;27.8360004425;8;56.3683338165;1;17.625;12.5;10;25.0;
38;5;27.4819507599;28.8360004425;8;56.4610288143;1;17.625;12.5;10;25.0;
39;5;28.5069789886;29.8360004425;8;56.5529363155;1;17.625;12.5;10;25.0;
40;5;29.5317935944;30.8360004425;8;56.6438934803;1;17.625;12.5;10;25.0;
41;5;30.5563526154;31.8360004425;9;56.733743906;1;17.625;12.5;10;25.0;
