Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;4;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.0;4;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;3;20.0;
5;1;12.3487997055;15.7567996979;6;31.1014404297;1;8.0;10.0;3;20.0;
6;2;13.6487998962;15.5507202148;5;31.7304954529;1;9.0;10.0;2;20.0;
7;2;14.5191488266;15.3652477264;5;31.5164864063;1;9.5;10.0;2;20.0;
8;2;14.4549465179;15.2411231995;5;31.3281197548;1;9.5;10.0;2;20.3999996185;
9;2;14.3984355927;15.1294107437;5;32.1308040619;1;9.59000015259;10.1999998093;2;20.7264003754;
10;2;16.4872093201;15.4945106506;5;32.7289141417;1;9.66343975067;10.3632001877;2;20.9903717041;
11;2;18.4872093201;15.7552804947;5;32.9711265564;1;9.72283363342;10.4951858521;2;22.0419120789;
12;2;20.4872093201;15.8360004425;5;33.0562046766;1;9.95943069458;11.0209560394;2;22.9143505096;
13;2;21.5599346161;15.8360004425;5;33.1456767321;1;11.7228336334;11.4571752548;2;23.6214065552;
14;2;22.5867767334;15.8360004425;6;33.2396136522;1;12.7228336334;11.8107032776;2;24.1832637787;
15;2;23.6149578094;15.8360004425;7;33.3380658627;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;24.0014190674;15.8360004425;7;33.4410609007;2;14.7228336334;12.3113050461;2;24.9617595673;
17;2;24.0323181152;15.8360004425;8;33.5486010313;2;15.7228336334;12.4808797836;3;25.0;
18;2;24.0645809174;15.8360004425;8;33.6606603861;2;16.7228336334;12.5;3;25.0;
19;2;24.098197937;15.8360004425;8;33.7771828175;2;17.625;12.5;3;25.0;
20;2;24.1331558228;15.8360004425;8;33.8980796337;2;17.625;12.5;4;25.0;
21;2;24.169424057;15.8360004425;8;34.0232279301;2;17.625;12.5;4;25.0;
22;2;24.2069683075;15.8360004425;8;34.152469635;2;17.625;12.5;4;25.0;
23;2;24.2457408905;15.8360004425;8;34.2856094837;2;17.625;12.5;4;25.0;
24;2;24.2856826782;15.8360004425;9;34.4224159718;2;17.625;12.5;4;25.0;
25;2;23.5016002655;16.8360004425;10;34.5626206398;2;17.625;12.5;5;25.0;
26;2;23.5016002655;17.2813110352;10;34.7059197426;3;17.625;12.5;5;25.0;
27;2;23.5016002655;17.3529605865;10;34.8519749641;3;17.625;12.5;6;25.0;
28;2;23.5016002655;17.4259872437;11;35.0004169941;3;17.625;12.5;7;25.0;
29;2;24.500125885;15.8360004425;11;35.150847435;3;17.625;12.5;7;25.0;
30;2;24.5452537537;15.8360004425;11;35.3028435707;3;17.625;12.5;7;25.0;
31;2;24.5908527374;15.8360004425;11;35.4559619427;3;17.625;12.5;7;25.0;
32;2;24.6367893219;15.8360004425;11;35.6097435951;3;17.625;12.5;7;25.0;
33;2;24.6829223633;15.8360004425;11;35.7637195587;3;17.625;12.5;7;25.0;
34;2;24.7291164398;15.8360004425;11;35.9174160957;3;17.625;12.5;7;25.0;
35;2;23.5016002655;16.8360004425;11;36.0703606606;3;17.625;12.5;7;25.0;
36;2;24.5016002655;15.8360004425;11;36.2220883369;3;17.625;12.5;7;25.0;
37;2;24.8666267395;15.8360004425;11;36.3721461296;3;17.625;12.5;7;25.0;
38;2;24.9116439819;17.8360004425;12;36.5200996399;3;17.625;12.5;7;25.0;
39;2;24.956029892;19.8360004425;12;36.6655378342;3;17.625;12.5;8;25.0;
40;2;24.9996604919;21.8360004425;12;36.8080763817;3;17.625;12.5;8;25.0;
41;2;25.0424232483;23.8360004425;13;36.9473628998;3;17.625;12.5;8;25.0;
42;2;25.0842094421;25.8360004425;13;37.0830788612;3;17.625;12.5;9;25.0;
43;2;25.1249237061;25.8360004425;13;37.2149424553;3;17.625;12.5;8;25.0;
44;2;25.1644821167;25.8360004425;14;37.342710495;3;17.625;12.5;8;25.0;
45;2;25.2028121948;25.8360004425;14;37.4661784172;3;17.625;12.5;9;25.0;
46;2;25.2398529053;25.8360004425;13;37.5851807594;3;17.625;12.5;9;25.0;
47;2;25.275554657;25.8360004425;12;37.6995902061;3;17.625;12.5;8;25.0;
48;2;25.3098773956;25.8360004425;12;37.809317112;3;17.625;12.5;8;25.0;
49;2;25.3427944183;25.8360004425;12;37.9143071175;3;17.625;12.5;9;25.0;
50;2;25.3742923737;25.8360004425;13;38.0145392418;3;17.625;12.5;8;25.0;
51;2;25.4043617249;25.8360004425;14;38.1100234985;3;17.625;13.5;8;25.0;
52;2;25.4330062866;25.8360004425;15;38.2007980347;3;17.625;14.5;8;25.0;
53;2;25.4602394104;25.8360004425;15;38.2869262695;3;17.625;15.5;8;25.0;
54;2;25.4860782623;25.8360004425;16;38.3684930801;3;17.625;16.5;9;25.0;
55;2;25.5105476379;25.8360004425;17;38.4456038475;3;17.625;17.5;9;25.0;
56;2;25.5336799622;25.8360004425;17;38.5183792114;3;17.625;17.5;9;25.0;
57;2;25.555513382;25.8360004425;18;38.5200009346;3;17.625;17.5;11;25.0;
58;2;25.5559997559;25.8360004425;18;38.5200009346;3;17.625;17.5;11;25.0;
59;2;25.5559997559;25.8360004425;18;38.5200009346;4;18.625;18.5;10;26.0;
60;2;25.5559997559;25.8360004425;18;38.5200009346;4;19.625;19.5;10;26.1299999952;
61;2;25.5559997559;25.8360004425;19;38.5200009346;4;19.8792495728;20.5;10;26.2754310369;
62;2;25.5559997559;25.8360004425;20;39.9530148506;4;19.9119720459;21.5;9;26.4377241135;
63;2;25.9859046936;26.4010295868;20;41.0474028587;4;19.9484882355;22.5;8;26.6183350086;
64;2;26.3142204285;26.8008766174;21;41.8827795982;4;19.625;23.3091678619;8;26.8187118769;
65;2;26.5648345947;27.0761165619;21;42.2443218231;4;19.625;23.4093551636;8;27.0402543545;
66;2;26.6732959747;27.1200008392;22;42.5058774948;4;20.0840568542;22.5;8;27.2842636108;
67;4;25.503786087;27.1200008392;18;52.754360199;4;20.1389598846;22.5;9;27.5518820286;
68;4;27.5436782837;29.1200008392;19;54.4891557693;4;20.1991729736;22.5;9;27.8440244198;
69;4;29.6070728302;31.1200008392;19;55.0017279387;4;19.625;23.5;10;28.1613030434;
70;4;30.8878898621;33.0176010132;19;55.4903036356;5;20.3362922668;22.5;6;38.5039470196;
71;5;31.9004898071;34.7840003967;17;70.9507968426;5;21.4133872986;23.5;6;39.2717227936;
72;5;33.6244926453;36.6601257324;19;72.4304982424;5;22.496137619;24.5;4;40.0382618904;
73;6;33.8807945251;38.5479202271;18;73.7829025984;6;22.5843696594;25.5;3;40.8009362221;
74;6;35.0183563232;40.9636116028;18;74.9970412254;6;22.6777744293;26.5;3;41.557161808;
75;6;36.7678947449;42.0987091064;17;76.0697175264;6;22.7759037018;27.5;3;42.3043179512;
76;7;39.1803283691;39.4137573242;15;95.0043430328;6;22.8781604767;28.5;4;43.0396819115;
77;7;40.271697998;41.2768554688;15;97.0693044662;6;22.9838066101;29.5;5;43.7603945732;
78;7;41.3768539429;41.2017784119;15;98.7835762501;6;23.0919799805;30.5;3;44.4634628296;
79;7;42.1313705444;42.6321640015;16;100.214077353;6;23.2017097473;31.5;3;45.1457982063;
80;7;40.3768463135;45.5915374756;16;101.309382081;6;23.3119602203;32.5;2;45.930782795;
81;7;39.4882164001;48.5695343018;15;102.059661269;6;23.4216537476;33.5;2;48.8367290497;
82;7;38.5298690796;51.5683288574;15;102.549814105;6;25.7906532288;33.0;2;50.549097538;
83;7;37.5298690796;54.3062286377;16;102.937394738;6;28.1092758179;33.3899993896;1;52.0393981934;
84;7;36.5298690796;56.3190994263;17;103.240787148;6;29.6361293793;33.6872596741;2;53.3382805586;
85;7;35.5298690796;58.3320541382;17;103.255362272;6;29.7335968018;33.9097442627;2;54.3258266449;
86;7;34.5999984741;60.345085144;17;103.249692082;6;30.2233104706;34.0;3;54.9439512491;
87;7;34.5999984741;62.3581848145;17;103.247574568;6;30.3623886108;34.0;3;55.5287894011;
88;7;34.5999984741;64.3713531494;18;103.248654604;7;30.1776924133;34.983997345;1;56.0774312019;
89;7;35.5999984741;65.5099563599;18;103.252607107;7;28.2834415436;36.0390472412;2;56.5883389711;
90;7;37.0224151611;64.527130127;19;103.259141326;7;27.3799743652;37.0963554382;2;57.0612280369;
91;7;35.5999984741;65.527130127;18;103.26798892;7;27.3172264099;38.1559295654;2;57.4968823195;
92;7;39.670501709;68.5655136108;19;103.278912067;7;27.3953762054;39.2177581787;2;57.8969372511;
93;7;43.6731185913;71.5841217041;20;103.291688085;7;27.4647979736;40.2818145752;3;58.263651371;
94;7;45.186252594;73.6027526855;21;103.306124568;8;27.5260124207;41.3480682373;2;59.5996892452;
95;7;45.1875495911;75.6213989258;21;103.322036624;8;28.5796337128;42.0;2;59.9979311228;
96;7;45.1889839172;77.0400543213;23;103.339262366;8;29.6263313293;44.0;2;60.4536218643;
97;7;45.1905326843;78.0587005615;23;103.357651353;8;29.6667900085;46.0;2;60.7865914106;
98;7;45.1921882629;79.077331543;24;103.377068281;8;30.6749992371;45.0;2;61.1046204567;
99;7;45.1939353943;80.0959320068;25;103.39738965;8;29.6749992371;47.0;2;61.4450632334;
100;7;45.195766449;81.1144943237;25;103.418503284;8;29.6749992371;48.0;2;61.8086758852;
101;7;45.1976661682;82.1330032349;26;103.440304875;8;28.6749992371;48.0;2;62.1960699558;
102;7;45.1996269226;83.1514587402;26;103.462697983;8;26.6749992371;47.0;4;63.4827661514;
103;7;45.2016410828;84.1698379517;27;103.485597849;8;26.2999992371;49.0;5;64.6796363592;
104;7;45.203704834;85.1881408691;28;103.508923888;8;27.2999992371;50.0;5;65.2012090087;
105;7;46.2062644958;83.2063522339;28;103.532607079;8;29.2999992371;52.0;6;65.7500883341;
106;8;43.2079353333;85.2244644165;27;115.55657506;9;30.2999992371;55.0;4;66.3258013725;
107;8;41.2100906372;89.2424621582;29;116.180771351;9;31.2999992371;55.0;5;66.9274834394;
108;9;41.2126045227;90.2603378296;30;117.599215984;9;30.2999992371;58.0;5;67.5538406372;
109;9;39.2900352478;94.8154754639;30;118.943912745;9;30.2999992371;61.0;6;68.2031193972;
110;9;37.7315559387;99.3542633057;32;120.202105522;9;31.2999992371;61.0;7;68.8730926514;
111;9;38.4827728271;98.3940505981;33;121.364675522;9;30.2999992371;64.0;6;69.5610620975;
112;9;35.6580581665;103.434059143;33;123.426288128;9;30.2999992371;67.0;6;71.2638825178;
113;9;36.7571983337;109.474227905;34;124.425233126;9;30.2999992371;68.7508239746;6;72.0780098438;
114;9;39.8468360901;109.514526367;34;126.00663352;9;31.2999992371;70.3961105347;6;72.9084694386;
115;9;39.9724731445;113.551673889;36;126.582190037;9;32.2999992371;72.4498291016;7;73.7517143488;
116;9;41.06873703;117.588760376;38;127.100427985;9;31.2999992371;72.5052261353;7;74.6040605307;
117;10;43.0987586975;118.625747681;39;127.482945919;9;31.2999992371;73.5622558594;8;75.4617954493;
118;10;42.128578186;125.450294495;40;127.757989883;9;32.2999992371;75.2692718506;8;76.3212931156;
119;10;45.1383209229;125.516792297;41;127.767571568;9;32.2999992371;76.3535919189;10;77.1791180372;
120;10;46.2754325867;122.515022278;42;127.797737479;9;32.2999992371;77.440032959;11;78.0321167707;
121;10;43.279384613;127.635345459;42;127.846773267;9;32.2999992371;78.5285263062;12;78.8774931431;
122;10;45.2972259521;126.758331299;44;127.913114309;9;32.2999992371;79.6189575195;13;79.7128452063;
123;10;46.2923736572;122.883964539;44;128.99532795;9;33.2999992371;77.711227417;13;80.5361894369;
124;10;44.3011360168;129.012176514;43;129.152101398;9;32.2999992371;78.80519104;15;81.3459441662;
125;10;47.3201141357;129.142913818;44;129.325190187;9;32.2999992371;79.9007110596;13;82.140899539;
126;10;50.4447898865;124.276115417;46;129.513542891;9;33.2999992371;77.9976272583;13;82.9201618433;
127;11;48.4681015015;128.411651611;46;129.716178179;9;32.2999992371;79.0957794189;15;83.6830890179;
128;12;50.4950218201;129.549468994;45;129.932177901;9;32.2999992371;80.1949768066;19;84.4292199612;
129;12;52.5174942017;126.689399719;45;130.160665274;9;33.2999992371;78.2950210571;19;84.4796252251;
130;12;51.5434951782;129.831329346;46;130.400806785;9;32.2999992371;79.2455215454;17;84.5326391459;
131;12;53.5722427368;129.975128174;47;130.651798487;9;32.2999992371;80.2009735107;17;86.3986593485;
132;12;52.597869873;129.120620728;47;130.912858009;10;33.2999992371;78.3773956299;15;96.2552146912;
133;12;49.626159668;134.267608643;47;132.18322289;10;33.2999992371;80.5594024658;16;98.4864256382;
134;12;51.6565437317;134.415924072;47;133.522136092;10;34.2999992371;82.7464752197;19;100.664801121;
135;12;54.6847190857;133.565368652;48;133.931814671;10;34.2999992371;82.93800354;21;102.776095748;
136;12;52.8271827698;138.715713501;48;134.354550004;10;35.2999992371;84.1333389282;21;104.808706522;
137;12;55.9620056152;132.755722046;48;134.789726138;10;37.1525650024;86.3317184448;22;106.753485084;
138;12;60.991771698;133.447784424;49;135.236710906;10;36.2521591187;85.5323410034;22;108.603447676;
139;12;65.2388000488;133.288208008;51;135.69485116;10;36.3454322815;85.7343597412;23;110.353469849;
140;12;68.4025039673;131.028717041;52;136.155350804;10;37.432182312;86.9368896484;23;112.000047207;
141;12;71.5595474243;128.069335938;53;136.595779061;10;36.512348175;86.1390533447;24;113.541125298;
142;12;74.6909790039;125.109962463;53;137.04633534;10;36.5859794617;86.3399353027;24;114.976001978;
143;12;75.7252731323;123.150550842;54;137.506257176;10;37.6532363892;87.5386886597;25;116.145302653;
144;12;79.7604064941;119.191078186;54;137.974747896;10;36.7143478394;86.7344665527;26;117.218183756;
145;12;83.7963409424;116.642173767;55;138.450981021;10;36.7696228027;86.9264907837;26;118.123734474;
146;12;87.2213516235;115.682395935;56;138.93410182;10;34.8193969727;87.0860519409;27;118.956240892;
147;12;90.3537521362;114.722373962;56;139.423231363;10;34.8640480042;83.2405090332;28;119.358408689;
148;12;91.1725158691;114.762077332;57;139.917463064;10;41.6535987854;83.9751434326;28;119.610424519;
