Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;7.0;11.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0299999714;2;8.0;10.1999998093;4;21.0;
4;2;11.6059999466;16.0;5;33.0605909824;2;8.14999961853;10.0;4;21.0599999428;
5;2;12.7181768417;16.0;5;33.091766119;2;8.15900039673;10.0;4;21.1229639053;
6;2;13.7275295258;16.0;5;33.1208969355;2;9.25266647339;10.0;4;21.1889609098;
7;2;14.7362689972;16.0;5;33.7904779911;2;9.76751613617;10.0;4;21.2580518723;
8;2;15.1371431351;16.3199996948;5;34.1805006266;2;9.7830619812;10.0;4;21.7428686619;
9;2;15.254149437;16.5;5;35.893535018;2;9.89214611053;10.1999998093;4;22.1586660147;
10;2;17.1650600433;17.3250007629;5;37.11992383;2;9.98569965363;10.3632001877;4;22.5167047977;
11;2;19.1650600433;17.9053878784;5;37.9721190929;2;10.0662584305;10.4951858521;4;23.6975815296;
12;2;21.1650600433;18.2973766327;5;38.4481986761;2;10.3319559097;11.0209560394;5;24.7081744671;
13;2;22.2264595032;18.5;6;38.521648407;2;12.1264438629;11.4571752548;5;25.5624349117;
14;2;23.2484951019;18.5;6;38.5977057219;2;14.1264438629;11.8107032776;5;26.2807190418;
15;2;24.2713108063;18.5;7;38.6763495207;2;16.1264438629;12.0916318893;4;26.8858177662;
16;2;25.2949047089;18.5;7;38.7575460672;2;17.2320556641;12.3113050461;4;27.4000668526;
17;3;25.6272640228;18.5;6;38.8412483931;2;18.2714538574;12.4808797836;4;27.6226844788;
18;3;25.1000003815;18.5;6;38.9273958206;2;19.3129386902;12.5;4;27.8161680698;
19;3;25.6782188416;18.5;6;39.0159134865;2;20.258638382;12.5;5;28.018476963;
20;3;25.7047748566;18.5;6;39.1067118645;2;20.3041572571;12.5;6;28.2292125225;
21;3;25.7320137024;18.5;6;39.1996872425;2;19.625;13.4687633514;7;28.447855711;
22;3;25.7599067688;18.5;6;39.2947206497;2;20.40076828;12.5;7;28.6737642288;
23;3;25.7884159088;18.5;6;39.3916790485;2;20.4515972137;12.5;7;28.9061751366;
24;3;25.8175048828;18.5;7;39.4904153347;2;20.5038890839;12.5;7;29.1442108154;
25;3;23.8471260071;19.5;7;39.5907688141;2;20.5574474335;12.5;7;29.3868870735;
26;3;22.8772315979;20.5;8;39.6925661564;2;19.625;13.5;7;29.6331281662;
27;3;21.9077701569;21.5;8;39.7956223488;2;19.625;13.8899383545;8;29.8817820549;
28;3;20.9386863708;22.5;6;39.899741888;2;20.625;12.5;6;30.1316423416;
29;3;19.9699230194;23.5;6;40.0047199726;2;20.7796192169;12.5;6;30.3814692497;
30;3;19.00141716;24.5;7;40.1103444099;2;18.8358306885;13.5;5;30.6300139427;
31;3;18.0331039429;25.5;7;40.2163963318;2;17.8917541504;14.5;5;30.8760447502;
32;3;17.0649185181;26.5;7;41.3226532936;2;16.9471092224;15.5;5;31.1183700562;
33;3;17.0967960358;27.5;7;41.557289958;2;16.0016326904;16.5;5;31.3558626175;
34;3;17.1286678314;28.5;7;41.8067183495;2;15.4300689697;17.5;5;31.5874791145;
35;3;17.0604629517;29.5;8;42.0720854998;2;15.4821825027;18.5;5;31.8122782707;
36;3;17.0921211243;30.5;8;42.3545622826;2;15.5327625275;19.5;5;32.0294346809;
37;3;17.1235694885;31.5;11;42.6553157568;2;15.5816230774;20.5;6;32.2382488251;
38;3;17.1547451019;32.5;11;42.9754714966;2;15.6286058426;21.5;6;32.4381513596;
39;3;17.1855869293;33.5;12;43.316067934;2;15.6735839844;22.5;7;32.6287055016;
40;3;18.2160339355;33.5;12;43.6780006886;2;15.7164592743;23.5;7;32.8096046448;
41;3;18.0;34.5;11;44.0619609356;2;15.7571611404;24.5;7;32.9806656837;
42;3;19.0;35.5;11;44.4683647156;2;15.0;23.5;7;33.1418218613;
43;3;20.0;36.5;12;44.897279501;2;15.0;23.5;6;33.2931118011;
44;5;22.0;37.5;8;74.0983502865;2;15.8659496307;24.5;6;33.4346656799;
45;5;23.0;38.5;10;76.583231926;2;15.0;23.5;6;33.566696167;
46;5;25.0;39.5;10;78.6098098755;2;15.0;23.5;7;33.6894826889;
47;5;27.0;38.4380950928;10;80.2353291512;2;15.9551334381;24.5;8;33.8033599854;
48;5;29.0;37.3657493591;10;81.5420875549;2;16.9807548523;22.5;9;33.9087047577;
49;5;31.0;38.3256454468;11;82.6122179031;2;16.0;22.5;9;34.0;
50;6;33.0;39.309223175;11;84.1830420494;2;18.0;22.5;9;34.0;
51;6;35.0999984741;41.2842025757;12;84.9108811617;2;20.0;22.5;10;34.0;
52;6;37.0999984741;40.3185501099;12;85.6680036783;3;22.0249996185;23.5;10;35.0;
53;6;38.0999984741;40.4098129272;12;86.3849760294;3;23.6499996185;24.5;9;35.1000000238;
54;6;39.0999984741;41.4416656494;12;87.1242618561;3;23.6499996185;25.5;10;35.2088999748;
55;6;40.0999984741;42.4722709656;12;87.8863356113;3;23.6499996185;26.5;12;35.3272645473;
56;6;41.0999984741;42.5016365051;14;88.6719996929;3;23.6499996185;27.5;11;35.4556473494;
57;6;41.5250015259;43.5297698975;11;89.4822947979;3;23.6499996185;27.5;13;35.5945794582;
58;6;41.5250015259;42.5566940308;12;90.2787246704;3;23.6499996185;27.5;14;35.7445563078;
59;6;41.5250015259;42.564201355;13;91.0880637169;3;23.6499996185;27.5;16;35.9060227871;
60;6;41.5250015259;43.564201355;13;94.0989251137;3;23.6499996185;27.5;16;36.0793559551;
61;6;42.1765632629;44.3470115662;13;98.3097305298;4;23.6499996185;27.5;12;36.2648479939;
62;6;43.0722770691;46.0319137573;14;101.527852535;4;23.6499996185;27.5;13;36.4626858234;
63;6;43.659740448;47.511505127;14;103.95222044;4;23.6499996185;27.5;13;36.6729331017;
64;6;44.0;48.8196372986;15;105.26574707;4;23.6499996185;27.5;13;36.8955099583;
65;6;45.0;46.9084663391;16;106.593117714;4;23.6499996185;27.5;13;37.1301763058;
66;6;44.0;47.9944763184;16;107.92226696;4;23.6499996185;28.5;13;37.3765156269;
67;6;42.0;50.0774307251;18;109.238957405;4;24.4097156525;27.5;14;38.633923769;
68;7;42.0;49.1571350098;17;110.527538776;4;24.6499996185;28.5;10;38.9316012859;
69;8;40.0;51.2334327698;16;111.771993637;4;25.6499996185;29.5;9;39.23914361;
70;8;39.0;53.3062133789;16;113.957135677;4;23.8886318207;30.5;10;39.555356741;
71;8;40.0;53.3753967285;17;115.032812715;4;23.8706474304;31.5;10;39.8788664341;
72;8;41.0;54.440952301;17;116.015653491;4;23.8777923584;32.5;9;40.2081393003;
73;8;42.0;56.5028762817;17;116.926906228;4;23.8850631714;33.5;9;40.5415087938;
74;8;41.0;57.5612030029;17;117.762041092;4;23.625;35.0943527222;9;40.8772101402;
75;8;41.0;58.6159820557;18;119.520027399;5;24.8999786377;32.5;9;41.2134187222;
76;8;43.0;60.667301178;18;120.246668577;5;24.9654026031;32.5;10;42.800427556;
77;8;46.0;60.7152557373;18;120.90378356;5;24.1431980133;34.0;10;44.1546717882;
78;8;43.0;64.7599639893;20;121.497150421;5;24.0255012512;36.0656356812;10;45.3084187508;
79;8;45.9930038452;68.8015518188;20;121.965225697;5;24.1592674255;37.387550354;10;46.2955280542;
80;8;44.6179580688;70.8087997437;21;122.373557925;5;24.2593841553;38.3257904053;11;46.9992413521;
81;8;41.8136177063;74.8087997437;20;122.704702497;5;24.6380596161;35.6905517578;11;47.5019048452;
82;9;40.8434257507;78.8087997437;19;122.859908819;5;25.2999992371;34.0;9;47.978859067;
83;10;40.8573913574;79.8087997437;17;131.390215158;4;22.2999992371;29.0;9;39.6631644964;
84;10;39.8717956543;84.8087997437;18;131.858813763;4;20.2999992371;30.0;9;40.7186615467;
85;10;39.8866271973;90.8087997437;18;132.316647172;4;20.2999992371;32.0;9;40.8150565624;
86;10;40.798122406;93.8087997437;19;132.762589455;5;20.2999992371;34.0;8;40.9134850502;
87;10;38.8409805298;99.8087997437;18;133.195808887;5;19.2999992371;36.0;6;41.0138964653;
88;10;38.8825263977;104.859786987;19;133.615748525;5;18.0;35.0;6;41.1162335873;
89;11;39.9226989746;106.835968018;19;134.022105813;5;18.0;35.0;6;41.2204328775;
90;11;39.9614830017;108.606956482;20;134.414793134;5;18.0;34.0;6;41.3264243603;
91;12;38.9988670349;112.614356995;16;144.793906569;4;16.0;29.0;7;31.4341320992;
92;12;41.0348587036;114.623878479;22;145.159687281;5;16.0;29.0;6;31.5434734821;
93;12;42.0694961548;117.652603149;23;145.512485504;5;16.0;29.0;5;31.6543599367;
94;12;43.1028137207;122.52709198;23;145.852726698;5;16.0;29.0;7;31.7666970491;
95;12;44.134853363;126.568199158;22;146.180884361;5;16.0;29.0;4;31.880384922;
96;13;46.1656761169;131.609802246;25;147.442038774;5;16.0;29.0;4;31.9953181744;
97;13;48.189781189;136.651870728;26;147.836240292;5;16.0;29.0;5;32.111386776;
98;14;50.3152618408;138.20375061;25;148.265505791;5;16.0;29.0;5;32.2284756899;
99;14;51.35389328;139.332458496;26;148.73477304;5;16.0;29.0;5;32.346465826;
100;15;51.3961257935;143.4609375;27;149.249418259;5;16.0;29.0;6;32.4652340412;
