Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.5391998291;1;7.0;11.0;4;20.0;
3;1;11.3078403473;15.7695999146;6;31.1244792938;1;8.0;10.0;4;20.0;
4;1;11.2248954773;15.5622396469;6;30.7512321472;1;8.0;10.0;4;20.0;
5;2;12.524895668;15.3756160736;5;31.415309906;1;8.0;10.0;4;20.0;
6;2;13.524895668;15.207654953;5;31.1386598349;1;9.0;10.0;4;20.0;
7;2;14.3415975571;15.0564899445;4;30.9782372713;1;9.5;10.0;3;20.0;
8;2;14.2934713364;14.9632406235;4;30.836853385;1;9.5;10.0;3;20.3999996185;
9;2;14.2510557175;14.87931633;4;31.7583651543;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;16.3177700043;15.3128051758;4;32.4417600632;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;18.3177700043;15.62616539;4;32.9202661514;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;20.3177700043;15.8360004425;4;32.9812780619;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;21.3707275391;15.8360004425;4;33.0444732904;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;22.3896846771;15.8360004425;5;33.1098513603;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;23.4092979431;15.8360004425;5;33.1774036884;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;23.9532203674;15.8360004425;5;33.2471128702;2;14.7228336334;12.3113050461;3;24.9617595673;
17;2;23.9741344452;15.8360004425;6;33.3189519644;2;15.7228336334;12.4808797836;4;25.0;
18;3;23.9956855774;15.8360004425;5;33.3928843737;2;16.7228336334;12.5;5;25.0;
19;3;24.0178642273;15.8360004425;5;33.468863368;2;17.625;12.5;5;25.0;
20;3;24.0406589508;15.8360004425;5;33.546831727;2;17.625;12.5;5;25.0;
21;3;24.0640487671;15.8360004425;5;33.6267215014;2;17.625;12.5;6;25.0;
22;3;24.08801651;15.8360004425;5;33.7084538937;2;17.625;12.5;6;25.0;
