Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;5;20.0;
4;1;11.3027200699;15.7567996979;6;31.3062400818;1;8.0;10.0;4;20.0;
5;1;12.3027200699;15.6531200409;6;31.1196155548;1;8.0;10.0;4;20.0;
6;1;13.3027200699;15.5598077774;6;30.7468547821;1;9.0;10.0;4;20.0;
7;1;14.2240562439;15.3734273911;6;30.3280086517;1;9.5;10.0;4;20.0;
8;1;14.098402977;15.1640043259;6;29.9510478973;1;9.5;10.0;4;20.3999996185;
9;1;13.9853143692;14.9755239487;6;29.9337024689;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;16.0984039307;14.9668512344;6;29.9180927277;2;9.66343975067;10.5631999969;3;21.9903717041;
11;1;17.0984039307;14.9590463638;6;29.9040431976;2;9.94783401489;10.4951858521;3;23.1719120741;
12;1;18.0984039307;14.9520215988;6;29.8913993835;2;10.2136802673;11.0209560394;4;24.1897815466;
13;2;20.0984039307;14.9456996918;5;30.8800201416;2;12.0098056793;11.4571752548;4;25.0591306686;
14;2;22.0984039307;14.9400100708;5;30.8868976831;2;14.0098056793;11.8107032776;4;25.8015987873;
15;2;23.2660694122;14.9348888397;6;30.8949184418;2;16.0098056793;12.0916318893;4;26.441321969;
16;2;23.2684764862;14.9302797318;7;30.903976202;2;17.1320438385;12.3113050461;4;27.0020139217;
17;2;23.2711925507;14.9261322021;7;30.9139703512;2;18.1818904877;12.4808797836;4;27.2842636108;
18;2;22.9534378052;15.2431507111;8;30.9248154163;2;19.2367935181;12.5;4;27.5518820286;
19;2;23.2774448395;14.9190387726;8;30.9364295006;2;20.1991729736;12.5;4;27.8440244198;
20;2;23.2809276581;14.9160146713;8;30.9487402439;2;20.2649059296;12.5;4;28.1613030434;
21;2;23.2846221924;14.9132928848;8;30.9616826773;2;20.3362922668;12.5;6;28.5039470196;
22;2;23.2885055542;14.9108438492;9;30.9751955271;2;19.625;13.5;6;28.871723175;
23;3;23.2925567627;14.9086399078;8;30.9892232418;2;19.625;13.6615171432;7;29.263862133;
24;3;23.2967662811;14.9066562653;8;31.0037157536;2;20.5843696594;12.5;7;29.6789975166;
25;3;21.3021850586;15.9066562653;8;31.0186266899;2;19.625;13.5;7;30.1151270866;
26;3;20.3076229095;16.9066562653;7;31.0339134932;2;20.625;12.5;7;30.5695996284;
27;3;19.3130760193;17.9066562653;7;31.0495392084;3;20.8781604767;12.5;7;31.0391392708;
28;3;18.3185443878;18.9066562653;7;31.0654668808;3;19.625;13.5;7;31.5199065208;
29;3;17.3240261078;19.9066562653;8;31.0816651583;3;20.625;12.5;8;32.007601738;
30;3;16.3295192719;20.9066562653;8;31.0981044769;4;19.2017097473;13.5;7;37.1700463295;
31;3;15.3350200653;21.9066562653;9;31.114757061;4;19.625;14.5;7;37.8480920792;
32;3;14.3965358734;22.9066562653;9;31.1315953732;4;19.625;15.5;7;38.5174126625;
33;3;14.402048111;23.9066562653;9;31.1485973597;4;19.5297203064;17.5;7;39.1727614403;
