Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;11.0;5;20.0;
3;2;11.0880002975;14.720000267;5;30.4400005341;1;8.0;10.0;6;20.0;
4;2;11.0880002975;14.720000267;5;30.467600584;1;8.0;10.0;6;20.0;
5;2;12.1962804794;14.720000267;5;30.4956787825;1;8.0;10.0;6;20.0;
6;2;13.2047042847;14.720000267;5;30.5242277384;1;9.0;10.0;6;20.0;
7;2;14.1572675705;14.720000267;5;31.1184877157;1;9.5;10.0;6;20.0;
8;2;14.3355464935;15.0026245117;5;31.5027040243;1;9.5;10.0;6;20.3999996185;
9;2;14.4508104324;15.1800003052;5;32.9849994183;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.3628196716;15.8904247284;5;34.0847959518;2;9.66343975067;10.5631999969;5;21.9903717041;
11;2;18.3628196716;16.4083175659;5;34.8810310364;2;9.94783401489;10.4951858521;4;23.1719120741;
12;2;20.3628196716;16.7731342316;5;35.4439741373;2;10.2136802673;11.0209560394;4;24.1897815466;
13;2;21.4227676392;17.0200004578;5;35.0798585415;2;10.4427013397;11.4571752548;4;25.0591306686;
14;2;22.4414043427;16.8068809509;6;34.7565995455;2;10.6383047104;11.8107032776;4;25.8015987873;
15;2;23.4595127106;16.6150722504;6;34.4732685089;2;12.6383047104;12.0916318893;4;26.441321969;
16;2;24.3419799805;16.442445755;6;34.2259888649;2;14.6383047104;12.3113050461;4;27.0020139217;
17;2;24.2677955627;16.2870807648;6;33.8564685583;2;15.0754528046;12.4808797836;4;27.2842636108;
18;2;24.1569404602;16.0714759827;7;33.5313163996;2;16.8287754059;12.5;4;27.5518820286;
19;2;24.0593948364;15.8774318695;7;33.2461684942;2;17.8889904022;12.5;5;27.8440244198;
20;2;23.4216766357;16.2549686432;7;32.9970825911;2;18.9547214508;12.5;5;28.1613030434;
21;2;23.8991241455;15.5456180573;7;32.7805020809;2;20.0261077881;12.5;5;28.5039470196;
22;2;23.8341503143;15.4041604996;7;32.5932137966;2;19.625;13.5;5;28.871723175;
23;3;23.1661090851;16.2768478394;6;32.4323124886;2;19.625;13.6615171432;5;29.263862133;
24;3;23.7296943665;15.1622676849;6;32.2951738834;2;20.5843696594;12.5;5;29.6789975166;
25;3;21.7504253387;16.1622676849;6;32.1794207096;2;19.625;13.5;6;30.1151270866;
26;3;20.7713851929;17.1622676849;6;32.0765416622;2;20.625;12.5;6;30.5695996284;
27;3;19.7906398773;18.1622676849;5;31.9907193184;2;20.8781604767;12.5;6;31.0391392708;
28;3;18.8099994659;19.1622676849;5;31.9201996326;2;19.625;13.5;6;31.5199065208;
29;3;17.8294391632;20.1622676849;6;31.8633990288;2;20.625;12.5;6;32.007601738;
30;3;16.8489341736;21.1622676849;6;31.8188793659;2;21.2017097473;12.5;6;32.4976010323;
31;3;15.8684616089;22.1622676849;6;31.7853393555;2;19.625;13.5;6;32.9851250648;
32;3;14.8879928589;23.1622676849;6;31.7615973949;2;20.625;12.5;6;33.465420723;
33;3;14.8101444244;24.1622676849;6;31.7465808392;2;19.625;13.5;6;33.9339466095;
34;3;15.8296108246;25.1622676849;5;32.7393209934;2;20.625;12.5;6;34.3865451813;
35;3;16.0;27.6622676849;5;33.0057336092;2;21.625;12.5;6;34.8195896149;
36;3;16.0;29.2428455353;5;33.346020937;2;21.8344078064;12.5;6;35.2300891876;
37;3;16.0;30.4421138763;5;33.7746748924;2;21.9267692566;12.5;6;35.6157541275;
38;3;17.0;28.6826534271;5;34.3084943295;2;19.9267692566;13.5;6;35.9750175476;
39;3;16.9253940582;28.4308319092;6;34.9662065506;2;20.9267692566;12.5;6;36.307009697;
40;3;16.9525108337;29.1622676849;8;35.7675964832;2;19.625;13.5;7;36.6115064621;
41;3;17.0;28.7665081024;8;36.7319400311;2;19.625;14.5;8;36.8888463974;
42;3;18.0;29.7665081024;9;37.8755571842;2;20.625;12.5;8;37.1398382187;
43;3;19.9987716675;30.7665081024;9;39.208442688;2;19.625;13.5;8;37.3656587601;
44;3;20.0;31.7665081024;10;40.7301752567;2;20.625;12.5;9;37.5677556992;
45;3;22.0;32.1622695923;10;42.4257488251;2;19.625;13.5;9;37.747756958;
46;4;24.0510540009;33.1622695923;9;45.2624988556;2;18.625;13.5;10;37.9073896408;
47;4;27.0678691864;32.1622695923;9;47.230633378;2;19.625;15.5;10;38.0;
48;4;28.3123092651;32.2132949829;11;49.2247892618;2;20.625;17.5;11;38.0;
49;5;25.9632358551;34.2050704956;10;59.6722115278;2;21.625;19.5;11;38.0;
50;5;25.6707382202;36.2050704956;11;61.8433878422;2;22.5499992371;21.5;11;38.0;
51;5;26.6707382202;39.7440452576;11;63.8259282112;2;22.5499992371;22.5;11;38.0;
52;6;27.6707382202;42.5236358643;10;80.58322227;3;22.5499992371;22.5;8;48.0;
53;6;29.6707382202;44.9859924316;11;82.8516486883;3;23.5499992371;23.5;8;48.3999996185;
54;6;31.6707382202;47.0322990417;11;84.8069518805;4;24.5499992371;24.5;7;48.7743997574;
55;6;32.6707382202;49.0268783569;11;86.468708396;4;24.5499992371;25.5;7;49.1219387054;
56;6;34.0;50.3220863342;12;87.8673465252;4;24.5499992371;26.5;8;49.4420347214;
57;6;35.8009262085;51.2684631348;13;89.0378475189;4;24.5499992371;27.5;7;49.7347183228;
58;6;36.9317436218;52.2235221863;14;89.8930231333;4;24.5499992371;28.5;7;50.0005426407;
59;6;38.0039978027;53.1704330444;15;90.4255105257;4;24.5499992371;29.5;9;50.2404880524;
60;6;39.0039978027;54.1222267151;16;90.8908766508;5;24.5499992371;30.5;9;50.4558610916;
61;6;40.0039978027;55.0808868408;16;91.2037442923;5;24.5499992371;31.5;9;50.6481971741;
62;6;39.2428894043;54.0549430847;18;91.3820244074;6;25.5499992371;33.5;10;51.8191757202;
63;6;39.3540000916;54.0425949097;18;91.5987564325;6;26.5499992371;35.5;10;52.1405476332;
64;6;40.5092468262;55.0207138062;19;94.4643425941;6;26.5499992371;37.5;10;52.3669109344;
65;6;40.9496574402;56.0030250549;19;96.7412602901;6;26.8575534821;39.5;10;52.5942704678;
66;6;41.3034248352;56.9956970215;20;98.4463984966;6;26.5499992371;41.5;12;53.8558222055;
67;6;42.5040397644;55.0063934326;21;99.5582711697;6;27.9675598145;43.5;12;54.2854293585;
68;6;41.6282043457;56.0267715454;21;100.024675131;6;28.5499992371;46.5;12;54.7723790407;
69;6;41.6319999695;57.0511779785;21;100.235011101;6;29.5499992371;47.2000007629;13;55.321775198;
70;6;41.6319999695;60.0987739563;23;100.444892883;7;28.5499992371;48.2000007629;11;55.9383378029;
71;7;40.6319999695;60.3326644897;22;100.653990746;7;28.625;49.2000007629;13;56.7256909609;
72;7;40.6319999695;61.4288520813;22;100.861978769;7;28.625;49.2000007629;13;59.3014292717;
73;8;41.6319999695;63.5245246887;21;105.643335104;6;26.8500003815;44.9339981079;11;56.3759696484;
74;8;43.6319999695;63.6195411682;21;106.599562407;6;28.0255012512;43.3239974976;10;57.8072369099;
75;8;43.6319999695;68.6078948975;21;107.637130976;6;27.1592674255;44.6212615967;12;59.0628340244;
76;8;43.6319999695;72.6474380493;20;108.751753569;6;27.2593841553;45.8437423706;12;60.004873991;
77;8;44.6319999695;73.6855163574;22;109.934701443;6;28.2999992371;43.9339981079;11;60.6461353302;
78;10;43.6319999695;76.9160766602;22;111.172489405;6;27.2999992371;45.9339981079;11;61.2970409393;
79;10;43.6319999695;79.8469161987;21;112.447081804;6;27.2999992371;45.9339981079;6;61.848815918;
80;11;42.6319999695;80.7722854614;19;113.736732006;5;28.2999992371;43.9339981079;5;62.3895163536;
81;11;40.6319999695;84.6943359375;20;115.017452478;5;27.2999992371;44.9339981079;6;62.9613699913;
82;11;44.4995613098;88.615486145;21;116.26494813;5;27.2999992371;45.9339981079;8;63.5598096848;
83;12;47.8609313965;92.6645202637;21;118.436300755;5;28.2999992371;43.9339981079;8;64.1790680885;
84;12;50.1885070801;94.9753112793;22;119.671117544;5;27.2999992371;44.9339981079;9;64.8123288155;
85;12;50.7489204407;96.8317718506;22;120.849122643;5;27.2999992371;45.9339981079;9;65.4519767761;
86;12;51.8635559082;96.7974395752;20;121.965904832;5;26.2999992371;44.9339981079;10;66.0899343491;
87;12;50.9717521667;99.7714538574;21;123.02271378;5;24.2999992371;47.9339981079;11;66.7180547714;
88;12;51.0736122131;101.754005432;22;124.025609255;5;23.2999992371;50.9339981079;12;67.328537941;
89;12;52.1696929932;101.802947998;22;124.984206915;5;23.2999992371;50.9339981079;12;67.914317131;
90;12;51.2609100342;104.850761414;23;126.894144535;5;21.2999992371;50.9339981079;13;68.4693851471;
91;12;52.0525474548;108.897377014;26;127.939611077;5;21.0;51.9339981079;13;68.9890184402;
