Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;4;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.0;5;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;5;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;8.0;10.0;5;20.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;9.0;10.0;5;20.0;
7;1;14.3358850479;15.5598077774;6;30.8324546814;1;9.5;10.0;5;20.0;
8;1;14.2497367859;15.4162273407;6;30.5740089417;1;9.5;10.0;5;20.3999996185;
9;1;14.172203064;15.2870044708;6;31.2154483795;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.2497367859;15.6077241898;6;31.6701183319;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.2497367859;15.835059166;5;32.672000885;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.2497367859;15.8360004425;5;32.7041928768;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.5593948364;15.8360004425;5;32.7370889187;1;10.1557292938;11.4571752548;5;23.6214065552;
14;2;22.5692634583;15.8360004425;5;32.7706829309;1;10.3148164749;11.8107032776;5;24.1832637787;
15;2;23.5793418884;15.8360004425;5;32.8049675226;1;11.3148164749;12.0916318893;5;24.6226100922;
16;2;23.8414897919;15.8360004425;5;32.8399335146;1;12.3148164749;12.3113050461;5;24.9617595673;
17;2;23.5016002655;16.1863803864;9;32.8755702972;1;12.6163959503;12.4808797836;5;25.0;
18;3;22.8764057159;15.8360004425;5;39.8877375126;1;14.3148164749;12.5;5;25.0;
19;3;23.8862037659;15.8360004425;5;40.4146713018;1;15.3148164749;12.5;6;25.0;
20;3;24.8961791992;15.8360004425;5;40.9400696754;1;16.3148155212;12.5;6;25.0;
21;3;24.9063224792;16.8360004425;6;41.4591549635;1;17.3148155212;12.5;6;25.0;
22;3;24.5514411926;18.2147159576;6;41.9673473835;1;17.625;12.5;6;25.0;
23;3;24.5514411926;19.4760112762;6;42.460439086;1;17.625;12.5;6;25.0;
24;3;24.9377231598;19.8360004425;6;42.9347429276;1;17.625;12.5;6;25.0;
25;4;24.5514411926;21.5124607086;5;43.3872013092;1;17.625;12.5;7;25.0;
26;4;24.5514411926;21.8360004425;5;43.8154520988;1;17.625;12.5;7;25.0;
27;4;24.5514411926;22.9048042297;5;44.2178536654;1;17.625;12.5;7;25.0;
28;4;24.5514411926;23.1404495239;5;44.5934658051;1;17.625;12.5;7;25.0;
29;4;24.9929294586;22.6077957153;5;44.9419932365;1;17.625;12.5;6;25.0;
30;4;24.0043373108;21.6077957153;5;45.2637096643;1;17.625;12.5;6;25.0;
31;4;24.0158481598;21.6077957153;6;45.5593636036;1;17.625;12.5;6;25.0;
32;4;23.7554321289;21.6077957153;6;45.8300768137;1;17.625;12.5;7;25.0;
33;4;22.8182926178;21.6077957153;6;46.0772477388;1;17.625;12.5;7;25.0;
34;4;21.3305873871;21.4587516785;7;46.3024586439;1;17.625;12.5;7;25.0;
35;4;20.8418941498;19.6077957153;7;46.5073969364;1;17.625;12.5;7;25.0;
36;4;19.5514411926;19.4991703033;7;46.6539798975;1;17.625;12.5;7;25.0;
37;4;21.5514411926;19.5195064545;6;47.698321104;2;18.625;13.0;6;26.0;
38;4;23.5514411926;23.4477119446;7;47.8071398735;2;19.625;13.0;6;26.1299999952;
39;4;25.1105461121;27.4477119446;8;47.919473052;2;19.8792495728;12.5;6;26.2754310369;
40;4;25.5514411926;31.4477119446;9;48.0353770256;2;19.9119720459;12.5;6;26.4377241135;
41;4;26.5514411926;35.4477119446;10;48.1548993587;3;19.9484882355;12.5;5;26.6183350086;
42;4;26.5514411926;39.4477119446;10;48.2780765295;3;19.625;12.5;4;26.8187118769;
43;4;26.9179477692;40.5703773499;10;48.4049324989;3;20.0342102051;12.5;5;27.0402543545;
44;4;26.5514411926;42.2531471252;9;48.5354765654;3;20.0840568542;12.5;5;27.2842636108;
45;4;27.1824645996;41.5359992981;10;48.6697019339;3;18.1389598846;13.5;5;27.5518820286;
46;5;28.630821228;39.5359992981;8;63.8075839281;3;17.1991729736;14.5;6;27.8440244198;
47;5;30.2061576843;39.5359992981;8;64.6990783215;3;16.2649059296;15.5;5;28.1613030434;
48;5;32.6312522888;39.5359992981;9;65.5134938955;3;14.625;16.5;5;28.5039470196;
49;5;32.6704139709;39.5359992981;9;66.2499086857;3;14.7883882523;17.5;5;28.871723175;
50;5;32.7105102539;39.5359992981;9;66.910733223;3;14.871137619;18.5;5;29.263862133;
51;5;32.7515068054;39.5359992981;9;67.5008423328;3;15.0;18.5;6;30.6789975166;
52;5;32.7933692932;40.5359992981;10;68.0267016888;3;18.0;20.5;6;31.3251271248;
53;5;32.8360557556;41.5359992981;10;68.4878623486;3;20.1509037018;22.5;6;32.0311586857;
54;5;32.8774299622;42.5359992981;10;68.8989152908;3;21.2531604767;24.5;6;32.8008797169;
55;5;32.9193611145;43.5359992981;10;69.1733076572;3;21.0;26.5;6;33.6381926537;
56;5;32.9617958069;44.5359992981;11;69.332062006;3;21.625;28.5;7;34.5470395088;
57;5;33.0046577454;45.5359992981;11;69.4921491146;3;21.625;29.5;7;35.5312275887;
58;5;33.0478820801;46.5359992981;11;69.6532864571;3;22.625;27.5;7;36.5941205025;
59;5;33.0913887024;47.5359992981;11;71.9157619476;3;23.4216537476;27.5;8;37.7381467819;
60;5;33.536655426;49.0750312805;12;73.7323896885;4;23.5297203064;27.5;7;38.9641103745;
61;5;33.8883628845;50.4518051147;12;75.196334362;4;23.635137558;27.5;7;40.2703194618;
62;5;33.1228713989;49.7270469666;15;76.1068019867;4;23.7369728088;27.5;9;41.6516060829;
63;5;33.2341918945;49.7709312439;15;76.8068706989;4;23.8344078064;27.5;9;43.0983848572;
64;5;34.2878570557;49.7709312439;16;77.1409659386;4;23.9267692566;27.5;9;44.5959739685;
65;5;35.3780593872;49.7709312439;16;77.4779620171;4;24.0135440826;27.5;9;46.1244421005;
66;5;31.2448005676;53.7709312439;18;77.8164966106;4;24.094379425;27.5;11;48.6591997147;
67;6;30.2448005676;57.4221916199;18;78.1551539898;4;23.094379425;29.5;11;50.22245574;
68;6;29.2448005676;59.8718986511;18;78.4924914837;4;23.625;31.5;11;51.7374053001;
69;6;30.2448005676;60.3023948669;20;78.8270657063;4;24.625;30.5;12;53.1769345999;
70;6;29.2448005676;63.4204368591;20;79.1574625969;5;23.625;32.5;11;54.5181170702;
71;6;29.2448005676;66.5371780396;20;79.4823231697;5;22.625;33.5;11;55.7441563606;
72;6;29.2448005676;69.6520462036;20;79.8003692627;5;22.625;34.5;12;56.8453688622;
73;6;31.2448005676;67.6520462036;21;80.1104264259;5;21.625;33.5;12;57.8191148043;
74;7;29.2448005676;71.652053833;20;80.4114422798;5;22.625;34.5;12;58.6204334497;
75;7;29.2448005676;75.652053833;21;80.7025022507;5;21.625;33.5;12;59.2300738096;
76;7;30.2448005676;76.0825042725;25;80.982837677;5;23.625;33.5;13;59.7500194311;
77;7;29.2448005676;79.1807556152;25;81.2518324852;5;25.5499992371;34.5;14;60.1912140846;
78;8;29.2448005676;82.2746429443;24;81.5090212822;5;24.5499992371;33.5;14;62.8260275126;
79;8;30.2448005676;82.3639678955;25;81.7540874481;5;24.6377506256;34.0;14;65.0253626108;
80;8;29.2448005676;85.4485778809;25;82.9868550301;5;23.6377506256;36.3899993896;13;66.8353967667;
81;8;31.2448005676;86.528427124;26;83.325158;5;23.6377506256;38.6872596741;13;68.3125259876;
82;8;32.2448005676;86.7210998535;25;83.6129541397;5;24.2593841553;40.9097442627;14;69.3666315079;
83;8;31.2448005676;87.7186889648;25;83.9158843756;5;24.2593841553;37.9097442627;14;70.1072237492;
84;8;32.2448005676;86.716506958;25;85.2366361618;5;25.2593841553;36.9097442627;11;70.6107215881;
85;9;33.2448005676;86.7233581543;24;85.6364575624;5;26.2593841553;36.9097442627;11;70.8247697353;
86;9;33.2448005676;89.6968536377;25;86.0059326887;5;24.2593841553;37.9097442627;10;70.9992058277;
87;9;34.2448005676;90.6674957275;26;86.377410531;5;23.0;35.9097442627;11;71.1791820526;
88;9;34.2448005676;91.6350097656;27;86.786793232;5;23.625;34.9097442627;13;71.3642363548;
89;9;33.2448005676;95.5992279053;26;87.2357059717;5;23.625;34.0;13;71.5538368225;
90;9;34.2448005676;96.4317932129;29;87.7252006531;5;23.625;34.0;12;71.7473845482;
91;10;34.2448005676;95.4725952148;28;89.2555804253;5;23.625;34.0;12;71.9442203045;
92;10;34.2448005676;98.4761962891;28;89.8896602392;6;24.625;35.0;12;73.1436314583;
93;10;36.2448005676;98.4781951904;29;90.5656490326;6;25.625;36.0;13;73.4948614836;
94;10;35.2448005676;104.179107666;28;91.2807297707;6;25.8837509155;37.0;13;73.86789608;
95;10;35.2448005676;107.193527222;30;92.0308116674;6;25.9221744537;38.0;14;74.2642534971;
96;11;35.2448005676;110.207702637;29;92.8105494976;6;25.9657974243;39.0;14;74.6855335236;
97;12;35.2448005676;112.222122192;28;94.6134554148;6;26.0151634216;39.0;15;75.1333750486;
98;12;36.2448005676;115.237380981;27;95.5198409557;6;26.0708236694;39.0;16;75.6093938351;
99;13;37.2448005676;118.254135132;26;96.4406789541;6;26.1333217621;39.0;17;76.1150987148;
100;13;39.5639953613;115.273071289;26;97.3680273294;6;26.203168869;39.0;17;76.6517808437;
