Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;7.0;11.0;5;20.0;
3;2;11.5999994278;16.0;5;33.1799999475;1;8.0;10.0;5;20.0;
4;2;11.6359996796;16.0;5;33.3902759552;1;8.0;10.0;5;20.0;
5;2;12.8170824051;16.0;5;33.6350997686;2;9.0;10.1999998093;3;21.0;
6;2;13.8905296326;16.0;5;33.9190331697;2;11.0;10.0;3;21.0900000334;
7;2;14.9757099152;16.0;5;34.9060122967;2;12.5;10.0;3;21.1871190071;
8;2;15.4718036652;16.3199996948;5;35.6678674221;2;12.7671012878;10.0;3;21.7036092281;
9;2;15.7003602982;16.5;5;37.8603034019;2;12.8833122253;10.1999998093;3;22.1564130783;
10;2;17.7550907135;17.3250007629;5;39.6563866138;2;12.9851922989;10.3632001877;3;23.4291926622;
11;2;19.7550907135;17.9053878784;5;41.1769676208;2;13.2715682983;10.9097137451;3;24.540822506;
12;2;21.7550907135;18.2973766327;5;42.4261569977;2;13.5216846466;11.3658018112;4;25.5043385029;
13;2;23.4198474884;18.5;6;43.3797411919;2;16.316444397;11.7372808456;4;26.3401436806;
14;2;24.7059211731;18.5;6;44.4400706291;2;18.316444397;12.0336990356;4;27.0718023777;
15;2;26.0240211487;18.5;6;45.5977401733;2;19.4807090759;12.2662630081;4;27.7228300571;
16;2;27.3713226318;18.5;6;46.8360090256;2;20.5461883545;12.446267128;4;28.1464314461;
17;2;28.0508041382;18.5;7;48.1308202744;2;21.6173171997;12.5;4;28.4879314899;
18;2;28.4392471313;18.5;7;49.4519577026;2;22.6941547394;12.5;4;28.8545851707;
19;2;28.8355865479;18.5;7;50.7653951645;2;23.4922828674;12.5;5;29.2456488609;
20;2;29.2296180725;18.5;7;52.0365753174;2;22.625;13.5;6;29.659784317;
21;2;29.6109733582;18.5;7;53.2340011597;2;22.625;13.8979349136;7;30.0950183868;
22;2;27.6109733582;19.5;7;54.3323936462;2;22.625;14.0285053253;7;30.5487289429;
23;2;26.6109733582;20.5;7;55.3147258759;2;23.625;12.5;7;31.0176672935;
24;2;25.6109733582;21.5;7;56.1728210449;2;23.978975296;12.5;7;31.4980173111;
25;2;26.6109733582;19.5;7;56.9065990448;2;22.625;13.5;7;31.9854974747;
26;2;27.6109733582;18.5;8;57.5223903656;2;22.625;14.5;7;32.4754953384;
27;2;28.6109733582;18.5;8;58.0308551788;2;23.625;12.5;7;32.9632344246;
28;2;29.6109733582;18.5;8;58.4449825287;2;24.4167289734;12.5;7;33.4439563751;
29;2;30.6109733582;18.5;8;58.7784557343;2;24.5248908997;12.5;7;33.9131059647;
30;2;28.6109733582;19.5;8;59.0;2;22.625;13.5;7;34.3665065765;
31;2;27.6109733582;19.5;8;59.0;2;22.625;14.5;7;34.8005027771;
32;2;27.6109733582;20.5;9;59.0;2;22.625;15.5;7;35.2120742798;
33;2;27.6109733582;21.5;9;59.0;2;22.625;16.5;7;35.5988998413;
34;2;28.7000007629;23.5;9;59.0;2;22.625;17.5;7;35.9593791962;
35;2;29.7000007629;25.5;9;59.0;2;21.625;16.5;8;36.2926120758;
36;2;30.7000007629;26.5;9;59.0;2;21.625;16.5;8;36.5983467102;
37;2;28.7000007629;28.5;10;59.0;2;20.625;15.5;8;36.8768987656;
38;2;27.7000007629;30.5;10;59.0;2;19.625;14.5;9;37.1290569305;
39;2;26.7000007629;31.5;10;59.0;2;19.625;14.5;9;37.3559846878;
40;2;25.7000007629;32.5;10;59.0;2;20.625;15.5;9;37.5591192245;
41;3;25.7000007629;34.5;9;60.0;2;19.625;14.5;9;37.7400808334;
42;3;27.7000007629;33.5;10;60.3081599474;3;20.625;17.5;6;38.900595665;
43;3;28.7000007629;33.5;11;60.7072513103;3;22.625;20.5;7;39.0900000334;
44;3;29.7000007629;33.5;11;61.2212834358;3;24.625;23.5;7;39.1871190071;
45;3;28.3663864136;35.5;12;61.8786659241;3;26.8921012878;26.5;7;39.2917383909;
46;3;28.7000007629;34.5;12;62.7116751671;3;27.5499992371;27.5;8;39.4042263031;
47;3;29.7000007629;35.3558387756;13;63.7548165321;4;27.5499992371;28.2021141052;7;39.5249304771;
48;3;28.7000007629;34.5;13;65.0415263176;4;27.5499992371;28.2624664307;7;39.6541694403;
49;3;28.7000007629;34.5;12;66.5986981392;4;27.9221878052;27.5;7;39.7922235727;
50;3;27.7000007629;34.5;12;68.4388980865;4;27.5499992371;28.396112442;7;39.9393253326;
51;3;27.7000007629;34.5;13;70.5510501862;5;27.5499992371;28.4696617126;6;40.0956480503;
52;3;28.7000007629;35.5;13;72.8918647766;5;28.021522522;27.5;6;40.261295557;
53;3;27.7000007629;34.5;14;75.381860733;5;27.5499992371;28.5;7;40.4362905025;
54;3;27.7000007629;35.5;16;77.9102592468;5;27.5499992371;28.7181453705;7;40.6205644608;
55;4;26.7000007629;34.5;15;80.350769043;5;28.1396255493;27.5;7;40.8139474392;
56;4;25.7000007629;34.5;15;85.4562263489;5;27.5499992371;28.5;7;41.016159296;
57;4;25.8980007172;35.5;15;89.6124172211;5;26.2286376953;28.5;7;41.2268030643;
58;5;26.8980007172;36.7248458862;13;93.8123645782;5;26.5499992371;28.5;10;41.445360899;
59;5;28.8980007172;39.0;13;95.9772751331;6;27.5499992371;29.2226810455;9;42.6711919308;
60;5;28.8980007172;39.0;14;97.440984726;7;29.5499992371;29.5;8;43.9935346842;
61;5;29.8980007172;41.0;14;96.8278387785;7;31.5499992371;31.5;9;44.4186314344;
62;5;31.7980003357;43.0;16;96.2829008102;7;30.7489433289;34.5;9;44.8629997969;
63;5;31.0905609131;42.0;16;95.8029735088;7;29.5364303589;37.5;8;45.3263143301;
64;5;29.0905609131;43.0;16;95.3819234371;7;29.5499992371;38.5;8;45.808139801;
65;6;27.0905609131;43.0;14;119.014225721;7;28.5499992371;39.2624664307;8;47.7760183811;
66;7;29.0905609131;42.3447799683;16;120.85489583;7;27.8027172089;39.5;8;49.5083276033;
67;7;31.0905609131;44.2503051758;15;122.368781686;7;25.6377506256;39.3899993896;7;51.0403065681;
68;7;31.8994979858;46.1652755737;15;123.544744492;7;25.6377506256;40.6872596741;6;53.4090871811;
69;8;31.8719482422;49.0887451172;15;124.413653255;7;27.625;42.9097442627;6;54.5412290096;
70;8;30.8471546173;48.0887451172;16;125.029092431;7;30.625;42.0;6;55.4833972454;
71;8;30.8248386383;50.0887451172;17;125.450244665;7;32.625;42.0;7;56.4175775051;
72;8;30.8047542572;51.5555877686;17;125.57039094;7;28.625;45.0;7;57.2342289686;
73;8;30.7866802216;52.6291503906;17;125.484821796;7;27.625;48.0;7;58.0215951204;
74;8;31.7704124451;54.704788208;17;125.421425104;7;26.625;50.6059188843;7;58.8231394291;
75;9;32.0801925659;56.6856117249;15;128.656946659;6;23.625;47.6288757324;8;56.1045928001;
76;10;35.0683364868;59.0887451172;14;129.884911776;7;23.0;49.6524085999;7;56.6637775898;
77;10;38.0576629639;64.0887451172;13;130.299945116;7;23.0;51.6765136719;5;57.2201470137;
78;10;39.5429573059;67.0887451172;14;130.76314497;7;23.0;53.7011871338;6;57.7720206976;
79;10;40.1634178162;73.0887451172;15;131.274775505;7;24.0;52.7264137268;7;58.3177409172;
80;10;42.6353912354;78.6397399902;17;131.835165858;7;23.0;54.7521820068;8;58.8556790352;
81;10;43.7525901794;81.6922683716;18;132.44464612;8;23.0;56.7784729004;6;59.3842458725;
82;10;42.8684043884;85.6962432861;23;133.103469133;8;24.0;55.8052787781;7;59.9019075632;
83;10;40.3718795776;85.7979125977;22;133.81169343;8;23.0;57.832572937;8;60.407200098;
84;10;39.4403343201;88.8509674072;22;134.569055319;8;23.0;59.8603363037;8;60.8987538815;
85;10;40.513053894;88.9041290283;22;135.374802828;8;25.0;55.8885498047;9;61.3753134012;
86;11;41.5899658203;91.9573822021;21;136.227491856;8;23.0;57.9171905518;10;61.8357604742;
87;11;42.639957428;95.0106887817;22;137.124786854;9;23.4258003235;60.0;10;62.2229522467;
88;11;42.7203025818;98.0640258789;20;138.063247681;9;25.0;57.9756278992;10;62.5535521507;
89;11;42.8046226501;101.117340088;20;139.038150311;9;25.0;59.0053710938;11;62.8744277954;
90;11;42.8924446106;104.170593262;24;140.04335022;9;23.4659423828;61.0;11;63.1845214367;
91;11;42.9831695557;107.223724365;24;141.071253777;9;24.0;62.0;13;63.4829845428;
92;11;43.0760803223;110.276679993;26;142.112901211;9;24.0;62.0963249207;13;63.769179821;
93;11;43.170337677;113.329376221;26;143.158193111;9;25.0;63.1271018982;15;64.0426750183;
94;12;43.2649917603;116.381736755;26;144.1962533;9;24.0;63.1580505371;16;64.3032288551;
95;12;43.3590545654;120.433662415;27;145.215930939;9;24.0;63.1891326904;18;64.5507764816;
96;12;43.4538421631;120.377166748;27;146.206356049;10;25.0;64.2203063965;16;64.7854089737;
97;12;42.5457725525;123.447158813;27;147.15751791;10;24.0;63.0;17;65.0073490143;
98;12;42.6339569092;126.515861511;28;148.06077528;10;24.0;64.0;18;65.2169303894;
99;12;43.717628479;126.583145142;26;148.909250736;10;25.0;66.3140182495;19;65.4145755768;
100;13;42.8181838989;129.648895264;26;150.698061943;10;24.0;66.3451843262;19;65.6007738113;
101;13;45.8911743164;130.713012695;26;151.624372244;10;24.0;67.3762512207;19;65.7760624886;
102;13;49.9587974548;129.775375366;27;152.349964499;10;25.0;69.4071884155;20;66.8758842945;
103;13;51.1595153809;131.835906982;27;153.07323873;10;25.0;69.4379425049;20;67.0269714594;
104;13;52.401763916;133.89453125;28;153.727064371;10;25.0;72.4684906006;20;67.2434203625;
105;13;54.4355239868;133.753646851;29;154.377432585;10;25.0;74.0;20;67.4685710669;
106;13;54.436340332;135.778747559;30;156.061071873;10;25.0;77.0;20;67.6389780045;
107;14;55.478313446;139.794525146;29;156.833762884;10;25.0;79.0;19;67.8167836666;
