Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;11.5999994278;16.0;3;33.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;3;33.1200000048;1;7.0;11.0;5;20.0;
3;2;11.6239995956;16.0;3;32.7729022503;1;8.0;10.0;6;20.0;
4;2;11.5545806885;15.7695999146;3;32.4820244312;1;8.0;10.0;6;20.0;
5;2;12.7151041031;15.5622396469;3;32.243370533;1;8.0;10.0;6;20.0;
6;2;13.75548172;15.3756160736;3;32.0533773899;1;9.0;10.0;6;20.0;
7;2;14.6160125732;15.207654953;3;31.8286159039;1;9.5;10.0;6;20.0;
8;2;14.5485839844;15.0148096085;3;31.6553380489;1;9.5;10.0;6;20.3999996185;
9;2;14.4966011047;14.8412485123;3;31.9694092274;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.6664276123;14.8887996674;3;32.2078824043;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;18.6664276123;14.8887996674;3;32.4665062428;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;20.6664276123;14.8887996674;3;32.7456979752;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;21.8993148804;14.8887996674;4;33.0455918312;1;10.1557292938;11.4571752548;5;23.6214065552;
14;3;22.989282608;14.8887996674;3;33.3659861088;1;10.3148164749;11.8107032776;5;24.1832637787;
15;3;24.0097961426;14.8887996674;4;33.706294775;1;11.3148164749;12.0916318893;5;24.6226100922;
16;3;24.1118888855;14.8887996674;5;34.065507412;1;12.3148164749;12.3113050461;5;24.9617595673;
17;3;24.2196540833;14.8887996674;6;34.4421610832;1;12.6163959503;12.4808797836;5;25.0;
18;3;24.332649231;14.8887996674;6;34.8343310356;1;14.3148164749;12.5;5;25.0;
19;3;24.4503002167;14.8887996674;6;35.2396416664;1;15.3148164749;12.5;6;25.0;
20;3;24.571893692;14.8887996674;6;35.6553006172;1;16.3148155212;12.5;6;25.0;
21;3;24.6965904236;14.8887996674;6;36.0781598091;1;17.3148155212;12.5;6;25.0;
22;3;24.8234481812;14.8887996674;7;36.5047984123;1;17.625;12.5;6;25.0;
23;3;24.9514408112;14.8887996674;7;36.931625843;1;17.625;12.5;6;25.0;
24;3;25.0794887543;14.8887996674;7;37.3549990654;1;17.625;12.5;6;25.0;
25;3;25.2065010071;14.8887996674;7;37.7713470459;1;17.625;12.5;7;25.0;
26;3;25.3314056396;14.8887996674;7;38.1772899628;1;17.625;12.5;7;25.0;
27;3;23.3314056396;15.8887996674;7;38.5697498322;1;17.625;12.5;7;25.0;
28;4;22.9332809448;16.8887996674;6;38.9460401535;1;17.625;12.5;7;25.0;
29;4;22.9332809448;17.8887996674;7;39.3039360046;1;17.625;12.5;7;25.0;
30;4;21.9332809448;16.8887996674;7;39.6417074203;1;17.625;12.5;7;25.0;
31;4;21.9332809448;16.8887996674;7;39.9581375122;1;17.625;12.5;7;25.0;
32;4;21.9332809448;17.8887996674;7;40.2525033951;1;17.625;12.5;8;25.0;
33;4;21.0757522583;18.8887996674;7;40.5245466232;1;17.625;12.5;8;25.0;
34;4;20.1573638916;19.8887996674;7;40.7744188309;1;17.625;12.5;9;25.0;
35;4;19.2323265076;20.8887996674;8;41.0026226044;1;17.625;12.5;9;25.0;
36;4;18.3007888794;21.8887996674;8;41.2099456787;1;17.625;12.5;9;25.0;
37;4;17.4297027588;22.8887996674;8;41.3973960876;1;17.625;12.5;9;25.0;
38;4;16.4297027588;21.8887996674;8;41.5661392212;1;17.625;12.5;9;25.0;
39;4;16.4297027588;21.8887996674;8;41.7174406052;1;17.625;12.5;9;25.0;
40;4;17.0;22.8887996674;8;42.8495988846;1;17.625;12.5;9;25.0;
41;4;20.0;24.8887996674;8;42.9139828682;1;17.625;12.5;9;25.0;
42;5;23.0;26.8887996674;8;42.9818269014;1;17.625;12.5;10;25.0;
43;5;25.0;27.8887996674;8;43.0532271862;1;17.625;12.5;10;25.0;
44;5;26.6216011047;28.8887996674;10;43.1282706261;1;17.625;12.5;10;25.0;
45;5;27.6216011047;29.8887996674;10;43.2070332766;1;15.625;13.5;10;25.0;
46;5;28.9621124268;29.8887996674;10;43.2895784378;1;14.625;14.5;10;25.0;
47;5;28.9868755341;29.8887996674;11;43.3759545088;1;13.625;15.5;10;25.0;
48;5;28.5548820496;30.6519775391;12;43.4661933184;1;12.625;16.5;11;25.0;
49;5;29.0398597717;29.8887996674;13;43.5603083372;1;12.0;17.5;12;25.0;
50;5;28.5548820496;30.7441539764;13;43.658292532;1;12.0;18.5;13;25.0;
51;5;28.5548820496;30.7931461334;13;43.7601166964;1;12.0;19.5;13;25.0;
52;5;29.128036499;29.8887996674;14;43.8657279015;1;12.0;20.5;15;25.0;
53;6;27.8437461853;29.8887996674;11;58.9750478268;1;12.0;21.5;15;25.0;
54;7;26.2993907928;32.8665084839;10;59.8379719257;1;13.0;19.5;15;25.0;
55;7;26.2993907928;34.9184494019;10;60.623742342;1;14.0;18.5;15;25.0;
56;7;26.2993907928;36.9719924927;10;61.3313655853;1;15.0;17.5;15;25.0;
57;7;26.2993907928;38.3263282776;10;61.9631764889;1;16.0;17.5;15;25.0;
58;7;25.2993907928;36.3319320679;11;62.5239713192;1;17.0;17.5;15;25.0;
59;8;26.2993907928;35.3462677002;10;63.0201361179;1;17.625;17.5;15;25.0;
60;8;27.2993907928;33.056892395;10;63.4588587284;1;17.625;17.5;16;25.0;
61;8;28.2993907928;34.026096344;11;63.8474969864;1;17.625;17.5;16;25.0;
62;8;29.2993907928;34.4334869385;14;65.8053965569;1;17.625;17.5;17;25.0;
63;7;27.2743339539;31.3971633911;14;47.4035129547;2;17.625;17.5;13;44.4713840485;
64;7;27.7192420959;31.7663383484;14;48.2377328873;2;16.625;19.5;13;44.4242458344;
65;7;25.8762111664;33.7895240784;14;48.6659677029;2;18.625;19.5;13;44.3818206787;
66;7;26.9170398712;32.9265441895;15;48.8681774139;2;19.625;20.5;13;44.3436393738;
67;7;26.6576004028;32.0960006714;15;49.0064375401;2;19.625;21.5;13;44.3092746735;
68;7;26.838891983;33.0960006714;16;49.1442847252;3;18.625;23.5;12;44.2783470154;
69;7;25.6576004028;34.0960006714;16;50.2813396454;3;18.625;22.5;10;44.2505130768;
70;7;26.6576004028;36.0960006714;16;50.4896621704;3;19.625;22.5;12;44.2254619598;
71;7;27.6576004028;38.0960006714;14;50.7009288073;3;19.625;22.5;8;44.2029151917;
72;7;27.6576004028;40.0960006714;14;50.9149545431;3;19.625;22.5;7;44.1826229095;
73;7;29.0268592834;42.0960006714;14;51.1315617561;3;19.625;22.5;8;44.1643600464;
74;7;29.0812759399;44.0960006714;14;51.3505797386;3;19.625;22.5;8;44.1479244232;
75;7;29.1196117401;45.0960006714;14;51.571844697;3;19.625;22.5;8;44.1331329346;
76;7;29.1571121216;46.0960006714;15;51.7951987982;3;18.625;23.5;8;44.1198196411;
77;7;29.1937026978;47.0960006714;16;52.0204876661;3;18.625;24.5;8;44.107837677;
78;7;29.229309082;48.0960006714;14;52.247559309;3;18.625;25.5;8;44.0970535278;
79;7;29.2638778687;49.0960006714;14;52.4762589931;3;18.625;26.5;8;44.087348938;
80;8;28.1676197052;50.0960006714;14;62.706428051;3;19.0;27.5;6;44.0786132812;
81;8;29.19672966;52.0960006714;14;63.4378995895;3;19.7235832214;28.5;6;44.0707511902;
82;8;31.2247924805;51.0960006714;16;64.1429936886;3;19.7212257385;29.5;6;44.0636768341;
83;8;30.2517852783;53.0960006714;17;64.8184335232;3;19.7191028595;30.5;9;44.057308197;
84;8;30.2776927948;55.0960006714;20;65.4619426727;4;19.7171936035;31.5;9;44.0515766144;
85;8;32.0055923462;54.0960006714;20;66.0722134113;4;19.715473175;32.5;10;44.0464191437;
86;8;31.0689659119;56.0960006714;20;66.648815155;4;19.7139263153;33.5;10;45.6089706421;
87;8;31.132396698;58.0960006714;20;67.1920666695;4;19.8826904297;34.5;9;46.8578281403;
88;8;32.1958084106;57.0960006714;21;67.7028906345;4;20.0233478546;35.5;10;47.8382759094;
89;8;30.3909358978;59.0960006714;21;68.1826584339;4;20.1391277313;36.5;10;48.5976161957;
90;8;30.4103984833;61.0960006714;21;68.6330468655;4;20.2334403992;37.5;10;49.0;
91;8;31.4288444519;60.0960006714;22;68.9963004589;4;21.2999992371;35.5;10;49.0;
92;8;30.4302101135;62.0960006714;22;69.3324429989;4;20.2999992371;36.5;10;49.0;
93;9;29.6918411255;65.0960006714;21;70.5526361465;4;20.2999992371;37.5;10;49.0;
94;9;32.6918411255;62.0960006714;21;70.9799900055;4;21.2999992371;35.5;11;49.0;
95;9;32.031375885;65.0960006714;22;71.4704005718;4;20.2999992371;36.5;11;49.0;
96;9;32.8563117981;68.0960006714;22;72.036890626;4;20.2999992371;37.5;11;49.0;
97;9;34.9635848999;65.0960006714;23;72.694378376;4;19.2999992371;36.5;11;51.0;
98;9;33.0957450867;67.0960006714;24;73.4593498707;4;19.2999992371;40.5;13;51.0999999046;
99;9;33.257396698;69.0960006714;24;74.3311014175;5;20.2999992371;44.5;12;51.2041478157;
100;10;31.7149887085;71.0960006714;23;75.3442959785;5;20.2999992371;45.5;12;51.3125144243;
