Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.3753604889;1;7.0;11.0;5;20.0;
3;1;11.2750720978;15.6876802444;6;30.8131847382;1;8.0;10.0;5;20.0;
4;2;11.3626365662;15.4065923691;5;31.0712966919;1;8.0;10.0;5;20.0;
5;2;12.4626369476;15.0356483459;5;30.4182183743;1;8.0;10.0;5;20.0;
6;2;13.4670228958;14.701798439;5;29.8319759369;2;9.0;10.1999998093;4;21.0;
7;2;13.9495925903;14.4013338089;5;29.3789947033;2;9.72500038147;10.0;4;21.0299999714;
8;2;13.8136987686;14.1674690247;5;28.9728447199;2;9.73174953461;10.0;4;21.4708906412;
9;2;13.6918535233;13.9569911957;4;28.9167541265;2;9.830950737;10.1999998093;4;21.8393678665;
10;2;15.8272428513;13.913775444;4;28.8698446751;2;9.91385746002;10.3632001877;4;22.1466006041;
11;2;17.8272418976;13.8748807907;4;28.8312448263;2;9.98298549652;10.4951858521;4;23.2541460991;
12;2;19.8272418976;13.8398761749;4;28.8001641035;2;10.2321834564;11.0209560394;5;24.1846234798;
13;2;20.855506897;13.8083715439;4;28.7758927345;2;12.0086450577;11.4571752548;5;24.9517599344;
14;2;21.8652381897;13.7800178528;5;28.7577865124;2;14.0086450577;11.8107032776;5;25.5757399797;
15;2;22.6273365021;13.7544994354;5;28.745265007;2;16.008644104;12.0916318893;5;26.0792449713;
16;2;22.6235809326;13.7315330505;5;28.7378020287;2;17.0505771637;12.3113050461;4;26.4845746756;
17;2;22.621339798;13.7108631134;5;28.7349214554;2;18.0654678345;12.4808797836;4;26.5909943581;
18;2;22.620475769;13.6922597885;5;28.7361938953;2;19.0808067322;12.5;4;26.6611413956;
19;2;22.2053108215;14.0910654068;5;28.7412269115;2;19.9987564087;12.5;5;26.7332159281;
20;3;22.6223697662;13.6604480743;4;28.7496688366;2;20.0149726868;12.5;6;26.8071684837;
21;3;22.1881332397;14.0836553574;6;28.7611957788;2;19.625;13.0421504974;7;26.8829400539;
22;4;22.6283588409;13.6346817017;4;28.7755131721;3;19.625;13.0648822784;6;26.9604618549;
23;4;22.6326541901;13.6236963272;4;28.7923560143;3;19.625;12.5;6;27.039655447;
24;4;22.6377067566;13.6138095856;4;28.8114812374;3;19.625;13.1118965149;6;27.1204328537;
25;4;20.6487827301;14.6138095856;4;28.832665801;3;20.1020965576;12.5;6;27.2026965618;
26;5;19.6107769012;15.6138095856;3;37.3557069302;3;19.625;13.1608085632;6;27.2863395214;
27;5;19.1682853699;17.3849143982;4;38.7204164267;3;20.1394271851;12.5;6;27.3712463379;
28;5;20.1682853699;18.862247467;4;39.0838471651;3;20.158531189;12.5;6;27.4572930336;
29;5;21.1682853699;19.8859653473;4;39.4308612347;3;20.1778907776;12.5;6;27.5443477631;
30;5;21.1682853699;20.9097881317;4;39.7603664398;3;17.625;14.5;6;27.6322715282;
31;5;21.1682853699;21.9336967468;4;40.0716725588;3;16.625;15.8161354065;6;27.7209193707;
32;5;22.0;22.9576759338;4;40.3644684553;3;15.625;16.8604602814;6;27.8101406097;
33;5;23.0;23.981716156;5;41.6387716532;3;14.625;17.9050712585;6;27.899780035;
34;6;25.0;25.465795517;4;41.9387567043;3;14.0;18.9498901367;7;27.989679575;
35;6;27.0;26.5100822449;4;42.2225658894;3;14.0;19.9948406219;7;28.0796785355;
36;6;28.0;27.5550556183;4;42.4909374714;3;14.0;21.0398387909;8;28.1696150303;
37;6;30.0;25.6007022858;4;42.7447391748;3;14.0;22.0848083496;8;28.2593274117;
38;6;30.0;26.6470127106;5;42.9849333763;3;14.0;23.1296634674;8;28.3486549854;
39;6;30.2388916016;31.6470127106;5;43.2081713676;4;15.0;24.6743278503;8;29.4374394417;
40;6;30.3500003815;36.6470108032;6;43.3092591763;4;16.0;24.0;8;29.6155258417;
41;6;30.3500003815;41.6470108032;7;43.4119560719;4;16.0;24.5;8;29.7998831272;
42;6;30.3500003815;46.497013092;8;43.5161805153;4;17.0;23.5;8;30.9907478094;
43;7;30.3500003815;50.497013092;7;43.6218482256;4;17.0;23.5;8;31.3183494806;
44;7;30.3500003815;51.7870597839;8;43.7285460234;4;18.0;25.5;8;31.6683362722;
45;7;31.3500003815;49.8371391296;10;43.8365105391;4;19.0;24.4339866638;9;32.0423344374;
46;7;30.3500003815;50.8876953125;12;43.9456527233;4;18.0;23.5;9;32.4419659376;
47;7;30.3500003815;51.9387054443;12;44.055880785;4;18.0;24.5;8;32.8688064814;
48;7;31.3500003815;49.9901428223;13;44.1671003103;4;19.0;22.5;9;33.3243336678;
49;7;30.3500003815;51.0419502258;14;44.2792122364;5;18.0;23.5;9;33.8098666668;
50;7;30.3500003815;52.0941123962;15;44.3861926794;6;19.0;24.5;8;34.3264951706;
51;7;31.3500003815;50.1438484192;17;44.4867300987;6;20.0;26.5;8;34.8750002384;
52;8;30.3500003815;51.190574646;17;44.5878944397;6;21.0;28.5;8;35.4557693005;
53;8;30.3500003815;52.237537384;18;44.6895792484;6;22.0;30.5;8;36.0687055588;
54;8;31.3500003815;50.2846984863;19;44.7916734219;6;23.0;32.5;8;36.7131440639;
55;8;30.3500003815;51.3320083618;19;44.894068718;6;23.625;32.5;8;37.3877708912;
56;8;30.3500003815;52.3794212341;19;44.9966523647;6;23.625;32.5;8;38.0905621052;
57;8;31.3500003815;50.4268913269;20;45.0993089676;6;23.625;32.5;8;38.8187453747;
58;8;30.3500003815;51.4743690491;18;46.2019212246;6;23.625;32.5;9;39.56879282;
59;8;31.3500003815;53.5217971802;19;47.5195271969;6;24.5568408966;32.5;9;40.3364524841;
60;9;32.5052490234;55.6061477661;18;48.6123138666;6;24.6114311218;32.5;9;41.1168246269;
61;9;33.6447067261;54.0722770691;19;49.5241998434;6;23.625;33.5;9;41.8865847588;
62;9;32.7695198059;56.7838401794;19;50.0554713011;6;23.625;32.5;9;42.626437664;
63;10;32.7999992371;58.885559082;18;50.3602164984;6;23.625;32.5;9;44.3637957573;
64;10;32.7999992371;60.6077804565;19;50.6696410179;7;25.625;34.5;8;46.112657547;
65;10;33.7999992371;58.7501144409;19;50.9699240923;7;27.625;36.5;9;46.9374450445;
66;10;32.7999992371;59.8882446289;20;52.2735925913;8;27.625;38.5;8;47.7499219179;
67;10;33.7999992371;62.0279388428;20;52.7324659824;8;27.625;40.5;8;48.5457074642;
68;10;35.7999992371;61.1689834595;20;53.215277195;8;27.625;42.5;9;49.32112813;
69;10;34.7999992371;67.1304168701;21;53.7240128517;8;27.625;42.5;9;50.073292613;
70;10;34.7999992371;71.1840133667;21;54.2607450485;8;27.625;42.5;9;50.800118804;
71;10;35.7999992371;73.2293014526;23;54.8275769949;8;27.625;42.5;9;51.5003079176;
72;11;36.7999992371;75.2761001587;21;55.4265658855;8;27.625;42.5;9;52.1732900143;
73;11;37.7999992371;77.3243637085;19;56.0596206188;8;27.625;42.5;8;52.8191307783;
74;11;35.7999992371;81.3740463257;20;56.7283753157;8;27.625;42.5;9;54.4384263754;
75;12;34.7999992371;85.4250793457;19;57.4340356588;8;29.625;43.5;9;56.4356694221;
76;12;35.7999992371;86.5360412598;19;58.1772049665;8;29.8500003815;46.0;10;58.1752780676;
77;12;36.7999992371;88.5992050171;19;58.9576981068;9;30.0255012512;48.3899993896;10;59.6909428835;
78;12;37.7999992371;89.6064987183;20;59.7743556499;9;30.1592674255;50.1872596741;10;61.0188881159;
79;12;38.7999992371;88.435836792;21;60.6248767376;9;30.2593841553;52.0684356689;11;62.0453693867;
80;12;36.7999992371;90.5195388794;21;61.5056934357;9;31.601398468;49.5;12;62.8560936451;
81;12;35.7999992371;92.600982666;21;63.4119144678;9;31.7314033508;49.0;13;63.6337146759;
82;12;35.7999992371;95.6800765991;21;64.375897646;9;28.2999992371;51.6920509338;11;64.3805243969;
83;12;36.7999992371;98.7482528687;20;65.3312677145;9;27.2999992371;53.7032318115;11;65.098793149;
84;12;36.7999992371;101.803337097;20;66.2943439484;9;26.2999992371;55.2144393921;11;65.6671248674;
85;12;36.7999992371;104.856590271;20;67.2563390732;9;25.2999992371;56.2256622314;12;66.201873064;
86;12;36.7999992371;107.907989502;22;68.208308816;10;24.2999992371;57.2369003296;13;66.7327238321;
87;12;37.7999992371;108.957519531;18;69.1415995359;10;24.0;58.2481498718;12;67.1918022633;
88;13;36.7999992371;110.840698242;15;94.0407650471;10;24.0;59.2593994141;13;67.6172757149;
89;13;38.7999992371;110.941146851;16;96.574786067;10;24.0;60.2706451416;15;68.0437906981;
90;14;40.7999992371;112.033821106;16;103.756250858;10;22.0;55.7593994141;14;63.469406724;
91;14;43.7999992371;111.124076843;17;105.598203063;10;23.0;54.7593994141;14;63.8922344446;
92;14;44.7999992371;117.263214111;18;107.107741594;10;24.0;54.7593994141;15;64.3104736805;
93;14;45.7999992371;120.363174438;19;108.326970458;10;25.0;54.7593994141;15;64.7224510908;
94;14;46.7999992371;123.438301086;21;109.339042783;10;26.0;54.7593994141;15;65.1266475916;
95;14;47.7999992371;126.011802673;23;109.913232565;10;24.0;56.7593994141;16;65.521723628;
96;14;48.6955795288;128.083526611;21;110.409487724;10;23.0;58.7593994141;15;65.9065313339;
97;14;49.6955795288;128.083526611;22;110.868869781;10;22.0;60.7593994141;16;66.2801218033;
98;14;49.6955795288;128.083526611;26;111.294196367;10;22.0;62.7593994141;17;66.6417440176;
99;14;48.6955795288;131.091156006;26;111.688426018;10;22.0;63.8819351196;17;66.9908387661;
100;15;48.6955795288;134.358200073;25;111.985059977;9;22.0;64.8928375244;16;67.3270246983;
