Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;6;20.0;
4;1;11.3027200699;15.7567996979;5;31.3062400818;1;8.0;10.0;5;20.0;
5;1;12.3027200699;15.6531200409;5;31.1196155548;1;8.0;10.0;5;20.0;
6;1;13.3027200699;15.5598077774;5;30.9516544342;1;9.0;10.0;5;20.0;
7;1;14.2854967117;15.4758272171;5;30.8924884796;1;9.5;10.0;5;20.0;
8;1;14.2677469254;15.4462442398;5;30.8392391205;1;9.5;10.0;5;20.3999996185;
9;1;14.2517719269;15.4196195602;5;32.1347236633;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;16.2677459717;16.0673618317;5;33.0683250427;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;17.2677459717;16.5341625214;5;33.72032547;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;18.2677459717;16.860162735;5;34.0400009155;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;19.2677459717;17.0200004578;6;34.0400009155;1;10.1557292938;11.4571752548;4;23.6214065552;
14;1;20.2677459717;17.0200004578;6;34.0400009155;1;10.3148164749;11.8107032776;4;24.1832637787;
15;1;21.2677459717;17.0200004578;6;34.0400009155;1;11.3148164749;12.0916318893;4;24.6226100922;
16;1;22.2119998932;17.0200004578;7;34.0400009155;1;12.3148164749;12.3113050461;4;24.9617595673;
17;1;22.2119998932;17.0200004578;8;34.0400009155;1;12.6163959503;12.4808797836;4;25.0;
18;1;22.2119998932;17.0200004578;8;34.0400009155;1;14.3148164749;12.5;4;25.0;
19;1;22.2119998932;17.0200004578;9;34.0400009155;1;15.3148164749;12.5;5;25.0;
20;1;22.2119998932;17.0200004578;8;34.0400009155;1;16.3148155212;12.5;5;25.0;
21;1;22.2119998932;17.0200004578;7;34.0400009155;1;17.3148155212;12.5;5;25.0;
22;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;5;25.0;
23;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;5;25.0;
24;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;5;25.0;
25;1;22.2119998932;17.0200004578;7;34.0400009155;1;17.625;12.5;6;25.0;
26;1;22.2119998932;17.0200004578;7;34.0400009155;1;17.625;12.5;6;25.0;
27;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;6;25.0;
28;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;6;25.0;
29;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;5;25.0;
30;1;22.2119998932;17.0200004578;6;34.0400009155;1;17.625;12.5;5;25.0;
31;1;22.2119998932;17.0200004578;7;34.0400009155;1;17.625;12.5;5;25.0;
32;1;22.2119998932;17.0200004578;8;34.0400009155;1;17.625;12.5;6;25.0;
33;1;22.2119998932;17.0200004578;8;34.0400009155;1;17.625;12.5;6;25.0;
34;1;22.2119998932;17.0200004578;9;34.0400009155;1;17.625;12.5;6;25.0;
35;1;22.2119998932;17.0200004578;9;34.0400009155;1;17.625;12.5;6;25.0;
