Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;5;20.0;
4;1;11.3027200699;15.7567996979;6;31.1014404297;1;8.0;10.0;5;20.0;
5;1;12.3027200699;15.5507202148;6;30.7304954529;1;8.0;10.0;5;20.0;
6;1;13.3027200699;15.3652477264;6;30.2328052521;1;9.0;10.0;5;20.0;
7;1;14.0698413849;15.116402626;5;29.8653640747;1;9.5;10.0;5;20.0;
8;1;13.9596090317;14.9326820374;5;29.5346679688;1;9.5;10.0;5;20.3999996185;
9;2;14.1604003906;14.7673339844;4;30.7775993347;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;16.2596092224;14.8887996674;3;30.9384351969;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;18.2596092224;14.8887996674;3;31.1232721806;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;20.2596092224;14.8887996674;3;31.3350529671;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.4268455505;14.8887996674;3;31.5768651962;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;22.4993896484;14.8887996674;4;31.8518707752;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;23.555562973;14.8887996674;4;32.16320467;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;23.6489620209;14.8887996674;4;32.5138404369;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;23.7541542053;14.8887996674;4;32.9064183235;2;16.7228336334;12.6808795929;2;26.0;
18;2;23.8719272614;14.8887996674;5;33.3430376053;2;18.7228336334;12.5;2;26.1299999952;
19;3;24.0029125214;14.8887996674;4;33.8250188828;2;19.8792495728;12.5;3;26.2754310369;
20;3;24.1475067139;14.8887996674;4;34.3526473045;2;19.9119720459;12.5;2;26.4377241135;
21;4;24.3057956696;14.8887996674;4;34.9249186516;2;19.9484882355;12.5;2;26.6183350086;
22;4;24.47747612;14.8887996674;5;35.5393161774;2;19.9891242981;12.5;3;26.8187118769;
23;4;24.6617965698;14.8887996674;6;36.1916499138;2;20.0342102051;12.5;3;27.0402543545;
24;4;24.8574962616;14.8887996674;6;36.8759989738;2;20.0840568542;12.5;3;27.2842636108;
25;4;22.9332809448;15.8887996674;6;37.5847873688;2;20.1389598846;12.5;3;27.5518820286;
26;4;22.9332809448;16.8887996674;6;38.3090133667;2;20.1991729736;12.5;3;27.8440244198;
27;4;22.9332809448;17.8887996674;6;39.0386343002;2;20.2649059296;12.5;3;28.1613030434;
28;4;22.9332809448;18.8887996674;6;40.7630834579;2;20.3362922668;12.5;4;28.5039470196;
29;4;23.9332809448;20.3887996674;6;41.5303485394;2;20.4133872986;12.5;4;28.871723175;
30;4;24.9332809448;21.4180431366;6;42.2749263048;2;19.625;13.5;3;29.263862133;
31;4;24.9332809448;22.4486865997;6;42.9882820845;2;19.625;14.5;3;29.6789975166;
32;4;25.2884578705;22.8887996674;6;43.6635196209;2;19.625;14.8394985199;3;30.1151270866;
33;4;25.9332809448;21.5142936707;7;44.2956289053;2;20.625;12.8394985199;3;30.5695996284;
