Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;12.3999996185;16.0;3;33.0;1;6.0;12.0;4;20.0;
2;2;13.3999996185;16.0;3;32.7715995312;1;7.0;11.0;5;20.0;
3;2;14.3487997055;15.8719997406;3;32.5692776442;1;8.0;10.0;5;20.0;
4;2;15.6655035019;15.7567996979;3;32.3904672861;1;8.0;10.0;5;20.0;
5;2;16.6740684509;15.6531200409;3;32.2328542471;1;8.0;10.0;5;20.0;
6;2;17.6698570251;15.5598077774;3;32.1863569021;1;9.0;10.0;5;20.0;
7;2;17.6559066772;15.5218267441;3;32.1478997469;1;9.5;10.0;5;20.0;
8;2;17.6443691254;15.4876441956;3;33.4696599245;1;9.5;10.0;5;20.3999996185;
9;2;18.0408973694;16.1171722412;3;34.4393271208;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;20.6631813049;16.5693645477;4;35.1372689009;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;22.6631813049;16.884393692;4;35.4789800644;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;23.724281311;17.0200004578;5;35.5520949364;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;24.7462158203;17.0200004578;6;35.6278191805;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;25.7689323425;17.0200004578;6;35.7061332464;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;26.792427063;17.0200004578;6;35.7870050669;2;14.7228336334;12.2916316986;5;25.6226100922;
16;2;27.7361011505;17.0200004578;6;35.8703894615;2;16.7228336334;12.3113050461;5;26.0517596006;
17;3;26.706205368;17.0200004578;4;40.1507184505;2;17.9680843353;12.4808797836;5;26.1871190071;
18;3;27.7081813812;17.0200004578;4;40.6502282619;2;18.9899349213;12.5;5;26.2917383909;
19;3;28.1907997131;17.5812454224;4;41.1734173298;2;19.9156417847;12.5;6;26.4042263031;
20;3;29.756439209;17.0200004578;4;41.7176439762;2;19.9409503937;12.5;6;26.5249304771;
21;3;30.4284629822;17.0200004578;4;42.2796192169;2;19.9681091309;12.5;6;26.6541694403;
22;3;29.9779548645;18.0200004578;4;42.8554644585;2;19.9971885681;12.5;7;26.7922235727;
23;3;30.1216926575;18.1144123077;5;43.4408042431;2;20.0282497406;12.5;7;26.9393253326;
24;3;30.9367103577;17.0200004578;5;44.0309009552;2;20.0613479614;12.5;7;27.0956480503;
25;3;29.1107349396;18.0200004578;5;44.620816946;2;20.0965213776;12.5;7;27.261295557;
26;3;28.2846603394;19.0200004578;6;45.2055981159;2;20.1337909698;12.5;7;27.4362905025;
27;3;27.4570083618;20.0200004578;7;45.7804589272;2;20.1731643677;12.5;7;27.6205644608;
28;3;26.6263465881;21.0200004578;7;46.3409614563;2;20.2146263123;12.5;7;27.8139474392;
29;4;26.7913513184;22.0200004578;6;47.8831663132;2;20.2581386566;12.5;8;28.016159296;
30;4;26.9508457184;23.0200004578;6;48.6061496735;2;19.625;13.5;8;28.2268030643;
31;4;26.4284896851;24.0200004578;6;49.3434084654;2;19.625;14.113401413;8;28.445360899;
32;4;25.639251709;25.0200004578;7;50.099293232;2;19.625;14.2226800919;8;28.6711919308;
33;4;25.6634578705;26.0200004578;7;50.8794174194;2;18.4510192871;13.5;8;28.9035346508;
34;4;26.8841934204;27.0200004578;7;51.6904501915;2;17.5032958984;14.5;8;29.141512394;
35;4;28.112449646;29.0200004578;8;52.5397779942;2;16.5568408966;15.5;8;29.3841423988;
36;4;29.350227356;31.0200004578;8;53.4350128174;2;15.6114320755;16.5;8;29.6303496361;
37;4;29.563911438;33.8101654053;9;54.3833377361;2;15.625;15.5;8;29.8789830208;
38;4;29.6985244751;35.7871589661;9;55.3906974792;2;16.625;15.5;9;30.1288366318;
39;5;29.7603492737;36.7665519714;9;56.4608569145;2;15.625;14.5;8;30.3786706924;
40;5;29.4351768494;37.7481803894;10;57.5944051743;2;15.2102012634;15.5;8;30.6272368431;
41;5;29.6015338898;36.731880188;10;58.7624940872;2;15.26612854;16.5;8;30.8733024597;
42;5;28.8943748474;36.7200012207;10;59.880487442;2;15.3214931488;17.5;9;31.1156759262;
43;5;28.3669319153;37.7200012207;11;61.0520577431;2;15.3760271072;18.5;9;31.353228569;
44;5;28.6832542419;38.7200012207;12;62.2574267387;2;15.4294757843;19.5;10;31.5849161148;
45;5;27.7630577087;40.7200012207;12;64.4732236862;2;15.4816055298;20.5;11;31.8097963333;
46;6;30.0675735474;41.7200012207;12;65.7242057323;2;15.5322036743;21.5;11;32.0270428658;
47;6;31.3687553406;41.7200012207;13;66.9373779297;2;15.5810852051;22.5;12;32.2359538078;
48;6;30.6598796844;44.7200012207;13;68.0902928114;2;15.6280899048;23.5;12;32.4359588623;
49;6;31.9348964691;44.7200012207;13;69.1648613214;2;16.6730918884;22.5;13;32.6266198158;
50;6;31.1889305115;47.7200012207;14;70.1485571861;3;17.7159900665;22.5;11;47.8076286316;
51;6;31.4186058044;50.6089820862;14;71.0347781181;3;18.0;23.5;12;48.7288007736;
52;6;31.6221427917;52.0316734314;14;71.8224369287;3;20.0;24.5;12;49.5594425201;
53;8;32.7992515564;51.0751533508;11;77.5149937868;3;23.0;25.5;12;50.2987575531;
54;8;34.3850479126;52.7394142151;11;80.3144830465;3;25.4905796051;26.5;12;50.9493999481;
55;8;35.7408370972;54.7699279785;11;82.5535421371;4;24.625;28.5;11;51.5165929794;
56;8;35.5063705444;57.8056335449;11;84.3500220776;4;26.625;27.5;11;52.0072450638;
57;8;36.3556251526;60.8463058472;12;85.4552419186;4;26.625;28.5;12;52.429148674;
58;8;34.45104599;64.7124481201;12;86.3883016109;4;27.213104248;29.5;12;52.7903318405;
59;9;34.5296211243;67.2826156616;12;88.1106848717;4;27.2898292542;30.5;13;53.0;
60;10;34.5688056946;70.4231796265;12;88.9054720402;4;26.3250007629;29.5;13;53.0;
61;10;33.6065940857;73.5632629395;12;89.6478465796;4;26.3250007629;29.5;14;53.0;
62;10;33.0276031494;76.7026138306;12;90.4687695503;5;25.3499984741;30.5;13;53.0;
63;10;34.0624771118;76.841003418;13;91.3868608475;5;24.3499984741;31.5;13;53.0;
64;10;34.2000007629;75.9893417358;14;93.4229841232;5;23.7249984741;32.5;13;53.0;
65;11;35.2000007629;77.0666885376;13;94.6492681503;5;23.7249984741;33.5;12;53.0;
66;11;37.2000007629;78.1456451416;14;95.5196945667;5;23.7249984741;34.5;12;53.0;
67;12;36.5305938721;82.2260742188;14;96.5876773596;6;24.7249984741;36.5;13;54.0;
68;12;36.5467834473;85.5238952637;14;97.3269201517;6;25.7249984741;38.5;13;55.1299999952;
69;13;38.2000007629;88.4421691895;13;98.2772710323;5;26.9792480469;41.5;13;55.3154309988;
70;13;41.2000007629;88.4421691895;14;99.4156992435;6;28.01197052;44.5;13;55.5189080238;
71;14;43.2375221252;89.9189910889;13;100.676258922;6;28.0484886169;47.5;12;55.7418885231;
72;14;42.2293357849;93.9189910889;19;102.008339763;6;28.9777984619;47.3091659546;12;55.9858193398;
73;15;41.2293357849;98.9189910889;17;106.217811108;5;25.9875984192;43.5;13;54.211841464;
74;15;45.2000007629;102.918991089;17;107.919946432;5;25.7249984741;45.1059188843;13;54.2577478886;
75;15;47.4241027832;106.918991089;18;109.25946784;5;24.7249984741;44.1288757324;14;56.0799709558;
76;15;49.3206863403;109.918983459;20;110.592002273;5;24.8959999084;44.1649856567;14;57.5780091286;
77;15;48.2191772461;115.339813232;20;111.898039103;5;25.3298778534;42.5;15;59.7974324226;
78;15;49.127822876;116.7918396;20;113.169969916;5;27.1311988831;44.2420043945;15;60.8659998178;
79;15;50.0456008911;117.811096191;21;114.410051703;5;29.2270107269;45.2829322815;15;61.5912182331;
80;15;49.0355453491;120.606552124;22;115.627293348;5;28.6714630127;44.5;17;61.8906092644;
81;15;49.0264968872;122.641387939;24;116.83410573;5;28.6913337708;45.5;18;62.1849330664;
82;15;49.0183525085;124.668334961;24;118.043407202;5;28.9619216919;47.5;18;62.3831070662;
83;15;48.2010116577;126.687240601;26;119.266415358;5;26.5499992371;50.4626998901;19;62.590757966;
84;15;48.2895431519;130.446212769;26;120.299731255;6;26.2999992371;52.511554718;18;62.807959199;
85;15;48.7863769531;134.909942627;29;121.384542227;6;26.2999992371;54.5618972778;19;63.0347305536;
86;15;49.4218215942;135.943756104;30;122.538541079;6;26.2999992371;56.6136779785;19;63.2710319757;
87;15;48.6446723938;139.970611572;31;123.7488029;6;26.2999992371;58.6668281555;20;63.5167579651;
88;15;49.7674560547;140.48336792;32;125.000921488;7;27.2999992371;59.6136779785;19;63.7717311382;
89;15;48.8942604065;143.489776611;35;126.279402494;7;26.2999992371;62.6136779785;21;64.035697937;
90;15;49.0235366821;146.49319458;36;127.568176508;7;26.2999992371;65.6136779785;21;64.3083236217;
91;15;50.1537017822;146.494842529;36;128.851186037;7;27.2999992371;65.6136779785;22;64.5891895294;
92;15;49.2831573486;149.495941162;37;130.113001585;8;26.2999992371;68.6136779785;18;64.8777906895;
93;15;49.4103775024;152.497680664;40;131.339413881;8;26.2999992371;71.6136779785;18;65.173535347;
94;15;51.5367507935;151.616424561;41;132.517938614;8;27.2999992371;71.6136779785;20;65.4757466316;
95;15;50.657043457;153.732543945;41;133.638220549;8;26.2999992371;74.6136779785;21;65.7836639881;
96;15;52.7743988037;156.25038147;42;134.692269564;8;26.2999992371;77.6136779785;21;66.0964500904;
97;17;50.8854598999;159.36491394;42;136.299236536;8;27.2999992371;77.2524642944;21;66.4131963253;
