Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0;1;8.0;10.0;4;20.0;
4;2;11.5999994278;16.0;5;33.1799999475;1;8.0;10.0;4;20.0;
5;2;12.7539997101;16.0;5;33.3902759552;1;8.0;10.0;3;20.0;
6;2;13.8170824051;16.0;5;33.3590792418;1;9.0;10.0;3;20.0;
7;2;14.8845233917;15.8719997406;5;33.4930620193;1;9.5;10.0;3;20.0;
8;2;15.0479183197;15.8028001785;5;33.6816804409;1;9.5;10.0;3;20.3999996185;
9;2;15.1045036316;15.7405204773;5;34.2916281223;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;17.2675685883;15.8360004425;5;34.779412508;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;19.2675685883;15.8360004425;5;35.3428666592;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;21.2675685883;15.8360004425;5;35.9878058434;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;22.7764205933;15.8360004425;5;36.7182211876;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;23.9955463409;15.8360004425;6;37.5353951454;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;25.2406978607;15.8360004425;7;38.4369859695;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;25.5310955048;15.8360004425;7;39.4162187576;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;25.8248653412;15.8360004425;8;40.4613618851;1;15.7228336334;12.4808797836;4;25.0;
18;3;26.1384086609;15.8360004425;6;41.5556936264;1;16.7228336334;12.5;4;25.0;
19;3;26.466709137;15.8360004425;7;42.6781158447;1;17.625;12.5;5;25.0;
20;3;26.8034343719;15.8360004425;7;43.8044691086;1;17.625;12.5;6;25.0;
21;3;27.1413402557;15.8360004425;8;44.9094371796;1;17.625;12.5;7;25.0;
