Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;2;11.5487995148;15.8719997406;4;32.5135993958;1;8.0;10.0;6;20.0;
4;2;11.5027198792;15.7567996979;3;32.4166400433;1;8.0;10.0;6;20.0;
5;2;12.635840416;15.6531200409;3;32.3513778448;1;8.0;10.0;6;20.0;
6;2;13.6722488403;15.5598077774;3;32.1022889614;1;9.0;10.0;4;20.0;
7;2;14.6306867599;15.3734273911;3;31.9984184504;1;9.5;10.0;4;20.0;
8;2;14.5995254517;15.2484846115;3;31.9330732822;1;9.5;10.0;4;20.3999996185;
9;2;14.5799217224;15.1360359192;3;32.8618757725;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;16.7080783844;15.4992904663;3;33.6037728786;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;18.7080783844;15.7586584091;3;34.0036895275;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;20.7080783844;15.8360004425;3;34.2720274925;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;21.9290981293;15.8360004425;4;34.5642697811;1;10.1557292938;11.4571752548;4;23.6214065552;
14;2;23.0167694092;15.8360004425;4;34.8809075356;1;10.3148164749;11.8107032776;3;24.1832637787;
15;2;24.1117610931;15.8360004425;4;35.2220494747;1;11.3148164749;12.0916318893;3;24.6226100922;
16;2;24.566614151;15.8360004425;4;35.5873477459;1;12.3148164749;12.3113050461;3;24.9617595673;
17;2;24.6762046814;15.8360004425;4;35.9759321213;1;12.6163959503;12.4808797836;2;25.0;
18;2;24.7927799225;15.8360004425;4;36.3863577843;1;14.3148164749;12.5;2;25.0;
19;2;24.9159069061;15.8360004425;4;36.816573143;1;15.3148164749;12.5;3;25.0;
20;2;25.0449714661;15.8360004425;3;37.2639155388;1;16.3148155212;12.5;4;25.0;
21;2;25.1791744232;15.8360004425;3;37.7251415253;1;17.3148155212;12.5;5;25.0;
22;2;25.3175430298;15.8360004425;3;38.1964912415;1;17.625;12.5;6;25.0;
23;2;25.458946228;15.8360004425;4;38.6737909317;1;17.625;12.5;6;25.0;
24;2;25.6021385193;15.8360004425;4;39.1525878906;1;17.625;12.5;6;25.0;
25;2;23.6021385193;16.8360004425;4;39.6283092499;1;17.625;12.5;6;25.0;
26;2;23.5016002655;17.8360004425;4;40.0964336395;1;17.625;12.5;6;25.0;
27;2;22.5016002655;16.8360004425;4;40.5526647568;1;17.625;12.5;6;25.0;
28;2;22.5016002655;16.8360004425;4;40.9930868149;1;17.625;12.5;7;25.0;
29;2;23.5016002655;17.8360004425;4;41.4142990112;1;17.625;12.5;8;25.0;
30;2;23.5016002655;18.8360004425;4;41.8135089874;1;17.625;12.5;9;25.0;
31;3;23.5016002655;17.8360004425;4;43.1885919571;1;17.625;12.5;9;25.0;
32;3;24.5016002655;18.3360004425;4;43.6588212252;1;17.625;12.5;9;25.0;
33;3;23.8378162384;16.8360004425;4;44.1159083843;1;17.625;12.5;9;25.0;
34;3;23.8779983521;17.8360004425;5;44.56077528;1;17.625;12.5;9;25.0;
35;3;23.9224777222;18.8360004425;6;44.9948782921;1;17.625;12.5;9;25.0;
