Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;12.3000001907;5;17.0;1;10.8880004883;14.720000267;6;29.0713596344;
3;1;7.55000019073;11.3000001907;4;17.0;1;10.8142719269;14.5356798172;6;28.7395839691;
4;1;7.55000019073;10.3000001907;4;17.0;1;10.7479171753;14.3697919846;6;28.3099136353;
5;1;7.55000019073;9.30000019073;3;17.0;1;11.7479171753;14.1549568176;6;27.923210144;
6;1;8.55000019073;8.5;3;17.0;1;12.7479171753;13.961605072;6;27.4703197479;
7;1;8.82499980927;8.5;3;17.0;1;13.2410955429;13.735159874;6;27.1358261108;
8;1;8.82499980927;8.5;3;17.0;1;13.140748024;13.5679130554;6;26.8347816467;
9;1;8.82499980927;8.5;3;17.3400001526;1;13.0504341125;13.4173908234;6;27.0496635437;
10;1;8.9015007019;8.67000007629;3;17.6278438568;1;13.1148986816;13.5248317719;6;27.0496635437;
11;1;8.96626472473;8.81392192841;3;17.869726181;1;15.0504341125;13.5248317719;6;27.0496635437;
12;1;9.02068901062;8.93486309052;3;18.786491394;1;16.0504341125;13.5248317719;6;27.0496635437;
13;1;9.22696018219;9.39324569702;4;19.5780620575;1;17.0504341125;13.5248317719;6;27.0496635437;
14;1;11.0206890106;9.78903102875;4;20.2480106354;1;18.0504341125;13.5248317719;6;27.0496635437;
15;1;12.0206890106;10.1240053177;4;20.8052330017;1;19.0504341125;13.5248317719;7;27.0496635437;
16;1;13.0206890106;10.4026165009;4;21.2618598938;1;20.0504341125;13.5248317719;7;27.0496635437;
17;1;14.0206890106;10.6309299469;4;21.6314201355;1;20.1148986816;13.5248317719;7;27.0496635437;
18;1;15.0206890106;10.8157100677;4;21.9274635315;1;20.1148986816;13.5248317719;8;27.0496635437;
19;1;16.0206890106;10.9637317657;4;22.0;1;20.1148986816;13.5248317719;8;27.0496635437;
20;1;16.9500007629;11.0;5;22.0;1;20.1148986816;13.5248317719;8;27.0496635437;
21;1;16.9500007629;11.0;5;22.0;1;20.1148986816;13.5248317719;8;27.0496635437;
22;1;16.9500007629;11.0;6;22.0;1;20.1148986816;13.5248317719;8;27.0496635437;
23;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;7;27.0496635437;
24;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;7;27.0496635437;
25;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;7;27.0496635437;
26;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;9;27.0496635437;
27;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;9;27.0496635437;
28;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;9;27.0496635437;
29;1;16.9500007629;11.0;7;22.0;1;20.1148986816;13.5248317719;9;27.0496635437;
30;1;16.9500007629;11.0;7;22.0;1;18.1148986816;14.5248317719;9;27.0496635437;
31;1;14.9500007629;12.0;7;22.0;1;17.1148986816;15.5248317719;9;27.0496635437;
32;1;13.9500007629;13.0;7;22.0;1;16.1148986816;16.5248317719;10;27.0496635437;
33;1;12.9500007629;14.0;8;22.0;1;15.1148986816;17.5248317719;10;27.0496635437;
34;1;12.0;15.0;9;22.0;1;14.1148986816;18.5248317719;10;27.0496635437;
35;1;12.0;16.0;9;22.0;1;13.1148986816;19.5248317719;11;27.0496635437;
