Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;2;11.5999994278;16.0;5;33.0;
3;1;7.55000019073;11.3000001907;4;17.0;2;11.5999994278;16.0;5;33.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;11.5999994278;16.0;5;33.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;12.6999998093;16.0;5;33.0;
6;1;8.55000019073;8.5;4;17.0;2;13.6999998093;16.0;5;33.0;
7;2;8.82499980927;8.89999961853;3;18.0;2;14.6999998093;16.0;5;33.6399993896;
8;2;9.05000019073;8.5;3;18.0674999952;2;15.0920000076;16.3199996948;5;34.0;
9;2;9.06518745422;8.5;3;18.4895108938;2;15.1999998093;16.5;5;35.6700015068;
10;2;9.16014099121;8.67000007629;3;18.8647230864;2;17.0979995728;17.3250007629;5;36.8509716988;
11;2;9.24456214905;8.81392192841;3;19.1995335817;2;19.0979995728;17.9053878784;5;37.6553350687;
12;2;9.31989574432;8.93486309052;3;20.2548673153;2;21.0979995728;18.2973766327;5;38.0811508894;
13;2;9.55734443665;9.39324569702;4;21.1974108219;2;22.1163444519;18.5;6;38.1018965244;
14;2;11.3850421906;9.78903102875;4;22.0314099789;2;23.1225681305;18.5;6;38.1228116751;
15;2;13.3850421906;10.1240053177;4;22.7663766146;2;24.1288433075;18.5;6;38.1438889503;
16;2;15.3850421906;10.4026165009;4;23.4149770737;2;25.1351661682;18.5;7;38.1651208401;
17;2;16.5051403046;10.6309299469;4;23.9911694527;3;25.4495372772;18.5;6;38.1864993572;
18;2;17.5516319275;10.8157100677;4;24.5087993145;3;25.4559497833;18.5;6;38.2080165148;
19;2;18.6014900208;10.9637317657;4;24.8180098534;3;25.4624061584;18.5;6;38.2296639681;
20;2;18.9500007629;12.0;4;25.0697143078;3;25.4688987732;18.5;6;38.2514331341;
21;2;19.6406860352;11.0;5;25.3361742496;3;25.4754295349;18.5;6;38.2733153105;
22;2;18.9500007629;12.0;6;25.616874218;3;25.4819946289;18.5;6;38.2953014374;
23;2;18.9500007629;12.8084373474;6;25.911039114;3;25.1000003815;19.1476516724;6;38.3173824549;
24;2;18.9500007629;12.9555196762;6;26.2176237106;3;25.4952144623;18.5;6;38.3395489454;
25;2;18.9500007629;13.1088123322;7;26.5353112221;3;25.501865387;18.5;7;38.3617914915;
26;2;18.9500007629;13.2676553726;7;26.8625197411;3;25.1000003815;19.1808948517;7;38.3841004372;
27;2;18.9500007629;13.4312601089;7;27.1974248886;3;26.1000003815;19.1920509338;6;39.4064661264;
28;2;18.9500007629;13.5987129211;7;27.5379900932;3;27.1000003815;19.7032337189;6;39.5088787079;
29;2;17.9500007629;12.5987129211;7;27.8820104599;3;27.1000003815;19.7544403076;6;39.6168640852;
30;2;17.2734527588;13.0;7;28.2271661758;3;25.8850593567;19.5;6;39.730653882;
31;2;14.9500007629;15.0;9;28.5710821152;3;24.9191970825;20.5;6;39.8504667282;
32;2;14.0;17.0;9;28.9113931656;3;23.9551391602;21.5;7;39.9765040874;
33;2;14.0;19.0;10;29.2458081245;3;24.537311554;20.2593994141;7;40.1089450121;
34;2;14.0;21.0;10;29.5721731186;3;25.5702953339;19.270647049;7;40.2479412556;
35;2;14.0;23.0;10;29.888525486;3;26.5691337585;19.3420829773;7;40.3936111927;
36;2;14.0;25.0;10;30.1931390762;3;27.5758705139;22.3420829773;7;40.5460345745;
37;2;14.0;27.0;10;30.4845581055;3;27.5825996399;25.3420829773;7;40.7052459717;
38;3;14.0;28.6361026764;9;45.7616167068;3;28.2115745544;28.3420829773;7;40.871229291;
39;3;15.0;29.8854560852;9;46.7734470367;3;28.2613677979;31.3420829773;7;41.0439122915;
