Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3487997055;15.7567996979;6;31.3062400818;
6;1;8.55000019073;8.5;5;17.0;1;13.3487997055;15.6531200409;6;31.1196155548;
7;1;8.82499980927;8.5;5;17.0;1;14.3358850479;15.5598077774;6;31.0436534882;
8;1;8.82499980927;8.5;5;17.0;1;14.3130960464;15.5218267441;6;30.9752883911;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.5925865173;15.4876441956;4;33.2343444824;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;16.6130943298;16.1171722412;4;34.1939290762;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;18.6130943298;16.5693645477;4;34.8816518784;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;20.6130943298;16.884393692;4;35.2130395174;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;21.6650066376;17.0200004578;5;35.2757614851;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;22.6838226318;17.0200004578;5;35.3410620689;
15;2;13.0206890106;10.5240049362;4;21.8052330017;2;23.7034130096;17.0200004578;5;35.4089636803;
16;2;15.0206890106;10.8026161194;4;22.3693598509;2;24.6226882935;17.0200004578;6;35.4794794321;
17;2;16.0206890106;11.0739297867;4;22.8567857742;2;24.6438426971;17.0200004578;7;35.5526124239;
18;2;17.2963962555;10.8157100677;4;23.2817944288;2;24.6657829285;17.0200004578;7;35.6283547878;
19;2;18.3254127502;10.9637317657;4;23.4951226711;2;24.6885070801;17.0200004578;7;35.7066867352;
20;2;19.286403656;11.0;5;23.6484457254;2;24.7120056152;17.0200004578;8;35.7875761986;
21;2;19.3208999634;11.0;5;23.8149644136;2;24.7362728119;17.0200004578;9;35.8709778786;
22;2;18.9500007629;11.9074821472;5;23.9952818155;2;24.7612934113;17.0200004578;8;35.9568327665;
23;2;18.9500007629;11.9976406097;5;24.1899158955;2;24.7870502472;17.0200004578;7;36.0450677872;
24;2;18.9500007629;12.0949583054;5;24.399273634;2;24.8135204315;17.0200004578;7;36.1355953217;
25;2;18.9500007629;12.1996364594;5;24.6236231327;2;24.8406791687;17.0200004578;7;36.2283129692;
26;2;18.9500007629;12.3118114471;5;24.8630647659;2;24.8684940338;17.0200004578;8;36.3231039047;
27;2;18.9500007629;12.4315319061;6;25.1175034046;2;24.8969306946;17.0200004578;8;36.4198365211;
28;2;19.6514396667;11.0;7;25.3866217136;2;24.925951004;17.0200004578;9;36.5183656216;
29;2;19.7119903564;11.0;7;25.6698577404;2;24.9555091858;17.0200004578;9;36.6185321808;
30;3;18.9500007629;12.0;7;25.9663875103;2;24.2119998932;18.0200004578;9;36.720164299;
31;3;17.8424377441;12.0;7;26.2751159668;2;25.0160484314;17.0200004578;9;36.8230781555;
32;3;16.911901474;13.0;7;26.5946760178;2;25.0469226837;17.0200004578;9;36.9270796776;
33;3;15.9838027954;14.0;7;26.9234399796;2;25.0781230927;17.0200004578;9;37.0319650173;
34;3;15.1077737808;15.0;7;27.2595415115;2;25.109588623;17.0200004578;9;37.1375226974;
35;3;15.1833972931;16.0;7;27.6009097099;2;24.2119998932;18.0200004578;10;37.2435348034;
36;3;14.0;18.0;7;27.9453148842;2;24.2119998932;18.6217670441;10;37.3497788906;
37;3;14.0;20.0;7;28.2904214859;2;24.2119998932;20.6217670441;10;37.4560301304;
38;3;14.0;22.0;7;28.633852005;2;25.2119998932;22.6217670441;11;37.5620627403;
39;3;14.0;24.0;7;28.9732499123;2;25.2686195374;24.6217670441;11;37.6676518917;
40;3;14.0;26.0;8;29.3063445091;2;25.3002948761;26.0200004578;11;37.7725763321;
41;3;14.0;28.0;8;29.6310133934;2;25.3317718506;27.0200004578;12;37.8766191006;
42;3;14.0;29.8679122925;9;29.9453339577;3;23.2119998932;28.0200004578;9;52.9795701504;
43;3;14.0;31.150800705;9;30.2476272583;3;25.1907997131;28.0200004578;10;53.8312277794;
44;3;14.0;32.4228630066;10;30.5364894867;3;26.2819309235;29.0200004578;10;54.6007752419;
45;3;14.0;33.6828422546;10;30.8108100891;4;25.1907997131;31.0200004578;10;55.2871980667;
46;3;14.0;34.9297294617;10;31.069776535;4;27.1907997131;30.3192710876;10;55.8928518295;
47;3;14.0;36.1627998352;11;31.3128671646;4;26.3616771698;31.2683734894;12;56.4225940704;
48;3;14.0;37.3815803528;11;31.5398340225;5;26.3872413635;32.2248687744;11;56.88291502;
49;3;14.0;38.585849762;11;31.7506799698;5;27.1907997131;31.1880912781;10;57.2811465263;
50;3;15.0;36.7756118774;11;31.9456272125;5;27.1907997131;31.1572990417;10;57.6248307228;
51;3;14.0;37.9510650635;12;32.1250829697;5;27.1251869202;32.1317214966;10;57.827548027;
52;3;14.0;39.112575531;12;32.289607048;5;26.1834373474;33.1200027466;9;57.910490036;
53;3;15.0;37.2606468201;11;32.4398756027;5;25.2058334351;34.1200027466;8;58.9908294678;
54;3;17.0;34.2606468201;10;32.5766506195;5;27.2275238037;33.1200027466;9;59.1185162067;
55;3;19.0;32.2606468201;11;32.7007513046;5;29.2484989166;33.1200027466;8;59.245490551;
56;3;20.4076690674;30.2606468201;11;32.75;5;28.8908004761;34.1200027466;8;59.3717559576;
57;3;19.3576698303;30.2606468201;12;32.75;5;30.8908004761;34.1200027466;10;59.4973236322;
58;3;18.9500007629;30.2606468201;14;32.75;5;32.3070526123;35.1200027466;10;59.6222109795;
59;3;18.9500007629;30.2606468201;14;32.75;5;33.3251037598;35.1200027466;10;59.7464404106;
60;3;18.9500007629;30.2606468201;14;32.75;5;34.3424263;35.1200027466;11;59.8700376749;
61;3;18.9500007629;30.2606468201;17;32.75;5;34.3590278625;35.1200027466;12;62.0069407225;
62;4;18.9500007629;30.2606468201;17;52.75;5;34.9320106506;35.7029495239;12;63.6449205875;
63;5;19.9500007629;31.2606468201;17;53.9500007629;5;35.3665809631;36.0933837891;14;64.9024707079;
64;5;20.9500007629;32.2606468201;17;54.9675998688;5;35.6950492859;36.3445167542;15;65.5284370184;
65;5;20.9500007629;33.2606468201;17;55.8079586029;5;34.1630096436;37.3243293762;15;66.0521304607;
66;5;21.9500007629;34.6749992371;17;56.486333847;5;34.236000061;39.2999992371;16;66.329221487;
67;5;22.9500007629;35.6749992371;19;57.023645401;5;32.236000061;41.6362075806;17;66.6024823189;
68;5;23.9500007629;35.6749992371;19;57.4426937103;5;31.236000061;42.8305931091;17;66.8714575768;
69;5;24.9500007629;35.6749992371;19;58.75;5;30.236000061;43.9783630371;18;67.1357607841;
70;5;26.9500007629;36.6749992371;19;58.7799999714;6;29.236000061;45.1246833801;17;67.3950734138;
71;5;28.5750007629;37.6749992371;19;58.8105909824;6;28.236000061;44.648765564;18;67.6491389275;
72;5;28.8136329651;38.6749992371;19;58.841766119;6;27.236000061;46.7157440186;19;67.8977570534;
73;5;28.8206481934;39.6749992371;19;58.8735172749;6;26.236000061;48.5532531738;19;68.14077878;
74;5;28.8277931213;40.6749992371;19;58.9058350325;6;25.236000061;49.6922035217;20;68.3780977726;
75;5;28.8350639343;40.6749992371;17;58.9387089014;6;24.2999992371;50.8290328979;20;68.6096446514;
76;5;28.5750007629;40.6749992371;16;58.9721269608;6;24.2999992371;51.9636383057;17;68.8353793621;
77;5;28.8499794006;40.6749992371;16;59.0060760975;6;24.2999992371;53.095954895;18;69.0552852154;
78;5;28.8576183319;40.6749992371;16;59.0405418873;6;24.2999992371;54.2259063721;14;69.2693619728;
79;5;28.8653717041;40.6749992371;13;59.0755085945;6;24.2999992371;55.3534355164;12;69.4415154457;
80;5;28.5750007629;40.6749992371;14;59.1242142916;6;24.2999992371;56.4618644714;13;69.5638237;
81;6;28.5750007629;40.6749992371;13;61.0759148598;6;24.2999992371;57.5474815369;13;69.6863210201;
82;6;26.8000011444;41.8926887512;13;62.6578142643;6;24.2999992371;58.633228302;14;69.8087079525;
83;6;27.9755020142;41.6864700317;15;63.9244250059;6;25.2999992371;56.7188987732;15;69.9306848049;
84;5;29.1092681885;42.0766830444;15;64.9317406416;7;24.2999992371;57.8042831421;15;70.0519549847;
85;5;29.6454620361;42.4037895203;15;65.3911633492;7;24.2999992371;58.8891716003;15;70.1722273827;
86;5;30.6999988556;40.4347267151;15;65.5922890902;7;25.2999992371;56.973361969;14;71.2912201881;
87;5;31.6999988556;39.4347267151;16;65.7449482679;7;25.2999992371;59.0566558838;15;71.4686617851;
88;5;29.6999988556;40.4347267151;16;65.8017472029;7;26.2999992371;61.1388664246;16;71.7338323593;
89;5;29.6999988556;41.4347267151;17;65.8593716621;7;27.2999992371;60.2804107666;16;72.0023196936;
90;6;27.6999988556;43.4347267151;16;65.9177676439;7;26.2999992371;62.4221534729;16;72.2733659744;
91;6;26.6999988556;44.7999992371;14;65.9768776894;8;26.2999992371;64.5635223389;15;72.5462075472;
92;6;25.6999988556;45.7999992371;12;66.0366411209;8;27.2999992371;62.7039489746;14;72.8200873137;
93;6;24.6999988556;46.7999992371;12;66.0969941616;8;26.2999992371;63.8428649902;14;74.0942649841;
94;6;24.2999992371;47.7999992371;13;66.1578700542;8;27.2999992371;65.9797439575;15;74.3980292082;
95;6;24.2999992371;48.7999992371;14;66.219199419;8;27.2999992371;66.1140670776;16;74.7012972832;
96;7;24.2999992371;49.7999992371;13;66.2809109688;8;27.2999992371;67.2453689575;17;75.0034333467;
97;7;24.2999992371;50.7999992371;13;66.3429310322;9;28.2999992371;69.3732147217;16;76.3038512468;
98;7;24.2999992371;51.7999992371;15;66.405184269;9;28.2999992371;70.4972229004;17;76.6195192337;
99;7;24.2999992371;52.7999992371;15;66.4675943851;10;29.2999992371;71.6170654297;16;76.6189899445;
100;7;24.2999992371;55.7999992371;15;66.5300838947;10;30.2999992371;73.7059631348;16;76.6467998028;
101;7;24.2999992371;57.7999992371;15;66.5925748348;10;29.2999992371;73.7928466797;16;76.6994456053;
102;7;24.2999992371;59.7999992371;15;66.6549892426;10;29.2999992371;74.8772735596;16;76.7737878561;
103;7;24.2999992371;61.7999992371;16;66.7172489166;10;30.2999992371;76.2855072021;17;77.8670182228;
104;7;24.2999992371;63.7999992371;16;66.7792768478;10;30.2999992371;76.3694610596;18;78.0291289091;
105;6;24.2999992371;63.7999992371;16;66.8409969807;11;31.2999992371;77.4501495361;17;79.2075827122;
106;5;22.2999992371;44.0;16;54.9023342133;12;32.2999992371;77.4415588379;14;91.4304095507;
