Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3999996185;16.0;6;32.0;
6;1;8.55000019073;8.5;4;17.0;1;13.3999996185;16.0;6;32.0;
7;1;8.82499980927;8.5;4;17.0;1;14.3999996185;16.0;6;32.6399993896;
8;1;8.82499980927;8.5;4;17.0;1;14.7919998169;16.3199996948;6;32.4119987488;
9;1;8.82499980927;8.5;4;17.3400001526;1;14.7235994339;16.2059993744;6;33.2637863159;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;16.7919998169;16.631893158;6;33.8546218872;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;17.7919998169;16.9273109436;6;33.6363601685;
12;1;9.02068901062;8.93486309052;4;18.786491394;1;18.7919998169;16.8181800842;6;33.4399261475;
13;1;9.22696018219;9.39324569702;5;19.5780620575;1;19.7919998169;16.7199630737;6;33.2631340027;
14;1;11.0206890106;9.78903102875;5;20.2480106354;1;20.7919998169;16.6315670013;7;33.104019165;
15;1;12.0206890106;10.1240053177;5;20.8052330017;1;21.7919998169;16.5520095825;8;32.9608154297;
16;1;13.0206890106;10.4026165009;5;21.2618598938;1;21.8882446289;16.4804077148;8;32.8319320679;
17;1;14.0206890106;10.6309299469;4;21.6314201355;1;21.8495788574;16.4159660339;9;32.7159385681;
18;1;15.0206890106;10.8157100677;4;21.9274635315;1;21.814781189;16.3579692841;9;32.6115455627;
19;1;16.0206890106;10.9637317657;4;22.0;1;21.7834625244;16.3057727814;9;32.5175895691;
20;1;16.9500007629;11.0;4;22.0;1;21.7552757263;16.2587947845;9;32.4330291748;
21;1;16.9500007629;11.0;4;22.0;1;21.7299079895;16.2165145874;10;32.3569259644;
22;1;16.9500007629;11.0;5;22.0;1;21.7070770264;16.1784629822;10;32.288433075;
23;1;16.9500007629;11.0;6;22.0;1;21.6865310669;16.1442165375;10;32.2267913818;
24;1;16.9500007629;11.0;6;22.0;1;21.6680374146;16.1133956909;10;32.1713104248;
25;1;16.9500007629;11.0;5;22.0;1;21.6513938904;16.0856552124;10;32.1213798523;
26;1;16.9500007629;11.0;5;22.0;1;21.6364135742;16.0606899261;10;32.0764427185;
27;1;16.9500007629;11.0;5;22.0;1;21.6229324341;16.0382213593;10;32.0359992981;
28;1;16.9500007629;11.0;6;22.0;1;21.6107997894;16.017999649;10;31.9995994568;
29;1;16.9500007629;11.0;7;22.0;1;21.5998802185;15.9997997284;10;31.9668388367;
30;2;16.9500007629;11.0;6;27.5731730461;1;21.590051651;15.9834194183;10;31.9373550415;
31;2;17.9500007629;11.0;6;27.7502231598;1;21.5812072754;15.9686775208;10;31.9108200073;
32;2;18.9500007629;11.0;7;27.9227170944;1;21.5732460022;15.9554100037;10;31.8869380951;
33;3;17.9500007629;12.0;6;28.0901689529;1;21.5660820007;15.9434690475;10;31.8654441833;
34;3;17.7770519257;13.0;6;28.2521572113;1;21.559633255;15.9327220917;11;31.8460998535;
35;3;16.8256473541;14.0;6;28.408326149;1;21.5538291931;15.9230499268;12;31.8286895752;
36;3;15.9224977493;15.0;6;28.5583882332;1;21.5486068726;15.9143447876;12;31.8130207062;
37;3;15.9675159454;16.0;6;28.7021226883;1;21.5439071655;15.9065103531;12;31.7989196777;
38;3;16.0106372833;17.0;6;28.8393740654;1;21.5396766663;15.8994598389;13;31.7862281799;
39;3;16.0518112183;18.0;7;28.9700489044;1;21.5358695984;15.89311409;14;31.774805069;
40;4;16.0910148621;19.0;6;29.0941123962;1;21.5324401855;16.89311409;14;31.7645244598;
41;4;16.1282348633;20.0;6;29.2115831375;1;21.5293579102;17.89311409;15;31.7552719116;
42;4;16.1634750366;21.0;6;29.3225274086;1;21.5265808105;18.89311409;15;31.7469444275;
43;4;16.1967582703;22.0;6;29.4270544052;1;21.5240821838;19.89311409;16;31.7394504547;
44;4;16.2281150818;23.0;6;30.5253105164;1;21.5218353271;20.8697242737;16;31.7327060699;
45;4;17.2575931549;24.0;6;30.6574721336;1;21.5198116302;20.8663520813;16;31.7266349792;
46;4;18.2852420807;25.0;6;30.7849259377;1;21.5179901123;20.8633174896;16;31.7211723328;
47;4;19.3111228943;26.0;6;31.8735535145;1;21.5163516998;20.8605861664;17;31.716255188;
48;4;21.3250007629;27.0;6;31.9571074247;1;21.5148773193;20.858127594;17;31.7118301392;
49;4;23.3250007629;28.0;7;32.0430253744;1;21.5135498047;20.8559150696;17;31.7078475952;
50;4;24.0129089355;29.0;7;32.131301403;1;21.5123538971;20.8539237976;17;31.7042636871;
51;4;25.039390564;30.0;8;32.2219234705;1;21.5112800598;20.8521308899;17;31.7010383606;
52;5;26.0665779114;32.0;7;32.3148728609;1;21.5103111267;20.8505191803;17;31.698135376;
53;5;27.0944633484;34.0;7;32.4101239443;1;21.5094413757;20.849067688;17;31.6955223083;
54;5;28.1230373383;36.0;9;32.5076442957;1;21.5086555481;20.8477611542;17;31.6931705475;
55;5;29.1022949219;38.0;9;32.60739398;1;21.5079498291;20.8465843201;17;31.6910533905;
56;6;29.1322212219;37.0;8;42.7093256712;1;21.5073165894;20.8455276489;18;31.6891479492;
57;6;30.1627998352;37.0;10;43.2133840322;1;21.5067443848;20.8445739746;18;31.6874332428;
58;6;31.1940155029;37.0;11;43.6939073801;1;21.5062294006;20.8437156677;18;31.6858901978;
59;6;32.2258529663;37.0;14;44.1495635509;1;21.5057678223;20.8429450989;18;31.6845016479;
60;6;33.2582893372;37.0;14;44.5796926022;1;21.5053501129;20.842250824;18;31.6832523346;
61;6;33.8657531738;37.0;14;44.9842393398;1;21.5049743652;20.8416252136;18;31.6821269989;
62;6;33.9651679993;36.0;16;45.3636633158;1;21.5046386719;20.8410644531;19;31.6811141968;
63;6;34.0590591431;36.0;16;45.7188440561;1;21.5043334961;20.8405570984;20;31.6802024841;
64;6;34.1476173401;36.0;16;46.0509802103;1;21.5040607452;20.8401012421;20;31.6793823242;
65;6;34.2311019897;36.0;18;46.3614920378;1;21.5038146973;20.8396911621;20;31.6786441803;
66;6;34.3098335266;36.0;18;46.651937604;1;21.5035934448;20.8393211365;20;31.4885406494;
67;7;35.3841438293;37.0;17;47.9239406586;1;21.4465618134;20.7442703247;20;32.024936676;
68;7;35.7965965271;38.0;17;48.1500546932;1;21.6074810028;21.012468338;20;32.1920013428;
69;7;35.8212547302;39.0;17;48.3524274826;1;21.6576004028;21.0960006714;20;32.1920013428;
70;7;36.7941207886;40.0;17;48.8263294697;1;21.6576004028;21.0960006714;21;32.1920013428;
71;7;36.6297721863;41.0;25;50.1601127386;2;21.6576004028;21.0960006714;20;32.1920013428;
72;8;35.0875816345;42.0;17;51.3444437981;4;21.6918411255;22.0960006714;16;48.1920013428;
73;8;34.2608261108;43.0;17;52.3791419268;4;23.6918411255;24.0960006714;15;49.4608441591;
74;8;35.0741043091;42.8049659729;18;53.2210223675;4;23.0209293365;27.0960006714;15;50.6880674362;
75;8;33.5596466064;42.8049659729;14;53.6825561523;4;22.6918411255;30.0960006714;15;51.8664705753;
76;9;32.7203636169;43.8049659729;11;74.0945247412;4;22.6918411255;32.3105621338;15;53.0022490025;
77;9;33.4020004272;46.8049659729;11;76.3181717396;4;22.6918411255;33.2365455627;16;54.1083009243;
78;9;29.5520019531;52.6564254761;10;78.3223638535;4;22.6918411255;34.1732215881;17;55.2023472786;
79;9;29.1296348572;56.7849731445;11;81.0828597546;4;22.1380252838;35.1199188232;17;56.3046739101;
80;9;30.0;63.9196128845;11;82.781791091;4;21.2375831604;36.0756721497;17;57.4357056618;
81;9;32.0;70.7101211548;12;85.9609262943;4;20.6274147034;37.0393714905;18;58.5821805;
82;10;33.0;75.6030883789;11;88.7020157576;4;20.6937599182;38.0098838806;18;59.6806106567;
83;10;34.0;80.5106430054;13;91.0753771067;4;20.7250003815;38.9960021973;18;60.7444663048;
84;10;35.0;84.8291931152;14;93.0887610912;4;20.7250003815;39.9960021973;19;61.9024019241;
85;10;36.0;88.1580276489;15;94.6891009808;4;20.7250003815;40.9960021973;19;63.1370096207;
86;10;38.0;92.2867279053;15;96.0068199635;4;20.7250003815;41.9960021973;19;64.423828125;
87;11;39.4000015259;95.5294723511;13;97.2024414539;4;20.7250003815;42.9960021973;20;65.7326192856;
88;12;40.4000015259;98.4004135132;11;98.3223056793;4;21.7250003815;40.9960021973;21;67.0297880173;
89;12;41.0;100.757164001;12;99.5056304932;4;20.7250003815;41.9960021973;21;68.2816324234;
90;12;40.0;105.117675781;13;100.750189781;5;20.7250003815;42.9960021973;20;69.4578266144;
91;12;39.6104507446;109.480323792;14;101.349115372;5;21.7250003815;40.9960021973;22;70.5343856812;
92;12;39.2299804688;113.751304626;14;102.053210735;5;20.7250003815;41.9960021973;22;71.4954948425;
93;12;39.4660491943;118.017105103;15;103.847444534;5;20.7250003815;43.9960021973;22;72.3339519501;
94;12;38.4660491943;121.10382843;17;105.739623904;5;21.7250003815;42.9960021973;22;73.050321579;
95;12;40.4000015259;125.187637329;18;108.940173149;5;20.7250003815;41.9960021973;23;73.6512413025;
96;12;41.8199996948;128.7862854;19;111.869407773;5;20.7250003815;42.9960021973;21;74.1474018097;
97;12;43.1375198364;129.332473755;20;114.551186323;5;21.7250003815;41.9960021973;19;75.5516223907;
98;12;42.369758606;133.825088501;22;117.012470484;5;21.7250003815;44.9960021973;19;75.9388500452;
99;12;44.9681663513;135.303268433;22;119.104508042;5;22.7250003815;47.9960021973;19;76.2025895119;
100;12;45.5999984741;135.76524353;23;120.917812586;5;23.7250003815;47.9960021973;19;76.2704873085;
