Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;31.5391998291;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3078403473;15.7695999146;6;31.1244792938;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3078403473;15.5622396469;6;30.7512321472;
6;1;8.55000019073;8.5;5;17.0;2;13.607840538;15.3756160736;5;31.415309906;
7;1;8.82499980927;8.5;5;17.0;2;14.4245929718;15.207654953;5;31.2156978846;
8;1;8.82499980927;8.5;5;17.0;2;14.3647089005;15.0992889404;5;30.8689193726;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.2606754303;14.9172801971;5;30.8982850313;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;16.380399704;14.9144325256;5;30.9290326834;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;18.380399704;14.9118690491;5;30.9611002207;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;20.380399704;14.9095621109;5;30.9944278002;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;21.4134101868;14.9074859619;5;31.0289592743;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;22.4248905182;14.9056177139;5;31.0646401644;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;23.3193912506;14.9039363861;4;31.1014178991;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;22.9414539337;15.2913942337;6;31.1392416954;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;22.9406356812;15.3021965027;6;31.1780641079;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;22.9398994446;15.3133525848;6;31.2178378105;
19;1;16.0206890106;10.9637317657;5;22.0;2;22.939239502;15.3248434067;6;31.2585150003;
20;1;16.9500007629;11.0;6;22.0;2;22.9386425018;15.3366498947;8;31.3000478745;
21;1;16.9500007629;11.0;6;22.0;2;23.3900146484;14.8968439102;8;31.3423901796;
22;1;16.9500007629;11.0;7;22.0;3;23.4027175903;14.8960399628;8;31.3854936361;
23;1;16.9500007629;11.0;7;22.0;3;22.9371910095;15.3737745285;9;31.4293117523;
24;1;16.9500007629;11.0;7;22.0;3;22.9367980957;15.7146558762;9;31.4737961292;
25;1;14.9500007629;12.0;7;22.0;3;23.4421386719;14.8940782547;9;31.5189002752;
26;1;13.9500007629;13.0;8;22.0;4;22.5101051331;14.8935508728;6;41.564573884;
27;1;14.9500007629;11.0;8;22.0;4;21.522693634;15.8935508728;6;42.0107685328;
28;1;15.9500007629;11.0;8;22.0;4;21.5353965759;16.8935508728;6;42.4318335056;
29;1;13.9500007629;12.0;8;22.0;4;21.5482025146;17.8935508728;6;42.8264596462;
30;1;12.9500007629;13.0;8;22.0;4;21.5611038208;18.8935508728;6;43.1940127611;
31;1;12.0;14.0;8;22.0;4;21.1485424042;19.8935508728;6;43.5344734192;
32;1;12.0;15.0;8;22.0;4;20.2274494171;20.8935508728;6;43.8483419418;
33;1;12.0;16.0;8;22.0;4;19.3003673553;21.8935508728;7;44.1365487576;
34;1;12.0;17.0;9;22.0;4;19.3249893188;22.8935508728;7;44.4003458023;
35;1;12.0;18.0;9;22.0;4;19.3866348267;23.8935508728;7;44.6412193775;
36;1;12.0;19.0;9;22.0;4;19.443113327;24.8935508728;9;44.8607954979;
37;1;12.0;20.0;9;22.0;4;19.4947948456;25.8935508728;9;45.06077528;
38;1;12.0;21.0;9;22.0;4;19.5420570374;26.8935508728;9;45.1387922764;
39;1;12.0;22.0;9;22.0;4;19.561870575;27.8935508728;10;45.1872639656;
40;1;12.0;23.0;9;22.0;4;20.5750236511;27.8935508728;10;45.2355937958;
41;1;12.0;24.0;10;22.0;4;21.5881309509;28.8935508728;11;46.2837312222;
42;1;12.0;25.0;11;22.0;4;23.6011810303;30.8935508728;12;46.396014452;
43;1;12.0;26.0;11;22.0;4;24.9249992371;32.5935516357;12;46.5114706755;
44;1;12.0;27.0;12;22.0;4;26.6270599365;33.5935516357;13;46.6301503181;
45;1;12.0;28.0;10;22.0;5;26.9249992371;34.5935516357;11;61.7520976067;
46;1;12.0;29.0;11;22.0;5;28.9249992371;35.8330993652;12;62.6273435354;
47;1;12.0;30.0;11;22.0;6;32.0316505432;35.5893173218;11;63.4252882004;
48;1;13.0;28.0;12;22.0;6;31.7178001404;37.2516593933;11;64.1451047659;
49;1;12.0;29.0;12;22.0;7;31.3772926331;38.5892219543;11;64.7893122435;
50;1;12.0;30.0;12;22.0;7;31.401638031;39.9131011963;11;65.3629003763;
51;1;13.0;28.0;12;22.0;7;32.2161216736;39.5891418457;12;65.87245965;
52;1;12.0;29.0;12;22.0;7;31.4534645081;41.5891075134;12;66.3253880739;
53;1;12.0;30.0;13;22.0;7;31.4809417725;42.9735374451;12;66.729254961;
54;1;13.0;28.0;13;22.0;7;32.3335533142;42.5890464783;12;66.9976313114;
55;1;12.0;29.0;14;22.0;7;30.9650726318;45.5667304993;13;67.1516592503;
56;1;12.0;30.0;15;22.0;7;31.8115882874;45.6186523438;13;67.3084199429;
57;1;13.0;28.0;15;22.0;7;31.8224868774;46.6721763611;13;67.4677340984;
58;1;12.0;29.0;16;22.0;7;31.8331794739;47.7272224426;12;67.6293954849;
59;1;12.0;30.0;17;22.0;7;31.843662262;48.783706665;12;67.7931728363;
60;1;13.0;28.0;17;22.0;7;31.8539352417;49.8415336609;11;67.95880723;
61;1;12.0;29.0;17;22.0;7;32.6338768005;49.5889205933;11;70.0297083855;
62;1;12.0;30.0;18;22.0;7;32.2222175598;51.8132514954;15;71.7000422478;
63;1;12.0;31.0;18;22.0;7;32.4985427856;52.8776245117;15;73.0454230309;
64;1;12.0;32.0;19;22.0;7;32.7104911804;53.4158744812;15;73.9069342613;
65;1;12.0;33.0;20;22.0;7;32.7275009155;53.1627044678;15;74.5044515133;
66;1;12.0;34.0;20;22.0;7;31.841840744;55.0390777588;15;74.731315136;
67;1;12.0;35.0;21;22.0;7;32.8303337097;54.0799827576;17;74.957167387;
68;1;13.0;33.0;21;22.0;7;29.841840744;56.120262146;17;75.1814935207;
69;1;12.0;34.0;21;22.0;8;29.841840744;58.9711647034;17;76.4037871361;
70;1;12.0;35.0;24;22.0;9;29.841840744;61.0734176636;15;76.8810915947;
71;1;13.0;33.0;24;22.0;9;28.841840744;63.1745109558;17;77.4184820652;
72;1;12.0;34.0;24;22.0;9;27.841840744;65.274230957;18;78.0291057825;
73;2;12.0;35.0;24;22.0;9;26.841840744;68.310546875;18;78.7280259132;
74;2;13.0;33.0;25;22.0;9;25.841840744;70.3459396362;19;79.5318906307;
75;2;12.0;34.0;25;22.0;9;25.1499996185;72.3803787231;21;80.4581913948;
76;2;12.0;35.0;26;22.0;10;25.1499996185;74.4138336182;20;81.5239582062;
77;2;13.0;33.0;26;22.0;11;25.1499996185;76.4462890625;20;82.7437553406;
78;2;12.0;34.0;26;22.0;11;25.1499996185;77.8328018188;21;84.1269288063;
79;2;12.0;35.0;27;22.0;11;25.1499996185;78.9178009033;21;85.6742734909;
80;2;13.0;33.0;27;23.0;11;25.1499996185;80.0001678467;21;87.3745808601;
81;2;15.0;33.0;27;23.0399999619;11;25.1499996185;81.079826355;21;89.2019429207;
82;2;17.0;33.0;29;23.0811839104;11;25.1499996185;82.1567077637;22;91.1149425507;
83;2;18.0;33.0;28;23.1235535145;12;25.1499996185;83.2307662964;21;93.0588083267;
84;2;18.9500007629;33.0;28;23.1671074629;12;25.1499996185;84.3019790649;22;94.9493150711;
85;2;18.9500007629;33.0;29;23.211841464;12;25.1499996185;85.3603820801;21;96.7169809341;
86;2;18.9500007629;32.0;29;23.2577478886;12;25.1499996185;86.4026641846;22;98.3395404816;
87;3;18.9500007629;31.0;29;23.3048160076;11;25.1499996185;87.4430847168;21;99.7796201706;
88;4;18.9500007629;30.0;28;23.3530313969;11;25.1499996185;88.4816513062;22;101.018802643;
89;4;18.9500007629;29.0;29;23.4023760557;11;26.1499996185;88.5183868408;22;102.056572437;
90;4;18.9500007629;28.0;29;23.4528282881;11;26.5367202759;90.1907501221;23;102.906243324;
91;4;18.9500007629;27.0;29;23.5043625832;11;26.5367202759;92.2239074707;23;103.589672089;
92;4;18.9500007629;26.0;28;23.5569496155;11;27.5367202759;91.2553329468;24;104.072738647;
93;4;18.9500007629;25.0;29;23.6105561256;11;26.5367202759;93.2576599121;24;104.438987732;
94;4;18.9500007629;24.0;29;23.6651450396;11;26.5367202759;95.2576599121;22;104.520000458;
95;4;18.9500007629;23.0;25;23.72067523;11;27.5367202759;94.2576599121;21;104.520000458;
96;4;18.9500007629;22.0;25;23.7771017551;11;26.5367202759;96.2576599121;22;104.520000458;
97;4;18.9500007629;21.0;25;23.8343759775;11;26.5367202759;98.2576599121;23;104.520000458;
98;4;18.9500007629;21.0;25;23.8924454451;11;27.5367202759;97.2576599121;23;104.520000458;
99;4;18.9500007629;21.0;21;23.9512542486;11;26.5367202759;99.2576599121;23;104.520000458;
100;4;18.9500007629;21.0;17;24.7097680569;11;26.5367202759;101.257659912;21;104.520000458;
