Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;12.3000001907;5;17.0;1;10.8880004883;14.720000267;6;29.235200882;
3;1;7.55000019073;11.3000001907;5;17.0;1;10.8470401764;14.617600441;6;29.0508804321;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.010175705;14.5254402161;5;29.8849925995;
5;1;7.55000019073;9.30000019073;5;17.0;2;12.1101760864;14.4424962997;5;29.787052989;
6;1;8.55000019073;8.5;5;17.0;2;13.1255836487;14.367846489;5;29.5390709639;
7;1;8.82499980927;8.5;5;17.0;2;13.8617219925;14.2187414169;5;29.2737761736;
8;2;8.82499980927;8.89999961853;3;18.0;2;13.7821331024;14.0572032928;5;29.0431509018;
9;2;9.05000019073;8.5;3;18.4175001383;2;13.7129449844;13.911819458;5;29.5152214766;
10;2;9.14393806458;8.67000007629;3;18.788015008;2;15.8217287064;14.1119327545;5;29.6285839081;
11;2;9.22730350494;8.81392192841;3;19.1179523468;2;17.82172966;14.1310396194;4;29.7070789337;
12;2;9.30154037476;8.93486309052;3;20.1658034325;2;19.82172966;14.1310396194;4;29.7889485359;
13;2;9.53730583191;9.39324569702;3;21.10041821;2;20.8923835754;14.1310396194;4;29.8742066622;
14;2;11.3632192612;9.78903102875;3;21.9260679483;2;21.9179611206;14.1310396194;4;29.9628509283;
15;2;13.3632192612;10.1240053177;3;22.6523033381;2;22.9445533752;14.1310396194;4;30.054861784;
16;2;15.3632192612;10.4026165009;3;23.291844368;2;23.016456604;14.1310396194;4;30.1502008438;
17;2;16.4774360657;10.6309299469;3;23.8587193489;2;23.0450592041;14.1310396194;4;30.2488098145;
18;2;17.5218315125;10.8157100677;3;24.3668618202;2;23.0746421814;14.1310396194;4;30.3506097794;
19;2;18.5695533752;10.9637317657;2;24.666520834;2;23.1051826477;14.1310396194;5;30.455499649;
20;2;19.5499687195;11.0;2;24.9087336063;3;23.1366481781;14.1310396194;4;30.563356638;
21;2;19.6044654846;11.0;3;25.1659023762;3;23.1690063477;14.1310396194;4;30.6740353107;
22;2;18.9500007629;12.0;3;25.4376664162;3;23.2022094727;14.1310396194;5;30.7873673439;
23;2;18.9500007629;12.7188329697;3;25.7234168053;3;23.2362098694;14.1310396194;5;30.9031627178;
