Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;2;11.5999994278;16.0;5;32.7439994812;
3;1;7.55000019073;11.3000001907;5;17.0;2;11.5487995148;15.8719997406;5;32.5055993795;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.5011196136;15.7567996979;5;32.0798404217;
5;1;7.55000019073;9.30000019073;5;17.0;2;12.5962400436;15.5507202148;5;31.6966554523;
6;1;8.55000019073;8.5;5;17.0;2;13.5925683975;15.3652477264;5;31.1828292608;
7;1;8.82499980927;8.5;5;17.0;2;14.3548488617;15.116402626;5;30.8008656502;
8;1;8.82499980927;8.5;5;17.0;2;14.2402591705;14.9326820374;5;30.4570993781;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.1371297836;14.7673339844;5;30.7155936956;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;16.2410068512;14.8887996674;5;30.7312732339;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;18.2410087585;14.8887996674;5;30.7470653653;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;20.2410087585;14.8887996674;5;30.7629659176;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;21.2552204132;14.8887996674;5;30.7789705992;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;22.2600212097;14.8887996674;6;30.7950749397;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;23.2385234833;14.8887996674;6;30.8112744093;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;22.9332809448;15.1989021301;6;30.8275643587;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;23.2482700348;14.8887996674;6;30.8439400196;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;22.9332809448;15.2087020874;7;30.8603963852;
19;1;16.0206890106;10.9637317657;5;22.0;3;23.2581195831;14.8887996674;6;30.8769285679;
20;1;16.9500007629;11.0;6;22.0;3;22.9332809448;15.2185983658;6;30.8935314417;
21;1;16.9500007629;11.0;5;22.0;3;23.2680606842;14.8887996674;6;30.9101997614;
22;1;16.9500007629;11.0;5;22.0;3;22.9332809448;15.2285795212;6;30.9269282818;
23;1;16.9500007629;11.0;5;22.0;4;22.9332809448;15.2335987091;6;30.9437116385;
24;1;16.9500007629;11.0;5;22.0;4;22.9332809448;15.4718561172;6;30.9605443478;
25;1;16.9500007629;11.0;5;22.0;4;22.9332809448;15.4802722931;5;30.9774209261;
26;1;16.9500007629;11.0;5;22.0;4;22.9332809448;15.4887104034;5;30.9943357706;
27;1;16.9500007629;11.0;5;22.0;4;23.2983016968;14.8887996674;5;31.0112832785;
28;2;16.9500007629;11.0;4;22.0;4;23.3033866882;14.8887996674;6;31.0282577276;
29;2;16.9500007629;11.0;4;22.0;4;22.9332809448;15.514128685;6;31.045253396;
30;2;14.9500007629;12.0;4;22.0;4;22.9332809448;15.5226268768;6;31.0622646809;
31;2;13.9500007629;13.0;4;22.0;4;22.9332809448;15.5311326981;6;31.0792856216;
32;2;12.9500007629;14.0;4;22.0;4;22.9332809448;15.539642334;6;31.0963104963;
33;2;12.0;15.0;4;22.0;4;23.3288936615;14.8887996674;5;31.1133335829;
34;2;12.0;16.0;6;22.0;4;23.3340015411;14.8887996674;5;31.13034904;
35;2;12.0;17.0;7;22.0;4;22.9332809448;15.5651741028;4;31.1473510265;
36;2;12.0;18.0;7;22.0;4;22.9332809448;15.5736751556;5;31.1643338203;
37;3;13.0;19.8999996185;7;23.0;4;22.9332809448;15.5821666718;6;31.1812916994;
38;3;14.0;20.0;7;23.1074999571;4;23.3543891907;17.5821666718;6;31.0455168486;
39;3;14.0;21.0;7;23.2253656387;4;23.3136539459;19.5821666718;7;30.9248511791;
40;3;14.0;22.0;7;23.3543308973;4;23.2774543762;21.5821666718;8;30.8177734613;
41;3;14.0;23.0;7;23.4951226711;4;23.2453327179;23.5821666718;8;30.7229152918;
42;3;14.0;24.0;8;23.6484457254;4;23.2168750763;24.6282062531;9;30.6390435696;
43;3;14.0;25.0;8;23.8149644136;4;23.1917133331;24.5784893036;9;30.5650513172;
44;3;14.0;26.0;8;23.9952818155;4;23.1695156097;24.533744812;10;30.4999363422;
45;3;14.0;27.0;8;24.1899158955;4;23.1499786377;24.493473053;10;30.4421411753;
46;3;14.0;28.0;9;24.399273634;4;22.6743392944;25.2210693359;11;30.3769022226;
47;3;14.0;29.0;9;24.6236231327;4;22.6547660828;25.1884498596;11;30.3181883097;
48;3;14.0;30.0;11;24.8630647659;4;22.6371536255;25.1590938568;11;30.2653452158;
49;3;15.0;28.0;11;25.1175034046;4;22.6212997437;25.1326713562;12;30.217787385;
50;3;14.0;29.0;12;25.3866217136;4;22.6070327759;25.1088943481;12;30.1749845743;
51;3;14.0;30.0;12;25.6698577404;4;22.5941925049;25.0874919891;12;30.136461854;
52;3;15.0;28.0;12;25.9663875103;4;22.5826339722;25.0682296753;14;30.1017919779;
53;3;14.0;29.0;10;26.2751159668;4;22.5722332001;25.0508956909;15;30.0705877542;
54;3;14.0;30.0;9;26.5946760178;4;22.562871933;25.0352935791;14;30.042503953;
55;3;15.0;28.0;10;26.9234399796;4;22.5544471741;25.0212516785;14;30.0172296762;
56;3;14.0;29.0;10;27.2595415115;4;21.0127506256;25.2574119568;14;29.9944826365;
