Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;12.3000001907;5;17.0;1;10.8880004883;14.720000267;6;29.0713596344;
3;1;7.55000019073;11.3000001907;5;17.0;1;10.8142719269;14.5356798172;6;28.7395839691;
4;1;7.55000019073;10.3000001907;5;17.0;1;10.7479171753;14.3697919846;6;28.440984726;
5;1;7.55000019073;9.30000019073;5;17.0;1;11.7479171753;14.220492363;6;28.172246933;
6;1;8.55000019073;8.5;5;17.0;1;12.7479171753;14.0861234665;6;27.9303817749;
7;1;8.82499980927;8.5;5;17.0;2;13.6791143417;13.9651908875;5;28.7931842804;
8;1;8.82499980927;8.5;5;17.0;2;13.6379556656;13.8965921402;5;28.6796678305;
9;1;8.82499980927;8.5;5;17.3400001526;2;13.6039009094;13.7672691345;5;29.3461087942;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;13.8038330078;14.0051040649;5;29.8179837465;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;16.6611328125;14.1310396194;5;30.0707960129;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;18.6611309052;14.1310396194;5;30.3601140976;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;19.8897705078;14.1310396194;5;30.6896407604;
14;2;11.0206890106;10.1890306473;5;21.2480106354;2;20.9886283875;14.1310396194;5;31.0629248619;
15;2;13.0206890106;10.5240049362;5;21.8477330208;2;22.1006145477;14.1310396194;5;31.4831535816;
16;2;15.0206890106;10.8196163177;5;22.3482230902;2;23.226682663;14.1310396194;5;31.9528958797;
17;2;16.26512146;10.6309299469;5;22.7630155087;2;23.5858669281;14.1310396194;5;32.4738054276;
18;2;17.2752971649;10.8157100677;5;23.1056625843;2;23.7421398163;14.1310396194;5;33.046295166;
19;2;18.2857837677;10.9637317657;5;23.226172924;2;23.9138870239;14.1310396194;5;33.6692128181;
20;2;19.2258892059;11.0;5;23.2755119801;2;24.1007614136;14.1310396194;5;34.339553833;
21;2;19.2369918823;11.0;6;23.3262070417;2;24.301864624;14.1310396194;5;35.0522594452;
22;2;18.9500007629;11.6631031036;6;23.3782446384;2;24.5156764984;14.1310396194;5;35.8001503944;
23;2;18.9500007629;11.6891222;6;23.4316068888;2;24.7400436401;14.1310396194;5;36.5740394592;
24;2;19.2721118927;11.0;6;23.4862712622;2;24.9722099304;14.1310396194;5;37.3630542755;
25;2;17.284412384;12.0;7;23.5422104597;2;25.2089157104;14.1310396194;5;38.1551580429;
26;2;16.2969970703;13.0;6;23.5993924141;2;23.4465465546;15.1310396194;5;38.9378395081;
27;2;15.3098640442;14.0;6;23.657779932;2;22.681350708;16.1310386658;16;39.698884964;
28;2;14.373000145;15.0;6;23.7173310518;2;21.9096641541;17.1310386658;16;40.4271430969;
29;3;14.3863992691;16.0;5;23.7779986858;2;21.1281414032;18.1310386658;16;41.1131820679;
30;3;15.0;14.8889989853;5;23.8397308588;2;20.3339538574;19.1310386658;16;41.749745369;
31;3;16.0;13.9198656082;4;23.9024705887;2;19.5249214172;20.1310386658;16;42.3319826126;
32;3;14.4280557632;14.0;4;23.9661563635;3;18.6995925903;21.1310386658;15;42.8574342728;
33;3;14.4423847198;15.0;5;24.0307219028;3;18.3786067963;22.1310386658;15;43.3258171082;
34;3;14.4569129944;16.0;5;24.0960965157;3;18.51912117;23.1310386658;16;43.7386751175;
