Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3999996185;16.0;6;32.0;
6;1;8.55000019073;8.5;5;17.0;1;13.3999996185;16.0;5;32.0;
7;1;8.82499980927;8.5;5;17.0;1;14.3999996185;16.0;5;32.6399993896;
8;1;8.82499980927;8.5;5;17.0;1;14.7919998169;16.3199996948;4;33.0;
9;2;8.82499980927;8.89999961853;4;18.3400001526;1;14.8999996185;16.5;4;34.6500015259;
10;2;9.12650108337;8.67000007629;4;18.7503437996;1;16.7919998169;17.3250007629;4;35.8107757568;
11;2;9.21882724762;8.81392192841;4;19.1283572912;1;17.7919998169;17.9053878784;4;36.5947532654;
12;2;9.30388069153;8.93486309052;3;20.2589811087;1;18.7919998169;18.2973766327;4;37.0;
13;2;9.55827045441;9.39324569702;4;21.2975988388;1;19.7919998169;18.5;5;37.0;
14;2;11.407585144;9.78903102875;4;22.2517948151;1;20.7919998169;18.5;5;37.0;
15;2;13.407585144;10.1240053177;3;23.1345562935;1;21.7919998169;18.5;6;37.0;
16;2;15.0206890106;11.3343458176;3;23.9620273113;1;22.7919998169;18.5;6;37.0;
17;2;16.6282272339;10.6309299469;3;24.7514591217;1;23.1000003815;18.5;6;37.0;
18;2;17.0206890106;11.8157100677;3;25.5195631981;1;23.1000003815;18.5;7;37.0;
19;2;18.0206890106;12.4005718231;3;26.1186261177;1;23.1000003815;18.5;7;37.0;
20;2;18.9500007629;12.6474504471;3;26.7006444931;1;23.1000003815;18.5;7;37.0;
21;2;18.9500007629;12.8802576065;3;27.3375515938;1;23.1000003815;18.5;7;37.0;
22;2;18.9500007629;13.6687755585;5;28.0267601013;1;23.1000003815;18.5;7;37.0;
23;2;18.9500007629;14.0133800507;5;28.7634253502;1;23.1000003815;18.5;7;37.0;
24;2;18.9500007629;14.3817129135;6;29.5403113365;1;23.1000003815;18.5;6;37.0;
25;2;18.9500007629;14.7701559067;6;30.3478555679;1;23.1000003815;18.5;6;37.0;
26;2;18.9500007629;15.1739273071;7;31.1744718552;1;23.1000003815;18.5;6;37.0;
27;2;18.9500007629;15.5872364044;7;32.00710392;1;23.1000003815;18.5;6;37.0;
28;2;18.9500007629;16.0035514832;7;32.8319787979;1;23.1000003815;18.5;6;37.0;
29;2;18.9500007629;16.4159889221;6;33.6354970932;1;23.1000003815;18.5;6;37.0;
30;2;18.9500007629;16.8177490234;6;34.4051275253;1;23.1000003815;18.5;6;37.0;
31;2;18.9500007629;17.8177490234;6;35.130191803;1;23.1000003815;18.5;6;37.0;
32;2;18.9500007629;18.8177490234;6;35.8024320602;1;23.1000003815;18.5;7;37.0;
33;2;18.9500007629;19.8177490234;7;36.4163045883;1;23.1000003815;18.5;7;37.0;
34;2;18.9500007629;20.8177490234;7;36.9689817429;1;23.1000003815;18.5;7;37.0;
35;2;18.9500007629;21.8177490234;7;37.4601163864;1;23.1000003815;18.5;8;37.0;
36;2;18.9500007629;22.8177490234;7;37.8914356232;1;23.1000003815;18.5;8;37.0;
37;2;18.9500007629;23.8177490234;7;38.2662448883;1;23.1000003815;18.5;9;37.0;
38;2;18.9500007629;24.8177490234;7;38.5889282227;1;23.1000003815;19.5;10;37.0;
39;2;18.9500007629;25.8177490234;8;38.8644828796;1;23.1000003815;20.5;10;37.0;
40;2;19.9500007629;23.8177490234;9;39.0981426239;1;23.1000003815;21.5;10;37.0;
41;2;18.9500007629;24.8177490234;10;39.25;1;23.1000003815;22.5;11;37.0;
42;2;18.9500007629;25.8177490234;10;39.25;1;23.1000003815;23.5;12;37.0;
43;2;19.9500007629;23.8177490234;11;39.25;1;23.1000003815;23.5;12;37.0;
44;2;18.9500007629;24.8177490234;11;39.25;1;23.1000003815;23.5;13;37.0;
45;2;18.9500007629;25.8177490234;12;39.25;1;23.1000003815;23.5;13;37.0;
46;2;19.9500007629;23.8177490234;13;39.25;1;23.1000003815;23.5;13;37.0;
47;2;18.9500007629;24.8177490234;13;39.25;1;23.1000003815;23.5;15;37.0;
48;2;18.9500007629;25.8177490234;13;39.25;1;23.1000003815;23.5;15;37.0;
49;2;18.9500007629;27.8177490234;15;39.25;1;23.1000003815;23.5;15;37.0;
50;2;18.9500007629;29.8177490234;15;39.25;2;24.1000003815;24.5;15;38.0;
51;2;18.9500007629;31.8177490234;15;39.25;2;25.1000003815;25.5;15;38.0513600111;
52;2;18.9500007629;33.8177490234;16;39.25;2;25.1000003815;26.5;16;38.1048178673;
53;2;18.9500007629;35.8177490234;16;39.25;2;25.1000003815;27.5;16;38.1604032516;
54;2;19.9500007629;33.8177490234;17;39.25;2;25.1000003815;28.5;17;38.2181402445;
55;2;18.9500007629;34.8177490234;17;39.25;3;25.1000003815;29.3526992798;17;38.2780467272;
56;2;18.9500007629;35.8177490234;18;39.25;3;25.1000003815;29.3946323395;17;38.340133667;
57;2;19.9500007629;33.8177490234;20;39.25;3;25.1000003815;29.4380931854;17;38.4044046402;
58;2;18.9500007629;34.8177490234;20;39.25;3;25.1000003815;29.483083725;17;38.4708553553;
59;2;18.9500007629;35.8177490234;21;39.25;3;25.1000003815;29.5295982361;18;38.5394729376;
60;2;19.9500007629;33.8177490234;22;39.25;3;25.1000003815;29.5776309967;18;38.6102352142;
61;2;18.9500007629;34.8177490234;22;39.25;3;25.1000003815;29.6271648407;18;38.683110714;
62;2;18.9500007629;35.8177490234;22;39.25;3;25.1000003815;29.6781768799;19;38.7580578327;
63;2;19.9500007629;33.8177490234;23;39.25;3;25.1000003815;29.7306404114;19;38.8350245953;
64;2;18.9500007629;34.8177490234;24;39.25;3;25.1000003815;29.7845172882;20;40.4410715103;
65;3;18.9500007629;35.8177490234;23;39.25;3;25.5439987183;30.6127510071;20;41.5430011749;
66;3;19.9500007629;33.8177490234;24;39.25;3;25.8349075317;31.1901626587;22;42.2316875458;
67;3;18.9500007629;34.8177490234;24;39.25;3;26.0;31.5621814728;23;42.3761293888;
68;3;18.9500007629;35.8177490234;25;39.25;4;27.0;32.6632919312;22;43.5264878273;
69;3;19.9500007629;33.8177490234;25;39.25;4;28.0;33.7685394287;22;43.7995333672;
70;3;18.9500007629;34.8177490234;25;39.25;4;28.0;34.8777923584;23;44.0904095173;
71;3;18.9500007629;35.8177490234;25;39.25;4;28.3738956451;35.9908638;23;44.3997844458;
72;3;19.9500007629;33.8177490234;25;40.25;4;27.319934845;36.0;24;44.7282675505;
73;3;21.9500007629;33.8177490234;25;40.2999999523;5;26.4184818268;37.0;23;45.0763883591;
74;3;23.9500007629;33.8177490234;26;40.3519749641;6;25.5229167938;38.0;23;45.4445739985;
75;3;25.0791950226;33.8177490234;26;40.4059499502;6;24.0612182617;39.0;23;45.8331215382;
76;3;25.0913391113;33.8177490234;26;40.4619446993;6;23.7499370575;40.0;24;46.2421686649;
77;3;24.8312511444;33.8177490234;27;40.519973278;7;23.6308841705;39.0;23;70.671659708;
78;3;24.8312511444;32.8177490234;27;40.5800433159;8;25.0;41.0;22;72.8013117313;
79;4;24.8312511444;31.8177490234;26;41.9889322519;8;27.0;42.306224823;22;74.6367542744;
80;4;22.9767971039;31.8177490234;26;43.1829169989;8;28.0;43.4349861145;23;76.19414711;
81;4;24.1017532349;30.4128723145;27;44.1876333952;8;29.0;45.5724220276;24;77.5107569695;
82;4;25.2075309753;29.6227149963;27;45.0305452347;8;30.0;47.7183227539;24;78.6322374344;
83;4;25.7320652008;28.7868118286;27;45.5461388826;8;30.0;49.8723144531;24;79.6032261848;
84;4;25.8191947937;27.8177490234;27;45.9482576847;8;30.0;52.0338363647;24;80.1895561218;
85;4;25.8792572021;27.0;27;46.1824514866;8;30.0;54.2021560669;25;80.7465929985;
86;4;25.8999996185;27.0;27;47.3312411308;8;30.0;56.3763427734;25;81.3099551201;
87;4;24.8999996185;29.0;27;47.5267059803;8;30.0;58.5553092957;25;81.8764185905;
88;4;24.8999996185;31.0;26;47.7298564911;8;30.0;60.7378120422;26;83.4425549507;
89;4;22.3999996185;31.0;27;47.9404518604;9;31.0;61.7378120422;26;84.2448151112;
90;4;22.3999996185;34.0;26;48.158177495;9;32.6241950989;64.0;27;84.7171205282;
91;4;22.3999996185;36.4955368042;26;48.3826428652;9;30.7136001587;67.8399963379;27;85.275449872;
92;4;24.386095047;34.0;26;48.6133816242;9;31.6358394623;69.6959991455;29;85.9261305332;
93;5;25.4380111694;34.0;25;48.8498539925;9;30.5658569336;73.5663986206;29;86.6771361828;
94;5;25.6935844421;35.0;23;49.091449976;9;31.5028686523;75.449760437;29;87.5375676155;
95;5;23.3999996185;35.6765136719;23;49.3374944925;9;32.446182251;78.3447799683;30;89.5167546272;
96;5;22.3999996185;36.6687469482;21;49.5872558355;10;33.7862472534;81.8135910034;29;90.7128776312;
97;5;21.3999996185;37.7936286926;20;49.8399538994;10;34.8221511841;84.7892150879;29;91.6616778374;
98;5;21.0;38.9199790955;19;50.0947704315;10;34.7805328369;87.4931488037;29;92.7831577063;
99;5;21.0;39.2689094543;19;50.3508625031;10;34.7453994751;90.2283248901;30;94.0673742294;
100;5;22.0;36.2689094543;18;50.6073738337;11;34.7156219482;93.0556335449;26;95.4948296547;
