Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;2;11.5999994278;16.0;3;33.0;
2;2;7.0;12.6999998093;5;18.0;2;11.5999994278;16.0;3;33.1499999762;
3;2;7.7000002861;11.3000001907;5;18.0225000381;2;11.6299991608;16.0;3;33.320775032;
4;2;7.70337533951;10.3000001907;5;18.0452762842;2;11.6641550064;16.0;3;33.5146545172;
5;2;7.70679187775;9.30000019073;5;18.0683217049;2;12.8543958664;16.0;3;33.7340574265;
6;2;8.79037284851;8.5;5;18.0916290283;2;13.9202165604;16.0;3;33.9814370871;
7;2;9.07061672211;8.5;5;18.1151903868;2;14.994430542;16.0;3;34.9190199375;
8;2;9.07591724396;8.5;5;18.4901496172;2;15.4757061005;16.3199996948;2;35.6145145893;
9;2;9.16028404236;8.67000007629;5;18.8136461973;2;15.6843538284;16.5;2;37.7190620899;
10;2;9.23307037354;8.81392192841;5;19.0918638706;2;17.7127170563;17.3250007629;2;39.3994572163;
11;2;9.29566955566;8.93486309052;5;20.0578551292;2;19.7127189636;17.9053878784;2;40.7723846436;
12;2;9.51301670074;9.39324569702;5;20.9000086784;2;21.7127189636;18.2973766327;3;41.8386316299;
13;2;9.702501297;9.78903102875;5;21.6218839884;2;23.2435894012;18.5;3;42.5722346306;
14;2;11.5360813141;10.1240053177;5;22.2323594093;2;24.4636707306;18.5;5;43.3761835098;
15;2;13.5360813141;10.4026165009;5;22.7435435057;3;25.7048549652;18.5;5;44.2448630333;
16;2;15.2269601822;11.2236032486;5;23.1689382792;3;26.9654579163;18.5;5;45.1689548492;
17;2;16.2269592285;11.4307174683;5;23.5220617056;3;27.5506858826;18.5;5;46.135427475;
18;2;17.5857448578;10.9637317657;5;23.6528871059;3;27.8406295776;18.5;5;47.1279525757;
19;2;18.2269592285;11.661154747;5;23.7123433352;3;28.1383857727;18.5;5;48.1277885437;
20;2;18.9500007629;11.6849374771;6;23.7729201317;3;28.438337326;18.5;5;49.1150693893;
21;2;18.9500007629;11.8864603043;6;23.8345659971;3;28.7345199585;18.5;5;50.0703344345;
22;2;19.36277771;11.0;5;23.8972244263;3;29.0211009979;18.5;5;50.976064682;
23;2;19.3768768311;11.0;5;23.9608341455;3;29.2928199768;18.5;6;51.8179740906;
24;2;18.9500007629;11.9804172516;6;24.0253293514;3;29.5453929901;18.5;6;52.5858449936;
25;2;18.9500007629;12.0126647949;6;24.0906395912;3;29.7757530212;18.5;6;53.2738285065;
26;3;18.9500007629;12.0453195572;6;24.1566903591;3;29.9821491241;18.5;6;53.8802185059;
27;3;17.435256958;12.0;6;24.2234034538;3;30.1640663147;18.5;6;54.4068450928;
28;3;16.4502658844;13.0;6;24.2906968594;3;30.3220539093;18.5;6;55.8582324982;
29;3;15.4654073715;14.0;6;24.3584854603;4;32.4574699402;18.5;5;57.390715003;
30;3;14.0;16.0;5;24.4266815186;4;34.5722160339;18.5;5;58.070715785;
31;3;14.5460033417;16.0;5;24.4951944351;4;34.6684875488;18.5;5;58.753128767;
32;3;14.5614185333;17.0;5;24.5639321804;4;34.7485809326;18.5;6;59.4036515951;
33;3;14.5768852234;18.0;5;24.6328010559;4;34.7999992371;22.5;6;59.9542697668;
34;3;14.5923805237;19.0;5;24.7017066479;4;34.7999992371;26.5;6;60.5843701363;
35;3;14.6078834534;20.0;5;24.7705540657;4;34.7999992371;30.5;7;61.3018658161;
36;3;14.623374939;21.0;6;24.8392484188;5;34.7999992371;34.5;6;62.1141822338;
37;3;14.6388311386;22.0;6;24.9076955318;5;34.7999992371;38.5;6;63.0277323723;
38;3;14.6542320251;23.0;6;24.97580266;5;34.7999992371;38.5;6;64.0472705364;
39;3;14.6695556641;24.0;6;25.0434782505;5;34.7999992371;38.5;6;65.1751513481;
40;3;14.6847820282;25.0;6;25.1106333733;5;34.7999992371;38.5;7;66.4105410576;
41;3;14.6998920441;26.0;6;25.1771812439;6;34.7999992371;38.5;6;67.7486672401;
42;3;14.7148656845;27.0;7;26.2430384159;6;34.7999992371;38.5;6;69.1802225113;
43;3;15.729683876;28.0;7;26.4156249762;6;34.7999992371;38.5;6;70.6074132919;
44;3;16.7443275452;29.0;7;26.5977303982;6;34.7999992371;38.5;6;71.5587415695;
45;3;16.7587814331;30.0;8;26.7900162935;6;32.7112007141;39.3519973755;6;72.5746788979;
46;4;17.0;29.0;8;26.993142128;7;31.6312789917;40.2187995911;6;73.629948616;
47;4;16.7870540619;29.0;8;27.2077497244;8;31.5593528748;42.0989189148;5;75.6993780136;
48;4;16.8008422852;30.0;8;27.4344455004;8;31.4946174622;43.991027832;6;76.9615476131;
49;4;17.0;29.0;10;27.67377913;8;30.7363548279;45.8939247131;5;78.2313226461;
50;4;16.8276615143;29.0;10;27.9262208939;9;30.6839179993;47.8065338135;4;79.4971740246;
51;4;16.8406677246;30.0;10;28.1921348572;9;30.6367263794;49.7278785706;5;82.5326910019;
52;4;17.0;29.0;11;28.4717516899;9;30.8860778809;51.1434631348;5;85.153285265;
53;5;18.0;30.0;9;28.7651391029;8;31.0400009155;52.4000015259;5;87.1706795692;
54;5;19.0;31.0;9;29.0721747875;8;31.0400009155;53.4000015259;5;89.0321218967;
55;5;20.0;32.0;9;30.3925192356;8;31.0400009155;54.4000015259;6;90.730442524;
56;5;21.9500007629;34.0;10;30.7680928707;8;31.0400009155;56.4000015259;6;93.4171609879;
57;5;22.9500007629;36.0;10;31.1569219828;8;32.0400009155;59.4000015259;7;94.7945567369;
58;5;22.9500007629;37.0;10;31.5579092503;8;34.0400009155;56.4000015259;7;96.022957325;
59;5;22.9500007629;38.0;10;31.9696862698;8;33.3914680481;59.4000015259;9;97.3084999323;
60;5;22.9500007629;38.777130127;10;32.3906245232;8;33.0400009155;62.4000015259;9;98.6113705635;
61;5;22.9500007629;38.81690979;10;32.7850534916;8;34.0400009155;63.4000015259;9;99.8518521786;
62;5;22.9500007629;38.228061676;10;33.1771167517;8;33.0400009155;67.1381454468;12;101.124451876;
63;5;22.9500007629;35.8250007629;11;33.5735595226;8;33.5174484253;69.4000015259;14;102.403418779;
64;5;22.9500007629;34.8250007629;12;33.9720283747;8;34.5541572571;69.4000015259;16;103.662143707;
65;5;22.9500007629;34.8250007629;12;35.3701232672;8;33.0400009155;73.321762085;16;104.87558639;
66;5;23.9500007629;35.8250007629;9;35.7854603529;8;33.634185791;75.4000015259;18;106.02252841;
67;5;24.9500007629;34.8250007629;9;36.1959328651;8;34.0400009155;76.4000015259;18;107.087218761;
68;5;22.9500007629;31.8250007629;8;35.5387933254;9;33.7231750488;78.4000015259;19;109.100346088;
69;6;23.9500007629;32.0;8;36.9126650095;9;34.0400009155;83.4000015259;19;109.998504996;
70;6;24.9500007629;33.0;9;37.3831259012;9;36.0400009155;84.7017364502;21;110.483148694;
71;6;24.9500007629;34.0;9;37.8515859842;9;35.8686904907;88.4000015259;22;110.917794704;
72;5;22.9500007629;30.0;9;29.506801486;10;35.8301353455;89.197593689;19;119.845924497;
73;5;22.9500007629;31.0;9;29.7112790346;10;36.936000824;90.197593689;19;120.512154341;
74;5;22.9500007629;31.0;8;29.9291676283;11;38.936000824;93.701385498;24;122.021367311;
75;5;22.9500007629;31.0;8;31.1610609293;11;41.6795768738;99.9289550781;24;122.56653583;
76;5;23.9500007629;32.0;9;31.4374872446;11;42.5650253296;104.012313843;23;123.100863934;
77;6;24.9500007629;33.0;8;31.7294766903;12;42.8146743774;105.09702301;24;123.622275233;
78;6;24.9500007629;34.0;8;32.0373473167;13;40.8683776855;109.182807922;25;124.129173756;
79;6;24.9500007629;35.0;9;32.3362736702;13;40.2895050049;112.269355774;23;124.620401502;
80;6;24.9500007629;37.0;9;33.3518790007;13;41.3365287781;112.35635376;26;125.095192194;
81;6;23.8955631256;37.0;8;34.2616546154;13;40.3844299316;115.443473816;25;125.553115249;
82;6;24.8910064697;37.595123291;8;35.0843580961;13;40.4254608154;118.530387878;26;125.994019389;
83;6;24.9500007629;38.8049659729;8;35.838267684;13;41.4673347473;118.616767883;27;126.417977333;
84;6;26.2486991882;36.9690628052;9;37.3473824263;13;40.5093650818;121.702293396;27;126.825233459;
85;6;27.3416900635;38.0;7;37.874550581;13;40.5459632874;124.786643982;27;127.21616137;
86;5;25.3999996185;35.0;6;35.6222212315;14;41.5828018188;124.869537354;23;130.273519397;
87;6;25.6526660919;37.0;4;36.1271184683;14;41.6138153076;128.950683594;24;130.595675111;
88;5;23.3999996185;35.0;4;35.3900324106;15;43.6362380981;130.029846191;24;132.0901829;
89;4;21.3999996185;31.0;4;34.2412247658;16;44.9446105957;133.673797607;22;134.018677235;
90;4;21.3999996185;32.0;4;34.6547422409;16;46.9736709595;135.181304932;24;134.527320504;
91;4;21.3999996185;32.9257202148;5;35.0701107979;17;49.1387138367;140.614990234;24;135.043411016;
92;4;21.3999996185;30.9257221222;4;35.483689785;18;48.3523712158;141.018035889;25;136.566743255;
93;4;21.3999996185;29.9257221222;4;35.8918867111;19;48.4026260376;148.270111084;24;137.12712729;
94;4;21.3999996185;28.9257221222;4;36.2912721634;19;51.031665802;156.352508545;26;137.694966912;
95;4;21.3999996185;27.9257221222;4;36.6786913872;20;52.5995864868;161.862548828;25;139.270056129;
96;3;21.3999996185;27.0;4;37.0513544083;21;54.6675224304;166.935623169;25;139.882158875;
97;3;21.3999996185;27.0;5;37.4069085121;22;56.7126541138;165.335327148;25;141.501585126;
98;3;21.3999996185;27.0;4;37.7434821129;23;55.886428833;171.329772949;28;143.15798223;
99;3;19.3999996185;28.0;3;38.0597033501;23;58.9476699829;174.237121582;31;144.39581871;
100;3;18.3999996185;29.0;3;38.3546924591;23;58.1643409729;182.203369141;32;146.516691804;
