Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;4;17.0;2;11.5999994278;16.0;5;32.7439994812;
3;1;7.55000019073;11.3000001907;3;17.0;2;11.5487995148;15.8719997406;4;32.5319993496;
4;1;7.55000019073;10.3000001907;3;17.0;2;11.5064001083;15.7567996979;4;32.1370880604;
5;1;7.55000019073;9.30000019073;3;17.0;2;12.6134147644;15.5507202148;4;31.7835041285;
6;1;8.55000019073;8.5;3;17.0;2;13.6186227798;15.3652477264;4;31.4671244621;
7;1;8.82499980927;8.5;3;17.0;2;14.4401369095;15.1983232498;4;31.2698318958;
8;1;8.82499980927;8.5;3;17.0;2;14.3809499741;15.0908908844;4;31.0941228867;
9;1;8.82499980927;8.5;3;17.3400001526;2;14.3282365799;14.9942016602;3;31.9355813265;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;16.3972587585;15.3965854645;3;32.5516227484;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;18.3972587585;15.6858615875;3;32.8901776075;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;20.3972587585;15.8360004425;3;32.9292302132;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;21.4317035675;15.8360004425;4;32.9690437317;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;22.4436473846;15.8360004425;4;33.0096017122;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;23.4558143616;15.8360004425;4;33.0508854389;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;23.915266037;15.8360004425;4;33.0928740501;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;23.9278621674;15.8360004425;5;33.1355446577;
18;2;15.0206890106;10.8157100677;3;21.9274635315;3;23.940662384;15.8360004425;4;33.1788722277;
19;2;16.0206890106;10.9637317657;3;22.0;3;23.953660965;15.8360004425;6;33.2228295803;
20;2;16.9500007629;11.0;3;22.0;3;23.9668483734;15.8360004425;6;33.2673875093;
21;2;16.9500007629;11.0;4;22.0;3;23.98021698;15.8360004425;6;33.312514782;
22;2;16.9500007629;11.0;4;22.0;3;23.9937553406;15.8360004425;6;33.3581782579;
23;2;16.9500007629;11.0;4;22.0;3;23.5016002655;16.6790885925;6;33.4043427706;
24;2;16.9500007629;11.0;4;22.0;3;23.5016002655;16.7021713257;6;33.4509714842;
25;2;16.9500007629;11.0;4;22.0;3;23.5016002655;16.725484848;6;33.498025775;
26;2;16.9500007629;11.0;4;22.0;3;23.5016002655;16.7490119934;6;33.5454654694;
27;2;16.9500007629;11.0;5;22.0;3;23.5016002655;16.772731781;6;33.5932488441;
28;2;16.9500007629;11.0;5;22.0;3;24.0779743195;15.8360004425;6;33.6413328648;
29;3;17.9500007629;11.5;4;23.0;3;23.5016002655;16.8206672668;6;33.6896734238;
