Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3487997055;15.7567996979;6;31.1014404297;
6;1;8.55000019073;8.5;5;17.0;1;13.3487997055;15.5507202148;6;30.7304954529;
7;1;8.82499980927;8.5;5;17.0;1;14.2191486359;15.3652477264;6;30.4822463989;
8;1;8.82499980927;8.5;5;17.0;1;14.1446743011;15.2411231995;5;30.2588214874;
9;1;8.82499980927;8.5;5;17.3400001526;1;14.0776462555;15.1294107437;5;30.9890213013;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;16.1446743011;15.4945106506;5;31.5105609894;
11;1;8.96626472473;8.81392192841;5;17.869726181;1;17.1446743011;15.7552804947;5;31.672000885;
12;1;9.02068901062;8.93486309052;5;18.786491394;1;18.1446743011;15.8360004425;5;31.4825611115;
13;1;9.22696018219;9.39324569702;6;19.5780620575;1;19.1446743011;15.7412805557;6;31.3120651245;
14;1;11.0206890106;9.78903102875;6;20.2480106354;1;20.1446743011;15.6560325623;6;31.158618927;
15;1;12.0206890106;10.1240053177;6;20.8052330017;1;21.1446743011;15.5793094635;7;31.0205173492;
16;1;13.0206890106;10.4026165009;6;21.2618598938;1;21.3061561584;15.5102586746;7;30.8962249756;
17;1;14.0206890106;10.6309299469;5;21.6314201355;1;21.2688674927;15.4481124878;7;30.784362793;
18;1;15.0206890106;10.8157100677;5;21.9274635315;1;21.2353096008;15.3921813965;7;30.6836872101;
19;1;16.0206890106;10.9637317657;5;22.0;1;21.2051048279;15.341843605;8;30.5930786133;
20;1;16.9500007629;11.0;5;22.0;1;21.1779232025;15.2965393066;8;30.5115299225;
21;1;16.9500007629;11.0;5;22.0;1;21.1534576416;15.2557649612;8;30.4381370544;
22;1;16.9500007629;11.0;6;22.0;1;21.1314411163;15.2190685272;8;30.3720836639;
23;1;16.9500007629;11.0;7;22.0;1;21.1116256714;15.186041832;8;30.3126354218;
24;1;16.9500007629;11.0;7;22.0;1;21.0937919617;15.1563177109;8;30.2591323853;
25;1;16.9500007629;11.0;7;22.0;1;21.0777397156;15.1295661926;8;30.2109794617;
26;1;16.9500007629;11.0;7;22.0;1;21.063293457;15.1054897308;8;30.167640686;
27;1;16.9500007629;11.0;7;22.0;1;21.0502929688;15.083820343;10;30.1286373138;
28;1;16.9500007629;11.0;8;22.0;2;21.0385913849;15.0643186569;9;30.0935325623;
29;1;16.9500007629;11.0;9;22.0;2;21.0280609131;15.0467662811;9;30.0619392395;
30;1;16.9500007629;11.0;8;22.0;2;21.0185813904;15.0309696198;9;30.0335044861;
31;1;16.9500007629;11.0;8;22.0;2;21.0100517273;15.016752243;9;30.0079135895;
32;1;16.9500007629;11.0;8;22.0;2;21.0023727417;15.0039567947;11;29.9848823547;
33;1;14.9500007629;12.0;9;22.0;2;20.995464325;14.9924411774;11;29.9641532898;
34;1;13.9500007629;13.0;9;22.0;2;20.9892463684;14.9820766449;11;29.9454975128;
35;1;12.9500007629;14.0;10;22.0;2;20.9836502075;14.9727487564;11;29.9287071228;
36;1;12.0;15.0;11;22.0;2;20.9786109924;14.9643535614;12;29.9135971069;
37;2;12.0;16.0;9;32.0;3;21.9740791321;14.9567985535;11;30.8999977112;
38;2;13.0;17.0;9;32.3999996185;3;22.9699993134;15.4499988556;11;30.9391182661;
39;2;14.0;18.0;8;32.7743997574;3;22.9663276672;15.4695587158;11;30.9815611839;
40;2;15.0;19.0;8;33.1219387054;3;23.2944698334;17.4695587158;12;31.0272321701;
41;2;16.0;20.0;8;33.4420347214;3;23.3081703186;19.4695587158;12;31.076046586;
42;2;17.0;21.0;9;33.7347183228;3;23.3228130341;21.4695587158;12;31.127923131;
43;2;17.5204162598;22.0;8;34.0005426407;3;23.3383769989;23.4695587158;14;31.1827831268;
44;2;17.6001625061;23.0;8;34.2404880524;3;23.3548355103;24.9213256836;14;31.2405481339;
45;2;17.6721458435;24.0;8;34.4558610916;4;22.950843811;25.6202735901;14;31.301145196;
46;2;17.7367591858;25.0;8;34.6481971741;4;22.9490871429;24.915145874;15;31.364492774;
47;2;17.7944602966;26.0;8;34.8191757202;4;23.4093475342;24.9125099182;15;31.430513382;
48;2;17.8457527161;27.0;9;34.9705476761;4;23.4291534424;24.9101390839;15;31.4991202354;
49;2;17.8911647797;28.0;9;35.0;4;22.9448032379;25.7495613098;15;31.5702259541;
50;2;17.8999996185;29.0;9;35.0;4;23.4710674286;24.9060840607;15;31.6437366009;
51;2;17.8999996185;30.0;9;35.0;4;22.9426136017;25.8218688965;15;31.7195496559;
52;2;18.8999996185;28.0;10;35.0;4;23.5158653259;24.9028015137;15;31.7975575924;
53;2;17.8999996185;29.0;10;35.0;4;22.9408416748;25.8987808228;16;31.877645731;
54;2;18.8999996185;28.0;10;35.0;4;23.563293457;24.9001407623;16;31.9596905708;
55;2;19.8999996185;28.0;11;35.0;4;23.5879058838;24.8990058899;16;32.043561697;
56;2;20.8999996185;28.0;11;35.0;4;22.9387931824;25.8979873657;15;32.1291203499;
57;2;21.8999996185;28.0;11;35.0;4;23.6387348175;24.8970680237;15;32.216219902;
58;2;22.8500003815;28.0;11;35.0;4;23.6648654938;24.8962402344;15;32.3047077656;
59;2;22.8500003815;27.0;12;35.0;4;21.6918582916;25.8962402344;16;32.3944227695;
60;2;22.8500003815;26.0;12;35.0;4;20.7191734314;26.8962402344;16;32.4851977825;
61;2;22.8500003815;25.0;12;35.0;4;19.7467689514;27.8962402344;16;32.5768604279;
62;3;22.8500003815;24.0;12;35.0;4;19.9377441406;26.8962402344;18;32.6692345142;
63;3;22.8500003815;23.0;12;35.0;4;17.9377441406;26.8962402344;18;32.7621386051;
64;3;22.8500003815;22.0;11;35.0;4;16.9377441406;27.8962402344;18;32.8553898335;
65;3;22.8500003815;21.0;11;35.0;4;15.9377441406;28.8962402344;18;32.9488046169;
66;3;22.8500003815;21.0;11;35.0;4;14.9377441406;29.8962402344;18;33.0421962738;
67;4;22.8500003815;21.0;11;51.0;4;14.0;30.8962402344;18;34.234852314;
68;4;23.8500003815;22.0;11;51.6399993896;4;14.0;31.8962402344;18;35.153008461;
69;4;24.8500003815;23.0;11;52.1991043091;4;14.0;32.8962402344;19;35.8593313694;
70;4;25.8500003815;24.0;12;52.6808338165;4;14.0;33.8962402344;15;36.1796622276;
71;4;26.8500003815;25.0;13;53.0908813477;4;14.0;34.8962402344;15;36.3677339554;
72;4;27.8500003815;26.0;12;53.436258316;4;14.0;35.8962402344;15;37.5568223;
73;4;26.8500003815;27.0;12;53.7245540619;4;16.0;34.8962402344;16;37.8378804922;
74;4;26.8500003815;28.0;13;53.9633750916;4;18.0;34.8962402344;15;38.1259324551;
75;5;26.5390129089;29.0;12;54.0;4;19.0;34.8962402344;15;38.4206726551;
76;5;25.5999984741;30.0;14;54.0;4;20.0;34.8962402344;14;38.7217953205;
77;5;25.5999984741;31.0;14;54.0;4;21.0;34.8962402344;14;39.0289973021;
78;5;25.5999984741;32.0;15;54.0;4;22.0;33.8962402344;15;39.3419780731;
79;5;25.5999984741;33.0;15;54.0;4;23.0;32.8962402344;15;39.6604391336;
80;5;25.5999984741;34.0;14;55.2999992371;4;21.0;33.8962402344;14;39.9840812683;
81;5;25.7919998169;35.0;16;56.3749237061;4;20.0;34.8962402344;15;40.31259799;
82;5;25.9554042816;36.0;16;57.2554349899;4;19.0;35.8962402344;15;40.6456694603;
83;5;26.0936508179;37.0;16;57.8112640381;4;18.0;37.8962402344;15;40.9829523563;
84;5;26.1619415283;38.0;15;58.0;5;18.0;40.8962402344;14;42.3240706921;
85;5;26.2000007629;39.0;16;58.0;5;18.0;40.8962402344;15;42.7144340277;
86;6;26.2000007629;40.0;16;58.0;5;18.0;44.8962402344;16;43.1093579531;
87;6;26.2000007629;41.0;16;58.0;5;18.0;44.8962402344;16;43.5083155632;
88;6;26.2000007629;42.0;16;58.0;5;18.0;46.8962402344;16;43.9107019901;
89;6;26.2000007629;43.0;17;58.0;5;18.0;49.8962402344;17;44.3158288002;
90;6;26.2000007629;44.0;17;59.0;5;18.0;52.7721481323;17;44.7229216099;
91;6;27.2000007629;46.0;17;59.0599999428;5;18.0;54.8924713135;17;45.1311194897;
92;6;28.2000007629;48.0;18;59.1229639053;5;18.0;56.6882171631;18;45.5368152857;
93;5;27.2000007629;48.0;16;59.1889609098;6;18.0;57.8637504578;17;45.9414789677;
94;5;27.2000007629;49.0;15;59.2580518723;6;19.0;56.0380516052;18;46.3440359831;
95;5;27.2000007629;50.0;16;59.3302885294;6;18.0;57.2105941772;19;46.7387615442;
96;5;27.2000007629;50.0;16;59.4057120085;6;18.0;58.3785362244;22;47.0570091009;
97;5;27.2000007629;50.0;17;59.484351635;6;19.0;56.5075645447;22;47.3749756813;
98;5;27.5999984741;50.0;17;59.5662232637;6;18.0;57.6358032227;22;47.6913048029;
99;5;27.5999984741;50.0;17;59.6513283253;6;18.0;58.7625923157;22;48.0046828985;
100;5;27.5999984741;50.0;17;59.7396525145;6;19.0;56.8873100281;23;48.3138655424;
101;5;27.5999984741;50.0;18;59.8311642408;6;18.0;58.0093536377;23;48.6176987886;
102;5;27.5999984741;50.0;18;59.9258141518;6;18.0;59.1281852722;25;48.9151380062;
103;5;27.5999984741;50.0;17;60.0235335827;6;19.0;57.2433128357;24;49.205262661;
104;5;28.2070598602;50.0;18;60.1242339611;6;18.0;58.3543128967;23;49.487285614;
105;5;28.2372703552;50.0;19;60.2278065681;6;18.0;59.4608345032;24;49.7605576515;
106;5;27.5999984741;50.0;19;60.3341217041;6;19.0;57.5625953674;24;50.024569273;
107;5;28.3002357483;50.0;19;60.4430289268;6;18.0;58.6593780518;24;50.278945446;
108;5;27.5999984741;50.0;20;60.5543570518;6;18.0;59.7510490417;25;50.5234401226;
109;5;27.5999984741;50.0;20;60.667914629;6;19.0;57.8375282288;25;50.7579271793;
110;5;27.5999984741;50.0;23;60.7834908962;6;18.0;58.918800354;26;50.9823865891;
111;5;27.5999984741;51.0;23;60.9008569717;6;18.0;59.9949150085;27;51.1968920231;
112;5;27.5999984741;52.0;23;61.0197672844;6;19.0;58.0659484863;27;51.4015977383;
113;5;27.5999984741;53.0;24;61.1399610043;6;18.0;59.1320381165;27;51.5967257023;
114;5;27.5999984741;54.0;24;61.2611646652;6;18.0;60.1933441162;28;51.7825503349;
115;5;27.5999984741;55.0;22;61.3830943108;6;19.0;58.2500572205;28;51.9593865871;
116;5;27.5999984741;56.0;21;61.5054576397;6;18.0;59.3023910522;28;52.0890181065;
117;5;27.5999984741;57.0;21;61.6279573441;6;18.0;60.3312797546;29;52.1604385376;
118;5;25.5999984741;59.0;19;61.7502937317;6;19.0;58.3312797546;28;52.2313313484;
119;5;25.5999984741;58.0;20;61.8721673489;6;18.0;59.3312797546;28;52.3015995026;
120;5;23.5999984741;60.0;14;61.9932823181;6;18.0;60.3312797546;27;52.3711490631;
121;4;16.3999996185;57.0;13;48.1133489609;7;19.0;57.9646377563;22;66.4398903847;
122;4;17.0;56.0;15;48.2320871353;7;21.0;57.9646377563;22;66.507737875;
123;5;16.0;58.0;14;48.3492274284;7;23.0;57.9646377563;22;66.5746102333;
124;5;16.0;60.0;14;48.464515686;7;21.0;63.155330658;24;66.6404316425;
125;5;17.0;59.0;15;48.5777130127;7;21.0;64.7553253174;24;66.7051310539;
126;6;16.0;61.0;11;48.688598156;7;22.0;65.7553253174;22;66.7686433792;
127;6;16.0;63.0;11;48.7969703674;7;23.0;66.7553253174;23;66.8309087753;
128;6;17.0;62.0;11;48.9026489258;7;24.0;67.7553253174;23;66.8918735981;
129;6;16.0;64.0;11;49.0054745674;7;24.2000007629;68.7553253174;22;66.951489687;
130;6;16.0;66.0;12;49.1053099632;7;24.2000007629;69.7553253174;25;67.0097150803;
131;6;17.0;65.0;13;49.2020397186;7;24.2000007629;70.7553253174;25;67.0665135384;
132;6;16.0;67.0;13;49.2955703735;7;25.2000007629;68.7553253174;24;67.1218547821;
133;6;16.0;69.0;13;49.3858294487;7;24.2000007629;69.7553253174;25;67.175714016;
134;6;17.0;68.0;14;49.4727659225;7;24.2000007629;70.7553253174;28;67.2280721664;
135;6;16.0;70.0;15;49.556347847;7;25.2000007629;68.7553253174;28;67.2789158821;
136;6;16.0;72.0;15;49.6365623474;7;24.2000007629;69.7553253174;29;67.3282361031;
137;6;17.0;71.0;15;49.7134132385;8;24.2000007629;70.7553253174;29;67.3760290146;
138;6;16.0;73.0;15;49.7869210243;9;25.2000007629;68.7553253174;28;67.4222955704;
139;6;16.0;75.0;13;50.0885977745;9;24.2000007629;69.7553253174;28;67.4485139847;
140;6;17.0;74.0;13;50.3876333237;9;24.2000007629;70.7553253174;29;67.4485139847;
141;6;16.0;76.0;13;50.6822543144;10;25.2000007629;68.7553253174;28;68.7451424599;
142;6;16.0;78.0;13;50.9707770348;10;24.2000007629;70.503364563;29;70.0133872032;
143;6;17.0;77.0;16;52.2516450882;10;24.2000007629;72.2333602905;29;71.2408556938;
144;6;17.0;80.0;16;53.5534622669;10;25.2000007629;70.9375;29;72.4167432785;
145;6;19.0;84.0;10;54.9056093693;10;25.2000007629;70.2397689819;25;73.2189884186;
146;6;22.0;86.0;10;55.2900350094;10;24.2000007629;73.4764404297;25;75.975394249;
147;6;24.0;89.0;11;55.6671892405;10;27.2000007629;75.6981811523;25;77.7564548254;
148;6;25.0;92.0;12;56.0365430117;10;30.2000007629;79.6981811523;26;79.5497443676;
149;7;24.0;93.0;11;56.3977614641;10;32.2000007629;84.6981811523;26;81.2743785977;
