Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.5999994278;16.0;5;33.0;
5;2;8.55000019073;9.69999980927;3;18.0;2;12.6999998093;16.0;5;33.0399999619;
6;2;10.5500001907;8.5;3;18.0674999952;2;13.7119998932;16.0;5;33.0811839104;
7;2;11.8249998093;8.5;3;18.1388356686;2;14.724354744;16.0;5;33.7635529041;
8;2;12.081237793;8.5;3;18.5655144453;2;15.1290655136;16.3199996948;5;34.1671074629;
9;2;12.1772413254;8.67000007629;2;18.9455717802;2;15.2501316071;16.5;5;35.9085272551;
10;2;12.2627534866;8.81392192841;2;19.2853912115;2;17.1695575714;17.3250007629;5;37.1667299271;
11;2;12.3392133713;8.93486309052;2;20.3484560251;2;19.1695575714;17.9053878784;5;38.0543571711;
12;2;12.5784025192;9.39324569702;2;21.2991602421;2;21.1695575714;18.2973766327;5;38.569663763;
13;2;14.5784025192;9.78903102875;3;22.1417161226;2;22.2628993988;18.5;6;38.6862950325;
14;2;16.2269592285;10.8814878464;3;22.8855876923;2;23.2978878021;18.5;6;38.8096256256;
15;2;17.2269592285;11.2347583771;3;23.5433773994;2;24.3348884583;18.5;7;38.9397444725;
16;2;18.2269592285;11.5435371399;3;24.1289627552;2;25.3739242554;18.5;7;39.0766954422;
17;2;19.2269592285;11.8147268295;3;24.6560902596;2;25.7230091095;18.5;7;39.2204713821;
18;2;20.8409004211;10.9637317657;3;24.9747862816;2;25.7661418915;18.5;8;39.371008873;
19;2;21.2269592285;12.0;3;25.2358300686;2;25.8113021851;18.5;8;39.528182745;
20;2;21.9500007629;12.6179151535;4;25.5113341808;3;25.858455658;18.5;7;39.6918020248;
21;2;22.7400512695;11.0;4;25.8006212711;3;25.907541275;18.5;7;39.8616061211;
22;2;21.9500007629;12.0;4;26.1027469635;3;25.9584827423;18.5;8;40.0372626781;
23;2;21.9500007629;13.0;4;26.4164943695;3;25.1000003815;19.5;8;40.2183666229;
24;2;22.9437122345;11.0;4;26.7403783798;3;26.0655097961;18.5;8;40.4044408798;
25;2;21.0165863037;12.0;5;27.072660923;3;26.1213321686;18.5;8;40.5949382782;
26;3;20.0913505554;13.0;4;27.4113798141;3;26.1784820557;18.5;8;40.7892467976;
27;3;19.1675605774;14.0;5;27.754386425;3;26.2367744446;18.5;7;40.9866950512;
28;3;17.0;16.0;5;28.0993971825;3;26.2960090637;18.5;8;41.186560154;
29;3;17.0;18.0;5;28.4440498352;3;26.3559684753;18.5;9;41.3880777359;
30;3;17.0;20.0;5;28.7859678268;3;26.4164237976;18.5;9;41.5904526711;
31;3;17.0;22.0;5;29.1228256226;3;25.1000003815;19.5;10;41.7928709984;
32;3;17.0;24.0;5;29.4524111748;3;26.1000003815;18.5;10;41.9945130348;
33;3;17.0;26.0;6;29.772685051;3;25.1000003815;19.5;10;42.1945676804;
34;3;17.0;27.9954166412;6;30.081829071;3;25.1000003815;20.5;10;42.3922433853;
35;3;17.0;29.273645401;6;30.3782844543;3;25.1000003815;21.1961212158;10;42.5867824554;
36;3;17.0;30.5404567719;6;30.6607761383;4;26.1000003815;23.1961212158;10;42.7774715424;
37;3;17.0;31.7946987152;7;30.9283266068;4;26.8332424164;25.1961212158;10;42.9636521339;
38;3;17.0;33.0354919434;8;31.1802549362;4;26.8890953064;26.5;11;43.1447291374;
39;3;17.0;34.2622299194;9;31.4161643982;4;26.9434185028;27.5;12;43.3201780319;
40;3;17.0;35.4745483398;9;31.6359224319;4;26.9960536957;28.5;12;43.4895477295;
41;3;17.0;36.672328949;10;31.839632988;4;27.0468635559;28.5;13;43.6524648666;
42;3;17.0;37.855670929;11;32.0276060104;4;27.0957393646;28.5;14;43.8086338043;
43;3;17.0;39.0248451233;13;32.2003211975;4;25.1000003815;29.5;14;43.9578356743;
44;3;18.0;37.1802902222;13;32.3583936691;4;25.1000003815;30.5;15;44.0999259949;
45;3;19.0;36.322555542;13;32.5025415421;4;25.1000003815;31.5;16;44.2348299026;
46;3;20.0;35.4522857666;14;32.633556366;5;26.1000003815;29.5;16;44.3625369072;
47;3;22.0;32.4522857666;14;32.75;5;25.1000003815;30.5;17;44.4830956459;
48;3;21.9500007629;32.4522857666;16;32.75;5;25.1000003815;31.5;17;44.5966072083;
49;3;21.9500007629;32.4522857666;17;32.75;5;25.1000003815;32.2983016968;18;44.7032175064;
50;3;21.9500007629;32.4522857666;17;32.75;5;26.1000003815;30.2983036041;18;44.8031115532;
51;3;21.9500007629;32.4522857666;19;32.75;5;27.1000003815;29.2983036041;18;44.8965063095;
52;3;21.9500007629;32.4522857666;19;32.75;5;25.1000003815;30.2983036041;18;45.9836435318;
53;3;21.9500007629;32.4522857666;19;32.75;5;27.1000003815;29.5;18;46.0399999619;
54;3;21.9500007629;32.4522857666;20;32.75;5;29.1000003815;30.5;18;46.0811839104;
55;3;21.9500007629;31.6749992371;20;32.75;5;29.5;31.5;19;46.1235535145;
56;3;21.9500007629;30.6749992371;20;32.75;5;29.8370666504;32.5;21;46.1671074629;
57;3;21.9500007629;30.6749992371;21;32.75;5;29.5;33.5;21;46.211841464;
58;3;21.9500007629;30.6749992371;21;32.75;5;29.8635520935;33.5;22;46.2577478886;
59;3;21.9500007629;30.6749992371;21;32.75;6;29.877325058;33.5;21;48.2099701166;
60;3;21.9500007629;30.6749992371;21;32.75;6;30.063999176;34.9049835205;22;49.6414761543;
61;3;21.9500007629;30.6749992371;22;32.75;6;30.8924407959;34.7248458862;22;50.6406302452;
62;3;21.9500007629;30.6749992371;22;32.75;6;30.7469863892;35.7420043945;24;51.074411869;
63;3;21.9500007629;30.6749992371;23;32.75;6;28.7469863892;36.7829322815;24;51.4914895296;
64;3;21.9500007629;30.6749992371;23;32.75;6;30.2422733307;35.0;24;51.8907082081;
65;3;21.9500007629;30.6749992371;23;32.75;6;31.2687664032;35.0;24;52.2713756561;
66;3;21.9500007629;30.6749992371;23;32.75;6;29.2962150574;36.0;25;52.6332279444;
67;3;21.9500007629;30.6749992371;24;32.75;6;29.7469863892;36.0;26;52.9763758183;
68;3;21.9500007629;30.6749992371;24;32.75;6;30.7469863892;37.0;27;53.3012478352;
69;3;21.9500007629;30.6749992371;25;32.75;6;31.3532371521;38.0;28;53.608522892;
70;3;21.9500007629;30.6749992371;25;32.75;6;31.4143505096;39.0;29;53.8990688324;
71;3;21.9500007629;30.6749992371;24;32.75;7;32.4696235657;41.0;28;55.1738817692;
72;3;21.9500007629;30.6749992371;24;32.75;7;31.4696235657;44.0;29;56.6548322439;
73;3;21.9500007629;30.6749992371;24;32.75;7;33.4696235657;45.2769393921;28;57.2150794268;
74;3;21.9500007629;30.6749992371;24;33.6518745422;7;35.4696235657;47.3337097168;28;57.7148315907;
75;3;19.9500007629;31.8926887512;26;34.4028501511;7;35.9368896484;49.391494751;28;58.2829560041;
76;4;20.9500007629;28.970085144;26;37.2165968418;6;33.5999984741;45.4501724243;29;56.2773053646;
77;4;22.9500007629;29.5743865967;26;38.1503915787;6;33.9774169922;46.5096282959;29;56.4697307348;
78;4;21.9500007629;31.7192878723;25;38.8707661629;6;33.5999984741;47.2348670959;30;56.6663542986;
79;4;20.9500007629;33.8496856689;25;39.5907440186;6;33.5999984741;47.3331794739;31;56.866920948;
80;4;20.9500007629;33.8496856689;26;40.3459358215;6;33.5999984741;47.4334602356;31;57.0711547136;
81;4;19.0;36.8496856689;25;41.0933527946;6;34.0698661804;46.7524642944;30;57.2787594795;
82;4;19.0;38.8496856689;26;41.931242466;6;34.0953979492;46.8137130737;30;57.4894212484;
83;4;19.0;40.0439758301;26;42.8572731018;6;34.1218948364;44.8137130737;30;57.7028092146;
84;4;19.0;42.0439758301;26;43.864382267;6;34.1493492126;45.8137130737;30;57.9185779095;
85;4;19.0;44.0439758301;25;44.940199852;6;34.1777458191;46.8137130737;31;58.1363689899;
86;5;19.0;46.0439758301;24;46.0670051575;6;33.5999984741;48.0564193726;32;58.3558137417;
87;5;19.0;48.0439758301;24;47.2223949432;6;33.5999984741;48.1779098511;32;58.5765342712;
88;5;20.0;50.0439758301;24;48.3807258606;6;34.2683410645;47.1743621826;32;58.7981462479;
89;5;21.0;51.0439758301;25;49.5152053833;6;34.3002357483;47.2320098877;32;59.0202598572;
90;5;22.0;52.0439758301;25;50.6003131866;6;33.5999984741;48.2886161804;32;59.2424836159;
91;5;22.9420852661;53.0439758301;26;51.614112854;6;34.3663063049;48.2816886902;33;59.4644248486;
92;5;23.2158107758;54.0439758301;27;52.5400123596;6;34.4003753662;48.3575592041;34;59.6856915951;
93;5;23.4658031464;55.0439758301;22;53.3676719666;6;34.4350471497;48.4315414429;33;59.9058961868;
94;5;23.6892719269;56.0439758301;18;54.0930023193;6;34.4702568054;48.503528595;31;60.1246552467;
95;5;23.8851108551;57.0439758301;17;54.7173919678;6;34.5059318542;48.5734214783;32;60.3415925503;
96;5;24.0536956787;58.0439758301;17;55.2464599609;6;33.5999984741;49.6411437988;32;60.5563406944;
97;5;24.1965446472;59.0439758301;17;55.6886558533;6;34.5783500671;48.7066230774;32;60.7685437202;
98;5;24.3159370422;60.0439758301;19;56.0539474487;6;34.6149291992;48.7698135376;33;60.9778578281;
99;5;25.41456604;58.0439758301;19;56.3527622223;6;33.5999984741;49.8306808472;33;61.1839537621;
100;5;24.4952468872;59.0439758301;18;56.5440006256;6;33.5999984741;50.8891983032;33;61.3865189552;
101;5;24.5468788147;60.0439758301;18;56.5440006256;6;34.5999984741;48.9453582764;33;63.0407185555;
102;5;25.5468788147;58.0439758301;19;56.5440006256;6;32.8066558838;50.1569786072;33;64.6578922272;
103;5;24.5468788147;59.0439758301;20;56.5440006256;6;33.8908538818;49.3673820496;33;66.2148475647;
104;5;24.5468788147;60.0439758301;20;56.5440006256;6;31.9773025513;50.5753097534;33;67.6928801537;
105;5;25.5468788147;58.0439758301;20;56.5440006256;6;31.4655723572;51.7795410156;34;70.0786933899;
106;5;24.5468788147;59.0439758301;20;56.5440006256;6;32.0;51.9789505005;35;72.4245562553;
107;5;24.5468788147;60.0439758301;21;56.5440006256;6;35.0;55.172492981;35;73.6907486916;
108;5;25.5468788147;58.0439758301;21;56.5440006256;6;35.0;56.3592529297;36;74.8589576483;
109;5;24.5468788147;59.0439758301;22;56.5440006256;6;35.0;58.5384674072;37;75.9336210489;
110;5;24.5468788147;60.0439758301;22;56.5440006256;6;36.3181762695;61.709487915;37;76.9210290909;
111;5;25.5468788147;58.0439758301;22;56.5440006256;6;37.324344635;63.8718414307;39;77.8283964396;
112;5;24.5468788147;59.0439758301;23;56.5440006256;6;36.3305702209;64.0251922607;40;78.6631563902;
113;5;24.5468788147;60.0439758301;23;56.5440006256;6;38.0;63.9553222656;41;79.2405716181;
114;5;25.5468788147;58.0439758301;23;56.5440006256;6;37.0;66.1049728394;41;79.7880010605;
115;5;24.5468788147;61.0439758301;23;56.5440006256;7;39.0;66.2455368042;40;80.3146101236;
116;5;24.5468788147;63.0439758301;25;56.5440006256;7;41.3559494019;66.5466156006;40;80.8199148178;
117;5;24.5468788147;65.0439758301;24;56.5440006256;7;42.4822998047;68.5000915527;42;81.3037296534;
118;5;24.5468788147;66.8439788818;24;56.5440006256;7;42.5499572754;68.9627075195;46;81.7661347389;
119;5;24.5468788147;67.8439788818;25;56.5440006256;7;40.5499572754;70.1376342773;46;82.2074428797;
120;6;24.5468788147;68.8439788818;25;56.5440006256;7;41.5499572754;69.3070373535;47;82.6208863258;
121;7;24.5468788147;69.8439788818;24;56.5440006256;7;43.5499572754;67.3949279785;47;83.9223419428;
122;7;24.5468788147;70.8439788818;25;56.5440006256;7;41.9451713562;69.5626373291;48;84.2437235117;
123;7;24.5468788147;71.8439788818;25;56.5440006256;7;42.4018630981;72.6388702393;48;84.5558458567;
124;7;24.5468788147;72.8439788818;26;56.5440006256;7;44.3181762695;70.6700592041;49;84.8589968681;
125;7;24.5468788147;73.8439788818;26;56.5440006256;8;44.3275299072;72.7651672363;44;85.1535097361;
126;7;24.5468788147;74.8439788818;25;56.5440006256;8;42.4219398499;74.8771972656;43;85.4397466183;
127;7;25.5468788147;72.8439788818;25;56.5440006256;8;44.0;73.9593505859;43;85.659804225;
128;7;24.5468788147;73.8439788818;26;56.5440006256;8;44.0;76.0585174561;43;85.8358923197;
129;7;24.5468788147;74.8439788818;26;56.5440006256;8;45.4421424866;77.1267318726;43;86.0135382414;
130;7;25.5468788147;72.8439788818;27;56.5440006256;8;46.448890686;76.2115707397;42;86.1924335957;
131;7;24.5468788147;73.8439788818;27;56.5440006256;8;45.0;79.2969207764;42;87.3722600937;
132;7;24.5468788147;74.8439788818;27;56.5440006256;8;46.0;82.3893356323;43;87.6126933098;
133;7;25.5468788147;72.8439788818;27;56.5440006256;8;51.0;82.4922332764;43;87.8563691378;
134;7;25.5468788147;74.8439788818;26;57.5440006256;8;54.268989563;83.6030197144;42;88.1030278206;
135;7;26.5468788147;76.8439788818;27;57.4911197424;8;57.2869300842;84.7137832642;42;88.2724034786;
136;7;27.5137023926;75.8439788818;28;57.4546788931;8;60.3048324585;85.8243179321;42;88.4522258043;
137;7;26.4838428497;77.8439788818;29;59.4335870743;9;63.2010955811;86.9344024658;41;88.641423583;
138;7;28.4569683075;81.7217178345;30;59.5468684435;9;60.8265609741;90.0438156128;42;88.8390028477;
139;7;31.4327831268;81.7134246826;30;59.6795687675;9;60.7799034119;92.3408432007;43;89.044041872;
140;7;30.4110145569;84.7046890259;31;59.8310309649;9;60.7379150391;94.4637985229;43;89.2556846142;
141;7;30.3914222717;87.6954879761;32;60.0006505251;9;60.7001190186;96.5854415894;43;89.4731346369;
