Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;12.3000001907;5;17.0;1;10.8880004883;14.720000267;4;29.235200882;
3;1;7.55000019073;11.3000001907;5;17.0;1;10.8470401764;14.617600441;4;29.0508804321;
4;1;7.55000019073;10.3000001907;5;17.0;1;10.8101758957;14.5254402161;4;28.8849925995;
5;1;7.55000019073;9.30000019073;5;17.0;2;12.1101760864;14.4424962997;3;29.7356929779;
6;1;8.55000019073;8.5;5;17.0;2;13.1101760864;14.367846489;3;29.7554041147;
7;1;8.82499980927;8.5;5;17.0;2;13.9266214371;14.3006620407;3;29.9059937;
8;1;8.82499980927;8.5;4;17.0;2;13.9717979431;14.2829961777;3;30.0875761509;
9;1;8.82499980927;8.5;4;17.3400001526;2;14.0262727737;14.2670965195;4;31.5522038937;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;16.1209926605;14.8574419022;4;32.7615277767;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;18.1209945679;15.2967939377;5;33.7803344727;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;20.1209945679;15.6147241592;6;34.6637086868;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;21.4673099518;15.8360004425;6;35.1675209999;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;22.6184539795;15.8360004425;6;35.7385659218;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;23.7897663116;15.8360004425;6;36.3796777725;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;24.9139022827;15.8360004425;7;37.0916819572;
17;1;14.0206890106;10.6309299469;5;21.6314201355;3;25.1275043488;15.8360004425;6;37.8727836609;
18;1;15.0206890106;10.8157100677;5;21.9274635315;3;25.3618354797;15.8360004425;7;38.7180256844;
19;1;16.0206890106;10.9637317657;5;22.0;3;25.6154079437;15.8360004425;7;39.6189289093;
20;1;16.9500007629;11.0;5;22.0;3;25.885679245;15.8360004425;7;40.5634269714;
21;1;16.9500007629;11.0;5;22.0;3;26.1690292358;15.8360004425;7;41.5362005234;
22;1;16.9500007629;11.0;5;22.0;3;26.4608612061;15.8360004425;8;42.5194444656;
