Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3999996185;16.0;6;32.0;
6;1;8.55000019073;8.5;5;17.0;1;13.3999996185;16.0;6;32.0;
7;1;8.82499980927;8.5;5;17.0;1;14.3999996185;16.0;6;32.6399993896;
8;1;8.82499980927;8.5;5;17.0;1;14.7919998169;16.3199996948;6;33.0;
9;2;8.82499980927;8.89999961853;4;18.3400001526;1;14.8999996185;16.5;6;33.6731987;
10;2;9.12650108337;8.67000007629;4;18.7053438425;1;16.7919998169;16.83659935;6;34.0400009155;
11;2;9.2087020874;8.81392192841;4;19.0298973322;2;18.7919998169;17.0200004578;5;35.0400009155;
12;2;9.28172779083;8.93486309052;4;20.0695227385;2;20.7919998169;17.0200004578;5;35.0882889032;
13;2;9.51564216614;9.39324569702;5;20.9953879118;2;22.1064872742;17.0200004578;6;35.138402462;
14;2;11.3395872116;9.78903102875;5;21.8117841482;2;22.7919998169;17.0200004578;6;35.187661767;
15;2;13.3395872116;10.1240053177;5;22.5282959938;2;23.7919998169;17.0200004578;7;35.2385648489;
16;2;15.0206890106;11.0918416977;4;23.1576933861;2;24.2119998932;17.0200004578;7;35.2887591124;
17;2;16.4472522736;10.6309299469;4;23.7140722275;2;24.2119998932;17.0200004578;7;35.34042871;
18;2;17.0206890106;11.648771286;4;24.211452961;2;24.2119998932;17.0200004578;8;35.3935642242;
19;2;18.5345859528;10.9637317657;4;24.5001921654;2;24.2119998932;17.0200004578;8;35.4481517076;
20;2;18.9500007629;12.0;5;24.7314550877;2;24.2119998932;17.0200004578;8;35.5041719675;
21;2;18.9500007629;12.092581749;4;24.9777925014;2;24.2119998932;17.0200004578;9;35.5616005659;
22;2;18.9500007629;12.4888963699;4;25.2390105724;2;24.2119998932;17.0200004578;9;35.6204078197;
23;2;18.9500007629;12.6195049286;4;25.5146825314;2;24.2119998932;17.8102035522;9;35.6805585623;
24;2;18.9500007629;12.7573413849;4;25.8041276932;2;24.2119998932;17.8402786255;9;35.7420117855;
25;2;17.805929184;12.0;5;26.1063990593;2;24.2119998932;17.0200004578;9;35.8047209978;
26;2;16.8739395142;13.0;5;26.4202756882;2;24.2119998932;17.0200004578;9;35.8686341047;
27;2;15.944562912;14.0;6;26.7442698479;2;24.7605895996;17.0200004578;9;35.9336931705;
28;3;15.0674610138;15.0;4;27.0766406059;2;24.2119998932;17.9668464661;9;35.9998348951;
29;3;15.142244339;16.0;4;27.4154229164;2;24.2119998932;17.0200004578;9;36.0669906139;
30;3;15.2184696198;17.0;4;27.7584671974;2;22.8200969696;18.0200004578;10;36.1350860596;
31;3;15.2956552505;18.0;4;28.1034874916;2;21.8405246735;19.0200004578;11;36.2040426731;
32;3;14.0;20.0;4;28.4481215477;2;20.8612117767;20.0200004578;11;36.2737765312;
33;3;14.0;22.0;4;28.7899932861;2;19.8821334839;21.0200004578;12;36.3441998959;
34;3;14.0;24.0;4;29.1267771721;2;18.9032592773;22.0200004578;12;36.4152207375;
35;3;14.0;26.0;4;29.456264019;2;17.2119998932;23.0200004578;10;36.4867436886;
36;3;14.0;28.0;5;29.7764163017;2;16.2119998932;24.0200004578;9;36.5586702824;
37;3;14.0;30.0;8;30.0854187012;2;15.2119998932;25.0200004578;10;36.6308996677;
38;3;14.0;32.0;8;30.3817157745;2;16.2119998932;24.0200004578;10;36.7033290863;
39;3;14.0;33.5435447693;8;30.6640357971;2;17.2119998932;24.0200004578;11;36.7758543491;
40;3;14.0;34.7976303101;9;30.9314050674;2;18.2119998932;25.0200004578;12;36.8483703136;
41;3;14.0;36.0382652283;9;31.1831455231;2;19.2119998932;26.0200004578;12;36.9207718372;
42;3;14.0;37.264831543;9;31.4188632965;2;21.0762310028;27.0200004578;13;36.9929542542;
43;3;14.0;38.4769744873;11;31.6384296417;2;21.2119998932;28.0200004578;13;37.0648138523;
44;2;15.0;36.6745872498;12;31.8419523239;3;23.1194438934;27.0200004578;12;37.1362483501;
45;2;14.0;37.8577575684;12;32.0297412872;3;23.2119998932;28.0200004578;12;37.2071580887;
46;2;14.0;39.0267677307;14;32.2022790909;3;24.2119998932;27.0200004578;12;37.2774460316;
47;2;15.0;37.1820526123;15;32.3601818085;3;24.2119998932;27.0200004578;12;37.3470182419;
48;4;16.0;36.3241653442;14;47.5041694641;2;25.2041053772;27.0200004578;10;37.4157848358;
49;4;18.0;35.4537506104;15;48.3850336075;2;24.2119998932;28.0200004578;9;37.4836599827;
50;4;20.0;34.5715293884;16;49.1693744659;2;24.2119998932;27.0200004578;10;37.5505623817;
51;4;21.9500007629;33.6749992371;16;49.7572898865;2;24.2119998932;27.0200004578;10;37.6164159775;
52;4;22.9500007629;32.6749992371;17;50.2662696838;2;24.2119998932;27.0200004578;11;37.6811497211;
53;5;23.9500007629;31.6749992371;16;65.7013263702;2;24.2119998932;27.0200004578;12;37.7446980476;
54;5;25.9500007629;33.6749992371;16;66.8190898895;2;24.2119998932;27.0200004578;12;37.8070013523;
55;6;27.9500007629;35.6749992371;15;67.7963924408;3;25.2119998932;28.0200004578;11;38.8680052757;
56;6;29.538105011;37.6749992371;16;68.6400527954;3;26.2119998932;29.0200004578;11;39.0040458441;
57;6;30.6148300171;39.6749992371;17;69.2662696838;3;26.2119998932;30.0200004578;11;39.1437093019;
58;7;31.6500015259;41.6749992371;16;69.7013263702;3;26.2119998932;31.0200004578;11;39.2871598005;
59;7;32.6500015259;40.6749992371;16;70.0690898895;3;26.2119998932;32.0200004578;12;39.4345546961;
60;7;33.6500015259;40.6749992371;17;70.3770179749;3;26.2119998932;32.0200004578;13;39.5860421658;
61;7;34.2381057739;40.6749992371;17;70.6327629089;3;26.2119998932;32.0200004578;13;39.7417552471;
62;7;34.31483078;40.6749992371;17;70.75;3;26.2119998932;32.0200004578;14;39.9018086195;
63;7;34.3500022888;40.6749992371;17;70.75;3;26.2119998932;32.0200004578;15;40.0662931204;
64;7;34.3500022888;40.6749992371;17;71.75;3;26.2119998932;32.0200004578;15;40.2352719307;
65;7;35.3500022888;41.6749992371;17;72.7899999619;3;26.2119998932;32.0200004578;17;41.8551659584;
66;7;37.3500022888;43.6749992371;18;73.991183877;3;26.5959701538;32.6599502563;18;43.0863630772;
67;7;39.6743583679;46.6749992371;18;75.7997334003;3;26.8587608337;33.0979385376;18;44.015496254;
68;7;41.152797699;49.6749992371;18;77.4002692699;3;27.032951355;33.3882522583;19;44.4008944035;
69;7;41.7993011475;52.6749992371;19;78.8157645464;3;27.0400009155;33.4000015259;19;44.7759671211;
70;8;41.7539978027;54.6749992371;18;80.0747219324;3;27.0400009155;33.4000015259;20;45.1637918949;
71;8;42.0210266113;55.6749992371;19;81.2075933218;3;27.0400009155;33.4000015259;20;45.5637230873;
72;8;42.2380409241;55.6749992371;19;81.8934242725;3;27.0400009155;33.4000015259;18;45.9748654366;
73;8;42.3078536987;55.6749992371;18;84.0033400059;3;25.0400009155;34.4000015259;19;46.3960604668;
74;8;40.4945297241;56.8926887512;18;85.9064280987;4;24.0400009155;35.4000015259;17;46.8258795738;
75;9;41.6442718506;56.6864700317;18;88.4452283382;4;23.0400009155;36.4000015259;17;47.2626271248;
76;9;43.0029067993;57.0766830444;18;90.713080883;5;23.0400009155;38.4000015259;15;48.7043590546;
77;9;44.3844795227;57.4037895203;18;93.3814867735;5;23.0400009155;40.4000015259;16;49.2535009384;
78;9;45.316570282;58.5814247131;18;94.9120984077;5;22.3713779449;42.4000015259;17;49.8129057884;
79;9;44.4854011536;60.7129364014;19;96.3506702185;5;21.4056892395;44.4000015259;17;50.3807741404;
80;10;40.8000030518;64.8000030518;20;97.4951269627;5;20.4431362152;46.4000015259;19;50.9552389383;
81;10;38.8000030518;66.8000030518;20;98.6853042841;5;19.4839134216;47.4000015259;20;51.5344207287;
82;10;37.8000030518;70.8000030518;21;99.9069902897;5;18.528213501;48.4000015259;19;52.1164815426;
83;10;35.4000015259;74.4747695923;21;100.443641782;5;18.5362129211;49.4000015259;20;52.6996752024;
84;10;35.4000015259;73.5359039307;22;102.03218627;5;18.5880737305;50.4000015259;20;53.2716646194;
85;11;38.4000015259;72.8000030518;21;102.550523043;5;18.6439323425;51.4000015259;20;53.7858948708;
86;11;37.5150146484;74.8000030518;21;103.08867079;5;18.7027931213;52.4000015259;19;54.2482309341;
87;12;39.5516242981;73.4161300659;21;106.180841565;4;16.0;48.4000015259;19;51.9363412857;
88;12;38.8951416016;78.2161254883;21;106.931325376;4;16.0;49.4000015259;20;52.1633396149;
89;12;38.4556274414;83.9566955566;22;107.672255874;4;16.0;50.4000015259;20;52.3765392303;
90;12;37.8600616455;89.0363540649;22;108.396651506;4;16.0;51.4000015259;20;52.5756912231;
91;12;36.5471038818;92.0833969116;22;110.100602388;4;17.0;49.4000015259;20;52.760778904;
92;12;39.2654418945;95.1569900513;20;110.812621295;4;16.0;50.4000015259;21;52.9319853783;
93;12;40.0119438171;96.5749206543;22;111.503549635;4;16.0;51.4000015259;19;53.0896611214;
94;12;37.7837944031;100.649719238;22;112.17470488;4;17.0;50.4000015259;19;53.2342910767;
95;12;37.5784606934;102.38508606;22;112.827931166;4;18.0;50.4000015259;20;53.366464138;
96;12;38.4597702026;108.565887451;25;113.465165794;4;16.0;49.4000015259;15;53.4868440628;
97;13;40.7280273438;113.496788025;25;113.937148392;4;16.0;50.4000015259;15;53.5811448097;
98;13;41.9407119751;115.062271118;25;114.393148467;4;16.0;51.4000015259;13;53.5758142471;
99;13;41.383140564;120.159713745;26;114.864078522;4;17.0;49.4000015259;11;53.5710167885;
100;13;41.4270515442;125.256698608;25;115.346045256;4;16.0;50.4000015259;12;53.566699028;
