Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;11.3999996185;16.0;6;32.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;11.3999996185;16.0;6;32.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;12.3999996185;16.0;6;32.0;
6;1;8.55000019073;8.5;4;17.0;1;13.3999996185;16.0;6;32.0;
7;1;8.82499980927;8.5;4;17.0;1;14.3999996185;16.0;6;32.6399993896;
8;1;8.82499980927;8.5;4;17.0;1;14.7919998169;16.3199996948;6;33.0;
9;1;8.82499980927;8.5;4;17.3400001526;1;14.8999996185;16.5;6;34.6500015259;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;16.7919998169;17.3250007629;6;35.8107757568;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;17.7919998169;17.9053878784;5;36.5947532654;
12;1;9.02068901062;8.93486309052;3;18.786491394;1;18.7919998169;18.2973766327;5;37.0;
13;1;9.22696018219;9.39324569702;4;19.5780620575;1;19.7919998169;18.5;6;37.0;
14;1;11.0206890106;9.78903102875;4;20.2480106354;1;20.7919998169;18.5;7;37.0;
15;1;12.0206890106;10.1240053177;4;20.8052330017;1;21.7919998169;18.5;7;37.0;
16;1;13.0206890106;10.4026165009;4;21.2618598938;1;22.7919998169;18.5;8;37.0;
17;1;14.0206890106;10.6309299469;4;21.6314201355;1;23.1000003815;18.5;8;37.0;
18;1;15.0206890106;10.8157100677;4;21.9274635315;1;23.1000003815;18.5;9;37.0;
19;1;16.0206890106;10.9637317657;4;22.0;1;23.1000003815;18.5;9;37.0;
20;1;16.9500007629;11.0;5;22.0;1;23.1000003815;18.5;9;37.0;
21;1;16.9500007629;11.0;5;22.0;1;23.1000003815;18.5;10;37.0;
22;1;16.9500007629;11.0;6;22.0;1;23.1000003815;18.5;10;37.0;
23;1;16.9500007629;11.0;6;22.0;1;23.1000003815;18.5;10;37.0;
24;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
25;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
26;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
27;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
28;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
29;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
30;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
31;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
32;1;16.9500007629;11.0;7;22.0;1;23.1000003815;18.5;10;37.0;
33;1;14.9500007629;12.0;8;22.0;1;23.1000003815;18.5;10;37.0;
34;1;13.9500007629;13.0;8;22.0;1;23.1000003815;18.5;10;37.0;
35;1;12.9500007629;14.0;8;22.0;1;23.1000003815;18.5;10;37.0;
36;1;12.0;15.0;8;22.0;1;23.1000003815;18.5;10;37.0;
37;1;12.0;16.0;8;22.0;1;23.1000003815;18.5;11;37.0;
38;1;12.0;17.0;10;22.0;1;23.1000003815;19.5;11;37.0;
39;1;12.0;18.0;10;22.0;1;23.1000003815;20.5;12;37.0;
40;2;12.0;19.0;9;38.0;1;23.1000003815;21.5;12;37.0;
41;2;13.0;20.0;10;38.6399993896;1;23.1000003815;22.5;13;37.0;
42;2;14.0;21.0;10;39.1991043091;2;24.1000003815;24.5;13;38.0;
43;2;15.0;22.0;10;39.6808338165;2;25.1000003815;25.5;13;38.1883200407;
44;2;16.0;23.0;10;40.0908813477;2;25.4564971924;26.5;13;38.4098666906;
45;2;17.0;24.0;11;40.436258316;2;25.5229606628;27.5;15;38.6695941687;
46;2;18.0;25.0;11;40.7245540619;2;25.6008796692;28.5;15;38.9728326797;
47;2;19.0;26.0;11;40.9633750916;2;25.1000003815;29.486415863;15;39.3251640797;
48;2;19.6890125275;27.0;11;41.0;2;25.7975502014;28.5;15;39.7322268486;
49;2;19.7000007629;28.0;11;41.0;3;25.1000003815;29.5;13;40.1686556339;
50;2;19.7000007629;29.0;12;41.0;3;25.1000003815;28.5;13;40.6609678268;
51;2;19.7000007629;30.0;12;41.0;3;26.1000003815;28.5;13;41.2117471695;
52;2;20.7000007629;28.0;12;41.0;3;25.1000003815;29.5;12;41.8221917152;
53;2;19.7000007629;29.0;12;41.0;3;26.1000003815;28.5;12;42.4916763306;
54;2;20.7000007629;28.0;13;41.0;3;25.1000003815;29.5;12;43.2173423767;
55;2;21.7000007629;28.0;13;41.0;3;26.1000003815;28.5;12;43.9937801361;
56;2;22.7000007629;28.0;13;41.0;3;25.1000003815;29.5;13;44.8128790855;
57;2;23.7000007629;28.0;14;41.0;3;25.1000003815;30.5;13;45.6639146805;
58;2;24.6500015259;28.0;15;41.0;3;26.1000003815;28.5;14;46.5339174271;
59;2;24.6500015259;27.0;15;41.0;4;27.1000003815;28.5;12;71.4083385468;
60;2;24.6500015259;26.0;16;41.0;4;28.9102516174;29.5;13;73.3781547546;
61;3;24.6500015259;25.0;15;41.0;4;30.1181030273;30.5;13;75.0764551163;
62;3;24.6500015259;24.0;17;41.0;4;30.3180923462;31.5;14;76.5214576721;
63;3;24.6500015259;23.0;17;41.0;5;30.5074958801;32.5;13;79.9511585236;
64;3;24.6500015259;22.0;17;41.0;6;32.1801986694;35.2399978638;13;84.5497465134;
65;3;24.6500015259;21.0;17;41.0;6;34.6843605042;38.7248458862;13;86.6891089678;
66;4;24.6500015259;21.0;16;66.0;6;36.3643074036;42.0;14;88.0709885359;
67;4;23.6500015259;23.0;16;68.75;6;36.2208175659;45.0;14;89.0487577915;
68;4;26.6500015259;24.0;17;70.3043750525;6;34.2208175659;49.0;15;89.9153879881;
69;4;29.6500015259;26.0;16;71.5578622818;6;33.2208175659;52.0;15;90.6155468225;
70;4;29.0462341309;29.0;16;72.5595363379;6;32.2208175659;54.9312019348;16;92.318654418;
71;3;26.6500015259;28.0;16;71.6322956085;8;33.0;57.983997345;15;94.7323961258;
72;3;26.6500015259;29.0;16;72.0;8;35.0;62.0390472412;16;95.781545043;
73;3;24.7000007629;28.0;16;72.0;9;36.0;66.0963592529;15;96.9133216143;
74;3;24.7000007629;28.0;18;72.0;9;36.0;70.1559295654;15;98.1825165749;
75;3;26.7000007629;27.0;18;72.0;9;36.0;76.0963592529;16;99.5969356298;
76;3;28.7000007629;28.0;19;72.0;9;37.0;77.8305206299;16;101.162046194;
77;3;30.7000007629;29.0;19;72.0;9;36.0;81.0188980103;16;102.880203724;
78;3;31.0;30.0;19;72.3799991608;9;36.0;84.1808700562;17;104.749904871;
79;3;31.1139984131;31.0;19;74.9039535522;9;37.0;84.3660964966;18;107.765146255;
80;3;31.6731853485;32.0;19;76.8143844604;9;37.0;88.5760803223;18;109.980765462;
81;2;24.1018924713;28.0;20;58.0664863586;10;38.0;92.8117904663;15;132.269654155;
82;2;24.3369674683;29.0;20;58.9264984131;10;40.0;95.0733947754;15;134.757282853;
83;2;24.4965114594;30.0;20;59.0;10;40.0;100.360099792;19;137.271541834;
84;2;24.5;31.0;20;59.0;10;40.0;105.441123962;20;139.831876755;
85;2;24.5;32.0;20;59.0;10;41.0;104.851753235;20;142.406234384;
86;2;24.5;33.0;21;59.0;10;40.0;108.278953552;21;144.961280465;
87;2;24.5;34.0;21;59.0;10;40.0;111.71685791;24;147.463973284;
88;2;24.5;35.0;19;59.0;10;42.0;106.158760071;24;149.883226037;
89;2;24.5;36.0;19;59.0;10;40.0;108.597503662;23;152.191495657;
90;2;24.5;37.0;19;59.0;10;44.5031394958;112.868530273;24;154.366152406;
91;2;24.5;38.0;20;59.0;10;48.1607437134;112.002609253;27;156.390436172;
92;2;24.5;39.0;20;59.0;10;47.1356582642;115.138633728;28;158.253903389;
93;2;24.5;40.0;20;59.0;10;48.3102798462;119.276344299;29;159.95232296;
94;4;25.5;42.0;18;60.0;10;51.4695663452;118.415496826;30;161.487085342;
95;4;26.5;44.0;18;60.2000000477;10;51.5610427856;121.555809021;31;162.420734406;
96;4;26.5;46.0;15;61.6376007795;10;51.7030601501;124.694396973;31;163.264522314;
97;4;26.5;48.0;14;61.7988289595;10;51.7890205383;117.833389282;32;164.024718761;
98;4;26.5;50.0;16;63.1133744717;10;50.8664779663;120.972473145;33;164.708664417;
99;4;26.5;51.0;15;64.2673299313;10;51.9148178101;121.111381531;31;165.270031691;
100;4;26.5;52.0;15;64.4371352196;10;51.99401474;117.249809265;32;165.658395767;
