Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;4;31.7439994812;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3487997055;15.8719997406;4;31.5135993958;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3027200699;15.7567996979;4;30.9375991821;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.3027200699;15.4687995911;4;30.4191989899;
6;1;8.55000019073;8.5;5;17.0;1;13.3027200699;15.2095994949;4;29.9526386261;
7;1;8.82499980927;8.5;5;17.0;2;14.2857913971;14.976319313;3;30.6132144928;
8;1;8.82499980927;8.5;4;17.0;2;14.1839647293;14.8066072464;3;30.3238295317;
9;1;8.82499980927;8.5;4;17.3400001526;2;14.0971488953;14.6538667679;3;30.7871603966;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;16.1985569;14.8692588806;4;30.8594897985;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;18.1985569;14.8887996674;4;30.8934320211;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;20.1985569;14.8887996674;4;30.9280604124;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;21.2291030884;14.8887996674;4;30.963365078;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;22.2396945953;14.8887996674;6;30.9993344545;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;23.2504844666;14.8887996674;6;31.0359555483;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;23.3107872009;14.8887996674;7;31.0732134581;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;23.3219642639;14.8887996674;7;31.1110918522;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;23.3333282471;14.8887996674;7;31.1495724916;
19;1;16.0206890106;10.9637317657;5;22.0;2;23.3448734283;14.8887996674;8;31.1886357069;
20;1;16.9500007629;11.0;6;22.0;2;23.3565921783;14.8887996674;8;31.2282599211;
21;1;16.9500007629;11.0;6;22.0;2;23.368478775;14.8887996674;9;31.2684220076;
