Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;2;11.5999994278;16.0;5;32.7439994812;
3;2;7.55000019073;11.9000005722;4;18.0;2;11.5487995148;15.8719997406;5;32.5687993765;
4;2;7.7000002861;10.3000001907;4;18.0249999762;2;11.513759613;15.7567996979;4;32.4191045761;
5;2;7.70375013351;9.30000019073;3;18.0503686666;2;12.6365795135;15.6531200409;4;32.2926541567;
6;2;8.55000019073;9.13022136688;3;18.0760987997;2;13.6546316147;15.5598077774;4;32.1874150038;
7;2;8.82499980927;9.14565944672;3;18.1021823883;2;14.6562252045;15.4758272171;4;32.204918623;
8;2;8.82499980927;9.16130924225;3;18.1286107302;2;14.6614761353;15.4462442398;4;32.2320892811;
9;2;8.82499980927;9.17716598511;3;18.5066606998;2;14.6696271896;15.4196195602;4;33.6246157885;
10;2;8.9015007019;9.36999607086;3;18.8333932161;2;16.7147140503;16.0673618317;4;34.660574317;
11;2;8.96626472473;9.53725147247;3;19.1149917841;2;18.7147140503;16.5341625214;4;35.4203342199;
12;2;9.02068901062;9.68202209473;3;20.0971924067;2;20.7147140503;16.860162735;4;35.8532301188;
13;2;9.22696018219;10.1796665192;4;20.9567792416;2;21.8117141724;17.0200004578;5;35.9719381332;
14;2;11.0206890106;10.6162614822;4;21.6973358393;2;22.847328186;17.0200004578;5;36.0961241722;
15;2;13.0206890106;10.9936008453;4;22.3277589083;2;23.8845825195;17.0200004578;5;36.2257397175;
16;2;15.0206890106;11.3161315918;4;22.8601691723;3;24.8677215576;17.0200004578;4;36.3606929779;
17;2;16.0206890106;11.5899152756;3;23.3080736399;3;24.2119998932;17.0200004578;4;36.5008466244;
18;2;17.0206890106;11.8217020035;3;23.6849879026;4;24.950252533;17.0200004578;3;36.6460156441;
19;2;18.0206890106;12.0182466507;3;23.8408745527;4;24.9938049316;17.0200004578;3;36.7959654331;
20;2;18.9500007629;12.1045246124;4;23.9266432524;4;25.0387897491;17.0200004578;3;36.9504106045;
21;2;18.9500007629;12.1559858322;5;24.0147554874;4;25.0851230621;17.0200004578;3;37.1090159416;
22;2;18.9500007629;12.4103288651;6;24.1051220894;4;25.1327037811;17.0200004578;3;38.2713971138;
23;2;18.9500007629;12.4735851288;6;24.1976397038;4;25.2119998932;18.5200004578;4;38.4739226103;
24;2;18.9500007629;12.5383481979;6;24.2921900749;4;26.2119998932;19.2369613647;3;38.6802903414;
25;2;18.9500007629;12.6045331955;6;24.388641119;4;27.2119998932;17.5572872162;2;38.8899838924;
26;2;18.9500007629;12.6720485687;6;24.4868466854;4;27.3330001831;17.5766582489;1;39.1024509668;
27;2;18.9500007629;12.7407922745;4;24.5866477489;4;27.7307357788;17.0200004578;1;39.3171098232;
28;2;18.9500007629;12.8106536865;5;24.6878724098;4;27.7951316833;17.0200004578;1;40.5333561897;
29;2;18.9500007629;12.8815107346;6;24.7903375626;4;28.8600063324;17.5200004578;1;40.8057717085;
30;2;18.9500007629;12.9532365799;6;24.8938496113;4;27.9251708984;18.0200004578;2;41.0809959173;
31;2;17.6011161804;12.0;6;24.9982061386;5;27.3242988586;19.0200004578;2;41.3584518433;
32;2;16.6245975494;13.0;6;25.1031970978;5;25.9978218079;20.0200004578;3;41.6375652552;
33;2;15.6482200623;14.0;5;25.2086064816;5;25.491268158;21.0200004578;3;41.9177732468;
34;2;14.7219362259;15.0;5;25.3142142296;5;24.5753307343;22.0200004578;3;42.19853127;
35;2;14.7456979752;16.0;5;25.4197978973;5;23.6595592499;23.0200004578;3;42.4793179035;
36;2;14.7694549561;17.0;5;25.5251345634;5;24.3119506836;25.0200004578;3;42.7596404552;
37;2;14.7931556702;18.0;5;25.6300024986;5;25.8278903961;28.0200004578;3;43.039039135;
38;2;14.8167505264;19.0;6;25.7341835499;5;26.9117126465;31.0200004578;5;43.3170892;
39;2;14.8401908875;20.0;4;25.8374640942;5;27.4951210022;34.0200004578;6;43.5934033394;
40;2;14.8634300232;21.0;4;25.9396378994;5;28.5537490845;37.0200004578;6;43.8676319122;
41;2;14.8864183426;22.0;4;26.0405068398;5;30.1602897644;37.0200004578;8;44.1394629478;
42;2;14.909113884;23.0;6;26.1398830414;5;31.2418403625;37.0200004578;10;44.4086204767;
43;2;14.931473732;24.0;6;26.2375893593;5;31.3225860596;37.0200004578;11;44.6748627424;
44;2;14.9534578323;25.0;6;26.3334608078;5;31.4024581909;37.0200004578;11;44.9379794598;
45;2;14.9750289917;26.0;5;26.4273467064;5;31.4813938141;37.0200004578;12;45.1977882385;
46;2;14.9961528778;27.0;5;26.5191102028;5;31.5593357086;37.0200004578;13;45.4541318417;
47;2;15.0167999268;28.0;5;26.6086287498;5;31.6362400055;37.0200004578;12;45.706874609;
48;2;14.0;30.0;5;26.6957950592;5;31.7120609283;37.0200004578;13;45.9558985233;
49;2;14.0;32.0;6;26.7805166245;5;31.7867698669;37.0200004578;13;46.2010998726;
50;3;15.0;31.0;6;26.8627166748;5;31.175409317;38.0200004578;14;46.4423859119;
51;3;14.0;33.0;7;26.9423332214;6;29.9294395447;38.0953865051;10;61.679628849;
52;3;14.0;35.0;8;27.0193181038;6;31.6034984589;38.0200004578;10;62.5892424583;
