Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;3;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;3;17.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;7.55000019073;10.3000001907;3;17.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;7.55000019073;9.30000019073;3;17.0;2;12.6487998962;15.7567996979;4;32.3062400818;
6;1;8.55000019073;8.5;3;17.0;2;13.6487998962;15.6531200409;4;32.285215497;
7;1;8.82499980927;8.5;3;17.0;2;14.6855649948;15.5598077774;4;32.4110701084;
8;1;8.82499980927;8.5;3;17.0;2;14.723320961;15.5218267441;4;32.5767053366;
9;1;8.82499980927;8.5;3;17.3400001526;2;14.7730112076;15.4876441956;4;34.1096707582;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;16.8756923676;16.1171722412;4;35.3296778202;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;18.8756923676;16.5693645477;4;36.3215637207;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;20.8756923676;16.884393692;4;37.0051226616;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;22.2026309967;17.0200004578;5;37.4718470573;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;23.3426494598;17.0200004578;5;37.9960188866;
15;1;12.0206890106;10.1240053177;2;20.8052330017;2;24.4999008179;17.0200004578;5;38.5795149803;
16;1;13.0206890106;10.4026165009;2;21.2618598938;2;25.5738544464;17.0200004578;6;39.2225866318;
17;1;14.0206890106;10.6309299469;3;21.6314201355;2;25.7667751312;17.0200004578;7;39.9234285355;
18;2;15.0206890106;10.8157100677;3;21.9274635315;2;25.9770278931;17.0200004578;7;40.6778116226;
19;2;16.0206890106;10.9637317657;4;22.0;3;26.2033424377;17.0200004578;7;41.4788484573;
20;2;16.9500007629;11.0;4;22.0;3;26.4436531067;17.0200004578;7;42.3169651031;
21;2;16.9500007629;11.0;4;22.0;3;26.6950893402;17.0200004578;8;43.1801395416;
22;2;16.9500007629;11.0;4;22.0;3;26.9540405273;17.0200004578;7;44.05443573;
23;2;16.9500007629;11.0;4;22.0;3;27.2163314819;17.0200004578;7;44.9248065948;
24;2;16.9500007629;11.0;4;22.0;3;27.4774417877;17.0200004578;7;45.7760848999;
25;2;16.9500007629;11.0;4;22.0;3;27.7328262329;17.0200004578;5;46.5940332413;
26;2;16.9500007629;11.0;5;22.0;3;27.9782104492;17.0200004578;6;47.3663034439;
27;2;16.9500007629;11.0;5;22.0;3;28.2098903656;17.0200004578;8;48.0831651688;
28;2;16.9500007629;11.0;5;22.0;3;28.424949646;17.0200004578;9;48.7379188538;
29;2;16.9500007629;11.0;5;22.0;3;28.6213760376;17.0200004578;9;49.3269643784;
30;2;16.9500007629;11.0;5;22.0;3;26.7980880737;18.0200004578;9;49.8495702744;
31;2;14.9500007629;12.0;5;22.0;3;25.954870224;19.0200004578;9;50.3074207306;
32;2;13.9500007629;13.0;4;22.0;3;25.0922260284;20.0200004578;8;50.7040500641;
33;2;12.9500007629;14.0;4;22.0;3;24.2112140656;21.0200004578;8;51.044254303;
34;2;12.0;15.0;3;22.0;3;23.3132762909;22.0200004578;9;51.3335552216;
35;2;12.0;16.0;2;22.0;3;22.4000663757;23.0200004578;9;51.577747345;
36;2;12.0;17.0;2;22.0;3;23.473323822;23.0200004578;8;51.7456016541;
37;2;12.0;18.0;2;22.0;3;24.5236797333;24.0200004578;10;51.7456016541;
38;2;12.0;19.0;2;22.0;3;25.5236797333;25.0200004578;10;51.7456016541;
39;2;12.0;20.0;3;22.0;3;26.5236797333;26.0200004578;9;51.7456016541;
40;2;12.0;21.0;3;22.0;3;27.5236797333;27.0200004578;10;51.7456016541;
41;2;12.0;22.0;3;22.0;3;28.5236797333;27.0200004578;11;51.7456016541;
42;2;12.0;23.0;3;22.0;3;29.5236797333;27.0200004578;12;51.7456016541;
43;2;12.0;24.0;3;22.0;3;29.5236797333;27.0200004578;13;51.7456016541;
44;2;12.0;25.0;3;22.0;3;29.5236797333;27.0200004578;13;51.7456016541;
45;2;12.0;26.0;3;22.0;3;29.5236797333;27.0200004578;13;51.7456016541;
46;2;12.0;27.0;3;22.0;3;29.5236797333;27.0200004578;14;51.7456016541;
47;2;12.0;28.0;5;22.0;4;29.5236797333;27.0200004578;15;51.7456016541;
48;2;12.0;29.0;5;22.0;4;29.5236797333;27.0200004578;14;51.7456016541;
49;2;12.0;30.0;6;22.0;4;29.5236797333;27.0200004578;14;51.7456016541;
50;2;13.0;28.0;7;22.0;4;29.5236797333;27.0200004578;16;51.7456016541;
51;2;12.0;29.0;9;22.0;4;29.5236797333;27.0200004578;16;51.7456016541;
52;2;12.0;30.0;10;22.0;4;29.5236797333;27.0200004578;18;51.7456016541;
53;2;13.0;28.0;11;22.0;4;29.5236797333;27.0200004578;19;51.7456016541;
54;2;12.0;29.0;12;22.0;4;29.5236797333;27.0200004578;19;51.7456016541;
55;2;12.0;30.0;12;22.0;4;29.5236797333;27.0200004578;20;51.7456016541;
56;2;13.0;28.0;11;22.0;4;29.5236797333;27.0200004578;20;51.7456016541;
57;2;12.0;29.0;12;22.0;4;29.5236797333;27.0200004578;20;53.4875507355;
58;2;12.0;30.0;13;22.0;4;30.0462646484;27.6599521637;20;54.7536792755;
59;2;13.0;28.0;15;22.0;4;30.4261016846;28.0979366302;22;55.6604404449;
60;2;12.0;29.0;15;22.0;4;30.6981334686;28.388250351;22;55.9542179108;
61;2;12.0;30.0;14;22.0;4;30.7862663269;28.3999996185;22;56.1152000427;
62;2;12.0;31.0;15;22.0;4;30.8345603943;28.3999996185;24;56.1152000427;
63;2;12.0;32.0;16;22.0;4;30.8345603943;28.3999996185;25;56.1152000427;
64;2;12.0;33.0;18;22.0;4;28.8345603943;29.3999996185;25;56.1152000427;
65;2;12.0;34.0;17;22.0;4;27.8345603943;30.3999996185;26;56.1152000427;
66;3;12.0;35.0;15;37.0;5;26.8345603943;31.3999996185;24;56.1152000427;
67;3;14.0;34.0;15;37.75;5;25.8345603943;32.4000015259;24;56.1152000427;
68;3;16.0;34.0;15;38.4193744659;5;25.0400009155;33.4000015259;25;56.1152000427;
69;3;18.0;34.0;16;39.0072898865;5;25.0400009155;34.4000015259;26;56.1152000427;
70;3;20.0;34.0;17;39.5162696838;5;24.0400009155;33.4000015259;24;56.1152000427;
71;3;21.9500007629;34.0;16;39.9513263702;5;24.0400009155;33.4000015259;23;56.1152000427;
72;3;22.9500007629;33.0;18;40.3190898895;5;24.0400009155;33.4000015259;22;56.1152000427;
73;3;23.0717964172;32.0;18;40.6270179749;5;24.0400009155;33.4000015259;23;56.1152000427;
74;3;23.141078949;31.0;17;40.8827629089;5;24.0400009155;33.4000015259;22;56.1152000427;
75;3;23.1986217499;30.0;19;41.0;5;23.8345603943;34.4000015259;24;56.1152000427;
76;3;23.2250003815;29.0;19;41.0;5;22.8345603943;35.4000015259;26;56.1152000427;
77;3;23.2250003815;28.0;19;41.0;5;21.8345603943;36.4000015259;26;56.1152000427;
78;3;23.2250003815;27.0;20;41.0;6;20.2551059723;37.4000015259;25;74.1152000427;
79;3;23.2250003815;26.0;20;41.0;6;20.2551059723;39.4000015259;25;75.3752002716;
80;3;23.2250003815;25.0;19;41.0;6;21.2151050568;41.4000015259;25;76.4807243347;
81;3;23.2250003815;24.0;20;41.0;6;22.2151050568;43.3634490967;27;77.4245605469;
82;3;23.2250003815;23.0;20;41.0;6;23.2151050568;44.2690658569;28;78.2110118866;
83;4;23.2250003815;22.0;18;40.5;6;24.2151050568;45.1904220581;29;78.8527164459;
84;4;23.1124992371;21.0;18;40.8225002289;6;25.2151050568;46.1262512207;29;79.367149353;
