Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;11.5999994278;16.0;5;33.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.5999994278;16.0;5;33.0199999809;
5;1;7.55000019073;9.30000019073;3;17.0;2;12.7059993744;16.0;5;32.782563448;
6;2;8.55000019073;8.89999961853;2;18.0;2;13.7115688324;15.8719997406;5;32.3647434711;
7;2;9.05000019073;8.5;2;18.0674999952;2;14.7094230652;15.6543998718;5;32.0761506557;
8;2;9.06518745422;8.5;2;18.1388356686;2;14.622844696;15.5013599396;5;31.8182668686;
9;2;9.08123779297;8.5;2;18.5655144453;2;14.5454797745;15.3636236191;5;32.452198863;
10;2;9.17724132538;8.67000007629;2;18.9455717802;2;16.6390304565;15.6624078751;5;32.8365495205;
11;2;9.26275348663;8.81392192841;2;19.2853912115;2;18.6390304565;15.8360004425;5;32.8745074272;
12;2;9.33921337128;8.93486309052;2;20.3484560251;2;20.6390304565;15.8360004425;5;32.9132461548;
13;2;9.57840251923;9.39324569702;3;21.2991602421;2;21.6731891632;15.8360004425;5;32.9527519941;
14;2;11.4079360962;9.78903102875;3;22.1417161226;2;22.6850414276;15.8360004425;5;32.9930092096;
15;2;13.4079360962;10.1240053177;3;22.8855876923;2;23.6971187592;15.8360004425;5;33.0340000391;
16;2;15.4079360962;10.4026165009;3;23.5433773994;2;23.910200119;15.8360004425;5;33.0757044554;
17;2;16.5340309143;10.6309299469;3;24.1289627552;2;23.9227104187;15.8360004425;5;33.1181005239;
18;2;17.0206890106;11.8147268295;3;24.6560902596;3;23.5016002655;16.2698307037;5;33.1611639261;
19;2;18.0206890106;12.055182457;3;24.9747862816;3;23.5016002655;15.8360004425;6;33.2048684359;
20;2;18.9500007629;12.1899147034;3;25.2358300686;4;23.9614601135;15.8360004425;5;33.2491856813;
21;2;18.9500007629;12.2943325043;3;25.5113341808;4;23.9747562408;15.8360004425;6;33.2940852642;
22;2;18.9500007629;12.7556667328;4;25.8006212711;4;23.5016002655;16.3226261139;6;33.3395347595;
23;2;18.9500007629;12.9003105164;5;26.1027469635;4;23.5016002655;16.6697673798;6;33.3854997158;
24;2;18.9500007629;13.0513734818;5;26.4164943695;4;23.5016002655;16.6927490234;7;33.4319441319;
25;2;17.9437122345;12.0513734818;6;26.7403783798;4;23.5016002655;16.7159729004;7;33.4788299799;
26;2;17.9500007629;12.0513734818;6;27.072660923;4;23.5016002655;16.7394142151;6;33.5261178017;
27;2;18.9500007629;13.0513734818;6;27.4113798141;4;24.0578346252;15.8360004425;6;33.57376647;
28;2;18.9500007629;13.7056903839;6;27.754386425;4;24.0721302032;15.8360004425;6;33.621733427;
29;2;18.9500007629;13.8771934509;6;28.0993971825;4;23.5016002655;16.8108673096;6;34.6699750423;
30;3;18.9500007629;14.0496988297;5;41.1940498352;4;23.1009922028;17.3360004425;6;34.8955024481;
31;4;17.9500007629;16.049697876;4;42.1734676361;4;23.1155338287;17.8360004425;6;35.1504784822;
32;4;17.9500007629;18.049697876;4;43.0943555832;4;22.1301307678;18.8360004425;6;35.4389029741;
33;4;17.9500007629;20.049697876;5;43.951851368;4;21.1447677612;19.8360004425;8;35.7650378942;
34;4;18.0;21.7071704865;5;44.743437767;4;20.1594333649;20.8360004425;9;36.1333086491;
35;4;19.0;22.9954166412;7;45.4686555862;4;19.1741104126;21.8360004425;9;36.5481534004;
36;4;20.0;24.273645401;7;46.1287279129;4;18.1887874603;22.8360004425;9;37.0138103962;
37;4;21.0;25.5404567719;7;46.7261581421;4;17.2034473419;23.8360004425;10;37.5340397358;
38;4;22.0;26.7946987152;7;47.2643480301;4;16.7164764404;24.8360004425;10;38.1117787361;
39;4;23.0;28.0354938507;9;47.7472639084;4;17.7310638428;24.8360004425;10;38.7487368584;
40;4;23.4551544189;29.2622299194;9;48.1661643982;4;18.0;25.8360004425;11;39.4449620247;
41;4;23.5375003815;30.4745483398;9;48.3859224319;4;19.7600440979;26.8360004425;12;40.1984124184;
42;4;23.5375003815;31.672328949;10;48.589632988;5;20.0;28.8360004425;11;41.004597187;
43;4;23.5375003815;32.855670929;10;48.7776060104;5;21.0;30.8360004425;12;41.8563568592;
44;4;23.5375003815;34.0248451233;10;48.9503211975;5;22.8028411865;30.8360004425;13;42.7438561916;
45;4;23.5375003815;35.1802902222;11;49.1083936691;5;23.0;31.8360004425;14;43.6548471451;
46;4;24.5375003815;34.1802902222;11;49.2525415421;5;24.0;32.220615387;12;44.5752260685;
47;4;24.5375003815;34.1802902222;13;49.383556366;5;25.8445167542;30.8360004425;13;45.489859581;
48;4;26.5375003815;32.1802902222;13;49.5;5;26.359703064;30.8360004425;14;46.3835835457;
49;4;26.5375003815;33.1802902222;14;49.5;5;26.3731212616;30.8360004425;14;48.2422513962;
50;4;27.5375003815;34.1802902222;15;49.5;5;27.3863601685;31.8360004425;15;49.1682561636;
51;4;28.4875011444;35.1802902222;15;49.5;5;27.5016002655;33.8359985352;15;50.0493578911;
52;4;28.4875011444;35.1802902222;16;49.5;5;27.5016002655;35.3537635803;15;50.880014658;
53;4;28.4875011444;35.1802902222;17;49.5;5;27.5016002655;34.8359985352;15;51.657776475;
54;5;28.4875011444;35.1802902222;16;49.5;5;27.5016002655;35.8359985352;16;52.3830127716;
55;5;28.4875011444;35.1802902222;17;49.5;6;27.5016002655;36.8359985352;15;53.0584208965;
56;5;28.4875011444;35.1802902222;17;49.5;6;28.4615268707;35.8359985352;16;53.6884315014;
57;5;28.4875011444;35.6749992371;17;49.5;6;29.473279953;35.8359985352;16;54.2785856724;
58;5;28.4875011444;35.6749992371;17;50.5;6;28.4847946167;36.8359985352;17;54.8349666595;
59;5;29.4875011444;36.6749992371;18;50.5299999714;6;28.4960689545;37.8359985352;17;55.3637223244;
60;5;30.4875011444;37.6749992371;20;50.5605909824;6;29.5070991516;35.8359985352;17;55.818094492;
61;5;30.7261333466;38.6749992371;20;50.591766119;6;29.5016002655;36.8359985352;18;57.140319109;
62;6;30.7331485748;39.6749992371;20;50.6235172749;6;32.5016021729;36.8359985352;18;57.5668576956;
63;6;30.7402915955;40.6749992371;20;50.6558350325;6;34.5288009644;37.8359985352;20;59.74381423;
64;6;30.7475643158;40.6749992371;21;50.6887089014;7;31.8406181335;41.4010314941;20;61.5536906719;
65;6;30.7549610138;40.6749992371;22;50.7221269608;7;31.0805263519;42.8008766174;21;63.0851820707;
66;6;30.7624797821;40.6749992371;24;50.7560760975;7;30.2456703186;46.0761184692;21;64.132158637;
67;6;30.7701187134;40.6749992371;25;50.7905418873;7;32.2719993591;43.1200027466;22;65.0148038864;
68;6;30.7778739929;40.6749992371;25;51.8255085945;8;33.435760498;42.1200027466;21;65.7673611641;
69;6;31.7857398987;41.6749992371;26;53.1729637384;8;34.4620246887;42.1200027466;21;66.5484626293;
70;6;30.966293335;43.8926887512;26;54.3147697449;8;33.4878387451;43.1200027466;24;67.3552751541;
71;6;32.3559112549;44.6864700317;26;55.2770231962;8;32.2719993591;45.1200027466;23;69.1845231056;
72;6;33.4938354492;46.0766830444;26;56.0859601498;8;33.0665588379;46.1200027466;23;70.1153405905;
73;7;34.0484161377;47.4037895203;24;56.4390240908;8;33.0665588379;48.1200027466;23;71.0668876171;
74;7;33.0895004272;46.4037895203;23;56.660099864;8;32.4180259705;50.1200027466;22;72.0351644754;
75;8;30.4860782623;49.782207489;23;56.8329139948;8;31.0665588379;53.1200027466;23;73.0159397125;
76;8;29.4860782623;51.8202476501;24;56.910069108;9;30.0665588379;56.1200027466;22;74.0047967434;
77;8;28.4860782623;53.2240982056;25;56.9882465601;9;29.0665588379;58.8581466675;22;74.9971807003;
78;9;29.8914718628;52.3410072327;23;57.0673881769;9;28.5440063477;60.1200027466;22;75.9884493351;
79;9;30.9044361115;52.3410072327;23;57.147431612;9;28.3087158203;62.1200027466;22;76.9739217758;
80;9;28.4860782623;55.2998924255;23;57.2283108234;9;27.7945594788;65.0417633057;23;77.9489501715;
81;9;28.1000003815;57.3294448853;24;58.3099564314;9;28.3887462616;66.1200027466;23;78.9089949131;
82;9;29.1000003815;60.3593292236;25;58.4522955418;9;27.7945594788;68.5872268677;24;79.8497138023;
83;9;30.1000003815;63.389503479;26;58.5982164145;10;28.4777336121;68.6168746948;26;80.7670612335;
84;9;30.1000003815;66.4199371338;26;58.7477092743;10;27.7945594788;71.6453933716;26;81.6573870182;
85;10;30.1000003815;69.4506072998;26;58.9007543325;10;27.7945594788;71.9745407104;26;82.4953243732;
86;10;30.1000003815;72.4814605713;27;59.0573199987;10;27.7945594788;73.0766525269;26;83.2722389698;
87;10;30.1000003815;74.5124740601;27;59.2173624039;10;28.7945594788;72.9897384644;26;84.0164985657;
88;10;30.1000003815;76.5435943604;28;59.3808246851;10;27.7945594788;74.9897384644;27;84.69099617;
89;11;30.1000003815;78.574798584;27;59.5476351976;10;27.7945594788;76.9897384644;27;85.2481014729;
90;11;30.1000003815;80.606048584;27;59.7177075148;10;28.7945594788;76.9897384644;27;85.7835628986;
91;11;30.1000003815;82.6372909546;29;60.8909392357;10;29.7945594788;77.9897384644;28;86.2963280678;
92;11;31.1000003815;84.8447036743;29;61.147210598;10;27.7945594788;77.9897384644;28;86.7858343124;
93;11;32.0999984741;87.8870849609;29;61.4119209051;10;27.7945594788;79.9897384644;28;87.2519335747;
94;11;32.0999984741;90.9293518066;30;61.6851569414;10;28.7945594788;79.9897384644;28;87.6948070526;
95;11;32.0999984741;93.9714508057;31;61.9669735432;10;29.7945594788;81.9897384644;28;88.1148862839;
96;11;32.0999984741;97.013343811;32;62.2573906183;10;27.7945594788;80.9897384644;28;88.5127778053;
97;11;32.0999984741;99.7838516235;34;62.5563863516;10;27.7945594788;82.1953964233;29;88.8892030716;
98;11;32.0999984741;101.880195618;35;62.8638937473;10;27.7945594788;85.3752746582;30;89.2299551964;
99;11;32.0999984741;103.979492188;37;63.1797945499;10;27.7945594788;86.5235595703;30;89.4388427734;
100;11;33.0999984741;103.08177948;37;63.5039143562;10;28.7945594788;85.6697845459;31;89.6439499855;
101;11;32.0999984741;105.187072754;38;63.8360176086;11;27.7945594788;85.8133544922;31;89.8444957733;
102;11;34.2998352051;104.2135849;38;64.1758034229;12;27.7945594788;86.9537353516;30;90.039768219;
103;11;35.3449249268;104.988433838;39;64.5229021311;12;27.7945594788;88.0904312134;31;90.2291326523;
104;11;36.0913352966;106.003768921;39;64.8768708706;12;27.7945594788;89.222984314;30;90.4120397568;
105;11;36.1390304565;106.217002869;41;65.2371923923;12;27.7945594788;90.351020813;26;90.5880289078;
106;12;36.1879501343;106.317024231;41;65.6032737494;12;27.7945594788;91.4742126465;28;90.7567300797;
107;13;36.2380371094;106.41746521;41;65.9744458199;12;27.7945594788;92.592300415;28;90.917863369;
108;13;36.2891998291;106.518112183;41;66.349966526;12;27.7945594788;93.7050933838;28;91.0712370872;
109;13;36.341342926;106.618759155;41;66.7290232182;12;28.7945594788;91.8124542236;28;91.2167425156;
110;13;36.3943557739;106.719169617;43;67.1107382774;12;27.7945594788;91.4288482666;28;91.3543481827;
111;13;36.4481010437;106.819152832;44;67.4941763878;12;27.7945594788;94.010635376;30;91.4840936661;
112;13;36.5024490356;107.118484497;44;67.8783529997;12;28.7945594788;92.1014556885;31;92.2580418587;
113;13;37.5572357178;105.216964722;45;68.2622458935;12;27.7945594788;93.6432189941;27;93.0236449242;
114;13;36.6122970581;106.31438446;47;68.6843159199;12;27.7945594788;93.4227676392;27;93.7740988731;
115;13;36.6674613953;107.438201904;47;69.8731050491;12;28.7945594788;93.5734329224;26;94.5030722618;
116;13;35.8367080688;106.743804932;47;71.121587038;12;29.7945594788;93.2147369385;24;96.2049412727;
117;13;36.0159454346;107.060119629;45;72.4229066372;12;29.7945594788;91.8749771118;25;96.8991149664;
118;13;37.2041893005;108.385406494;45;73.7681031227;12;29.7945594788;95.0199661255;26;97.5580555201;
119;13;36.4000778198;107.71762085;46;76.1462182999;12;30.7945594788;95.1604309082;26;100.179077387;
120;13;37.6018600464;109.054519653;45;77.6045684814;12;31.7945594788;100.295921326;27;101.880529523;
121;13;39.8074684143;111.393692017;46;80.0721509457;12;34.7945594788;106.426086426;27;102.579842687;
122;13;42.0145721436;111.73260498;45;81.5693771839;12;36.7945594788;107.15447998;26;103.075142384;
123;13;42.2206954956;115.068702698;45;83.0475099087;12;36.7945594788;109.273216248;25;103.144192219;
124;13;42.9052124023;118.399520874;45;84.4926562309;12;35.7650680542;114.359550476;26;103.235850334;
125;14;44.1185035706;118.722702026;43;85.8923020363;11;34.7650680542;115.440849304;26;103.236768842;
126;14;43.3241500854;122.036148071;44;87.2358571291;11;34.7650680542;117.517219543;28;103.25208509;
127;14;43.5203704834;124.338012695;45;88.5150316954;11;34.7650680542;115.588790894;30;103.298308849;
128;14;44.7057800293;123.626785278;47;89.7239967585;11;32.7650680542;116.655700684;30;103.372626185;
129;14;43.8794403076;125.901268005;48;90.8593606949;11;32.7650680542;118.71812439;32;103.426017523;
130;14;44.0408477783;128.160644531;48;91.9199745655;11;32.7650680542;116.74369812;32;103.472046971;
131;14;45.1899185181;127.404418945;47;92.9066165686;11;32.0;114.74369812;32;103.544904709;
132;14;44.3268814087;129.632415771;47;93.821626544;11;31.0;112.74369812;33;103.642442942;
133;14;44.4522476196;131.844726562;47;94.6685022116;11;32.0;113.74369812;35;103.762650251;
134;14;45.5667152405;131.041656494;48;95.4515373707;11;33.0;114.74369812;36;103.903668523;
135;14;44.6711006165;133.223754883;50;96.1754893064;11;35.0;112.74369812;36;104.063754916;
136;14;44.7662849426;135.391693115;51;96.8297598362;11;35.0;113.74369812;36;104.241259336;
137;14;45.8496551514;134.546234131;51;97.2927206755;11;36.0;114.453819275;38;104.434630752;
