Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;12.3000001907;5;17.0;2;11.5999994278;16.0;3;32.7715995312;
3;1;7.55000019073;11.3000001907;5;17.0;2;11.5543193817;15.8719997406;3;32.5692776442;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.5138559341;15.7567996979;3;32.3904672861;
5;1;7.55000019073;9.30000019073;5;17.0;2;12.6279878616;15.6531200409;3;32.2328542471;
6;1;8.55000019073;8.5;5;17.0;2;13.6366920471;15.5598077774;3;32.0943578482;
7;1;8.82499980927;8.5;5;17.0;2;14.6283073425;15.4758272171;3;32.0650998354;
8;1;8.82499980927;8.5;5;17.0;2;14.6195306778;15.4462442398;3;32.0421904325;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.612657547;15.4196195602;3;33.4016364813;
10;2;8.9015007019;9.06999969482;3;18.6278438568;2;16.647819519;16.0673618317;3;34.4017899036;
11;2;9.1912651062;8.81392192841;3;18.9472261667;2;18.647819519;16.5341625214;4;35.1229509115;
12;2;9.26312637329;8.93486309052;3;19.9789875746;3;20.647819519;16.860162735;4;35.5144039392;
13;2;9.49527168274;9.39324569702;4;20.8964561224;3;21.710067749;17.0200004578;4;35.5887963772;
14;2;11.3173274994;9.78903102875;4;21.7039344311;3;22.732383728;17.0200004578;4;35.6657902002;
15;2;13.3173274994;10.1240053177;4;22.4110306501;3;23.75548172;17.0200004578;4;35.7453597784;
16;2;15.3173274994;10.4026165009;4;23.0305528641;3;24.723608017;17.0200004578;4;35.8274667263;
17;2;16.4186439514;10.6309299469;4;23.5766518116;3;24.7482395172;17.0200004578;4;35.9120591879;
18;2;17.458366394;10.8157100677;4;24.0634207726;3;24.7736167908;17.0200004578;4;35.9990713596;
19;2;18.0206890106;10.9637317657;4;24.3413090706;3;24.7997207642;17.0200004578;4;36.0884232521;
20;2;18.9500007629;11.0;4;24.5615956783;3;24.8265266418;17.0200004578;4;36.1800200939;
21;2;18.9500007629;11.0;4;24.7969653606;3;24.8540058136;17.0200004578;5;36.2737524509;
22;2;18.9500007629;11.0;4;25.04737854;3;24.8821258545;17.0200004578;6;36.3694965839;
23;2;18.9500007629;11.0;4;25.3125803471;3;24.9108486176;17.0200004578;6;36.4671142101;
24;2;18.9500007629;12.0;4;25.59207654;3;24.9401340485;17.0200004578;6;36.5664532185;
25;2;18.9500007629;12.7960386276;4;25.8851153851;3;24.9699363708;17.0200004578;6;36.6673483849;
26;2;18.9500007629;12.9425573349;4;26.1906752586;4;26.0002040863;17.0200004578;5;37.7696218491;
27;2;19.8929023743;11.0;4;26.5074620247;4;27.0308856964;17.5200004578;5;37.9213727713;
28;2;18.9500007629;12.0;6;26.8339166641;4;26.5264854431;18.0200004578;5;38.0759396553;
29;3;18.9500007629;13.0;5;27.1682343483;4;26.5415210724;18.4887695312;6;38.2331347466;
30;3;18.9500007629;13.5841169357;5;27.508395195;4;25.4699401855;18.0200004578;5;38.3927578926;
31;4;17.9500007629;12.5841169357;4;27.8522076607;4;24.5178279877;19.0200004578;5;38.5545984507;
32;4;15.9500007629;14.5841169357;4;28.1973586082;4;23.5663795471;20.0200004578;5;38.718436718;
33;4;14.9500007629;16.5841178894;4;28.5414757729;4;22.6155319214;21.0200004578;5;38.8840448856;
34;4;14.0;18.5841178894;6;28.8821902275;4;21.6652126312;22.0200004578;6;39.0511889458;
35;4;14.0;20.5841178894;6;29.2172021866;4;20.7153568268;23.0200004578;6;39.2196295261;
36;4;14.0;22.5841178894;6;29.5443434715;4;19.7658882141;24.0200004578;6;39.3891245127;
37;4;14.0;24.5841178894;6;29.8616328239;4;20.3468551636;24.0200004578;7;39.5594297647;
38;4;14.0;26.0754699707;7;30.1673221588;4;20.7019119263;26.0200004578;7;39.7303005457;
39;4;14.0;27.3505897522;7;30.4599313736;4;22.7224674225;28.0200004578;8;39.9014931917;
40;4;14.0;28.6139373779;9;30.7382688522;4;23.9704475403;30.0200004578;8;40.0727666616;
41;4;14.0;29.864440918;10;31.0014419556;4;25.0218315125;32.0200004578;8;40.2438830137;
42;4;14.0;31.1012992859;10;31.2488517761;4;24.7871417999;33.0200004578;9;40.4146090746;
43;4;14.0;32.32396698;11;31.480178833;4;25.8096389771;34.0200004578;10;40.5847170353;
44;4;14.0;33.5321617126;11;31.6953620911;4;27.2119998932;33.0200004578;11;40.753985405;
45;5;14.0;34.7258262634;9;44.6445665359;4;28.2261962891;32.0200004578;11;40.9222002029;
46;5;15.0;35.9051094055;10;45.4656534195;4;28.2766590118;32.0200004578;11;41.0891549587;
47;5;16.0;37.0703392029;11;46.2181749344;4;27.6350746155;33.0200004578;12;41.2546513081;
48;5;18.0;35.2219810486;11;46.9001283646;4;28.3763961792;32.0200004578;12;41.4184997082;
49;6;20.0;34.3606185913;11;47.5117788315;4;27.6848621368;33.0200004578;12;41.580518961;
50;6;20.0;33.3606185913;13;48.0552911758;4;28.474155426;32.0200004578;12;41.7405371666;
51;6;22.0;33.3606185913;13;48.5004434586;4;28.5221595764;32.0200004578;13;41.8983924389;
52;6;22.0;33.3606185913;13;48.8153820038;4;28.5695171356;32.0200004578;13;42.0539317131;
53;6;24.0;34.3606185913;14;49.0860214233;5;28.053276062;34.0200004578;13;43.2070112228;
54;6;26.0;35.3606185913;15;49.3170089722;5;29.2119998932;35.0200004578;14;43.4033275843;
55;6;27.4551544189;36.3606185913;15;50.5;5;31.7072486877;35.0200004578;14;43.598547101;
56;6;29.4875011444;38.3606185913;15;50.5425000191;5;32.7515792847;36.0200004578;14;43.7925686836;
57;6;30.4875011444;36.3606185913;16;51.2563632727;5;32.8519706726;38.0200004578;15;43.9811370373;
58;6;30.7890014648;35.3606185913;16;51.8816812038;5;33.8364105225;37.0200004578;16;44.1174669266;
59;6;31.0500392914;34.3606185913;16;52.4232723713;5;32.8680000305;38.0200004578;16;44.2548465729;
60;6;31.2727832794;33.3606185913;17;52.8882956505;5;32.8680000305;38.7176742554;16;45.9923461676;
61;6;31.4604568481;31.3606185913;17;53.2852165699;5;32.5959701538;38.6599502563;16;47.3283820152;
62;6;31.6168670654;31.0;18;53.6229389906;5;32.9767608643;40.0979385376;17;48.3703384399;
63;6;31.7460289001;31.0;18;53.8782446384;5;32.032951355;42.3882522583;19;48.8552482128;
64;7;31.8375015259;31.0;17;77.9316068888;5;32.0400009155;43.561378479;19;49.3156026602;
65;8;30.8375015259;33.0;16;79.1862720251;5;33.0400009155;41.6548652649;19;49.7738121748;
66;8;32.8375015259;34.0;17;80.1998108625;5;32.0400009155;42.7450332642;20;50.228848815;
67;8;34.8375015259;36.0;17;81.0004963875;5;32.0400009155;43.8316688538;20;50.6797499657;
68;8;33.8375015259;39.0;14;81.6235105991;5;31.0400009155;43.2020988464;19;51.1256248951;
69;8;33.8375015259;42.0;15;81.8044606447;5;32.0400009155;41.2020988464;18;51.5656545162;
70;8;22.9500007629;39.0;14;62.5279986858;6;30.4090652466;42.8316688538;15;71.4490947723;
71;8;24.9500007629;39.0;13;62.5897308588;6;29.0400009155;46.8316688538;14;71.7302696705;
72;8;26.9500007629;40.0;13;62.6524705887;6;29.0400009155;50.8316688538;17;72.0180764198;
73;8;28.9500007629;41.092716217;13;64.4532748461;6;29.0400009155;54.3813781738;19;72.3105275631;
74;8;28.3913154602;41.092716217;8;65.886793375;7;29.0400009155;56.5445251465;19;72.6058433056;
75;9;29.7888832092;41.595123291;7;67.019961834;7;29.0400009155;58.621887207;17;72.9024310112;
76;9;31.9247436523;43.0766830444;6;69.6742186546;7;29.0400009155;60.6959991455;17;73.1988677979;
77;9;34.9500007629;45.4037895203;6;70.1703083515;7;29.0400009155;62.7668457031;18;73.4614970684;
78;9;36.4000015259;47.5814247131;6;70.6082270145;7;29.0400009155;64.8240814209;19;73.6452226639;
79;9;36.7561340332;49.7129364014;6;71.0187250376;7;30.0;66.878326416;19;73.8156540394;
80;9;36.7875213623;51.7999992371;7;71.355838418;7;31.0;66.8845672607;24;73.9875173569;
81;9;36.4000015259;54.7999992371;8;71.7176477909;8;31.3275127411;67.6894454956;23;74.1598782539;
82;9;36.4000015259;57.7999992371;9;72.1054209471;8;31.3047618866;68.6944961548;23;74.3318939209;
83;9;36.4000015259;60.5651664734;12;72.5203057528;8;31.2842845917;69.6990509033;23;74.5028014183;
84;9;36.4000015259;62.6339149475;13;72.9632806778;8;31.2658576965;70.7031402588;26;74.6719207764;
85;9;36.4000015259;64.7025985718;13;73.435097456;8;31.2492713928;71.7068328857;26;74.8003983498;
86;9;36.4000015259;65.7711334229;14;73.9362223148;8;31.2343444824;72.710144043;26;74.8977060318;
87;10;36.4000015259;66.8394470215;13;74.4667727947;8;31.2209091187;73.7131347656;26;74.995610714;
