Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;7.55000019073;10.3000001907;4;17.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;7.55000019073;9.30000019073;4;17.0;2;13.3487997055;15.7567996979;5;32.3062400818;
6;1;8.55000019073;8.5;4;17.0;2;15.3487997055;15.6531200409;5;32.068895936;
7;1;8.82499980927;8.5;4;17.0;2;17.2744445801;15.4574079514;5;31.8079481125;
8;1;8.82499980927;8.5;4;17.0;2;17.5423851013;15.2395868301;5;31.6146885157;
9;1;8.82499980927;8.5;4;17.3400001526;2;17.4844055176;15.043548584;4;31.8461477757;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;19.6807537079;15.0280733109;4;32.1210823059;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;21.6807537079;15.0141458511;4;32.4436852932;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;23.6807537079;15.0016117096;4;32.8180677891;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;24.9949760437;14.9903306961;4;33.2480072975;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;26.1300487518;14.9801778793;5;33.7366194725;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;27.1209869385;14.971039772;6;34.2859787941;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;27.2857933044;14.9628162384;6;34.8966784477;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;27.46900177;14.955414772;6;35.567401886;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;27.6702194214;14.9487533569;6;36.2945213318;
19;1;16.0206890106;10.9637317657;5;22.0;3;27.8883552551;14.9427576065;5;37.0718188286;
20;1;16.9500007629;11.0;5;22.0;3;28.1215457916;14.9373617172;6;37.8903846741;
21;1;16.9500007629;11.0;5;22.0;3;28.3671150208;14.9325056076;6;38.7387714386;
22;1;16.9500007629;11.0;6;22.0;3;26.6242542267;15.9325056076;6;39.6034402847;
23;1;16.9500007629;11.0;7;22.0;3;25.8860149384;16.9325065613;6;40.4694910049;
24;1;16.9500007629;11.0;6;22.0;3;25.1479530334;17.9325065613;6;41.3216018677;
25;1;14.9500007629;12.0;6;22.0;3;24.1479530334;16.9325065613;6;43.1450815201;
26;1;13.9500007629;13.0;6;22.0;3;25.1479530334;17.6325073242;6;43.9561141729;
27;1;12.9500007629;14.0;6;22.0;3;26.9595031738;18.6324958801;6;44.7153891325;
28;1;12.0;15.0;8;22.0;3;27.9458236694;19.6510314941;7;45.4152259827;
29;1;12.0;16.0;8;22.0;3;27.944568634;20.6701831818;8;46.0510636568;
30;2;12.0;17.0;8;30.1183452606;3;26.944568634;19.6918010712;8;46.6213107109;
31;2;13.0;18.0;8;30.4740629196;3;26.944568634;19.7137889862;8;47.1269398928;
32;2;14.0;19.0;8;30.8152236938;4;26.944568634;19.7361412048;7;47.5709542036;
33;2;14.0;20.0;7;31.140045166;4;26.944568634;18.9076137543;5;47.9577943087;
34;2;15.0;21.0;7;31.4471464157;4;25.944568634;21.8999099731;6;48.2927755117;
35;3;16.0;22.0;6;31.7355537415;5;25.944568634;23.8987998962;5;48.581610322;
36;3;17.0;23.0;6;32.0046882629;5;24.944568634;26.8987998962;4;48.8300408125;
37;3;18.0;24.0;6;32.2543363571;5;24.944568634;29.8987998962;4;48.8831441402;
38;3;18.6144523621;25.0;6;32.4846143723;5;23.944568634;29.8987998962;3;48.916860342;
39;3;18.7180767059;26.0;7;32.6959199905;5;23.944568634;30.8953590393;3;48.9511147738;
40;3;18.8131637573;27.0;7;32.888882637;5;22.944568634;30.8953590393;3;49.9858734608;
41;3;18.8999977112;28.0;8;33.0643148422;5;23.944568634;31.8941135406;4;50.0633926392;
42;3;18.9789428711;29.0;8;33.2231636047;5;25.944568634;33.8935813904;5;51.1426944733;
43;3;19.0504226685;30.0;10;33.3664646149;5;27.944568634;33.8931045532;5;51.3845850229;
44;3;20.1149101257;28.0;9;33.4953079224;5;29.944568634;35.8926734924;5;51.6521974802;
45;3;19.1728897095;29.0;10;34.5;5;30.944568634;37.892288208;6;51.9484380484;
46;3;20.1749992371;30.0;11;34.6074999571;5;31.9351615906;38.8919372559;6;52.2763570547;
47;3;22.1749992371;28.0;11;34.7253656387;5;31.9349746704;39.8916244507;6;52.6374695301;
48;3;21.7264137268;29.0;13;34.8543308973;5;31.9348049164;40.8913421631;6;53.0363619328;
49;3;21.7844486237;30.0;13;34.9951226711;5;31.9346523285;41.8910865784;6;53.4759571552;
50;3;22.8478050232;28.0;13;35.1484457254;5;31.9345149994;42.8908576965;7;53.9588383436;
51;3;21.9168014526;29.0;13;35.3149644136;5;31.9343910217;43.8906517029;7;54.4870449305;
52;3;22.991733551;29.0;12;35.4952818155;5;30.9343910217;42.8906517029;7;55.0618311167;
53;3;24.0728759766;30.0;12;35.6899158955;5;30.9343910217;42.8903007507;8;55.6834151745;
54;4;25.1604614258;31.0;9;45.899273634;6;29.9343910217;41.8903007507;7;56.3507175446;
55;4;26.1749992371;33.0;10;46.5236227512;6;29.9343910217;41.8900146484;7;57.0611475706;
56;4;29.125;35.0;10;47.1374645233;7;31.9343910217;43.8898925781;7;60.43920362;
57;4;29.4133796692;35.0;11;47.7394421101;7;34.9343910217;43.3979682922;7;62.6053289175;
58;4;29.5278778076;35.0;12;48.328656435;7;36.4601478577;43.7669143677;7;64.5405093431;
59;4;29.6489810944;35.0;13;48.9045760632;7;37.6170120239;45.0283584595;9;66.0691206455;
60;4;29.7764358521;34.0;14;49.466930151;8;35.6576004028;47.0960006714;8;67.3768748045;
61;4;29.9098758698;33.0;12;50.0156040192;8;34.6576004028;47.0960006714;8;68.532999754;
62;4;30.0488033295;32.0;13;50.5505371094;8;34.6576004028;48.0960006714;9;69.6838020086;
63;4;31.1926040649;31.0;14;51.0716371536;8;34.6576004028;49.0960006714;10;70.8152940273;
64;4;32.340549469;31.0;14;51.5787172318;8;34.6576004028;50.0960006714;11;71.9151021242;
65;4;33.3761100769;31.0;16;52.071457386;8;31.6576004028;52.0960006714;12;72.9731924534;
66;4;33.5637817383;31.0;17;52.4453148842;9;29.6576004028;54.0960006714;11;73.982303381;
67;4;31.7253913879;32.0;17;52.7904214859;9;27.6576004028;56.0960006714;11;74.9380629063;
68;4;30.8806915283;33.0;17;53.133852005;9;25.6576004028;58.0960006714;12;75.838804245;
69;4;30.0352344513;34.0;19;53.4732499123;9;25.0;57.0960006714;13;76.6851687431;
70;4;29.2379627228;35.0;20;53.8063445091;9;25.0;59.0960006714;13;77.4795718193;
71;4;29.3878555298;36.0;20;54.1310133934;9;25.0;61.0960006714;14;78.2256472111;
72;4;29.5339565277;37.0;22;54.4453339577;9;25.0;63.0960006714;14;78.9277145863;
73;5;29.6753997803;36.0;20;58.0180110931;8;23.0;60.0960006714;15;76.2507557869;
74;5;28.8114318848;37.5499992371;20;59.5716719627;8;23.0;62.0960006714;16;76.8100566864;
75;5;31.0654373169;39.5067520142;21;60.9326708317;8;23.0;64.0960006714;18;77.1687169075;
76;5;32.3046913147;41.4681816101;21;62.1212608814;8;23.0;66.0960006714;18;77.5250320435;
77;5;32.6849555969;43.4339523315;22;63.068353653;8;24.0;65.0960006714;19;77.8833818436;
78;5;32.8933410645;45.4126853943;22;63.641541481;8;23.0;67.0960006714;20;78.2424368858;
79;5;33.0654907227;46.4000015259;22;64.0033023357;8;24.0;67.0960006714;20;78.600830555;
80;5;31.1993999481;48.4000015259;22;64.3419275284;8;23.0;68.0960006714;20;78.9571800232;
81;6;30.3234462738;50.4000015259;21;64.6573956013;8;23.0;70.0960006714;21;79.3101115227;
82;6;30.2876434326;52.4000015259;22;64.9500479698;8;23.0;72.0960006714;22;79.6582813263;
83;6;30.3921699524;54.4000015259;22;65.220531702;8;25.0;69.0960006714;23;80.0003995895;
84;6;30.4873352051;56.4000015259;22;65.4697315693;8;25.0;70.0960006714;24;80.3352513313;
85;6;30.5735549927;58.4000015259;23;65.6987099648;8;26.0;71.0960006714;26;80.6617155075;
86;6;30.6513252258;60.4000015259;18;65.9086499214;8;25.0;74.0960006714;26;80.9787817001;
87;7;30.7211875916;62.4000015259;18;86.1008052826;8;25.0;77.0960006714;27;81.2855620384;
88;7;31.7837200165;65.4000015259;18;87.988673687;8;26.0;80.0960006714;27;81.5813016891;
89;6;31.7999992371;61.4000015259;18;85.369600296;9;28.0;80.0960006714;25;86.0540575981;
90;6;31.7999992371;64.5999984741;19;86.6854019165;9;31.0;82.0960006714;26;86.3761725426;
91;6;32.7999992371;67.5999984741;20;87.7504787445;9;33.2637176514;84.0960006714;26;86.684284687;
92;6;34.7999992371;67.5999984741;21;88.5872459412;9;34.2637176514;86.0960006714;26;86.9781832695;
93;6;34.7999992371;69.5999984741;22;89.2287311554;9;35.2637176514;88.0960006714;27;87.257786274;
94;7;35.7999992371;71.5999984741;22;89.711025238;9;34.2637176514;89.0960006714;28;87.4852890968;
95;7;37.7999992371;70.5999984741;19;90.0;10;34.2637176514;89.0960006714;27;87.6939492226;
96;8;37.0999984741;72.5999984741;18;118.75;10;35.2637176514;90.0960006714;27;87.8836293221;
97;8;38.0999984741;75.5999984741;18;122.271873474;10;35.2637176514;90.4044799805;28;88.0066065788;
98;8;40.0999984741;75.5999984741;18;125.088603973;10;34.2637176514;93.4044799805;29;88.1210637093;
99;8;39.0999984741;78.5999984741;18;127.162830353;10;33.8217353821;96.4044799805;26;88.2273182869;
100;8;39.0999984741;81.5999984741;19;128.588832855;10;33.8536109924;96.3522720337;26;88.3257241249;
101;8;40.0999984741;80.8000030518;19;129.519275665;10;32.8831329346;98.3522720337;28;88.367202282;
102;9;40.0999984741;79.8000030518;18;130.0;11;32.8955764771;100.352272034;26;88.367202282;
103;9;41.0999984741;79.8000030518;17;130.0;11;33.8955764771;99.3522720337;25;88.367202282;
104;9;40.0999984741;78.8000030518;19;130.0;11;32.8955764771;101.352272034;26;88.367202282;
105;9;39.0999984741;80.8000030518;19;130.0;11;32.8955764771;103.352272034;26;88.367202282;
106;9;40.0999984741;80.8000030518;19;130.0;11;33.8955764771;102.352272034;24;88.367202282;
107;9;40.0999984741;80.8000030518;20;130.0;11;32.8955764771;104.352272034;25;89.4542622566;
108;9;39.0999984741;83.8000030518;20;130.0;11;33.0758209229;106.727073669;25;90.5207691193;
109;9;40.0999984741;83.8000030518;20;130.0;11;34.2515144348;106.097885132;26;91.557703495;
110;9;42.5;87.8000030518;21;131.0;11;33.4206886292;108.462875366;24;92.5570888519;
111;9;45.2999992371;90.8000030518;21;131.080000043;11;32.4206886292;108.820327759;24;94.5122542381;
112;9;47.5999984741;94.8000030518;21;135.185538411;11;34.4206886292;108.168655396;23;96.2814615965;
113;9;46.8785552979;99.09400177;22;134.874849558;11;36.2448425293;111.480628967;22;98.0283185244;
114;9;46.0874862671;103.064605713;22;134.61037004;11;39.2278594971;115.780990601;19;98.7302510738;
115;9;47.0610389709;106.09400177;23;137.802448511;11;41.2278594971;115.068977356;20;99.3866844177;
116;10;48.3802452087;109.09400177;22;140.060627341;12;41.5470962524;118.343994141;19;99.9979664087;
117;10;49.6060638428;112.09400177;24;141.395408034;12;39.2278594971;122.605667114;22;100.565191269;
118;10;49.7395362854;116.09400177;24;142.220228314;13;41.2278594971;120.629333496;22;101.090020061;
119;10;50.7966880798;117.09400177;25;142.758276582;13;41.2278594971;120.779304504;23;101.574524045;
120;10;49.8758277893;121.09400177;25;143.074202299;13;42.8854598999;121.015823364;23;102.021045923;
121;10;49.9074211121;125.09400177;27;143.217857361;13;41.8854598999;120.239067078;25;102.308866501;
122;11;50.921787262;123.09400177;26;143.368275642;13;42.0170135498;120.610710144;26;103.562278628;
123;11;49.9368286133;125.09400177;27;143.525333166;13;44.0238990784;122.792297363;24;103.862086535;
124;11;49.9525337219;127.09400177;29;143.688840151;13;45.6576004028;122.832489014;26;104.142649531;
125;11;50.9688835144;127.09400177;30;143.858537197;13;47.0378189087;123.042877197;29;104.323456526;
126;11;49.9858551025;130.093994141;30;144.034093142;13;47.8867454529;125.023292542;29;104.50438273;
127;11;51.0034103394;130.093994141;30;144.215104342;14;47.8867454529;127.112297058;24;104.685436487;
128;11;51.0215110779;130.093994141;30;146.401094675;14;49.0223922729;130.330505371;26;104.810622454;
129;11;52.0401115417;136.093994141;31;146.704018593;14;49.2166481018;133.297607422;27;104.924966693;
130;11;55.0591506958;139.093994141;31;151.595932722;14;48.2070808411;132.344360352;28;104.646783352;
131;11;54.7595977783;145.093994141;32;154.964065909;14;46.7695541382;136.29750061;29;104.412428737;
132;11;55.0548782349;144.093994141;33;155.727847815;14;48.181060791;138.281723022;29;104.217814445;
133;11;58.0956993103;145.093994141;35;155.78355515;14;49.4844512939;139.255020142;30;105.059247732;
134;11;58.1783599854;149.093994141;36;157.480829597;14;48.4769363403;141.265792847;31;104.967570543;
135;11;59.3480873108;153.093994141;35;158.830310941;14;49.4563217163;144.260437012;32;104.906362534;
136;11;61.4830284119;154.093994141;36;159.760888219;14;50.0300827026;142.189880371;33;104.872858286;
137;11;63.5760955811;156.093994141;37;160.396207333;14;48.5753555298;146.172363281;34;104.864527345;
138;11;64.6396255493;158.093994141;37;160.755227447;14;49.056640625;148.156600952;35;104.879056334;
139;12;65.6755218506;160.093994141;35;178.366551042;14;48.8809356689;147.142410278;36;104.914331436;
140;12;69.7116546631;157.093994141;36;180.066248178;14;46.8985519409;148.262161255;37;104.968402267;
141;12;69.7479400635;160.093994141;37;181.621783853;14;47.3675041199;148.118133545;37;105.039472461;
142;12;71.7842941284;163.093994141;38;183.017966032;14;49.0090789795;148.014984131;38;105.125888228;
143;12;75.8206481934;160.093994141;41;184.252401352;14;48.9174957275;150.098480225;42;105.226108789;
