Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3487997055;15.8719997406;5;31.5135993958;
5;2;7.55000019073;9.69999980927;4;18.0;2;12.6487998962;15.7567996979;4;32.3062400818;
6;2;8.7750005722;8.5;4;18.0449999571;2;13.6487998962;15.6531200409;3;31.9490559101;
7;2;9.06012439728;8.5;4;18.0915547609;2;14.5847167969;15.4574079514;3;31.7174324989;
8;2;9.07059955597;8.5;4;18.1396753788;2;14.5152292252;15.3240671158;3;31.5132911205;
9;2;9.08142662048;8.5;4;18.5407658815;2;14.4539871216;15.2040605545;3;32.2762149572;
10;2;9.17167282104;8.67000007629;4;18.8922410011;2;16.5483455658;15.5482625961;3;32.8447980881;
11;2;9.25075435638;8.81392192841;4;19.2003221512;2;18.5483455658;15.7932214737;3;33.013277173;
12;2;9.32007312775;8.93486309052;4;20.2124831676;2;20.5483455658;15.8360004425;3;33.1005502939;
13;2;9.54780864716;9.39324569702;5;21.1049286127;2;21.623003006;15.8360004425;4;33.1922552586;
14;2;11.3642339706;9.78903102875;5;21.8813476562;2;22.6505146027;15.8360004425;4;33.2884531021;
15;2;13.3642339706;10.1240053177;5;22.5507258177;2;23.6793746948;15.8360004425;5;33.3891830444;
16;2;15.3642339706;10.4026165009;5;23.1252521276;2;24.0167541504;15.8360004425;5;33.4944603443;
17;2;16.4399528503;10.6309299469;5;23.6184784174;2;24.0483379364;15.8360004425;5;33.6042733192;
18;2;17.4677772522;10.8157100677;5;24.0439376831;2;24.081281662;15.8360004425;5;33.7185811996;
19;2;18.4968948364;10.9637317657;5;24.2515797615;2;24.1155738831;15.8360004425;5;33.8373119831;
20;2;19.4566059113;11.0;5;24.3922679424;2;24.1511936188;15.8360004425;5;33.9603598118;
21;2;19.4882602692;11.0;5;24.5383813381;2;24.1881084442;15.8360004425;5;34.0875842571;
22;2;18.9500007629;12.0;5;24.6897099018;2;24.2262744904;15.8360004425;5;34.2188088894;
23;2;18.9500007629;12.3448553085;7;24.8459899426;2;24.2656421661;15.8360004425;5;34.3538200855;
24;2;18.9500007629;12.4229946136;7;25.0069024563;2;24.3061466217;15.8360004425;5;34.4923677444;
25;2;18.9500007629;12.5034513474;7;25.1720745564;2;24.3477096558;15.8360004425;6;34.6341655254;
26;2;18.9500007629;12.5860376358;7;25.3410804272;2;24.3902492523;15.8360004425;6;34.7788920403;
27;2;18.9500007629;12.670539856;7;25.5134441853;2;24.4336681366;15.8360004425;6;34.9261932373;
28;2;18.9500007629;12.7567224503;9;25.6886439323;2;24.4778575897;15.8360004425;6;35.0756845474;
29;2;18.9500007629;12.8443222046;9;25.8661177158;2;24.5227050781;15.8360004425;6;35.226954937;
30;2;18.9500007629;12.9330587387;9;26.0452690125;2;24.5680866241;15.8360004425;6;35.3795707226;
31;3;17.8601856232;12.0;8;26.2254748344;2;24.6138706207;15.8360004425;6;35.533080101;
32;3;16.9007320404;13.0;8;26.4060935974;2;24.6599235535;15.8360004425;6;35.6870183945;
33;3;15.9413719177;14.0;8;26.5864748955;2;24.7061061859;15.8360004425;7;35.8409132957;
34;3;15.0319566727;15.0;8;26.7659678459;2;24.7522735596;15.8360004425;7;35.9942913055;
35;3;15.0723428726;16.0;8;26.9439306259;2;24.798286438;15.8360004425;7;36.1466827393;
36;3;15.1123847961;17.0;8;27.1197400093;2;24.8440055847;15.8360004425;7;36.2976279259;
37;4;15.1519412994;18.0;6;37.0299077034;2;24.8892879486;15.8360004425;7;36.44668293;
38;4;16.1908798218;19.0;6;37.6147403717;2;24.9340057373;17.8360004425;6;36.5934243202;
39;4;17.2290744781;20.0;7;38.1712999344;2;24.9780273438;19.8360004425;6;36.7374534607;
40;4;17.0;22.0;7;38.6974067688;2;25.0212364197;21.8360004425;6;36.8784022331;
41;4;18.0;24.0;7;39.1916418076;2;25.0635204315;23.8360004425;6;37.0159344673;
42;4;19.0;26.0;8;39.6532993317;2;25.1047801971;25.8360004425;7;37.1497502327;
43;4;19.4663410187;28.0;8;40.0823106766;2;25.1449241638;25.8360004425;9;37.279586792;
44;4;19.5511112213;30.0;9;40.4791555405;2;25.1838760376;25.8360004425;9;37.4052200317;
45;4;19.6279220581;31.7474784851;9;40.8447580338;2;25.2215652466;25.8360004425;9;37.5264649391;
46;4;19.697101593;32.8689727783;10;41.1803898811;2;25.257938385;25.8360004425;11;37.643175602;
47;4;19.7590789795;33.9851150513;11;41.4875707626;2;25.2929534912;25.8360004425;11;37.7552442551;
48;4;19.81432724;35.0958328247;11;41.7679872513;2;23.5016002655;26.8360004425;11;37.862598896;
49;4;21.863363266;33.0;12;42.0010342598;2;24.5016002655;25.8360004425;12;37.9652018547;
50;4;23.475233078;33.0;12;42.1059775352;2;25.3895606995;25.8360004425;13;38.0630483627;
51;4;24.4988441467;33.0;12;42.2050366402;2;23.5016002655;26.8360004425;15;38.1561627388;
52;4;25.5211334229;33.0;12;42.2983393669;2;24.5016002655;25.8360004425;16;38.2445960045;
53;4;24.8500003815;34.0;12;42.3860406876;2;23.5016002655;26.8360004425;16;38.3284230232;
54;4;25.8500003815;32.0;12;42.4683179855;2;24.5016002655;25.8360004425;16;38.4077396393;
55;4;26.5303726196;31.0;13;42.5;2;23.5016002655;26.8360004425;16;38.4826588631;
56;4;26.5375003815;30.0;13;42.5;2;24.5016002655;25.8360004425;17;38.5200009346;
57;4;26.5375003815;29.0;13;42.5;2;25.5016002655;25.8360004425;17;38.5200009346;
58;4;26.5375003815;28.0;13;42.5;2;25.5559997559;25.8360004425;17;38.5200009346;
59;4;26.5375003815;27.0;14;42.5;2;25.5559997559;25.8360004425;17;38.5200009346;
60;5;27.5375003815;27.0;14;43.5;2;25.5559997559;25.8360004425;17;38.5200009346;
61;5;28.5375003815;28.0;14;43.6074999571;2;25.5559997559;25.8360004425;18;38.5200009346;
62;6;29.786687851;30.0;13;44.7253656387;2;25.5559997559;25.8360004425;20;39.9530148506;
63;6;30.5375003815;32.0;14;44.9618308544;2;23.8950176239;27.4010295868;20;41.0474028587;
64;6;30.8422241211;34.0;15;45.2204883099;3;23.072473526;28.8008766174;18;46.8827795982;
65;6;30.8739032745;35.0;15;45.5027766228;3;24.2211036682;31.0761165619;18;47.3943219185;
66;6;30.5375003815;37.0;17;45.8100870848;3;25.2448005676;32.8019866943;19;47.802652359;
67;6;30.9458675385;37.0;17;46.143727541;4;26.2448005676;33.9223022461;13;68.1943187714;
68;6;30.9864387512;37.8132896423;17;46.5048803091;5;27.876789093;36.036605835;12;70.3683786392;
69;6;31.0302314758;36.0;18;46.8945554495;5;29.9185676575;35.4786834717;12;72.2937679291;
70;6;31.077337265;36.0;18;47.3135390282;5;25.2448005676;39.4786834717;11;73.9466791153;
71;6;31.1278152466;36.0;19;47.7623383999;5;24.2448005676;43.4786834717;12;75.3300213814;
72;6;31.1816902161;36.0;19;49.3394060135;5;23.2448005676;46.2208557129;14;76.4662618637;
73;6;29.3503036499;37.0;19;50.7910468578;5;22.2448005676;48.339225769;14;77.3886680603;
74;6;27.9972190857;38.595123291;19;52.1385178566;5;21.2448005676;50.4498558044;14;78.1337313652;
75;6;29.0583019257;40.8049659729;20;53.4023840427;5;20.2448005676;52.5529289246;14;78.6678571701;
76;7;31.4802799225;36.9690628052;17;54.3791120052;5;19.2448005676;54.6487083435;15;78.8960280418;
77;7;32.4138793945;37.0;17;55.1197299957;5;18.2448005676;56.7374801636;15;80.107937336;
78;7;32.5009841919;38.0;18;55.8872241974;5;19.0;59.8195724487;15;80.3089996576;
79;8;32.5902366638;37.0;17;56.6813783646;5;20.0;62.8593826294;15;80.4840903282;
80;8;27.5999984741;40.0;16;57.4969477654;5;20.0;65.8852844238;15;80.6606556177;
81;8;26.5999984741;42.0;13;58.3279819489;5;20.0;68.309753418;16;80.8390851021;
82;8;25.5999984741;45.0;14;59.1679725647;5;20.0;70.3328323364;16;80.9882905483;
83;8;24.5999984741;48.0;14;61.0100431442;5;20.0;72.3194732666;18;81.1034958363;
84;7;25.2000007629;52.0;14;61.8771636486;6;20.0;73.3955078125;18;81.2258579731;
85;7;26.2000007629;56.0;14;62.7329714298;6;21.0;71.4762649536;18;81.3555307388;
86;7;26.2000007629;60.0;15;63.5708153248;6;20.0;72.5618515015;18;81.4926241636;
87;7;26.2000007629;60.2000007629;15;64.3845627308;6;20.0;73.6523361206;20;81.6371972561;
88;7;26.2000007629;61.2000007629;15;65.1687830687;6;21.0;71.7477493286;19;81.7892508507;
89;7;26.2000007629;61.2000007629;15;65.9188867807;6;20.0;70.8481063843;20;81.948720932;
90;7;26.2000007629;61.2000007629;17;66.6312150955;6;20.0;72.9533538818;20;82.1154725552;
91;7;26.2000007629;61.2000007629;18;67.3030807972;6;21.0;69.2634124756;20;82.2892940044;
92;7;26.2000007629;62.2000007629;19;67.932754755;6;20.0;71.3781433105;21;82.4698932171;
93;7;26.2000007629;63.2000007629;19;68.5194163322;6;20.0;73.4973373413;22;82.656894207;
94;7;26.2000007629;64.1999969482;21;69.0630685091;6;21.0;72.420753479;20;82.8498368263;
95;7;26.2000007629;65.1999969482;21;69.5644254684;6;20.0;71.5480957031;20;83.048176527;
96;7;26.2000007629;66.1999969482;21;70.0247972012;6;20.0;73.6790008545;20;83.2512881756;
97;7;26.2000007629;67.1999969482;21;70.4459586143;6;21.0;72.8130493164;20;83.4584712982;
98;7;26.2000007629;68.1999969482;22;70.8300336599;6;20.0;73.9497909546;21;83.6689572334;
99;7;26.2000007629;69.1999969482;23;71.1793805361;6;20.0;75.0887145996;21;83.8819198608;
100;7;26.2000007629;70.1999969482;23;71.4232324362;6;21.0;73.2292709351;21;84.0964865685;
101;7;27.2000007629;68.1999969482;23;71.5987802744;6;20.0;74.370880127;21;84.3117518425;
102;7;26.2000007629;69.1999969482;24;71.6595385075;6;20.0;75.5129547119;22;84.5267925262;
103;7;26.2000007629;70.1999969482;25;71.6983793974;6;21.0;73.6548843384;22;84.7406840324;
104;7;27.2000007629;68.1999969482;25;71.7374696732;6;20.0;74.7960510254;21;84.9525146484;
105;7;26.2000007629;69.1999969482;25;71.7767804861;6;20.0;73.9358596802;21;85.1614022255;
106;7;26.2000007629;70.1999969482;27;71.8162822723;6;21.0;73.0737304688;22;85.3665094376;
107;7;27.2000007629;68.1999969482;27;71.8559447527;6;21.0;77.3118743896;24;85.5670552254;
108;7;26.2000007629;69.1999969482;27;71.8957372904;6;22.0;79.4803314209;24;85.7623276711;
109;7;26.2000007629;70.1999969482;28;71.9356285334;6;22.1000003815;81.6443634033;23;85.9516921043;
110;7;27.2000007629;68.1999969482;29;71.9755871296;6;20.1000003815;84.0034255981;25;86.1345992088;
111;7;26.2000007629;69.1999969482;30;72.015581131;6;20.0;86.1570663452;25;86.3105883598;
112;7;26.2000007629;70.1999969482;31;72.0555787086;6;20.0;88.304901123;27;86.4792895317;
113;7;26.2000007629;73.1999969482;31;72.0955479145;6;20.0;90.2966079712;28;86.640422821;
114;7;26.2000007629;75.1999969482;32;72.135456562;6;20.0;91.4319610596;28;86.7937965393;
115;7;26.2000007629;76.4000015259;33;72.17527318;6;21.0;89.5607910156;29;86.9393019676;
116;8;26.2000007629;77.4000015259;32;72.2149660587;6;20.0;90.683013916;30;87.0769076347;
117;8;26.2000007629;78.4000015259;32;72.2545039654;6;20.0;91.7986068726;30;87.2066531181;
118;8;26.2000007629;79.4000015259;33;72.293856144;6;21.0;89.9075927734;32;87.3286399841;
119;8;26.2000007629;80.4000015259;33;72.3329925537;6;20.0;91.0100631714;32;87.443025589;
120;8;26.2000007629;81.4000015259;34;72.3718836308;6;20.0;92.1061401367;33;87.5500135422;
121;8;26.2000007629;82.4000015259;33;72.4105007648;6;21.0;90.1960144043;33;87.6498451233;
122;9;26.2000007629;83.4000015259;32;72.4488155842;6;20.0;91.2798690796;33;87.7427921295;
123;9;27.2000007629;81.4000015259;33;72.4868011475;6;20.0;92.3579483032;35;87.7920017242;
124;9;26.2000007629;82.4000015259;33;72.5244314671;6;21.0;90.3992843628;35;87.7920017242;
125;9;26.2000007629;83.4000015259;35;72.7131471634;6;20.0;91.3992843628;35;87.7920017242;
126;9;27.2000007629;81.4000015259;35;72.9108502865;6;20.0;92.3992843628;35;87.7920017242;
127;9;26.2000007629;82.4000015259;37;73.1172049046;6;21.0;90.3992843628;36;87.7920017242;
128;9;26.2000007629;83.4000015259;38;73.3317556381;6;20.0;91.3992843628;36;87.7920017242;
129;9;27.2000007629;81.4000015259;39;73.5539252758;6;20.0;92.3992843628;36;89.138004303;
130;9;26.2000007629;82.4000015259;40;73.7830140591;6;21.0;91.3686904907;37;90.4455509186;
131;10;26.2000007629;83.4000015259;39;74.0182037354;6;20.0;93.3110122681;38;91.6977653503;
132;10;27.2000007629;81.4000015259;39;74.2585644722;6;21.0;92.7391433716;38;92.8804616928;
133;10;26.2000007629;82.4000015259;40;74.5030670166;6;21.0;92.1484146118;38;93.982755661;
134;10;26.2000007629;83.4000015259;40;74.750597477;6;20.0;94.5355834961;39;95.9973306656;
135;10;27.2000007629;81.4000015259;41;74.9999756813;6;22.0;95.5355834961;40;96.8908672929;
136;10;27.2000007629;81.4000015259;41;75.2499756813;6;23.0;96.5355834961;40;97.6952161193;
137;10;28.0;82.4000015259;41;76.4993510246;6;23.0;97.5355834961;40;98.4121476412;
138;10;30.0;81.4000015259;43;76.7818576097;6;22.0;101.535583496;43;99.0455427766;
139;10;30.0;83.4000015259;43;77.0621423721;8;24.0;99.5355834961;41;99.5986930132;
140;10;30.0;85.4000015259;43;77.3390375376;8;22.0;102.535583496;42;100.080235064;
141;10;31.0;84.4000015259;44;77.6114464998;8;23.0;102.535583496;41;100.4969486;
