Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;12.3000001907;5;17.0;1;10.8880004883;14.720000267;5;29.235200882;
3;1;7.55000019073;11.3000001907;5;17.0;2;11.0470399857;14.617600441;4;30.0508804321;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.010175705;14.5254402161;4;29.8705925941;
5;1;7.55000019073;9.30000019073;5;17.0;2;12.1058559418;14.4424962997;3;29.5393736362;
6;1;8.55000019073;8.5;5;17.0;2;13.1004314423;14.2859268188;3;29.1061085463;
7;1;8.82499980927;8.5;5;17.0;2;13.7318325043;14.0794782639;3;28.7925541401;
8;1;8.82499980927;8.5;5;17.0;2;13.6377668381;13.9318666458;3;28.5103547573;
9;1;8.82499980927;8.5;5;17.3400001526;2;13.553106308;13.7990159988;3;28.9843357801;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;13.6953010559;14.028637886;3;29.2039779425;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;16.5575275421;14.1310396194;3;29.2189143896;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;18.5575275421;14.1310396194;3;29.2339447737;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;19.5709686279;14.1310396194;2;29.2490652204;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;20.575504303;14.1310396194;2;29.2642716169;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;21.5800666809;14.1310396194;2;29.2795599699;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;22.5846538544;14.1310396194;2;29.2949259281;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;22.788476944;14.1310396194;2;29.3103653193;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;22.7931079865;14.1310396194;2;29.3258736134;
19;1;16.0206890106;10.9637317657;5;22.0;2;22.7977600098;14.1310396194;3;29.3414463997;
20;1;16.9500007629;11.0;6;22.0;2;22.8024330139;14.1310396194;3;29.3570790291;
21;1;16.9500007629;11.0;5;22.0;2;22.8071231842;14.1310396194;4;29.3727668524;
22;1;16.9500007629;11.0;6;22.0;2;22.8118286133;14.1310396194;4;29.3885052204;
23;1;16.9500007629;11.0;6;22.0;3;23.8165512085;14.1310396194;3;30.4042893648;
24;1;16.9500007629;11.0;6;22.0;3;24.4786224365;14.6310396194;3;30.5346903801;
25;1;16.9500007629;11.0;6;22.0;3;25.1604061127;14.1310396194;3;30.6769778728;
26;1;16.9500007629;11.0;7;22.0;3;25.2030925751;14.1310396194;3;30.8320682049;
27;1;16.9500007629;11.0;7;22.0;3;25.2496185303;14.1310396194;3;31.0008766651;
28;1;16.9500007629;11.0;7;22.0;3;25.3002624512;14.1310396194;3;31.1842985153;
29;1;16.9500007629;11.0;7;22.0;3;25.3552894592;14.1310396194;3;31.3831847906;
30;1;14.9500007629;12.0;7;22.0;3;22.4786224365;16.6915931702;3;31.5983145237;
31;1;13.9500007629;13.0;7;22.0;3;21.4786224365;17.799156189;3;31.8303618431;
32;1;12.9500007629;14.0;7;22.0;3;20.4786224365;18.9151802063;3;32.0798604488;
33;1;12.0;15.0;5;22.0;3;19.4786224365;20.0399284363;12;32.3471647501;
34;1;12.0;16.0;5;22.0;3;18.4786224365;21.173582077;12;32.6324094534;
35;1;12.0;17.0;5;22.0;3;18.7897224426;20.1310386658;13;32.9354692698;
36;1;12.0;18.0;5;22.0;4;17.8806381226;21.1310386658;12;33.2559220791;
37;1;12.0;19.0;5;22.0;4;17.4981536865;22.1310386658;12;33.5930173397;
38;1;12.0;20.0;5;22.0;4;17.599281311;23.1310386658;12;33.9456521273;
39;1;12.0;21.0;6;22.0;4;17.705072403;24.1310386658;12;34.3123606443;
40;1;12.0;22.0;7;22.0;4;17.8150844574;25.1310386658;12;34.6913161278;
41;1;12.0;23.0;7;22.0;4;18.5049591064;25.1310386658;13;35.0803507566;
42;1;12.0;24.0;8;22.0;4;20.0454826355;26.1310386658;13;35.476993084;
43;1;12.0;25.0;9;22.0;4;21.1644744873;27.1310386658;15;35.8785222769;
44;1;12.0;26.0;10;22.0;4;21.8469905853;28.1310386658;14;36.2820386887;
45;1;12.0;27.0;10;22.0;4;22.9633674622;29.1310386658;14;36.6845464706;
46;1;12.0;28.0;12;22.0;4;24.5267410278;29.1310386658;16;37.0830446482;
47;1;12.0;29.0;12;22.0;4;25.6462898254;29.1310386658;15;37.4746195078;
48;1;12.0;30.0;14;22.0;4;26.3072319031;29.8919219971;17;37.8471399546;
49;1;13.0;28.0;15;22.0;4;26.8958358765;29.8948783875;18;38.2016826868;
50;1;12.0;29.0;16;22.0;4;27.002199173;29.8948783875;17;38.5420023203;
51;1;12.0;30.0;17;22.0;4;27.1042957306;29.8948783875;18;38.86630404;
52;1;13.0;28.0;17;22.0;4;25.1042957306;30.8948783875;18;39.1731868982;
53;1;12.0;29.0;18;22.0;4;26.1042957306;29.8948783875;18;39.4616495371;
54;1;12.0;30.0;16;22.0;4;27.1042957306;29.8948783875;19;39.7310806513;
55;1;13.0;28.0;15;22.0;4;25.1042957306;30.8948783875;19;39.9812322855;
56;1;12.0;29.0;14;22.0;4;26.1042957306;29.8948783875;20;40.2121835947;
57;1;12.0;30.0;15;22.0;4;27.1042957306;29.8948783875;20;40.4242979288;
58;1;13.0;28.0;15;22.0;5;27.6689834595;29.8948783875;21;40.6181722879;
59;1;12.0;29.0;16;22.0;5;27.7271461487;29.8948783875;22;40.7945877314;
60;1;12.0;30.0;16;22.0;5;27.7800712585;29.8948783875;22;40.9544626474;
61;1;12.0;31.0;17;22.0;5;27.8280334473;29.8948783875;22;41.098810792;
62;1;12.0;32.0;18;22.0;5;27.8713378906;29.8948783875;23;41.2287002802;
63;2;12.0;33.0;18;32.0;5;27.9103050232;29.8948783875;23;41.2473589182;
64;2;14.0;32.0;17;32.3999996185;5;27.9159011841;29.8948783875;23;42.2473589182;
65;2;16.0;32.0;16;32.7743997574;5;26.9159011841;30.8948783875;24;43.589972496;
66;2;17.0;32.0;17;33.1219387054;5;29.661365509;31.5961647034;24;44.7031384706;
67;2;18.0;32.0;18;33.4420347214;5;28.2956848145;33.9408187866;24;45.6439003944;
68;2;18.9500007629;32.0;18;33.7347183228;5;27.1143760681;36.9949607849;25;46.2809033394;
69;2;18.9500007629;31.0;19;34.0005426407;5;28.1660804749;36.0946731567;25;46.7157142162;
70;3;18.9500007629;30.0;19;34.2404880524;5;29.1660804749;36.108215332;25;47.1312674284;
71;3;18.9500007629;29.0;19;34.4558610916;5;30.6730537415;35.276802063;26;47.6026972532;
72;3;18.9500007629;28.0;20;34.6481971741;6;30.8325119019;36.1352882385;25;48.1343301535;
73;3;18.9500007629;27.0;20;34.8191757202;6;28.8325119019;37.1488037109;25;48.7295278311;
74;3;18.9500007629;26.0;20;34.9705476761;6;26.3638114929;38.276802063;25;49.3901990652;
75;3;18.9500007629;25.0;20;35.0;6;25.8325119019;39.1757659912;26;50.1162705421;
76;3;18.9500007629;24.0;19;35.0;6;25.8325119019;41.276802063;26;50.905171752;
77;3;18.9500007629;23.0;19;36.0;6;24.8325119019;43.276802063;26;51.7514135838;
78;3;19.9500007629;23.0;20;36.0299999714;6;23.8325119019;45.276802063;27;52.6463476419;
79;3;20.9500007629;23.0;20;36.0605909824;7;22.8325119019;47.276802063;26;53.5782096386;
80;3;21.1886329651;24.0;20;36.091766119;7;21.8325119019;49.276802063;26;54.5325056314;
81;3;21.1956481934;25.0;20;36.1235172749;7;21.666431427;51.276802063;27;55.4927711487;
82;3;21.2027931213;26.0;21;36.1558350325;7;21.666431427;53.276802063;27;56.4416384697;
83;4;21.2100639343;26.0;20;36.1887089014;7;22.666431427;52.276802063;27;57.3620903492;
84;4;21.2174606323;26.0;20;36.2221269608;7;23.666431427;52.276802063;27;58.2387166023;
85;4;21.2249794006;26.0;21;36.2560760975;7;21.666431427;54.276802063;28;59.0587759018;
86;4;21.2326183319;26.0;21;36.2905418873;7;21.666431427;56.276802063;28;59.8129110336;
87;4;21.2403717041;26.0;20;36.3255085945;7;21.666431427;58.276802063;25;60.4954357147;
88;4;21.2482395172;26.0;16;36.3609591722;7;21.666431427;60.276802063;21;61.1042120457;
89;4;21.2562160492;26.0;16;36.3968753815;7;21.666431427;62.276802063;22;61.6401941776;
90;4;21.2642974854;26.0;16;36.4332377911;7;21.666431427;64.276802063;22;62.1067771912;
91;4;21.272480011;26.0;16;37.4700255394;7;21.666431427;65.3815689087;23;62.5090770721;
